20230910
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
22200 23.50933 72.65701 27.16106 "2023-09-11 00:10:00" "2023-09-11 00:10:00"
22800 24.87434 72.08808 28.52411 "2023-09-11 00:20:00" "2023-09-11 00:10:00"
22800 24.87434 72.08808 26.08810 "2023-09-11 00:20:00" "2023-09-11 00:20:00"
23400 25.79509 71.47954 29.20645 "2023-09-11 00:30:00" "2023-09-11 00:10:00"
23400 25.79509 71.47954 26.16181 "2023-09-11 00:30:00" "2023-09-11 00:20:00"
23400 25.79509 71.47954 26.58727 "2023-09-11 00:30:00" "2023-09-11 00:30:00"
24000 25.65984 70.58495 29.70098 "2023-09-11 00:40:00" "2023-09-11 00:10:00"
24000 25.65984 70.58495 26.23634 "2023-09-11 00:40:00" "2023-09-11 00:20:00"
24000 25.65984 70.58495 26.91906 "2023-09-11 00:40:00" "2023-09-11 00:30:00"
24000 25.65984 70.58495 26.21156 "2023-09-11 00:40:00" "2023-09-11 00:40:00"
24600 26.72612 69.96980 30.38220 "2023-09-11 00:50:00" "2023-09-11 00:10:00"
24600 26.72612 69.96980 26.61253 "2023-09-11 00:50:00" "2023-09-11 00:20:00"
24600 26.72612 69.96980 27.43715 "2023-09-11 00:50:00" "2023-09-11 00:30:00"
24600 26.72612 69.96980 26.75455 "2023-09-11 00:50:00" "2023-09-11 00:40:00"
24600 26.72612 69.96980 26.49895 "2023-09-11 00:50:00" "2023-09-11 00:50:00"
25200 27.65347 70.27132 31.48616 "2023-09-11 01:00:00" "2023-09-11 00:10:00"
25200 27.65347 70.27132 27.42188 "2023-09-11 01:00:00" "2023-09-11 00:20:00"
25200 27.65347 70.27132 28.35113 "2023-09-11 01:00:00" "2023-09-11 00:30:00"
25200 27.65347 70.27132 27.64928 "2023-09-11 01:00:00" "2023-09-11 00:40:00"
25200 27.65347 70.27132 27.22275 "2023-09-11 01:00:00" "2023-09-11 00:50:00"
25200 27.65347 70.27132 29.55456 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25800 27.98022 70.87195 29.15628 "2023-09-11 01:10:00" "2023-09-11 00:20:00"
25800 27.98022 70.87195 30.16061 "2023-09-11 01:10:00" "2023-09-11 00:30:00"
25800 27.98022 70.87195 29.42418 "2023-09-11 01:10:00" "2023-09-11 00:40:00"
25800 27.98022 70.87195 28.88474 "2023-09-11 01:10:00" "2023-09-11 00:50:00"
25800 27.98022 70.87195 32.35557 "2023-09-11 01:10:00" "2023-09-11 01:00:00"
25800 27.98022 70.87195 29.08943 "2023-09-11 01:10:00" "2023-09-11 01:10:00"
26400 28.43920 70.46045 30.90295 "2023-09-11 01:20:00" "2023-09-11 00:30:00"
26400 28.43920 70.46045 30.12540 "2023-09-11 01:20:00" "2023-09-11 00:40:00"
26400 28.43920 70.46045 29.52760 "2023-09-11 01:20:00" "2023-09-11 00:50:00"
26400 28.43920 70.46045 33.73449 "2023-09-11 01:20:00" "2023-09-11 01:00:00"
26400 28.43920 70.46045 29.01511 "2023-09-11 01:20:00" "2023-09-11 01:10:00"
26400 28.43920 70.46045 30.39220 "2023-09-11 01:20:00" "2023-09-11 01:20:00"
27000 28.32439 70.38996 30.92574 "2023-09-11 01:30:00" "2023-09-11 00:40:00"
27000 28.32439 70.38996 30.26844 "2023-09-11 01:30:00" "2023-09-11 00:50:00"
27000 28.32439 70.38996 34.97458 "2023-09-11 01:30:00" "2023-09-11 01:00:00"
27000 28.32439 70.38996 29.37824 "2023-09-11 01:30:00" "2023-09-11 01:10:00"
27000 28.32439 70.38996 31.50067 "2023-09-11 01:30:00" "2023-09-11 01:20:00"
27000 28.32439 70.38996 30.08735 "2023-09-11 01:30:00" "2023-09-11 01:30:00"
27600 30.40363 70.02792 30.90597 "2023-09-11 01:40:00" "2023-09-11 00:50:00"
27600 30.40363 70.02792 36.01110 "2023-09-11 01:40:00" "2023-09-11 01:00:00"
27600 30.40363 70.02792 29.82470 "2023-09-11 01:40:00" "2023-09-11 01:10:00"
27600 30.40363 70.02792 32.43948 "2023-09-11 01:40:00" "2023-09-11 01:20:00"
27600 30.40363 70.02792 29.65735 "2023-09-11 01:40:00" "2023-09-11 01:30:00"
