20230904
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
20400 60.29661 31.34001 56.51250 "2023-09-04 23:40:00" "2023-09-04 23:40:00"
21000 61.48133 34.88504 56.51250 "2023-09-04 23:50:00" "2023-09-04 23:40:00"
21000 61.48133 34.88504 62.84286 "2023-09-04 23:50:00" "2023-09-04 23:50:00"
21600 62.31397 38.91650 56.51250 "2023-09-05 00:00:00" "2023-09-04 23:40:00"
21600 62.31397 38.91650 62.84286 "2023-09-05 00:00:00" "2023-09-04 23:50:00"
21600 62.31397 38.91650 56.47500 "2023-09-05 00:00:00" "2023-09-05 00:00:00"
22200 63.49017 44.42880 56.51250 "2023-09-05 00:10:00" "2023-09-04 23:40:00"
22200 63.49017 44.42880 62.84286 "2023-09-05 00:10:00" "2023-09-04 23:50:00"
22200 63.49017 44.42880 56.47500 "2023-09-05 00:10:00" "2023-09-05 00:00:00"
22200 63.49017 44.42880 63.61429 "2023-09-05 00:10:00" "2023-09-05 00:10:00"
22800 62.79664 49.57555 56.51250 "2023-09-05 00:20:00" "2023-09-04 23:40:00"
22800 62.79664 49.57555 62.84286 "2023-09-05 00:20:00" "2023-09-04 23:50:00"
22800 62.79664 49.57555 56.47500 "2023-09-05 00:20:00" "2023-09-05 00:00:00"
22800 62.79664 49.57555 63.61429 "2023-09-05 00:20:00" "2023-09-05 00:10:00"
22800 62.79664 49.57555 63.85000 "2023-09-05 00:20:00" "2023-09-05 00:20:00"
23400 62.74158 52.73308 56.51250 "2023-09-05 00:30:00" "2023-09-04 23:40:00"
23400 62.74158 52.73308 62.84286 "2023-09-05 00:30:00" "2023-09-04 23:50:00"
23400 62.74158 52.73308 56.47500 "2023-09-05 00:30:00" "2023-09-05 00:00:00"
23400 62.74158 52.73308 63.61429 "2023-09-05 00:30:00" "2023-09-05 00:10:00"
23400 62.74158 52.73308 63.85000 "2023-09-05 00:30:00" "2023-09-05 00:20:00"
23400 62.74158 52.73308 66.47143 "2023-09-05 00:30:00" "2023-09-05 00:30:00"
24000 61.25635 53.81294 62.84286 "2023-09-05 00:40:00" "2023-09-04 23:50:00"
24000 61.25635 53.81294 56.47500 "2023-09-05 00:40:00" "2023-09-05 00:00:00"
24000 61.25635 53.81294 63.61429 "2023-09-05 00:40:00" "2023-09-05 00:10:00"
24000 61.25635 53.81294 63.85000 "2023-09-05 00:40:00" "2023-09-05 00:20:00"
24000 61.25635 53.81294 66.47143 "2023-09-05 00:40:00" "2023-09-05 00:30:00"
24000 61.25635 53.81294 63.18000 "2023-09-05 00:40:00" "2023-09-05 00:40:00"
24600 58.97464 54.00184 56.47500 "2023-09-05 00:50:00" "2023-09-05 00:00:00"
24600 58.97464 54.00184 63.61429 "2023-09-05 00:50:00" "2023-09-05 00:10:00"
24600 58.97464 54.00184 63.85000 "2023-09-05 00:50:00" "2023-09-05 00:20:00"
24600 58.97464 54.00184 66.47143 "2023-09-05 00:50:00" "2023-09-05 00:30:00"
24600 58.97464 54.00184 63.18000 "2023-09-05 00:50:00" "2023-09-05 00:40:00"
24600 58.97464 54.00184 62.71429 "2023-09-05 00:50:00" "2023-09-05 00:50:00"
25200 55.91314 55.92114 63.61429 "2023-09-05 01:00:00" "2023-09-05 00:10:00"
25200 55.91314 55.92114 63.85000 "2023-09-05 01:00:00" "2023-09-05 00:20:00"
25200 55.91314 55.92114 66.47143 "2023-09-05 01:00:00" "2023-09-05 00:30:00"
25200 55.91314 55.92114 63.18000 "2023-09-05 01:00:00" "2023-09-05 00:40:00"
25200 55.91314 55.92114 62.71429 "2023-09-05 01:00:00" "2023-09-05 00:50:00"
25200 55.91314 55.92114 55.98000 "2023-09-05 01:00:00" "2023-09-05 01:00:00"
25800 55.00770 57.18063 63.85000 "2023-09-05 01:10:00" "2023-09-05 00:20:00"
25800 55.00770 57.18063 66.47143 "2023-09-05 01:10:00" "2023-09-05 00:30:00"
25800 55.00770 57.18063 63.18000 "2023-09-05 01:10:00" "2023-09-05 00:40:00"
25800 55.00770 57.18063 62.71429 "2023-09-05 01:10:00" "2023-09-05 00:50:00"
25800 55.00770 57.18063 55.98000 "2023-09-05 01:10:00" "2023-09-05 01:00:00"
25800 55.00770 57.18063 59.20000 "2023-09-05 01:10:00" "2023-09-05 01:10:00"
26400 53.05717 58.26609 66.47143 "2023-09-05 01:20:00" "2023-09-05 00:30:00"
26400 53.05717 58.26609 63.18000 "2023-09-05 01:20:00" "2023-09-05 00:40:00"
26400 53.05717 58.26609 62.71429 "2023-09-05 01:20:00" "2023-09-05 00:50:00"
26400 53.05717 58.26609 55.98000 "2023-09-05 01:20:00" "2023-09-05 01:00:00"
26400 53.05717 58.26609 59.20000 "2023-09-05 01:20:00" "2023-09-05 01:10:00"
26400 53.05717 58.26609 55.91250 "2023-09-05 01:20:00" "2023-09-05 01:20:00"
27000 49.65629 59.66660 63.18000 "2023-09-05 01:30:00" "2023-09-05 00:40:00"
27000 49.65629 59.66660 62.71429 "2023-09-05 01:30:00" "2023-09-05 00:50:00"
27000 49.65629 59.66660 55.98000 "2023-09-05 01:30:00" "2023-09-05 01:00:00"
27000 49.65629 59.66660 59.20000 "2023-09-05 01:30:00" "2023-09-05 01:10:00"
27000 49.65629 59.66660 55.91250 "2023-09-05 01:30:00" "2023-09-05 01:20:00"
27000 49.65629 59.66660 43.24286 "2023-09-05 01:30:00" "2023-09-05 01:30:00"
27600 45.25155 59.12769 62.71429 "2023-09-05 01:40:00" "2023-09-05 00:50:00"
27600 45.25155 59.12769 55.98000 "2023-09-05 01:40:00" "2023-09-05 01:00:00"
27600 45.25155 59.12769 59.20000 "2023-09-05 01:40:00" "2023-09-05 01:10:00"
27600 45.25155 59.12769 55.91250 "2023-09-05 01:40:00" "2023-09-05 01:20:00"
27600 45.25155 59.12769 43.24286 "2023-09-05 01:40:00" "2023-09-05 01:30:00"
27600 45.25155 59.12769 57.94000 "2023-09-05 01:40:00" "2023-09-05 01:40:00"
28200 42.11273 59.00948 55.98000 "2023-09-05 01:50:00" "2023-09-05 01:00:00"
28200 42.11273 59.00948 59.20000 "2023-09-05 01:50:00" "2023-09-05 01:10:00"
