20230924
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
22800 53.83292 73.46883 53.24286 "2023-09-25 00:20:00" "2023-09-25 00:20:00"
23400 52.42843 73.54127 53.24286 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 52.42843 73.54127 58.34286 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
24000 53.78123 72.01363 53.24286 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 53.78123 72.01363 58.34286 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 53.78123 72.01363 53.87500 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24600 54.17526 72.38973 53.24286 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 54.17526 72.38973 58.34286 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 54.17526 72.38973 53.87500 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 54.17526 72.38973 48.83333 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
25200 52.07546 73.57295 53.24286 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.07546 73.57295 58.34286 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.07546 73.57295 53.87500 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.07546 73.57295 48.83333 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.07546 73.57295 46.90000 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25800 50.48768 73.99915 53.24286 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 50.48768 73.99915 58.34286 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 50.48768 73.99915 53.87500 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 50.48768 73.99915 48.83333 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 50.48768 73.99915 46.90000 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 50.48768 73.99915 56.21429 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
26400 49.42747 73.86758 58.34286 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 49.42747 73.86758 53.87500 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 49.42747 73.86758 48.83333 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 49.42747 73.86758 46.90000 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 49.42747 73.86758 56.21429 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 49.42747 73.86758 62.26000 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
27000 49.28336 72.85026 53.87500 "2023-09-25 01:30:00" "2023-09-25 00:40:00"
