20230928
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 43.52600 49.87711 43.99917 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 45.87653 44.80450 41.81011 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 45.87653 44.80450 47.16977 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 47.39982 41.80396 40.93617 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 47.39982 41.80396 49.55987 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 47.39982 41.80396 46.73388 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
22200 49.20738 40.17618 39.55738 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 49.20738 40.17618 50.26871 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 49.20738 40.17618 46.80960 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 49.20738 40.17618 51.31981 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22800 47.99192 40.97840 41.38923 "2023-09-29 00:20:00" "2023-09-28 23:40:00"
22800 47.99192 40.97840 53.43779 "2023-09-29 00:20:00" "2023-09-28 23:50:00"
22800 47.99192 40.97840 49.65456 "2023-09-29 00:20:00" "2023-09-29 00:00:00"
22800 47.99192 40.97840 57.01482 "2023-09-29 00:20:00" "2023-09-29 00:10:00"
22800 47.99192 40.97840 47.45532 "2023-09-29 00:20:00" "2023-09-29 00:20:00"
23400 45.51890 41.40176 41.58928 "2023-09-29 00:30:00" "2023-09-28 23:40:00"
23400 45.51890 41.40176 54.74579 "2023-09-29 00:30:00" "2023-09-28 23:50:00"
23400 45.51890 41.40176 50.57632 "2023-09-29 00:30:00" "2023-09-29 00:00:00"
23400 45.51890 41.40176 59.82115 "2023-09-29 00:30:00" "2023-09-29 00:10:00"
23400 45.51890 41.40176 45.37036 "2023-09-29 00:30:00" "2023-09-29 00:20:00"
23400 45.51890 41.40176 45.56738 "2023-09-29 00:30:00" "2023-09-29 00:30:00"
24000 44.12329 43.63107 56.58860 "2023-09-29 00:40:00" "2023-09-28 23:50:00"
24000 44.12329 43.63107 52.28928 "2023-09-29 00:40:00" "2023-09-29 00:00:00"
24000 44.12329 43.63107 62.79126 "2023-09-29 00:40:00" "2023-09-29 00:10:00"
24000 44.12329 43.63107 45.34570 "2023-09-29 00:40:00" "2023-09-29 00:20:00"
24000 44.12329 43.63107 45.54367 "2023-09-29 00:40:00" "2023-09-29 00:30:00"
24000 44.12329 43.63107 43.01638 "2023-09-29 00:40:00" "2023-09-29 00:40:00"
24600 41.61511 45.38232 54.19236 "2023-09-29 00:50:00" "2023-09-29 00:00:00"
24600 41.61511 45.38232 65.71631 "2023-09-29 00:50:00" "2023-09-29 00:10:00"
24600 41.61511 45.38232 46.11980 "2023-09-29 00:50:00" "2023-09-29 00:20:00"
24600 41.61511 45.38232 46.24451 "2023-09-29 00:50:00" "2023-09-29 00:30:00"
24600 41.61511 45.38232 42.71643 "2023-09-29 00:50:00" "2023-09-29 00:40:00"
24600 41.61511 45.38232 41.18671 "2023-09-29 00:50:00" "2023-09-29 00:50:00"
25200 37.31092 46.68168 66.03240 "2023-09-29 01:00:00" "2023-09-29 00:10:00"
25200 37.31092 46.68168 45.10502 "2023-09-29 01:00:00" "2023-09-29 00:20:00"
25200 37.31092 46.68168 45.20360 "2023-09-29 01:00:00" "2023-09-29 00:30:00"
25200 37.31092 46.68168 41.00978 "2023-09-29 01:00:00" "2023-09-29 00:40:00"
25200 37.31092 46.68168 37.80547 "2023-09-29 01:00:00" "2023-09-29 00:50:00"
25200 37.31092 46.68168 39.37572 "2023-09-29 01:00:00" "2023-09-29 01:00:00"
25800 31.67371 47.89408 45.77298 "2023-09-29 01:10:00" "2023-09-29 00:20:00"
25800 31.67371 47.89408 45.80212 "2023-09-29 01:10:00" "2023-09-29 00:30:00"
25800 31.67371 47.89408 41.14062 "2023-09-29 01:10:00" "2023-09-29 00:40:00"
25800 31.67371 47.89408 36.72804 "2023-09-29 01:10:00" "2023-09-29 00:50:00"
25800 31.67371 47.89408 38.99898 "2023-09-29 01:10:00" "2023-09-29 01:00:00"
25800 31.67371 47.89408 30.56672 "2023-09-29 01:10:00" "2023-09-29 01:10:00"
26400 33.60850 49.04093 46.27229 "2023-09-29 01:20:00" "2023-09-29 00:30:00"
26400 33.60850 49.04093 41.33973 "2023-09-29 01:20:00" "2023-09-29 00:40:00"
26400 33.60850 49.04093 36.29492 "2023-09-29 01:20:00" "2023-09-29 00:50:00"
26400 33.60850 49.04093 39.01851 "2023-09-29 01:20:00" "2023-09-29 01:00:00"
26400 33.60850 49.04093 26.72828 "2023-09-29 01:20:00" "2023-09-29 01:10:00"
26400 33.60850 49.04093 33.22576 "2023-09-29 01:20:00" "2023-09-29 01:20:00"
27000 38.53532 48.69647 41.37033 "2023-09-29 01:30:00" "2023-09-29 00:40:00"
27000 38.53532 48.69647 35.68452 "2023-09-29 01:30:00" "2023-09-29 00:50:00"
27000 38.53532 48.69647 38.72185 "2023-09-29 01:30:00" "2023-09-29 01:00:00"
27000 38.53532 48.69647 23.91984 "2023-09-29 01:30:00" "2023-09-29 01:10:00"
27000 38.53532 48.69647 34.29115 "2023-09-29 01:30:00" "2023-09-29 01:20:00"
27000 38.53532 48.69647 37.92284 "2023-09-29 01:30:00" "2023-09-29 01:30:00"
27600 38.57720 49.59886 36.12917 "2023-09-29 01:40:00" "2023-09-29 00:50:00"
27600 38.57720 49.59886 39.40260 "2023-09-29 01:40:00" "2023-09-29 01:00:00"
27600 38.57720 49.59886 22.74086 "2023-09-29 01:40:00" "2023-09-29 01:10:00"
27600 38.57720 49.59886 35.60389 "2023-09-29 01:40:00" "2023-09-29 01:20:00"
27600 38.57720 49.59886 41.43811 "2023-09-29 01:40:00" "2023-09-29 01:30:00"
27600 38.57720 49.59886 40.22211 "2023-09-29 01:40:00" "2023-09-29 01:40:00"
28200 38.55174 50.89769 41.22869 "2023-09-29 01:50:00" "2023-09-29 01:00:00"
28200 38.55174 50.89769 23.46993 "2023-09-29 01:50:00" "2023-09-29 01:10:00"
28200 38.55174 50.89769 38.02707 "2023-09-29 01:50:00" "2023-09-29 01:20:00"
28200 38.55174 50.89769 45.37490 "2023-09-29 01:50:00" "2023-09-29 01:30:00"
28200 38.55174 50.89769 42.29178 "2023-09-29 01:50:00" "2023-09-29 01:40:00"
28200 38.55174 50.89769 38.32567 "2023-09-29 01:50:00" "2023-09-29 01:50:00"
