20230913
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
20400 47.84984 48.48731 49.08333 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 47.76628 48.02185 49.08333 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 47.76628 48.02185 50.86250 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 47.71192 46.59573 49.08333 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 47.71192 46.59573 50.86250 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 47.71192 46.59573 53.30000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
22200 47.06191 43.68462 49.08333 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 47.06191 43.68462 50.86250 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 47.06191 43.68462 53.30000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 47.06191 43.68462 40.97500 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22800 45.45345 39.68304 49.08333 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 45.45345 39.68304 50.86250 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 45.45345 39.68304 53.30000 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 45.45345 39.68304 40.97500 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 45.45345 39.68304 46.05714 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
23400 44.47929 38.22334 49.08333 "2023-09-14 00:30:00" "2023-09-13 23:40:00"
23400 44.47929 38.22334 50.86250 "2023-09-14 00:30:00" "2023-09-13 23:50:00"
23400 44.47929 38.22334 53.30000 "2023-09-14 00:30:00" "2023-09-14 00:00:00"
23400 44.47929 38.22334 40.97500 "2023-09-14 00:30:00" "2023-09-14 00:10:00"
23400 44.47929 38.22334 46.05714 "2023-09-14 00:30:00" "2023-09-14 00:20:00"
23400 44.47929 38.22334 46.90000 "2023-09-14 00:30:00" "2023-09-14 00:30:00"
24000 44.81222 38.59528 50.86250 "2023-09-14 00:40:00" "2023-09-13 23:50:00"
24000 44.81222 38.59528 53.30000 "2023-09-14 00:40:00" "2023-09-14 00:00:00"
24000 44.81222 38.59528 40.97500 "2023-09-14 00:40:00" "2023-09-14 00:10:00"
24000 44.81222 38.59528 46.05714 "2023-09-14 00:40:00" "2023-09-14 00:20:00"
24000 44.81222 38.59528 46.90000 "2023-09-14 00:40:00" "2023-09-14 00:30:00"
24000 44.81222 38.59528 47.00000 "2023-09-14 00:40:00" "2023-09-14 00:40:00"
24600 44.85243 38.03349 53.30000 "2023-09-14 00:50:00" "2023-09-14 00:00:00"
24600 44.85243 38.03349 40.97500 "2023-09-14 00:50:00" "2023-09-14 00:10:00"
24600 44.85243 38.03349 46.05714 "2023-09-14 00:50:00" "2023-09-14 00:20:00"
24600 44.85243 38.03349 46.90000 "2023-09-14 00:50:00" "2023-09-14 00:30:00"
24600 44.85243 38.03349 47.00000 "2023-09-14 00:50:00" "2023-09-14 00:40:00"
24600 44.85243 38.03349 43.33750 "2023-09-14 00:50:00" "2023-09-14 00:50:00"
25200 43.39838 38.33044 40.97500 "2023-09-14 01:00:00" "2023-09-14 00:10:00"
25200 43.39838 38.33044 46.05714 "2023-09-14 01:00:00" "2023-09-14 00:20:00"
25200 43.39838 38.33044 46.90000 "2023-09-14 01:00:00" "2023-09-14 00:30:00"
25200 43.39838 38.33044 47.00000 "2023-09-14 01:00:00" "2023-09-14 00:40:00"
25200 43.39838 38.33044 43.33750 "2023-09-14 01:00:00" "2023-09-14 00:50:00"
25200 43.39838 38.33044 42.15714 "2023-09-14 01:00:00" "2023-09-14 01:00:00"
25800 41.37615 40.64552 46.05714 "2023-09-14 01:10:00" "2023-09-14 00:20:00"
25800 41.37615 40.64552 46.90000 "2023-09-14 01:10:00" "2023-09-14 00:30:00"
25800 41.37615 40.64552 47.00000 "2023-09-14 01:10:00" "2023-09-14 00:40:00"
25800 41.37615 40.64552 43.33750 "2023-09-14 01:10:00" "2023-09-14 00:50:00"
25800 41.37615 40.64552 42.15714 "2023-09-14 01:10:00" "2023-09-14 01:00:00"
25800 41.37615 40.64552 9999.00000 "2023-09-14 01:10:00" "2023-09-14 01:10:00"
26400 39.29881 42.70578 46.90000 "2023-09-14 01:20:00" "2023-09-14 00:30:00"
26400 39.29881 42.70578 47.00000 "2023-09-14 01:20:00" "2023-09-14 00:40:00"
26400 39.29881 42.70578 43.33750 "2023-09-14 01:20:00" "2023-09-14 00:50:00"
26400 39.29881 42.70578 42.15714 "2023-09-14 01:20:00" "2023-09-14 01:00:00"
26400 39.29881 42.70578 9999.00000 "2023-09-14 01:20:00" "2023-09-14 01:10:00"
26400 39.29881 42.70578 44.50000 "2023-09-14 01:20:00" "2023-09-14 01:20:00"
27000 35.64873 44.78928 47.00000 "2023-09-14 01:30:00" "2023-09-14 00:40:00"
27000 35.64873 44.78928 43.33750 "2023-09-14 01:30:00" "2023-09-14 00:50:00"
27000 35.64873 44.78928 42.15714 "2023-09-14 01:30:00" "2023-09-14 01:00:00"
27000 35.64873 44.78928 9999.00000 "2023-09-14 01:30:00" "2023-09-14 01:10:00"
27000 35.64873 44.78928 44.50000 "2023-09-14 01:30:00" "2023-09-14 01:20:00"
27000 35.64873 44.78928 42.95714 "2023-09-14 01:30:00" "2023-09-14 01:30:00"
27600 34.69119 45.53178 43.33750 "2023-09-14 01:40:00" "2023-09-14 00:50:00"
