20230903
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 34.99718 45.54104 31.99209 "2023-09-03 23:40:00" "2023-09-03 23:40:00"
21000 35.20149 45.06710 31.21926 "2023-09-03 23:50:00" "2023-09-03 23:40:00"
21000 35.20149 45.06710 33.75577 "2023-09-03 23:50:00" "2023-09-03 23:50:00"
21600 34.97916 46.09397 32.57587 "2023-09-04 00:00:00" "2023-09-03 23:40:00"
21600 34.97916 46.09397 35.99352 "2023-09-04 00:00:00" "2023-09-03 23:50:00"
21600 34.97916 46.09397 34.14311 "2023-09-04 00:00:00" "2023-09-04 00:00:00"
22200 34.95069 44.85051 31.54317 "2023-09-04 00:10:00" "2023-09-03 23:40:00"
22200 34.95069 44.85051 35.88513 "2023-09-04 00:10:00" "2023-09-03 23:50:00"
22200 34.95069 44.85051 32.71974 "2023-09-04 00:10:00" "2023-09-04 00:00:00"
22200 34.95069 44.85051 35.74684 "2023-09-04 00:10:00" "2023-09-04 00:10:00"
22800 32.97492 44.93806 31.85586 "2023-09-04 00:20:00" "2023-09-03 23:40:00"
22800 32.97492 44.93806 36.74433 "2023-09-04 00:20:00" "2023-09-03 23:50:00"
22800 32.97492 44.93806 32.57725 "2023-09-04 00:20:00" "2023-09-04 00:00:00"
22800 32.97492 44.93806 37.57935 "2023-09-04 00:20:00" "2023-09-04 00:10:00"
22800 32.97492 44.93806 32.70164 "2023-09-04 00:20:00" "2023-09-04 00:20:00"
23400 31.34916 44.56692 31.50346 "2023-09-04 00:30:00" "2023-09-03 23:40:00"
23400 31.34916 44.56692 36.67541 "2023-09-04 00:30:00" "2023-09-03 23:50:00"
23400 31.34916 44.56692 31.75678 "2023-09-04 00:30:00" "2023-09-04 00:00:00"
23400 31.34916 44.56692 38.32642 "2023-09-04 00:30:00" "2023-09-04 00:10:00"
23400 31.34916 44.56692 31.08697 "2023-09-04 00:30:00" "2023-09-04 00:20:00"
23400 31.34916 44.56692 30.68192 "2023-09-04 00:30:00" "2023-09-04 00:30:00"
24000 31.76489 45.26560 37.45527 "2023-09-04 00:40:00" "2023-09-03 23:50:00"
24000 31.76489 45.26560 32.16373 "2023-09-04 00:40:00" "2023-09-04 00:00:00"
24000 31.76489 45.26560 39.94767 "2023-09-04 00:40:00" "2023-09-04 00:10:00"
24000 31.76489 45.26560 30.58647 "2023-09-04 00:40:00" "2023-09-04 00:20:00"
24000 31.76489 45.26560 29.49105 "2023-09-04 00:40:00" "2023-09-04 00:30:00"
24000 31.76489 45.26560 31.17092 "2023-09-04 00:40:00" "2023-09-04 00:40:00"
24600 33.79371 46.70556 33.67166 "2023-09-04 00:50:00" "2023-09-04 00:00:00"
24600 33.79371 46.70556 42.02824 "2023-09-04 00:50:00" "2023-09-04 00:10:00"
24600 33.79371 46.70556 31.25109 "2023-09-04 00:50:00" "2023-09-04 00:20:00"
24600 33.79371 46.70556 29.69585 "2023-09-04 00:50:00" "2023-09-04 00:30:00"
24600 33.79371 46.70556 32.71099 "2023-09-04 00:50:00" "2023-09-04 00:40:00"
24600 33.79371 46.70556 32.95501 "2023-09-04 00:50:00" "2023-09-04 00:50:00"
25200 37.11084 44.85070 41.50793 "2023-09-04 01:00:00" "2023-09-04 00:10:00"
25200 37.11084 44.85070 30.02689 "2023-09-04 01:00:00" "2023-09-04 00:20:00"
25200 37.11084 44.85070 27.98207 "2023-09-04 01:00:00" "2023-09-04 00:30:00"
25200 37.11084 44.85070 31.95758 "2023-09-04 01:00:00" "2023-09-04 00:40:00"
25200 37.11084 44.85070 31.84512 "2023-09-04 01:00:00" "2023-09-04 00:50:00"
25200 37.11084 44.85070 35.73180 "2023-09-04 01:00:00" "2023-09-04 01:00:00"
25800 38.77102 43.96523 28.30755 "2023-09-04 01:10:00" "2023-09-04 00:20:00"
25800 38.77102 43.96523 26.05810 "2023-09-04 01:10:00" "2023-09-04 00:30:00"
25800 38.77102 43.96523 30.76031 "2023-09-04 01:10:00" "2023-09-04 00:40:00"
25800 38.77102 43.96523 30.51698 "2023-09-04 01:10:00" "2023-09-04 00:50:00"
25800 38.77102 43.96523 37.18970 "2023-09-04 01:10:00" "2023-09-04 01:00:00"
25800 38.77102 43.96523 39.25824 "2023-09-04 01:10:00" "2023-09-04 01:10:00"
26400 41.71764 42.79398 25.31156 "2023-09-04 01:20:00" "2023-09-04 00:30:00"
26400 41.71764 42.79398 30.38800 "2023-09-04 01:20:00" "2023-09-04 00:40:00"
26400 41.71764 42.79398 29.95184 "2023-09-04 01:20:00" "2023-09-04 00:50:00"
26400 41.71764 42.79398 38.74350 "2023-09-04 01:20:00" "2023-09-04 01:00:00"
26400 41.71764 42.79398 41.10308 "2023-09-04 01:20:00" "2023-09-04 01:10:00"
26400 41.71764 42.79398 42.19650 "2023-09-04 01:20:00" "2023-09-04 01:20:00"
27000 46.62699 41.87443 30.07434 "2023-09-04 01:30:00" "2023-09-04 00:40:00"
27000 46.62699 41.87443 29.56002 "2023-09-04 01:30:00" "2023-09-04 00:50:00"
