20230906
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 65.84348 41.84718 64.19146 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 65.91543 44.54357 64.94645 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 65.91543 44.54357 65.98939 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 64.91803 45.74616 64.94812 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 64.91803 45.74616 65.77400 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 64.91803 45.74616 64.91034 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 65.91595 48.17201 65.34063 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 65.91595 48.17201 66.13957 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 65.91595 48.17201 65.07176 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 65.91595 48.17201 66.06316 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22800 66.94354 50.66315 67.26561 "2023-09-07 00:20:00" "2023-09-06 23:40:00"
22800 66.94354 50.66315 67.96695 "2023-09-07 00:20:00" "2023-09-06 23:50:00"
22800 66.94354 50.66315 66.69130 "2023-09-07 00:20:00" "2023-09-07 00:00:00"
22800 66.94354 50.66315 68.08234 "2023-09-07 00:20:00" "2023-09-07 00:10:00"
22800 66.94354 50.66315 66.39069 "2023-09-07 00:20:00" "2023-09-07 00:20:00"
23400 65.56823 49.76493 65.65556 "2023-09-07 00:30:00" "2023-09-06 23:40:00"
23400 65.56823 49.76493 66.30435 "2023-09-07 00:30:00" "2023-09-06 23:50:00"
23400 65.56823 49.76493 64.90962 "2023-09-07 00:30:00" "2023-09-07 00:00:00"
23400 65.56823 49.76493 66.71620 "2023-09-07 00:30:00" "2023-09-07 00:10:00"
23400 65.56823 49.76493 63.91346 "2023-09-07 00:30:00" "2023-09-07 00:20:00"
23400 65.56823 49.76493 66.19305 "2023-09-07 00:30:00" "2023-09-07 00:30:00"
24000 64.03778 49.04702 64.69565 "2023-09-07 00:40:00" "2023-09-06 23:50:00"
24000 64.03778 49.04702 63.21532 "2023-09-07 00:40:00" "2023-09-07 00:00:00"
24000 64.03778 49.04702 65.32538 "2023-09-07 00:40:00" "2023-09-07 00:10:00"
24000 64.03778 49.04702 61.67624 "2023-09-07 00:40:00" "2023-09-07 00:20:00"
24000 64.03778 49.04702 65.63469 "2023-09-07 00:40:00" "2023-09-07 00:30:00"
24000 64.03778 49.04702 63.82543 "2023-09-07 00:40:00" "2023-09-07 00:40:00"
24600 64.00936 48.83697 61.65448 "2023-09-07 00:50:00" "2023-09-07 00:00:00"
24600 64.00936 48.83697 63.95486 "2023-09-07 00:50:00" "2023-09-07 00:10:00"
24600 64.00936 48.83697 59.68333 "2023-09-07 00:50:00" "2023-09-07 00:20:00"
24600 64.00936 48.83697 64.85558 "2023-09-07 00:50:00" "2023-09-07 00:30:00"
24600 64.00936 48.83697 62.18745 "2023-09-07 00:50:00" "2023-09-07 00:40:00"
24600 64.00936 48.83697 64.33477 "2023-09-07 00:50:00" "2023-09-07 00:50:00"
25200 64.84139 48.49403 63.40119 "2023-09-07 01:00:00" "2023-09-07 00:10:00"
25200 64.84139 48.49403 58.72320 "2023-09-07 01:00:00" "2023-09-07 00:20:00"
25200 64.84139 48.49403 64.79722 "2023-09-07 01:00:00" "2023-09-07 00:30:00"
25200 64.84139 48.49403 61.40386 "2023-09-07 01:00:00" "2023-09-07 00:40:00"
25200 64.84139 48.49403 64.68594 "2023-09-07 01:00:00" "2023-09-07 00:50:00"
25200 64.84139 48.49403 64.86244 "2023-09-07 01:00:00" "2023-09-07 01:00:00"
25800 65.67765 50.10374 58.56709 "2023-09-07 01:10:00" "2023-09-07 00:20:00"
25800 65.67765 50.10374 65.22527 "2023-09-07 01:10:00" "2023-09-07 00:30:00"
25800 65.67765 50.10374 61.31441 "2023-09-07 01:10:00" "2023-09-07 00:40:00"
25800 65.67765 50.10374 65.57432 "2023-09-07 01:10:00" "2023-09-07 00:50:00"
25800 65.67765 50.10374 66.53580 "2023-09-07 01:10:00" "2023-09-07 01:00:00"
25800 65.67765 50.10374 67.67605 "2023-09-07 01:10:00" "2023-09-07 01:10:00"
26400 64.56745 49.46520 65.27922 "2023-09-07 01:20:00" "2023-09-07 00:30:00"
26400 64.56745 49.46520 61.03131 "2023-09-07 01:20:00" "2023-09-07 00:40:00"
26400 64.56745 49.46520 65.98380 "2023-09-07 01:20:00" "2023-09-07 00:50:00"
26400 64.56745 49.46520 67.46327 "2023-09-07 01:20:00" "2023-09-07 01:00:00"
26400 64.56745 49.46520 68.79924 "2023-09-07 01:20:00" "2023-09-07 01:10:00"
26400 64.56745 49.46520 65.99491 "2023-09-07 01:20:00" "2023-09-07 01:20:00"
27000 61.93000 50.18058 60.34987 "2023-09-07 01:30:00" "2023-09-07 00:40:00"
27000 61.93000 50.18058 65.75556 "2023-09-07 01:30:00" "2023-09-07 00:50:00"
27000 61.93000 50.18058 67.69150 "2023-09-07 01:30:00" "2023-09-07 01:00:00"
27000 61.93000 50.18058 69.34471 "2023-09-07 01:30:00" "2023-09-07 01:10:00"
27000 61.93000 50.18058 66.25530 "2023-09-07 01:30:00" "2023-09-07 01:20:00"
27000 61.93000 50.18058 63.86935 "2023-09-07 01:30:00" "2023-09-07 01:30:00"
27600 60.13132 51.90300 66.97197 "2023-09-07 01:40:00" "2023-09-07 00:50:00"
27600 60.13132 51.90300 69.19009 "2023-09-07 01:40:00" "2023-09-07 01:00:00"
27600 60.13132 51.90300 71.04911 "2023-09-07 01:40:00" "2023-09-07 01:10:00"
27600 60.13132 51.90300 67.44653 "2023-09-07 01:40:00" "2023-09-07 01:20:00"
27600 60.13132 51.90300 63.28697 "2023-09-07 01:40:00" "2023-09-07 01:30:00"
27600 60.13132 51.90300 61.65376 "2023-09-07 01:40:00" "2023-09-07 01:40:00"
28200 60.30526 52.52871 70.35949 "2023-09-07 01:50:00" "2023-09-07 01:00:00"
28200 60.30526 52.52871 72.35317 "2023-09-07 01:50:00" "2023-09-07 01:10:00"
28200 60.30526 52.52871 68.52136 "2023-09-07 01:50:00" "2023-09-07 01:20:00"
28200 60.30526 52.52871 63.00799 "2023-09-07 01:50:00" "2023-09-07 01:30:00"
28200 60.30526 52.52871 61.35373 "2023-09-07 01:50:00" "2023-09-07 01:40:00"
28200 60.30526 52.52871 60.02495 "2023-09-07 01:50:00" "2023-09-07 01:50:00"
28800 61.44463 54.44538 72.89599 "2023-09-07 02:00:00" "2023-09-07 01:10:00"
28800 61.44463 54.44538 68.89857 "2023-09-07 02:00:00" "2023-09-07 01:20:00"
28800 61.44463 54.44538 62.36984 "2023-09-07 02:00:00" "2023-09-07 01:30:00"
28800 61.44463 54.44538 60.45921 "2023-09-07 02:00:00" "2023-09-07 01:40:00"
28800 61.44463 54.44538 58.82316 "2023-09-07 02:00:00" "2023-09-07 01:50:00"
28800 61.44463 54.44538 63.34003 "2023-09-07 02:00:00" "2023-09-07 02:00:00"
29400 59.80647 58.16870 71.99633 "2023-09-07 02:10:00" "2023-09-07 01:20:00"
29400 59.80647 58.16870 64.80690 "2023-09-07 02:10:00" "2023-09-07 01:30:00"
29400 59.80647 58.16870 62.81447 "2023-09-07 02:10:00" "2023-09-07 01:40:00"
29400 59.80647 58.16870 60.68127 "2023-09-07 02:10:00" "2023-09-07 01:50:00"
29400 59.80647 58.16870 66.29776 "2023-09-07 02:10:00" "2023-09-07 02:00:00"
29400 59.80647 58.16870 60.90659 "2023-09-07 02:10:00" "2023-09-07 02:10:00"
30000 57.97805 61.71656 66.95307 "2023-09-07 02:20:00" "2023-09-07 01:30:00"
30000 57.97805 61.71656 64.89839 "2023-09-07 02:20:00" "2023-09-07 01:40:00"
30000 57.97805 61.71656 62.45226 "2023-09-07 02:20:00" "2023-09-07 01:50:00"
30000 57.97805 61.71656 69.18374 "2023-09-07 02:20:00" "2023-09-07 02:00:00"
30000 57.97805 61.71656 60.13985 "2023-09-07 02:20:00" "2023-09-07 02:10:00"
30000 57.97805 61.71656 58.91906 "2023-09-07 02:20:00" "2023-09-07 02:20:00"
30600 58.92371 64.73262 68.62612 "2023-09-07 02:30:00" "2023-09-07 01:40:00"
30600 58.92371 64.73262 65.96875 "2023-09-07 02:30:00" "2023-09-07 01:50:00"
30600 58.92371 64.73262 73.34537 "2023-09-07 02:30:00" "2023-09-07 02:00:00"
30600 58.92371 64.73262 61.61904 "2023-09-07 02:30:00" "2023-09-07 02:10:00"
30600 58.92371 64.73262 60.31152 "2023-09-07 02:30:00" "2023-09-07 02:20:00"
30600 58.92371 64.73262 57.54153 "2023-09-07 02:30:00" "2023-09-07 02:30:00"
31200 58.84602 61.96378 63.66705 "2023-09-07 02:40:00" "2023-09-07 01:50:00"
31200 58.84602 61.96378 71.47141 "2023-09-07 02:40:00" "2023-09-07 02:00:00"
31200 58.84602 61.96378 57.75205 "2023-09-07 02:40:00" "2023-09-07 02:10:00"
31200 58.84602 61.96378 56.38596 "2023-09-07 02:40:00" "2023-09-07 02:20:00"
31200 58.84602 61.96378 53.29190 "2023-09-07 02:40:00" "2023-09-07 02:30:00"
31200 58.84602 61.96378 59.56921 "2023-09-07 02:40:00" "2023-09-07 02:40:00"
31800 53.40418 58.85366 67.56573 "2023-09-07 02:50:00" "2023-09-07 02:00:00"
31800 53.40418 58.85366 52.55078 "2023-09-07 02:50:00" "2023-09-07 02:10:00"
31800 53.40418 58.85366 51.20324 "2023-09-07 02:50:00" "2023-09-07 02:20:00"
31800 53.40418 58.85366 47.62656 "2023-09-07 02:50:00" "2023-09-07 02:30:00"
31800 53.40418 58.85366 57.32367 "2023-09-07 02:50:00" "2023-09-07 02:40:00"
31800 53.40418 58.85366 55.67868 "2023-09-07 02:50:00" "2023-09-07 02:50:00"
32400 47.24818 58.28193 50.58907 "2023-09-07 03:00:00" "2023-09-07 02:10:00"
32400 47.24818 58.28193 49.24959 "2023-09-07 03:00:00" "2023-09-07 02:20:00"
32400 47.24818 58.28193 45.44232 "2023-09-07 03:00:00" "2023-09-07 02:30:00"
32400 47.24818 58.28193 57.80360 "2023-09-07 03:00:00" "2023-09-07 02:40:00"
32400 47.24818 58.28193 55.48313 "2023-09-07 03:00:00" "2023-09-07 02:50:00"
32400 47.24818 58.28193 48.62224 "2023-09-07 03:00:00" "2023-09-07 03:00:00"
33000 44.07766 53.52313 45.46331 "2023-09-07 03:10:00" "2023-09-07 02:20:00"
33000 44.07766 53.52313 41.48622 "2023-09-07 03:10:00" "2023-09-07 02:30:00"
33000 44.07766 53.52313 55.66912 "2023-09-07 03:10:00" "2023-09-07 02:40:00"
33000 44.07766 53.52313 52.77209 "2023-09-07 03:10:00" "2023-09-07 02:50:00"
33000 44.07766 53.52313 43.57743 "2023-09-07 03:10:00" "2023-09-07 03:00:00"
33000 44.07766 53.52313 41.97355 "2023-09-07 03:10:00" "2023-09-07 03:10:00"
33600 43.85959 46.27757 34.40688 "2023-09-07 03:20:00" "2023-09-07 02:30:00"
33600 43.85959 46.27757 49.82817 "2023-09-07 03:20:00" "2023-09-07 02:40:00"
33600 43.85959 46.27757 46.52644 "2023-09-07 03:20:00" "2023-09-07 02:50:00"
33600 43.85959 46.27757 35.29102 "2023-09-07 03:20:00" "2023-09-07 03:00:00"
33600 43.85959 46.27757 35.13848 "2023-09-07 03:20:00" "2023-09-07 03:10:00"
33600 43.85959 46.27757 42.77597 "2023-09-07 03:20:00" "2023-09-07 03:20:00"
34200 44.47543 41.32429 44.51980 "2023-09-07 03:30:00" "2023-09-07 02:40:00"
34200 44.47543 41.32429 40.94607 "2023-09-07 03:30:00" "2023-09-07 02:50:00"
