20230905
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
20400 35.48516 53.10413 40.68750 "2023-09-05 23:40:00" "2023-09-05 23:40:00"
21000 34.46564 55.31545 40.68750 "2023-09-05 23:50:00" "2023-09-05 23:40:00"
21000 34.46564 55.31545 33.38571 "2023-09-05 23:50:00" "2023-09-05 23:50:00"
21600 35.75573 57.89498 40.68750 "2023-09-06 00:00:00" "2023-09-05 23:40:00"
21600 35.75573 57.89498 33.38571 "2023-09-06 00:00:00" "2023-09-05 23:50:00"
21600 35.75573 57.89498 32.12500 "2023-09-06 00:00:00" "2023-09-06 00:00:00"
22200 38.20348 58.97883 40.68750 "2023-09-06 00:10:00" "2023-09-05 23:40:00"
22200 38.20348 58.97883 33.38571 "2023-09-06 00:10:00" "2023-09-05 23:50:00"
22200 38.20348 58.97883 32.12500 "2023-09-06 00:10:00" "2023-09-06 00:00:00"
22200 38.20348 58.97883 34.38571 "2023-09-06 00:10:00" "2023-09-06 00:10:00"
22800 41.88180 59.87503 40.68750 "2023-09-06 00:20:00" "2023-09-05 23:40:00"
22800 41.88180 59.87503 33.38571 "2023-09-06 00:20:00" "2023-09-05 23:50:00"
22800 41.88180 59.87503 32.12500 "2023-09-06 00:20:00" "2023-09-06 00:00:00"
22800 41.88180 59.87503 34.38571 "2023-09-06 00:20:00" "2023-09-06 00:10:00"
22800 41.88180 59.87503 32.58750 "2023-09-06 00:20:00" "2023-09-06 00:20:00"
23400 42.71665 60.23662 40.68750 "2023-09-06 00:30:00" "2023-09-05 23:40:00"
23400 42.71665 60.23662 33.38571 "2023-09-06 00:30:00" "2023-09-05 23:50:00"
23400 42.71665 60.23662 32.12500 "2023-09-06 00:30:00" "2023-09-06 00:00:00"
23400 42.71665 60.23662 34.38571 "2023-09-06 00:30:00" "2023-09-06 00:10:00"
23400 42.71665 60.23662 32.58750 "2023-09-06 00:30:00" "2023-09-06 00:20:00"
23400 42.71665 60.23662 34.81429 "2023-09-06 00:30:00" "2023-09-06 00:30:00"
24000 38.34857 61.09534 33.38571 "2023-09-06 00:40:00" "2023-09-05 23:50:00"
24000 38.34857 61.09534 32.12500 "2023-09-06 00:40:00" "2023-09-06 00:00:00"
24000 38.34857 61.09534 34.38571 "2023-09-06 00:40:00" "2023-09-06 00:10:00"
24000 38.34857 61.09534 32.58750 "2023-09-06 00:40:00" "2023-09-06 00:20:00"
24000 38.34857 61.09534 34.81429 "2023-09-06 00:40:00" "2023-09-06 00:30:00"
24000 38.34857 61.09534 56.72500 "2023-09-06 00:40:00" "2023-09-06 00:40:00"
24600 35.74491 63.49654 32.12500 "2023-09-06 00:50:00" "2023-09-06 00:00:00"
24600 35.74491 63.49654 34.38571 "2023-09-06 00:50:00" "2023-09-06 00:10:00"
24600 35.74491 63.49654 32.58750 "2023-09-06 00:50:00" "2023-09-06 00:20:00"
24600 35.74491 63.49654 34.81429 "2023-09-06 00:50:00" "2023-09-06 00:30:00"
24600 35.74491 63.49654 56.72500 "2023-09-06 00:50:00" "2023-09-06 00:40:00"
24600 35.74491 63.49654 45.34286 "2023-09-06 00:50:00" "2023-09-06 00:50:00"
25200 33.30705 64.43095 34.38571 "2023-09-06 01:00:00" "2023-09-06 00:10:00"
25200 33.30705 64.43095 32.58750 "2023-09-06 01:00:00" "2023-09-06 00:20:00"
25200 33.30705 64.43095 34.81429 "2023-09-06 01:00:00" "2023-09-06 00:30:00"
25200 33.30705 64.43095 56.72500 "2023-09-06 01:00:00" "2023-09-06 00:40:00"
25200 33.30705 64.43095 45.34286 "2023-09-06 01:00:00" "2023-09-06 00:50:00"
25200 33.30705 64.43095 62.15714 "2023-09-06 01:00:00" "2023-09-06 01:00:00"
25800 29.05441 64.31256 32.58750 "2023-09-06 01:10:00" "2023-09-06 00:20:00"
25800 29.05441 64.31256 34.81429 "2023-09-06 01:10:00" "2023-09-06 00:30:00"
25800 29.05441 64.31256 56.72500 "2023-09-06 01:10:00" "2023-09-06 00:40:00"
25800 29.05441 64.31256 45.34286 "2023-09-06 01:10:00" "2023-09-06 00:50:00"
25800 29.05441 64.31256 62.15714 "2023-09-06 01:10:00" "2023-09-06 01:00:00"
25800 29.05441 64.31256 12.62500 "2023-09-06 01:10:00" "2023-09-06 01:10:00"
26400 28.66243 64.20097 34.81429 "2023-09-06 01:20:00" "2023-09-06 00:30:00"
26400 28.66243 64.20097 56.72500 "2023-09-06 01:20:00" "2023-09-06 00:40:00"
26400 28.66243 64.20097 45.34286 "2023-09-06 01:20:00" "2023-09-06 00:50:00"
26400 28.66243 64.20097 62.15714 "2023-09-06 01:20:00" "2023-09-06 01:00:00"
26400 28.66243 64.20097 12.62500 "2023-09-06 01:20:00" "2023-09-06 01:10:00"
26400 28.66243 64.20097 9.17143 "2023-09-06 01:20:00" "2023-09-06 01:20:00"
27000 30.66420 64.44774 56.72500 "2023-09-06 01:30:00" "2023-09-06 00:40:00"
