20230918
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
20400 47.56263 60.23715 51.56000 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 44.82305 61.69991 51.56000 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 44.82305 61.69991 42.42857 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 43.03277 62.23170 51.56000 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 43.03277 62.23170 42.42857 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 43.03277 62.23170 57.91250 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 41.53399 62.38827 51.56000 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 41.53399 62.38827 42.42857 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 41.53399 62.38827 57.91250 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 41.53399 62.38827 43.22857 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 40.67625 62.77262 51.56000 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 40.67625 62.77262 42.42857 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 40.67625 62.77262 57.91250 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 40.67625 62.77262 43.22857 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 40.67625 62.77262 36.62500 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 44.16667 63.30482 51.56000 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 44.16667 63.30482 42.42857 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 44.16667 63.30482 57.91250 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 44.16667 63.30482 43.22857 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 44.16667 63.30482 36.62500 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 44.16667 63.30482 32.62857 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 49.08443 64.26704 42.42857 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 49.08443 64.26704 57.91250 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 49.08443 64.26704 43.22857 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
24000 49.08443 64.26704 36.62500 "2023-09-19 00:40:00" "2023-09-19 00:20:00"
24000 49.08443 64.26704 32.62857 "2023-09-19 00:40:00" "2023-09-19 00:30:00"
24000 49.08443 64.26704 35.27500 "2023-09-19 00:40:00" "2023-09-19 00:40:00"
24600 56.48237 64.64840 57.91250 "2023-09-19 00:50:00" "2023-09-19 00:00:00"
24600 56.48237 64.64840 43.22857 "2023-09-19 00:50:00" "2023-09-19 00:10:00"
24600 56.48237 64.64840 36.62500 "2023-09-19 00:50:00" "2023-09-19 00:20:00"
