20230908
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 61.75430 24.50698 61.73464 "2023-09-08 23:40:00" "2023-09-08 23:40:00"
21000 60.02119 24.61273 61.47076 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 60.02119 24.61273 58.69418 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21600 59.86031 23.38417 59.30156 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 59.86031 23.38417 55.47118 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 59.86031 23.38417 58.26831 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
22200 60.01824 21.28112 56.49279 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 60.01824 21.28112 51.92661 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 60.01824 21.28112 55.66658 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 60.01824 21.28112 58.35341 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
22800 59.96100 20.60323 53.37936 "2023-09-09 00:20:00" "2023-09-08 23:40:00"
22800 59.96100 20.60323 48.28900 "2023-09-09 00:20:00" "2023-09-08 23:50:00"
22800 59.96100 20.60323 52.56747 "2023-09-09 00:20:00" "2023-09-09 00:00:00"
22800 59.96100 20.60323 56.64766 "2023-09-09 00:20:00" "2023-09-09 00:10:00"
22800 59.96100 20.60323 60.10413 "2023-09-09 00:20:00" "2023-09-09 00:20:00"
23400 60.09564 24.51186 55.37522 "2023-09-09 00:30:00" "2023-09-08 23:40:00"
23400 60.09564 24.51186 49.83264 "2023-09-09 00:30:00" "2023-09-08 23:50:00"
23400 60.09564 24.51186 54.54815 "2023-09-09 00:30:00" "2023-09-09 00:00:00"
23400 60.09564 24.51186 59.42826 "2023-09-09 00:30:00" "2023-09-09 00:10:00"
23400 60.09564 24.51186 64.60254 "2023-09-09 00:30:00" "2023-09-09 00:20:00"
23400 60.09564 24.51186 60.72764 "2023-09-09 00:30:00" "2023-09-09 00:30:00"
24000 59.31745 27.24851 51.29826 "2023-09-09 00:40:00" "2023-09-08 23:50:00"
24000 59.31745 27.24851 56.38350 "2023-09-09 00:40:00" "2023-09-09 00:00:00"
24000 59.31745 27.24851 61.83217 "2023-09-09 00:40:00" "2023-09-09 00:10:00"
24000 59.31745 27.24851 68.12344 "2023-09-09 00:40:00" "2023-09-09 00:20:00"
