20230923
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
25800 79.31621 74.21038 77.70000 "2023-09-24 01:10:00" "2023-09-24 01:10:00"
26400 78.37791 72.97381 77.70000 "2023-09-24 01:20:00" "2023-09-24 01:10:00"
26400 78.37791 72.97381 77.53750 "2023-09-24 01:20:00" "2023-09-24 01:20:00"
27000 76.98133 71.92326 77.70000 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 76.98133 71.92326 77.53750 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 76.98133 71.92326 79.28571 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27600 75.35229 71.16090 77.70000 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 75.35229 71.16090 77.53750 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 75.35229 71.16090 79.28571 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 75.35229 71.16090 81.35000 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
28200 74.08328 70.65170 77.70000 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 74.08328 70.65170 77.53750 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 74.08328 70.65170 79.28571 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 74.08328 70.65170 81.35000 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 74.08328 70.65170 78.75714 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28800 72.85967 70.62199 77.70000 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 72.85967 70.62199 77.53750 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 72.85967 70.62199 79.28571 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 72.85967 70.62199 81.35000 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 72.85967 70.62199 78.75714 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 72.85967 70.62199 71.20000 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
29400 70.46773 69.99790 77.53750 "2023-09-24 02:10:00" "2023-09-24 01:20:00"
29400 70.46773 69.99790 79.28571 "2023-09-24 02:10:00" "2023-09-24 01:30:00"
29400 70.46773 69.99790 81.35000 "2023-09-24 02:10:00" "2023-09-24 01:40:00"
29400 70.46773 69.99790 78.75714 "2023-09-24 02:10:00" "2023-09-24 01:50:00"
29400 70.46773 69.99790 71.20000 "2023-09-24 02:10:00" "2023-09-24 02:00:00"
29400 70.46773 69.99790 66.44286 "2023-09-24 02:10:00" "2023-09-24 02:10:00"
30000 69.95427 70.50749 79.28571 "2023-09-24 02:20:00" "2023-09-24 01:30:00"
30000 69.95427 70.50749 81.35000 "2023-09-24 02:20:00" "2023-09-24 01:40:00"
30000 69.95427 70.50749 78.75714 "2023-09-24 02:20:00" "2023-09-24 01:50:00"
30000 69.95427 70.50749 71.20000 "2023-09-24 02:20:00" "2023-09-24 02:00:00"
30000 69.95427 70.50749 66.44286 "2023-09-24 02:20:00" "2023-09-24 02:10:00"
30000 69.95427 70.50749 71.81429 "2023-09-24 02:20:00" "2023-09-24 02:20:00"
30600 71.72768 72.71062 81.35000 "2023-09-24 02:30:00" "2023-09-24 01:40:00"
30600 71.72768 72.71062 78.75714 "2023-09-24 02:30:00" "2023-09-24 01:50:00"
30600 71.72768 72.71062 71.20000 "2023-09-24 02:30:00" "2023-09-24 02:00:00"
30600 71.72768 72.71062 66.44286 "2023-09-24 02:30:00" "2023-09-24 02:10:00"
30600 71.72768 72.71062 71.81429 "2023-09-24 02:30:00" "2023-09-24 02:20:00"
30600 71.72768 72.71062 71.22857 "2023-09-24 02:30:00" "2023-09-24 02:30:00"
31200 74.88856 74.93654 78.75714 "2023-09-24 02:40:00" "2023-09-24 01:50:00"
31200 74.88856 74.93654 71.20000 "2023-09-24 02:40:00" "2023-09-24 02:00:00"
31200 74.88856 74.93654 66.44286 "2023-09-24 02:40:00" "2023-09-24 02:10:00"
31200 74.88856 74.93654 71.81429 "2023-09-24 02:40:00" "2023-09-24 02:20:00"
31200 74.88856 74.93654 71.22857 "2023-09-24 02:40:00" "2023-09-24 02:30:00"
31200 74.88856 74.93654 64.88571 "2023-09-24 02:40:00" "2023-09-24 02:40:00"
31800 77.31402 76.50169 71.20000 "2023-09-24 02:50:00" "2023-09-24 02:00:00"
31800 77.31402 76.50169 66.44286 "2023-09-24 02:50:00" "2023-09-24 02:10:00"
31800 77.31402 76.50169 71.81429 "2023-09-24 02:50:00" "2023-09-24 02:20:00"
31800 77.31402 76.50169 71.22857 "2023-09-24 02:50:00" "2023-09-24 02:30:00"
31800 77.31402 76.50169 64.88571 "2023-09-24 02:50:00" "2023-09-24 02:40:00"
31800 77.31402 76.50169 72.91429 "2023-09-24 02:50:00" "2023-09-24 02:50:00"
32400 78.42174 77.26335 66.44286 "2023-09-24 03:00:00" "2023-09-24 02:10:00"
32400 78.42174 77.26335 71.81429 "2023-09-24 03:00:00" "2023-09-24 02:20:00"
32400 78.42174 77.26335 71.22857 "2023-09-24 03:00:00" "2023-09-24 02:30:00"
32400 78.42174 77.26335 64.88571 "2023-09-24 03:00:00" "2023-09-24 02:40:00"
32400 78.42174 77.26335 72.91429 "2023-09-24 03:00:00" "2023-09-24 02:50:00"
32400 78.42174 77.26335 75.97500 "2023-09-24 03:00:00" "2023-09-24 03:00:00"
33000 82.03413 76.00909 71.81429 "2023-09-24 03:10:00" "2023-09-24 02:20:00"
33000 82.03413 76.00909 71.22857 "2023-09-24 03:10:00" "2023-09-24 02:30:00"
33000 82.03413 76.00909 64.88571 "2023-09-24 03:10:00" "2023-09-24 02:40:00"
33000 82.03413 76.00909 72.91429 "2023-09-24 03:10:00" "2023-09-24 02:50:00"
33000 82.03413 76.00909 75.97500 "2023-09-24 03:10:00" "2023-09-24 03:00:00"
33000 82.03413 76.00909 85.14286 "2023-09-24 03:10:00" "2023-09-24 03:10:00"
33600 84.39936 74.78609 71.22857 "2023-09-24 03:20:00" "2023-09-24 02:30:00"
33600 84.39936 74.78609 64.88571 "2023-09-24 03:20:00" "2023-09-24 02:40:00"
33600 84.39936 74.78609 72.91429 "2023-09-24 03:20:00" "2023-09-24 02:50:00"
33600 84.39936 74.78609 75.97500 "2023-09-24 03:20:00" "2023-09-24 03:00:00"
33600 84.39936 74.78609 85.14286 "2023-09-24 03:20:00" "2023-09-24 03:10:00"
33600 84.39936 74.78609 86.76250 "2023-09-24 03:20:00" "2023-09-24 03:20:00"
34200 85.39211 74.30312 64.88571 "2023-09-24 03:30:00" "2023-09-24 02:40:00"
34200 85.39211 74.30312 72.91429 "2023-09-24 03:30:00" "2023-09-24 02:50:00"
34200 85.39211 74.30312 75.97500 "2023-09-24 03:30:00" "2023-09-24 03:00:00"
34200 85.39211 74.30312 85.14286 "2023-09-24 03:30:00" "2023-09-24 03:10:00"
34200 85.39211 74.30312 86.76250 "2023-09-24 03:30:00" "2023-09-24 03:20:00"
34200 85.39211 74.30312 81.76000 "2023-09-24 03:30:00" "2023-09-24 03:30:00"
34800 85.23164 73.56788 72.91429 "2023-09-24 03:40:00" "2023-09-24 02:50:00"
34800 85.23164 73.56788 75.97500 "2023-09-24 03:40:00" "2023-09-24 03:00:00"
34800 85.23164 73.56788 85.14286 "2023-09-24 03:40:00" "2023-09-24 03:10:00"
34800 85.23164 73.56788 86.76250 "2023-09-24 03:40:00" "2023-09-24 03:20:00"
34800 85.23164 73.56788 81.76000 "2023-09-24 03:40:00" "2023-09-24 03:30:00"
