20230916
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
22200 66.85000 46.38862 71.10000 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 66.85000 45.58946 71.10000 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 66.85000 45.58946 9999.00000 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
23400 66.28333 46.20123 71.10000 "2023-09-17 00:30:00" "2023-09-17 00:10:00"
23400 66.28333 46.20123 9999.00000 "2023-09-17 00:30:00" "2023-09-17 00:20:00"
23400 66.28333 46.20123 58.50000 "2023-09-17 00:30:00" "2023-09-17 00:30:00"
24000 65.43333 49.07350 71.10000 "2023-09-17 00:40:00" "2023-09-17 00:10:00"
24000 65.43333 49.07350 9999.00000 "2023-09-17 00:40:00" "2023-09-17 00:20:00"
24000 65.43333 49.07350 58.50000 "2023-09-17 00:40:00" "2023-09-17 00:30:00"
24000 65.43333 49.07350 68.90000 "2023-09-17 00:40:00" "2023-09-17 00:40:00"
24600 66.47333 51.87449 71.10000 "2023-09-17 00:50:00" "2023-09-17 00:10:00"
24600 66.47333 51.87449 9999.00000 "2023-09-17 00:50:00" "2023-09-17 00:20:00"
24600 66.47333 51.87449 58.50000 "2023-09-17 00:50:00" "2023-09-17 00:30:00"
24600 66.47333 51.87449 68.90000 "2023-09-17 00:50:00" "2023-09-17 00:40:00"
24600 66.47333 51.87449 9999.00000 "2023-09-17 00:50:00" "2023-09-17 00:50:00"
25200 68.60000 56.07894 71.10000 "2023-09-17 01:00:00" "2023-09-17 00:10:00"
25200 68.60000 56.07894 9999.00000 "2023-09-17 01:00:00" "2023-09-17 00:20:00"
25200 68.60000 56.07894 58.50000 "2023-09-17 01:00:00" "2023-09-17 00:30:00"
25200 68.60000 56.07894 68.90000 "2023-09-17 01:00:00" "2023-09-17 00:40:00"
25200 68.60000 56.07894 9999.00000 "2023-09-17 01:00:00" "2023-09-17 00:50:00"
25200 68.60000 56.07894 9999.00000 "2023-09-17 01:00:00" "2023-09-17 01:00:00"
25800 67.90000 59.21321 9999.00000 "2023-09-17 01:10:00" "2023-09-17 00:20:00"
