20230901
Seconds MEASURES_glf(%) MNH_GLF(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
19800 21.12214 48.31359 30.27500 "2023-09-01 23:30:00" "2023-09-01 23:30:00"
20400 24.36237 49.57058 30.27500 "2023-09-01 23:40:00" "2023-09-01 23:30:00"
20400 24.36237 49.57058 18.88750 "2023-09-01 23:40:00" "2023-09-01 23:40:00"
21000 28.36895 50.11515 30.27500 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 28.36895 50.11515 18.88750 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 28.36895 50.11515 6.25714 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21600 31.70735 54.21333 30.27500 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 31.70735 54.21333 18.88750 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 31.70735 54.21333 6.25714 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 31.70735 54.21333 27.81429 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
22200 37.65921 57.46871 30.27500 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 37.65921 57.46871 18.88750 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 37.65921 57.46871 6.25714 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 37.65921 57.46871 27.81429 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 37.65921 57.46871 33.22500 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22800 43.46087 57.57117 30.27500 "2023-09-02 00:20:00" "2023-09-01 23:30:00"
22800 43.46087 57.57117 18.88750 "2023-09-02 00:20:00" "2023-09-01 23:40:00"
22800 43.46087 57.57117 6.25714 "2023-09-02 00:20:00" "2023-09-01 23:50:00"
22800 43.46087 57.57117 27.81429 "2023-09-02 00:20:00" "2023-09-02 00:00:00"
22800 43.46087 57.57117 33.22500 "2023-09-02 00:20:00" "2023-09-02 00:10:00"
22800 43.46087 57.57117 42.55714 "2023-09-02 00:20:00" "2023-09-02 00:20:00"
23400 47.02386 54.67192 18.88750 "2023-09-02 00:30:00" "2023-09-01 23:40:00"
23400 47.02386 54.67192 6.25714 "2023-09-02 00:30:00" "2023-09-01 23:50:00"
23400 47.02386 54.67192 27.81429 "2023-09-02 00:30:00" "2023-09-02 00:00:00"
23400 47.02386 54.67192 33.22500 "2023-09-02 00:30:00" "2023-09-02 00:10:00"
23400 47.02386 54.67192 42.55714 "2023-09-02 00:30:00" "2023-09-02 00:20:00"
23400 47.02386 54.67192 49.72500 "2023-09-02 00:30:00" "2023-09-02 00:30:00"
24000 50.36107 53.12580 6.25714 "2023-09-02 00:40:00" "2023-09-01 23:50:00"
24000 50.36107 53.12580 27.81429 "2023-09-02 00:40:00" "2023-09-02 00:00:00"
24000 50.36107 53.12580 33.22500 "2023-09-02 00:40:00" "2023-09-02 00:10:00"
24000 50.36107 53.12580 42.55714 "2023-09-02 00:40:00" "2023-09-02 00:20:00"
24000 50.36107 53.12580 49.72500 "2023-09-02 00:40:00" "2023-09-02 00:30:00"
24000 50.36107 53.12580 50.47143 "2023-09-02 00:40:00" "2023-09-02 00:40:00"
24600 51.16513 53.80146 27.81429 "2023-09-02 00:50:00" "2023-09-02 00:00:00"
24600 51.16513 53.80146 33.22500 "2023-09-02 00:50:00" "2023-09-02 00:10:00"
24600 51.16513 53.80146 42.55714 "2023-09-02 00:50:00" "2023-09-02 00:20:00"
24600 51.16513 53.80146 49.72500 "2023-09-02 00:50:00" "2023-09-02 00:30:00"
24600 51.16513 53.80146 50.47143 "2023-09-02 00:50:00" "2023-09-02 00:40:00"
24600 51.16513 53.80146 49.90000 "2023-09-02 00:50:00" "2023-09-02 00:50:00"
25200 50.81176 52.30393 33.22500 "2023-09-02 01:00:00" "2023-09-02 00:10:00"
25200 50.81176 52.30393 42.55714 "2023-09-02 01:00:00" "2023-09-02 00:20:00"
25200 50.81176 52.30393 49.72500 "2023-09-02 01:00:00" "2023-09-02 00:30:00"
25200 50.81176 52.30393 50.47143 "2023-09-02 01:00:00" "2023-09-02 00:40:00"
25200 50.81176 52.30393 49.90000 "2023-09-02 01:00:00" "2023-09-02 00:50:00"
25200 50.81176 52.30393 43.10000 "2023-09-02 01:00:00" "2023-09-02 01:00:00"
25800 48.36425 49.09544 42.55714 "2023-09-02 01:10:00" "2023-09-02 00:20:00"
25800 48.36425 49.09544 49.72500 "2023-09-02 01:10:00" "2023-09-02 00:30:00"
25800 48.36425 49.09544 50.47143 "2023-09-02 01:10:00" "2023-09-02 00:40:00"
25800 48.36425 49.09544 49.90000 "2023-09-02 01:10:00" "2023-09-02 00:50:00"
25800 48.36425 49.09544 43.10000 "2023-09-02 01:10:00" "2023-09-02 01:00:00"
25800 48.36425 49.09544 60.18571 "2023-09-02 01:10:00" "2023-09-02 01:10:00"
26400 47.43494 46.49047 49.72500 "2023-09-02 01:20:00" "2023-09-02 00:30:00"
26400 47.43494 46.49047 50.47143 "2023-09-02 01:20:00" "2023-09-02 00:40:00"
26400 47.43494 46.49047 49.90000 "2023-09-02 01:20:00" "2023-09-02 00:50:00"
26400 47.43494 46.49047 43.10000 "2023-09-02 01:20:00" "2023-09-02 01:00:00"
26400 47.43494 46.49047 60.18571 "2023-09-02 01:20:00" "2023-09-02 01:10:00"
26400 47.43494 46.49047 47.93750 "2023-09-02 01:20:00" "2023-09-02 01:20:00"
27000 48.67783 45.16475 50.47143 "2023-09-02 01:30:00" "2023-09-02 00:40:00"
27000 48.67783 45.16475 49.90000 "2023-09-02 01:30:00" "2023-09-02 00:50:00"
27000 48.67783 45.16475 43.10000 "2023-09-02 01:30:00" "2023-09-02 01:00:00"
27000 48.67783 45.16475 60.18571 "2023-09-02 01:30:00" "2023-09-02 01:10:00"
27000 48.67783 45.16475 47.93750 "2023-09-02 01:30:00" "2023-09-02 01:20:00"
27000 48.67783 45.16475 54.41429 "2023-09-02 01:30:00" "2023-09-02 01:30:00"
27600 50.85579 43.49117 49.90000 "2023-09-02 01:40:00" "2023-09-02 00:50:00"
27600 50.85579 43.49117 43.10000 "2023-09-02 01:40:00" "2023-09-02 01:00:00"
27600 50.85579 43.49117 60.18571 "2023-09-02 01:40:00" "2023-09-02 01:10:00"
27600 50.85579 43.49117 47.93750 "2023-09-02 01:40:00" "2023-09-02 01:20:00"
27600 50.85579 43.49117 54.41429 "2023-09-02 01:40:00" "2023-09-02 01:30:00"
27600 50.85579 43.49117 37.22500 "2023-09-02 01:40:00" "2023-09-02 01:40:00"
28200 54.09430 42.71552 43.10000 "2023-09-02 01:50:00" "2023-09-02 01:00:00"
28200 54.09430 42.71552 60.18571 "2023-09-02 01:50:00" "2023-09-02 01:10:00"
28200 54.09430 42.71552 47.93750 "2023-09-02 01:50:00" "2023-09-02 01:20:00"
28200 54.09430 42.71552 54.41429 "2023-09-02 01:50:00" "2023-09-02 01:30:00"
28200 54.09430 42.71552 37.22500 "2023-09-02 01:50:00" "2023-09-02 01:40:00"
28200 54.09430 42.71552 37.72857 "2023-09-02 01:50:00" "2023-09-02 01:50:00"
28800 57.48248 43.14213 60.18571 "2023-09-02 02:00:00" "2023-09-02 01:10:00"
28800 57.48248 43.14213 47.93750 "2023-09-02 02:00:00" "2023-09-02 01:20:00"
28800 57.48248 43.14213 54.41429 "2023-09-02 02:00:00" "2023-09-02 01:30:00"
28800 57.48248 43.14213 37.22500 "2023-09-02 02:00:00" "2023-09-02 01:40:00"
28800 57.48248 43.14213 37.72857 "2023-09-02 02:00:00" "2023-09-02 01:50:00"
28800 57.48248 43.14213 53.15000 "2023-09-02 02:00:00" "2023-09-02 02:00:00"
29400 61.30001 45.05733 47.93750 "2023-09-02 02:10:00" "2023-09-02 01:20:00"
29400 61.30001 45.05733 54.41429 "2023-09-02 02:10:00" "2023-09-02 01:30:00"
29400 61.30001 45.05733 37.22500 "2023-09-02 02:10:00" "2023-09-02 01:40:00"
