20230909
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 70.79561 76.90869 70.54915 "2023-09-09 23:40:00" "2023-09-09 23:40:00"
21000 72.02639 77.48497 70.86931 "2023-09-09 23:50:00" "2023-09-09 23:40:00"
21000 72.02639 77.48497 71.81375 "2023-09-09 23:50:00" "2023-09-09 23:50:00"
21600 72.54415 78.71911 71.69516 "2023-09-10 00:00:00" "2023-09-09 23:40:00"
21600 72.54415 78.71911 72.98482 "2023-09-10 00:00:00" "2023-09-09 23:50:00"
21600 72.54415 78.71911 72.56167 "2023-09-10 00:00:00" "2023-09-10 00:00:00"
22200 73.06540 80.17046 73.27238 "2023-09-10 00:10:00" "2023-09-09 23:40:00"
22200 73.06540 80.17046 74.76515 "2023-09-10 00:10:00" "2023-09-09 23:50:00"
22200 73.06540 80.17046 73.67285 "2023-09-10 00:10:00" "2023-09-10 00:00:00"
22200 73.06540 80.17046 73.08032 "2023-09-10 00:10:00" "2023-09-10 00:10:00"
22800 72.92116 81.73135 74.96138 "2023-09-10 00:20:00" "2023-09-09 23:40:00"
22800 72.92116 81.73135 76.59872 "2023-09-10 00:20:00" "2023-09-09 23:50:00"
22800 72.92116 81.73135 75.16292 "2023-09-10 00:20:00" "2023-09-10 00:00:00"
22800 72.92116 81.73135 74.12334 "2023-09-10 00:20:00" "2023-09-10 00:10:00"
22800 72.92116 81.73135 73.26106 "2023-09-10 00:20:00" "2023-09-10 00:20:00"
23400 73.23668 82.82108 76.37160 "2023-09-10 00:30:00" "2023-09-09 23:40:00"
23400 73.23668 82.82108 78.11268 "2023-09-10 00:30:00" "2023-09-09 23:50:00"
23400 73.23668 82.82108 76.49480 "2023-09-10 00:30:00" "2023-09-10 00:00:00"
23400 73.23668 82.82108 75.21497 "2023-09-10 00:30:00" "2023-09-10 00:10:00"
23400 73.23668 82.82108 73.73595 "2023-09-10 00:30:00" "2023-09-10 00:20:00"
23400 73.23668 82.82108 73.55041 "2023-09-10 00:30:00" "2023-09-10 00:30:00"
24000 72.51891 83.54912 79.30539 "2023-09-10 00:40:00" "2023-09-09 23:50:00"
24000 72.51891 83.54912 77.54276 "2023-09-10 00:40:00" "2023-09-10 00:00:00"
24000 72.51891 83.54912 76.12630 "2023-09-10 00:40:00" "2023-09-10 00:10:00"
