20230912
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 45.00729 18.94407 49.80651 "2023-09-12 23:40:00" "2023-09-12 23:40:00"
21000 44.94224 19.12896 47.19548 "2023-09-12 23:50:00" "2023-09-12 23:40:00"
21000 44.94224 19.12896 47.46757 "2023-09-12 23:50:00" "2023-09-12 23:50:00"
21600 44.90239 19.84490 45.25606 "2023-09-13 00:00:00" "2023-09-12 23:40:00"
21600 44.90239 19.84490 45.70033 "2023-09-13 00:00:00" "2023-09-12 23:50:00"
21600 44.90239 19.84490 45.02988 "2023-09-13 00:00:00" "2023-09-13 00:00:00"
22200 44.11258 20.44759 43.67519 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 44.11258 20.44759 44.14580 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 44.11258 20.44759 42.98549 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 44.11258 20.44759 43.82146 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
22800 44.52825 21.25574 42.95681 "2023-09-13 00:20:00" "2023-09-12 23:40:00"
22800 44.52825 21.25574 43.47195 "2023-09-13 00:20:00" "2023-09-12 23:50:00"
22800 44.52825 21.25574 41.97225 "2023-09-13 00:20:00" "2023-09-13 00:00:00"
22800 44.52825 21.25574 43.16371 "2023-09-13 00:20:00" "2023-09-13 00:10:00"
22800 44.52825 21.25574 44.21353 "2023-09-13 00:20:00" "2023-09-13 00:20:00"
23400 47.18130 21.80639 42.20274 "2023-09-13 00:30:00" "2023-09-12 23:40:00"
23400 47.18130 21.80639 42.75929 "2023-09-13 00:30:00" "2023-09-12 23:50:00"
23400 47.18130 21.80639 41.05009 "2023-09-13 00:30:00" "2023-09-13 00:00:00"
23400 47.18130 21.80639 42.42937 "2023-09-13 00:30:00" "2023-09-13 00:10:00"
23400 47.18130 21.80639 44.47705 "2023-09-13 00:30:00" "2023-09-13 00:20:00"
23400 47.18130 21.80639 46.61083 "2023-09-13 00:30:00" "2023-09-13 00:30:00"
24000 48.65438 23.54698 43.21459 "2023-09-13 00:40:00" "2023-09-12 23:50:00"
24000 48.65438 23.54698 41.32161 "2023-09-13 00:40:00" "2023-09-13 00:00:00"
24000 48.65438 23.54698 42.84031 "2023-09-13 00:40:00" "2023-09-13 00:10:00"
24000 48.65438 23.54698 45.46686 "2023-09-13 00:40:00" "2023-09-13 00:20:00"
24000 48.65438 23.54698 49.25479 "2023-09-13 00:40:00" "2023-09-13 00:30:00"
24000 48.65438 23.54698 50.53990 "2023-09-13 00:40:00" "2023-09-13 00:40:00"
24600 53.37297 25.27698 42.26937 "2023-09-13 00:50:00" "2023-09-13 00:00:00"
24600 53.37297 25.27698 43.94020 "2023-09-13 00:50:00" "2023-09-13 00:10:00"
24600 53.37297 25.27698 46.93550 "2023-09-13 00:50:00" "2023-09-13 00:20:00"
24600 53.37297 25.27698 51.77886 "2023-09-13 00:50:00" "2023-09-13 00:30:00"
24600 53.37297 25.27698 53.34637 "2023-09-13 00:50:00" "2023-09-13 00:40:00"
24600 53.37297 25.27698 54.70057 "2023-09-13 00:50:00" "2023-09-13 00:50:00"
25200 57.24806 26.30814 44.52846 "2023-09-13 01:00:00" "2023-09-13 00:10:00"
25200 57.24806 26.30814 47.84239 "2023-09-13 01:00:00" "2023-09-13 00:20:00"
25200 57.24806 26.30814 53.31707 "2023-09-13 01:00:00" "2023-09-13 00:30:00"
25200 57.24806 26.30814 55.17112 "2023-09-13 01:00:00" "2023-09-13 00:40:00"
25200 57.24806 26.30814 57.29061 "2023-09-13 01:00:00" "2023-09-13 00:50:00"
25200 57.24806 26.30814 58.25701 "2023-09-13 01:00:00" "2023-09-13 01:00:00"
25800 60.96767 27.45565 48.64524 "2023-09-13 01:10:00" "2023-09-13 00:20:00"
25800 60.96767 27.45565 54.70400 "2023-09-13 01:10:00" "2023-09-13 00:30:00"
25800 60.96767 27.45565 56.76799 "2023-09-13 01:10:00" "2023-09-13 00:40:00"
25800 60.96767 27.45565 59.47987 "2023-09-13 01:10:00" "2023-09-13 00:50:00"
25800 60.96767 27.45565 61.19791 "2023-09-13 01:10:00" "2023-09-13 01:00:00"
25800 60.96767 27.45565 60.95245 "2023-09-13 01:10:00" "2023-09-13 01:10:00"
26400 65.28146 27.73670 55.19368 "2023-09-13 01:20:00" "2023-09-13 00:30:00"
26400 65.28146 27.73670 57.45474 "2023-09-13 01:20:00" "2023-09-13 00:40:00"
26400 65.28146 27.73670 60.50420 "2023-09-13 01:20:00" "2023-09-13 00:50:00"
26400 65.28146 27.73670 62.74883 "2023-09-13 01:20:00" "2023-09-13 01:00:00"
26400 65.28146 27.73670 62.16734 "2023-09-13 01:20:00" "2023-09-13 01:10:00"
26400 65.28146 27.73670 63.97230 "2023-09-13 01:20:00" "2023-09-13 01:20:00"
27000 68.45599 28.96845 58.29036 "2023-09-13 01:30:00" "2023-09-13 00:40:00"
27000 68.45599 28.96845 61.66773 "2023-09-13 01:30:00" "2023-09-13 00:50:00"
27000 68.45599 28.96845 64.22247 "2023-09-13 01:30:00" "2023-09-13 01:00:00"
27000 68.45599 28.96845 63.53945 "2023-09-13 01:30:00" "2023-09-13 01:10:00"
27000 68.45599 28.96845 66.53407 "2023-09-13 01:30:00" "2023-09-13 01:20:00"
27000 68.45599 28.96845 67.59109 "2023-09-13 01:30:00" "2023-09-13 01:30:00"
27600 68.66839 29.04866 62.08985 "2023-09-13 01:40:00" "2023-09-13 00:50:00"
27600 68.66839 29.04866 64.92079 "2023-09-13 01:40:00" "2023-09-13 01:00:00"
27600 68.66839 29.04866 64.15203 "2023-09-13 01:40:00" "2023-09-13 01:10:00"
27600 68.66839 29.04866 67.93366 "2023-09-13 01:40:00" "2023-09-13 01:20:00"
27600 68.66839 29.04866 68.12513 "2023-09-13 01:40:00" "2023-09-13 01:30:00"
27600 68.66839 29.04866 69.25505 "2023-09-13 01:40:00" "2023-09-13 01:40:00"
28200 65.69311 28.78625 64.61840 "2023-09-13 01:50:00" "2023-09-13 01:00:00"
28200 65.69311 28.78625 63.77992 "2023-09-13 01:50:00" "2023-09-13 01:10:00"
28200 65.69311 28.78625 68.05306 "2023-09-13 01:50:00" "2023-09-13 01:20:00"
28200 65.69311 28.78625 67.82946 "2023-09-13 01:50:00" "2023-09-13 01:30:00"
28200 65.69311 28.78625 69.81185 "2023-09-13 01:50:00" "2023-09-13 01:40:00"
28200 65.69311 28.78625 66.14056 "2023-09-13 01:50:00" "2023-09-13 01:50:00"
28800 63.04329 29.33646 63.74548 "2023-09-13 02:00:00" "2023-09-13 01:10:00"
28800 63.04329 29.33646 68.46920 "2023-09-13 02:00:00" "2023-09-13 01:20:00"
28800 63.04329 29.33646 68.09544 "2023-09-13 02:00:00" "2023-09-13 01:30:00"
28800 63.04329 29.33646 70.59655 "2023-09-13 02:00:00" "2023-09-13 01:40:00"
28800 63.04329 29.33646 64.90938 "2023-09-13 02:00:00" "2023-09-13 01:50:00"
28800 63.04329 29.33646 63.36451 "2023-09-13 02:00:00" "2023-09-13 02:00:00"
29400 59.65590 29.83316 68.86734 "2023-09-13 02:10:00" "2023-09-13 01:20:00"
29400 59.65590 29.83316 68.39390 "2023-09-13 02:10:00" "2023-09-13 01:30:00"
29400 59.65590 29.83316 71.23022 "2023-09-13 02:10:00" "2023-09-13 01:40:00"
29400 59.65590 29.83316 64.22434 "2023-09-13 02:10:00" "2023-09-13 01:50:00"
29400 59.65590 29.83316 61.83193 "2023-09-13 02:10:00" "2023-09-13 02:00:00"
29400 59.65590 29.83316 59.56454 "2023-09-13 02:10:00" "2023-09-13 02:10:00"
30000 54.81489 30.17396 68.16437 "2023-09-13 02:20:00" "2023-09-13 01:30:00"
30000 54.81489 30.17396 71.29690 "2023-09-13 02:20:00" "2023-09-13 01:40:00"
30000 54.81489 30.17396 63.44166 "2023-09-13 02:20:00" "2023-09-13 01:50:00"
30000 54.81489 30.17396 60.47644 "2023-09-13 02:20:00" "2023-09-13 02:00:00"
30000 54.81489 30.17396 57.04861 "2023-09-13 02:20:00" "2023-09-13 02:10:00"
30000 54.81489 30.17396 56.08048 "2023-09-13 02:20:00" "2023-09-13 02:20:00"
30600 48.84955 28.93752 70.06067 "2023-09-13 02:30:00" "2023-09-13 01:40:00"
30600 48.84955 28.93752 61.39381 "2023-09-13 02:30:00" "2023-09-13 01:50:00"
30600 48.84955 28.93752 58.07449 "2023-09-13 02:30:00" "2023-09-13 02:00:00"
30600 48.84955 28.93752 53.84761 "2023-09-13 02:30:00" "2023-09-13 02:10:00"
30600 48.84955 28.93752 51.99655 "2023-09-13 02:30:00" "2023-09-13 02:20:00"
