20230917
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
27000 60.23444 54.19766 58.40067 "2023-09-18 01:30:00" "2023-09-18 01:30:00"
27600 57.48609 57.79296 59.40802 "2023-09-18 01:40:00" "2023-09-18 01:30:00"
27600 57.48609 57.79296 58.73952 "2023-09-18 01:40:00" "2023-09-18 01:40:00"
28200 55.97771 60.96528 61.32692 "2023-09-18 01:50:00" "2023-09-18 01:30:00"
28200 55.97771 60.96528 60.13154 "2023-09-18 01:50:00" "2023-09-18 01:40:00"
28200 55.97771 60.96528 55.89032 "2023-09-18 01:50:00" "2023-09-18 01:50:00"
28800 54.40186 63.24129 62.28856 "2023-09-18 02:00:00" "2023-09-18 01:30:00"
28800 54.40186 63.24129 60.73250 "2023-09-18 02:00:00" "2023-09-18 01:40:00"
28800 54.40186 63.24129 55.15720 "2023-09-18 02:00:00" "2023-09-18 01:50:00"
28800 54.40186 63.24129 53.53609 "2023-09-18 02:00:00" "2023-09-18 02:00:00"
29400 51.86071 65.66360 63.09786 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 51.86071 65.66360 61.15133 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 51.86071 65.66360 54.16911 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 51.86071 65.66360 51.33340 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 51.86071 65.66360 51.53140 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
30000 49.33611 67.93369 65.17289 "2023-09-18 02:20:00" "2023-09-18 01:30:00"
30000 49.33611 67.93369 62.89408 "2023-09-18 02:20:00" "2023-09-18 01:40:00"
30000 49.33611 67.93369 54.65909 "2023-09-18 02:20:00" "2023-09-18 01:50:00"
30000 49.33611 67.93369 50.87704 "2023-09-18 02:20:00" "2023-09-18 02:00:00"
30000 49.33611 67.93369 51.16654 "2023-09-18 02:20:00" "2023-09-18 02:10:00"
30000 49.33611 67.93369 47.59068 "2023-09-18 02:20:00" "2023-09-18 02:20:00"
30600 43.79348 67.57391 62.20137 "2023-09-18 02:30:00" "2023-09-18 01:40:00"
30600 43.79348 67.57391 53.16991 "2023-09-18 02:30:00" "2023-09-18 01:50:00"
30600 43.79348 67.57391 48.45340 "2023-09-18 02:30:00" "2023-09-18 02:00:00"
30600 43.79348 67.57391 48.80522 "2023-09-18 02:30:00" "2023-09-18 02:10:00"
30600 43.79348 67.57391 43.70739 "2023-09-18 02:30:00" "2023-09-18 02:20:00"
