20230924
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
22800 53.83292 73.46883 54.09372 "2023-09-25 00:20:00" "2023-09-25 00:20:00"
23400 52.42843 73.54127 54.81006 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 52.42843 73.54127 52.12368 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
24000 53.78123 72.01363 53.83496 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 53.78123 72.01363 49.46513 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 53.78123 72.01363 52.82476 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24600 54.17526 72.38973 53.43468 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 54.17526 72.38973 47.60487 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 54.17526 72.38973 53.28153 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 54.17526 72.38973 54.94907 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
25200 52.07546 73.57295 54.67873 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 52.07546 73.57295 47.49356 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 52.07546 73.57295 55.08034 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 52.07546 73.57295 56.90891 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 52.07546 73.57295 52.95271 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25800 50.48768 73.99915 55.35992 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 50.48768 73.99915 47.27857 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 50.48768 73.99915 56.65580 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 50.48768 73.99915 58.92838 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 50.48768 73.99915 52.57334 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 50.48768 73.99915 51.50872 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
26400 49.42747 73.86758 46.67420 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 49.42747 73.86758 57.24872 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 49.42747 73.86758 59.84296 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
