20230905
Seconds MEASURES_glf(%) MNH_GLF(%) "AR_GLF (%)" Date_of_forecast Date_of_computing
20400 35.48516 53.10413 34.01888 "2023-09-05 23:40:00" "2023-09-05 23:40:00"
21000 34.46564 55.31545 35.87698 "2023-09-05 23:50:00" "2023-09-05 23:40:00"
21000 34.46564 55.31545 34.15331 "2023-09-05 23:50:00" "2023-09-05 23:50:00"
21600 35.75573 57.89498 38.76235 "2023-09-06 00:00:00" "2023-09-05 23:40:00"
21600 35.75573 57.89498 35.38743 "2023-09-06 00:00:00" "2023-09-05 23:50:00"
21600 35.75573 57.89498 34.84353 "2023-09-06 00:00:00" "2023-09-06 00:00:00"
22200 38.20348 58.97883 40.43472 "2023-09-06 00:10:00" "2023-09-05 23:40:00"
22200 38.20348 58.97883 35.89385 "2023-09-06 00:10:00" "2023-09-05 23:50:00"
22200 38.20348 58.97883 34.93930 "2023-09-06 00:10:00" "2023-09-06 00:00:00"
22200 38.20348 58.97883 38.17876 "2023-09-06 00:10:00" "2023-09-06 00:10:00"
22800 41.88180 59.87503 41.84674 "2023-09-06 00:20:00" "2023-09-05 23:40:00"
22800 41.88180 59.87503 36.31912 "2023-09-06 00:20:00" "2023-09-05 23:50:00"
22800 41.88180 59.87503 35.08589 "2023-09-06 00:20:00" "2023-09-06 00:00:00"
22800 41.88180 59.87503 39.64994 "2023-09-06 00:20:00" "2023-09-06 00:10:00"
22800 41.88180 59.87503 41.55105 "2023-09-06 00:20:00" "2023-09-06 00:20:00"
23400 42.71665 60.23662 43.17116 "2023-09-06 00:30:00" "2023-09-05 23:40:00"
23400 42.71665 60.23662 37.11693 "2023-09-06 00:30:00" "2023-09-05 23:50:00"
23400 42.71665 60.23662 35.68514 "2023-09-06 00:30:00" "2023-09-06 00:00:00"
23400 42.71665 60.23662 41.43812 "2023-09-06 00:30:00" "2023-09-06 00:10:00"
23400 42.71665 60.23662 45.45529 "2023-09-06 00:30:00" "2023-09-06 00:20:00"
23400 42.71665 60.23662 45.78623 "2023-09-06 00:30:00" "2023-09-06 00:30:00"
24000 38.34857 61.09534 37.45356 "2023-09-06 00:40:00" "2023-09-05 23:50:00"
24000 38.34857 61.09534 35.89634 "2023-09-06 00:40:00" "2023-09-06 00:00:00"
24000 38.34857 61.09534 42.42281 "2023-09-06 00:40:00" "2023-09-06 00:10:00"
24000 38.34857 61.09534 47.87528 "2023-09-06 00:40:00" "2023-09-06 00:20:00"
24000 38.34857 61.09534 48.39254 "2023-09-06 00:40:00" "2023-09-06 00:30:00"
24000 38.34857 61.09534 40.14204 "2023-09-06 00:40:00" "2023-09-06 00:40:00"
24600 35.74491 63.49654 38.83385 "2023-09-06 00:50:00" "2023-09-06 00:00:00"
24600 35.74491 63.49654 45.87357 "2023-09-06 00:50:00" "2023-09-06 00:10:00"
24600 35.74491 63.49654 52.58289 "2023-09-06 00:50:00" "2023-09-06 00:20:00"
24600 35.74491 63.49654 53.28620 "2023-09-06 00:50:00" "2023-09-06 00:30:00"
24600 35.74491 63.49654 41.39468 "2023-09-06 00:50:00" "2023-09-06 00:40:00"
24600 35.74491 63.49654 35.14421 "2023-09-06 00:50:00" "2023-09-06 00:50:00"
25200 33.30705 64.43095 48.06100 "2023-09-06 01:00:00" "2023-09-06 00:10:00"
25200 33.30705 64.43095 55.43995 "2023-09-06 01:00:00" "2023-09-06 00:20:00"
25200 33.30705 64.43095 56.28318 "2023-09-06 01:00:00" "2023-09-06 00:30:00"
25200 33.30705 64.43095 41.45591 "2023-09-06 01:00:00" "2023-09-06 00:40:00"
25200 33.30705 64.43095 32.41307 "2023-09-06 01:00:00" "2023-09-06 00:50:00"
25200 33.30705 64.43095 33.65110 "2023-09-06 01:00:00" "2023-09-06 01:00:00"
25800 29.05441 64.31256 56.76273 "2023-09-06 01:10:00" "2023-09-06 00:20:00"
25800 29.05441 64.31256 57.70233 "2023-09-06 01:10:00" "2023-09-06 00:30:00"
25800 29.05441 64.31256 41.05297 "2023-09-06 01:10:00" "2023-09-06 00:40:00"
25800 29.05441 64.31256 29.69663 "2023-09-06 01:10:00" "2023-09-06 00:50:00"
25800 29.05441 64.31256 31.11265 "2023-09-06 01:10:00" "2023-09-06 01:00:00"
25800 29.05441 64.31256 29.26123 "2023-09-06 01:10:00" "2023-09-06 01:10:00"
26400 28.66243 64.20097 58.66780 "2023-09-06 01:20:00" "2023-09-06 00:30:00"
26400 28.66243 64.20097 40.76083 "2023-09-06 01:20:00" "2023-09-06 00:40:00"
26400 28.66243 64.20097 27.93824 "2023-09-06 01:20:00" "2023-09-06 00:50:00"
26400 28.66243 64.20097 29.50488 "2023-09-06 01:20:00" "2023-09-06 01:00:00"
26400 28.66243 64.20097 27.11067 "2023-09-06 01:20:00" "2023-09-06 01:10:00"
26400 28.66243 64.20097 29.39875 "2023-09-06 01:20:00" "2023-09-06 01:20:00"
27000 30.66420 64.44774 40.86431 "2023-09-06 01:30:00" "2023-09-06 00:40:00"
27000 30.66420 64.44774 27.06248 "2023-09-06 01:30:00" "2023-09-06 00:50:00"
27000 30.66420 64.44774 28.61003 "2023-09-06 01:30:00" "2023-09-06 01:00:00"
27000 30.66420 64.44774 25.59628 "2023-09-06 01:30:00" "2023-09-06 01:10:00"
27000 30.66420 64.44774 28.91169 "2023-09-06 01:30:00" "2023-09-06 01:20:00"
27000 30.66420 64.44774 29.19862 "2023-09-06 01:30:00" "2023-09-06 01:30:00"
27600 36.67936 64.31093 27.36317 "2023-09-06 01:40:00" "2023-09-06 00:50:00"
27600 36.67936 64.31093 28.95969 "2023-09-06 01:40:00" "2023-09-06 01:00:00"
27600 36.67936 64.31093 25.53732 "2023-09-06 01:40:00" "2023-09-06 01:10:00"
27600 36.67936 64.31093 29.71123 "2023-09-06 01:40:00" "2023-09-06 01:20:00"
27600 36.67936 64.31093 30.55773 "2023-09-06 01:40:00" "2023-09-06 01:30:00"
27600 36.67936 64.31093 34.91154 "2023-09-06 01:40:00" "2023-09-06 01:40:00"
28200 41.33072 63.13225 27.93807 "2023-09-06 01:50:00" "2023-09-06 01:00:00"
28200 41.33072 63.13225 24.25166 "2023-09-06 01:50:00" "2023-09-06 01:10:00"
28200 41.33072 63.13225 28.97167 "2023-09-06 01:50:00" "2023-09-06 01:20:00"
28200 41.33072 63.13225 30.18188 "2023-09-06 01:50:00" "2023-09-06 01:30:00"
28200 41.33072 63.13225 36.10503 "2023-09-06 01:50:00" "2023-09-06 01:40:00"
28200 41.33072 63.13225 40.28690 "2023-09-06 01:50:00" "2023-09-06 01:50:00"
28800 41.08621 62.36103 24.17423 "2023-09-06 02:00:00" "2023-09-06 01:10:00"
28800 41.08621 62.36103 29.23245 "2023-09-06 02:00:00" "2023-09-06 01:20:00"
28800 41.08621 62.36103 30.79689 "2023-09-06 02:00:00" "2023-09-06 01:30:00"
28800 41.08621 62.36103 38.18074 "2023-09-06 02:00:00" "2023-09-06 01:40:00"
28800 41.08621 62.36103 43.72921 "2023-09-06 02:00:00" "2023-09-06 01:50:00"
28800 41.08621 62.36103 40.46243 "2023-09-06 02:00:00" "2023-09-06 02:00:00"
29400 41.75020 61.48653 29.85611 "2023-09-06 02:10:00" "2023-09-06 01:20:00"
29400 41.75020 61.48653 31.59070 "2023-09-06 02:10:00" "2023-09-06 01:30:00"
29400 41.75020 61.48653 39.81990 "2023-09-06 02:10:00" "2023-09-06 01:40:00"
29400 41.75020 61.48653 46.77999 "2023-09-06 02:10:00" "2023-09-06 01:50:00"
29400 41.75020 61.48653 41.61837 "2023-09-06 02:10:00" "2023-09-06 02:00:00"
29400 41.75020 61.48653 41.31818 "2023-09-06 02:10:00" "2023-09-06 02:10:00"
30000 42.77101 59.27263 30.89233 "2023-09-06 02:20:00" "2023-09-06 01:30:00"
30000 42.77101 59.27263 39.71837 "2023-09-06 02:20:00" "2023-09-06 01:40:00"
30000 42.77101 59.27263 47.55278 "2023-09-06 02:20:00" "2023-09-06 01:50:00"
30000 42.77101 59.27263 40.92036 "2023-09-06 02:20:00" "2023-09-06 02:00:00"
30000 42.77101 59.27263 40.70179 "2023-09-06 02:20:00" "2023-09-06 02:10:00"
30000 42.77101 59.27263 42.80442 "2023-09-06 02:20:00" "2023-09-06 02:20:00"
30600 42.36480 57.25986 39.27629 "2023-09-06 02:30:00" "2023-09-06 01:40:00"
30600 42.36480 57.25986 47.63687 "2023-09-06 02:30:00" "2023-09-06 01:50:00"
30600 42.36480 57.25986 39.99305 "2023-09-06 02:30:00" "2023-09-06 02:00:00"
30600 42.36480 57.25986 39.82280 "2023-09-06 02:30:00" "2023-09-06 02:10:00"
30600 42.36480 57.25986 42.86952 "2023-09-06 02:30:00" "2023-09-06 02:20:00"
30600 42.36480 57.25986 42.72926 "2023-09-06 02:30:00" "2023-09-06 02:30:00"
31200 43.46809 54.74875 46.44446 "2023-09-06 02:40:00" "2023-09-06 01:50:00"
31200 43.46809 54.74875 38.23376 "2023-09-06 02:40:00" "2023-09-06 02:00:00"
31200 43.46809 54.74875 38.16080 "2023-09-06 02:40:00" "2023-09-06 02:10:00"
31200 43.46809 54.74875 41.96828 "2023-09-06 02:40:00" "2023-09-06 02:20:00"
31200 43.46809 54.74875 41.67161 "2023-09-06 02:40:00" "2023-09-06 02:30:00"
31200 43.46809 54.74875 42.97908 "2023-09-06 02:40:00" "2023-09-06 02:40:00"
31800 40.96022 52.20646 36.56449 "2023-09-06 02:50:00" "2023-09-06 02:00:00"
31800 40.96022 52.20646 36.51977 "2023-09-06 02:50:00" "2023-09-06 02:10:00"
31800 40.96022 52.20646 40.82247 "2023-09-06 02:50:00" "2023-09-06 02:20:00"
31800 40.96022 52.20646 40.38923 "2023-09-06 02:50:00" "2023-09-06 02:30:00"
31800 40.96022 52.20646 42.47089 "2023-09-06 02:50:00" "2023-09-06 02:40:00"
31800 40.96022 52.20646 41.53205 "2023-09-06 02:50:00" "2023-09-06 02:50:00"
32400 39.60678 48.10513 33.12960 "2023-09-06 03:00:00" "2023-09-06 02:10:00"
32400 39.60678 48.10513 37.73680 "2023-09-06 03:00:00" "2023-09-06 02:20:00"
32400 39.60678 48.10513 37.18764 "2023-09-06 03:00:00" "2023-09-06 02:30:00"
32400 39.60678 48.10513 39.90011 "2023-09-06 03:00:00" "2023-09-06 02:40:00"
32400 39.60678 48.10513 37.94666 "2023-09-06 03:00:00" "2023-09-06 02:50:00"
32400 39.60678 48.10513 39.50639 "2023-09-06 03:00:00" "2023-09-06 03:00:00"
33000 37.47251 46.43713 35.99777 "2023-09-06 03:10:00" "2023-09-06 02:20:00"
33000 37.47251 46.43713 35.38847 "2023-09-06 03:10:00" "2023-09-06 02:30:00"
33000 37.47251 46.43713 38.58588 "2023-09-06 03:10:00" "2023-09-06 02:40:00"
33000 37.47251 46.43713 35.84289 "2023-09-06 03:10:00" "2023-09-06 02:50:00"
33000 37.47251 46.43713 39.03140 "2023-09-06 03:10:00" "2023-09-06 03:00:00"
33000 37.47251 46.43713 38.48540 "2023-09-06 03:10:00" "2023-09-06 03:10:00"
33600 35.48801 46.43738 35.68124 "2023-09-06 03:20:00" "2023-09-06 02:30:00"
33600 35.48801 46.43738 39.13815 "2023-09-06 03:20:00" "2023-09-06 02:40:00"
33600 35.48801 46.43738 35.65920 "2023-09-06 03:20:00" "2023-09-06 02:50:00"
33600 35.48801 46.43738 39.92176 "2023-09-06 03:20:00" "2023-09-06 03:00:00"
33600 35.48801 46.43738 38.25089 "2023-09-06 03:20:00" "2023-09-06 03:10:00"
33600 35.48801 46.43738 36.71553 "2023-09-06 03:20:00" "2023-09-06 03:20:00"
34200 34.21507 47.02795 40.45553 "2023-09-06 03:30:00" "2023-09-06 02:40:00"
34200 34.21507 47.02795 36.64597 "2023-09-06 03:30:00" "2023-09-06 02:50:00"
34200 34.21507 47.02795 41.79618 "2023-09-06 03:30:00" "2023-09-06 03:00:00"
34200 34.21507 47.02795 39.44811 "2023-09-06 03:30:00" "2023-09-06 03:10:00"
34200 34.21507 47.02795 37.49138 "2023-09-06 03:30:00" "2023-09-06 03:20:00"
34200 34.21507 47.02795 33.88023 "2023-09-06 03:30:00" "2023-09-06 03:30:00"
34800 33.33239 46.55007 36.54484 "2023-09-06 03:40:00" "2023-09-06 02:50:00"
34800 33.33239 46.55007 42.13695 "2023-09-06 03:40:00" "2023-09-06 03:00:00"
34800 33.33239 46.55007 39.12297 "2023-09-06 03:40:00" "2023-09-06 03:10:00"
34800 33.33239 46.55007 36.75046 "2023-09-06 03:40:00" "2023-09-06 03:20:00"
34800 33.33239 46.55007 31.23060 "2023-09-06 03:40:00" "2023-09-06 03:30:00"
34800 33.33239 46.55007 33.89585 "2023-09-06 03:40:00" "2023-09-06 03:40:00"
35400 35.67214 46.49076 42.49913 "2023-09-06 03:50:00" "2023-09-06 03:00:00"
35400 35.67214 46.49076 39.17834 "2023-09-06 03:50:00" "2023-09-06 03:10:00"
35400 35.67214 46.49076 36.65793 "2023-09-06 03:50:00" "2023-09-06 03:20:00"
35400 35.67214 46.49076 29.62768 "2023-09-06 03:50:00" "2023-09-06 03:30:00"
35400 35.67214 46.49076 34.24767 "2023-09-06 03:50:00" "2023-09-06 03:40:00"
35400 35.67214 46.49076 33.70685 "2023-09-06 03:50:00" "2023-09-06 03:50:00"
36000 39.95007 46.94001 39.70172 "2023-09-06 04:00:00" "2023-09-06 03:10:00"
36000 39.95007 46.94001 37.01478 "2023-09-06 04:00:00" "2023-09-06 03:20:00"
36000 39.95007 46.94001 28.99746 "2023-09-06 04:00:00" "2023-09-06 03:30:00"
36000 39.95007 46.94001 34.97351 "2023-09-06 04:00:00" "2023-09-06 03:40:00"
36000 39.95007 46.94001 34.85436 "2023-09-06 04:00:00" "2023-09-06 03:50:00"
36000 39.95007 46.94001 39.50016 "2023-09-06 04:00:00" "2023-09-06 04:00:00"
36600 42.88037 46.58064 37.11576 "2023-09-06 04:10:00" "2023-09-06 03:20:00"
36600 42.88037 46.58064 28.48668 "2023-09-06 04:10:00" "2023-09-06 03:30:00"
36600 42.88037 46.58064 35.45888 "2023-09-06 04:10:00" "2023-09-06 03:40:00"
36600 42.88037 46.58064 35.53071 "2023-09-06 04:10:00" "2023-09-06 03:50:00"
36600 42.88037 46.58064 41.87033 "2023-09-06 04:10:00" "2023-09-06 04:00:00"
36600 42.88037 46.58064 42.62252 "2023-09-06 04:10:00" "2023-09-06 04:10:00"
37200 44.30065 44.14249 26.51726 "2023-09-06 04:20:00" "2023-09-06 03:30:00"
37200 44.30065 44.14249 34.04993 "2023-09-06 04:20:00" "2023-09-06 03:40:00"
37200 44.30065 44.14249 34.40660 "2023-09-06 04:20:00" "2023-09-06 03:50:00"
37200 44.30065 44.14249 42.24337 "2023-09-06 04:20:00" "2023-09-06 04:00:00"
37200 44.30065 44.14249 43.19033 "2023-09-06 04:20:00" "2023-09-06 04:10:00"
37200 44.30065 44.14249 42.89641 "2023-09-06 04:20:00" "2023-09-06 04:20:00"
37800 45.07073 41.29267 31.58804 "2023-09-06 04:30:00" "2023-09-06 03:40:00"
37800 45.07073 41.29267 32.04104 "2023-09-06 04:30:00" "2023-09-06 03:50:00"
37800 45.07073 41.29267 40.71404 "2023-09-06 04:30:00" "2023-09-06 04:00:00"
37800 45.07073 41.29267 41.88366 "2023-09-06 04:30:00" "2023-09-06 04:10:00"
37800 45.07073 41.29267 40.88635 "2023-09-06 04:30:00" "2023-09-06 04:20:00"
37800 45.07073 41.29267 45.19995 "2023-09-06 04:30:00" "2023-09-06 04:30:00"
38400 45.23732 39.64362 30.91061 "2023-09-06 04:40:00" "2023-09-06 03:50:00"
38400 45.23732 39.64362 40.13931 "2023-09-06 04:40:00" "2023-09-06 04:00:00"
38400 45.23732 39.64362 41.44478 "2023-09-06 04:40:00" "2023-09-06 04:10:00"
38400 45.23732 39.64362 40.01925 "2023-09-06 04:40:00" "2023-09-06 04:20:00"
38400 45.23732 39.64362 46.16005 "2023-09-06 04:40:00" "2023-09-06 04:30:00"
38400 45.23732 39.64362 45.83509 "2023-09-06 04:40:00" "2023-09-06 04:40:00"
39000 45.70084 36.61375 38.24506 "2023-09-06 04:50:00" "2023-09-06 04:00:00"
39000 45.70084 36.61375 39.63485 "2023-09-06 04:50:00" "2023-09-06 04:10:00"
39000 45.70084 36.61375 37.79635 "2023-09-06 04:50:00" "2023-09-06 04:20:00"
39000 45.70084 36.61375 45.44570 "2023-09-06 04:50:00" "2023-09-06 04:30:00"
39000 45.70084 36.61375 44.76507 "2023-09-06 04:50:00" "2023-09-06 04:40:00"
39000 45.70084 36.61375 46.34659 "2023-09-06 04:50:00" "2023-09-06 04:50:00"
39600 43.61680 34.22831 37.10455 "2023-09-06 05:00:00" "2023-09-06 04:10:00"
39600 43.61680 34.22831 35.07569 "2023-09-06 05:00:00" "2023-09-06 04:20:00"
39600 43.61680 34.22831 43.62572 "2023-09-06 05:00:00" "2023-09-06 04:30:00"
39600 43.61680 34.22831 42.69680 "2023-09-06 05:00:00" "2023-09-06 04:40:00"
39600 43.61680 34.22831 46.18131 "2023-09-06 05:00:00" "2023-09-06 04:50:00"
