20230926
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 1.84980 3.14517 1.81158 "2023-09-26 23:00:00" "2023-09-26 23:00:00"
18600 1.76959 3.21399 1.72151 "2023-09-26 23:10:00" "2023-09-26 23:00:00"
18600 1.76959 3.21399 1.75838 "2023-09-26 23:10:00" "2023-09-26 23:10:00"
19200 1.72451 3.18419 1.55327 "2023-09-26 23:20:00" "2023-09-26 23:00:00"
19200 1.72451 3.18419 1.55977 "2023-09-26 23:20:00" "2023-09-26 23:10:00"
19200 1.72451 3.18419 1.72374 "2023-09-26 23:20:00" "2023-09-26 23:20:00"
19800 1.74251 3.10029 1.43114 "2023-09-26 23:30:00" "2023-09-26 23:00:00"
19800 1.74251 3.10029 1.42019 "2023-09-26 23:30:00" "2023-09-26 23:10:00"
19800 1.74251 3.10029 1.72490 "2023-09-26 23:30:00" "2023-09-26 23:20:00"
19800 1.74251 3.10029 1.73480 "2023-09-26 23:30:00" "2023-09-26 23:30:00"
20400 1.81270 3.06164 1.42736 "2023-09-26 23:40:00" "2023-09-26 23:00:00"
20400 1.81270 3.06164 1.40809 "2023-09-26 23:40:00" "2023-09-26 23:10:00"
20400 1.81270 3.06164 1.80142 "2023-09-26 23:40:00" "2023-09-26 23:20:00"
20400 1.81270 3.06164 1.81850 "2023-09-26 23:40:00" "2023-09-26 23:30:00"
20400 1.81270 3.06164 1.86936 "2023-09-26 23:40:00" "2023-09-26 23:40:00"
21000 1.83775 2.89989 1.36127 "2023-09-26 23:50:00" "2023-09-26 23:00:00"
21000 1.83775 2.89989 1.32562 "2023-09-26 23:50:00" "2023-09-26 23:10:00"
21000 1.83775 2.89989 1.79362 "2023-09-26 23:50:00" "2023-09-26 23:20:00"
21000 1.83775 2.89989 1.81604 "2023-09-26 23:50:00" "2023-09-26 23:30:00"
21000 1.83775 2.89989 1.90794 "2023-09-26 23:50:00" "2023-09-26 23:40:00"
21000 1.83775 2.89989 1.82121 "2023-09-26 23:50:00" "2023-09-26 23:50:00"
21600 1.67675 2.85478 1.31432 "2023-09-27 00:00:00" "2023-09-26 23:10:00"
21600 1.67675 2.85478 1.85311 "2023-09-27 00:00:00" "2023-09-26 23:20:00"
21600 1.67675 2.85478 1.87992 "2023-09-27 00:00:00" "2023-09-26 23:30:00"
21600 1.67675 2.85478 2.00332 "2023-09-27 00:00:00" "2023-09-26 23:40:00"
21600 1.67675 2.85478 1.96017 "2023-09-27 00:00:00" "2023-09-26 23:50:00"
21600 1.67675 2.85478 1.74891 "2023-09-27 00:00:00" "2023-09-27 00:00:00"
