20230916
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 5.46097 6.78614 5.85300 "2023-09-16 23:00:00" "2023-09-16 23:00:00"
18600 5.51425 6.59577 5.85300 "2023-09-16 23:10:00" "2023-09-16 23:00:00"
18600 5.51425 6.59577 5.83200 "2023-09-16 23:10:00" "2023-09-16 23:10:00"
19200 5.52831 6.57826 5.85300 "2023-09-16 23:20:00" "2023-09-16 23:00:00"
19200 5.52831 6.57826 5.83200 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 5.52831 6.57826 5.20400 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19800 5.46172 6.71561 5.85300 "2023-09-16 23:30:00" "2023-09-16 23:00:00"
19800 5.46172 6.71561 5.83200 "2023-09-16 23:30:00" "2023-09-16 23:10:00"
19800 5.46172 6.71561 5.20400 "2023-09-16 23:30:00" "2023-09-16 23:20:00"
19800 5.46172 6.71561 5.01900 "2023-09-16 23:30:00" "2023-09-16 23:30:00"
20400 5.57064 6.79457 5.85300 "2023-09-16 23:40:00" "2023-09-16 23:00:00"
20400 5.57064 6.79457 5.83200 "2023-09-16 23:40:00" "2023-09-16 23:10:00"
20400 5.57064 6.79457 5.20400 "2023-09-16 23:40:00" "2023-09-16 23:20:00"
20400 5.57064 6.79457 5.01900 "2023-09-16 23:40:00" "2023-09-16 23:30:00"
20400 5.57064 6.79457 5.57400 "2023-09-16 23:40:00" "2023-09-16 23:40:00"
21000 5.91989 6.77764 5.85300 "2023-09-16 23:50:00" "2023-09-16 23:00:00"
21000 5.91989 6.77764 5.83200 "2023-09-16 23:50:00" "2023-09-16 23:10:00"
21000 5.91989 6.77764 5.20400 "2023-09-16 23:50:00" "2023-09-16 23:20:00"
21000 5.91989 6.77764 5.01900 "2023-09-16 23:50:00" "2023-09-16 23:30:00"
21000 5.91989 6.77764 5.57400 "2023-09-16 23:50:00" "2023-09-16 23:40:00"
21000 5.91989 6.77764 5.77900 "2023-09-16 23:50:00" "2023-09-16 23:50:00"
21600 6.32067 7.07645 5.83200 "2023-09-17 00:00:00" "2023-09-16 23:10:00"
21600 6.32067 7.07645 5.20400 "2023-09-17 00:00:00" "2023-09-16 23:20:00"
