20230904
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 9.19869 6.26530 10.05000 "2023-09-04 23:00:00" "2023-09-04 23:00:00"
18600 9.42256 6.45468 10.05000 "2023-09-04 23:10:00" "2023-09-04 23:00:00"
18600 9.42256 6.45468 8.31500 "2023-09-04 23:10:00" "2023-09-04 23:10:00"
19200 9.64225 6.64464 10.05000 "2023-09-04 23:20:00" "2023-09-04 23:00:00"
19200 9.64225 6.64464 8.31500 "2023-09-04 23:20:00" "2023-09-04 23:10:00"
19200 9.64225 6.64464 8.67900 "2023-09-04 23:20:00" "2023-09-04 23:20:00"
19800 9.94025 6.70427 10.05000 "2023-09-04 23:30:00" "2023-09-04 23:00:00"
19800 9.94025 6.70427 8.31500 "2023-09-04 23:30:00" "2023-09-04 23:10:00"
19800 9.94025 6.70427 8.67900 "2023-09-04 23:30:00" "2023-09-04 23:20:00"
19800 9.94025 6.70427 8.96100 "2023-09-04 23:30:00" "2023-09-04 23:30:00"
20400 10.49172 6.75725 10.05000 "2023-09-04 23:40:00" "2023-09-04 23:00:00"
20400 10.49172 6.75725 8.31500 "2023-09-04 23:40:00" "2023-09-04 23:10:00"
20400 10.49172 6.75725 8.67900 "2023-09-04 23:40:00" "2023-09-04 23:20:00"
20400 10.49172 6.75725 8.96100 "2023-09-04 23:40:00" "2023-09-04 23:30:00"
20400 10.49172 6.75725 10.11900 "2023-09-04 23:40:00" "2023-09-04 23:40:00"
21000 10.99869 7.01344 10.05000 "2023-09-04 23:50:00" "2023-09-04 23:00:00"
21000 10.99869 7.01344 8.31500 "2023-09-04 23:50:00" "2023-09-04 23:10:00"
21000 10.99869 7.01344 8.67900 "2023-09-04 23:50:00" "2023-09-04 23:20:00"
21000 10.99869 7.01344 8.96100 "2023-09-04 23:50:00" "2023-09-04 23:30:00"
21000 10.99869 7.01344 10.11900 "2023-09-04 23:50:00" "2023-09-04 23:40:00"
21000 10.99869 7.01344 11.23400 "2023-09-04 23:50:00" "2023-09-04 23:50:00"
21600 11.43087 7.35628 8.31500 "2023-09-05 00:00:00" "2023-09-04 23:10:00"
21600 11.43087 7.35628 8.67900 "2023-09-05 00:00:00" "2023-09-04 23:20:00"
21600 11.43087 7.35628 8.96100 "2023-09-05 00:00:00" "2023-09-04 23:30:00"
