20230901
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 10.41023 6.16286 10.80200 "2023-09-01 23:00:00" "2023-09-01 23:00:00"
18600 10.28411 5.93762 10.80200 "2023-09-01 23:10:00" "2023-09-01 23:00:00"
18600 10.28411 5.93762 10.81900 "2023-09-01 23:10:00" "2023-09-01 23:10:00"
19200 10.08167 6.01408 10.80200 "2023-09-01 23:20:00" "2023-09-01 23:00:00"
19200 10.08167 6.01408 10.81900 "2023-09-01 23:20:00" "2023-09-01 23:10:00"
19200 10.08167 6.01408 10.64800 "2023-09-01 23:20:00" "2023-09-01 23:20:00"
19800 9.87761 5.89653 10.80200 "2023-09-01 23:30:00" "2023-09-01 23:00:00"
19800 9.87761 5.89653 10.81900 "2023-09-01 23:30:00" "2023-09-01 23:10:00"
19800 9.87761 5.89653 10.64800 "2023-09-01 23:30:00" "2023-09-01 23:20:00"
19800 9.87761 5.89653 9.67100 "2023-09-01 23:30:00" "2023-09-01 23:30:00"
20400 9.57031 5.54472 10.80200 "2023-09-01 23:40:00" "2023-09-01 23:00:00"
20400 9.57031 5.54472 10.81900 "2023-09-01 23:40:00" "2023-09-01 23:10:00"
20400 9.57031 5.54472 10.64800 "2023-09-01 23:40:00" "2023-09-01 23:20:00"
20400 9.57031 5.54472 9.67100 "2023-09-01 23:40:00" "2023-09-01 23:30:00"
20400 9.57031 5.54472 9.71400 "2023-09-01 23:40:00" "2023-09-01 23:40:00"
21000 9.20967 5.27324 10.80200 "2023-09-01 23:50:00" "2023-09-01 23:00:00"
21000 9.20967 5.27324 10.81900 "2023-09-01 23:50:00" "2023-09-01 23:10:00"
21000 9.20967 5.27324 10.64800 "2023-09-01 23:50:00" "2023-09-01 23:20:00"
21000 9.20967 5.27324 9.67100 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 9.20967 5.27324 9.71400 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 9.20967 5.27324 9.36800 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21600 8.89864 5.28483 10.81900 "2023-09-02 00:00:00" "2023-09-01 23:10:00"
21600 8.89864 5.28483 10.64800 "2023-09-02 00:00:00" "2023-09-01 23:20:00"
21600 8.89864 5.28483 9.67100 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 8.89864 5.28483 9.71400 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 8.89864 5.28483 9.36800 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 8.89864 5.28483 9.53500 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
22200 8.67600 5.40241 10.64800 "2023-09-02 00:10:00" "2023-09-01 23:20:00"
22200 8.67600 5.40241 9.67100 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 8.67600 5.40241 9.71400 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 8.67600 5.40241 9.36800 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 8.67600 5.40241 9.53500 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 8.67600 5.40241 9.31800 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22800 8.42100 5.53280 9.67100 "2023-09-02 00:20:00" "2023-09-01 23:30:00"
22800 8.42100 5.53280 9.71400 "2023-09-02 00:20:00" "2023-09-01 23:40:00"
22800 8.42100 5.53280 9.36800 "2023-09-02 00:20:00" "2023-09-01 23:50:00"
22800 8.42100 5.53280 9.53500 "2023-09-02 00:20:00" "2023-09-02 00:00:00"
22800 8.42100 5.53280 9.31800 "2023-09-02 00:20:00" "2023-09-02 00:10:00"
22800 8.42100 5.53280 8.50200 "2023-09-02 00:20:00" "2023-09-02 00:20:00"
