20230913
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 1.59482 2.13645 1.53665 "2023-09-13 23:00:00" "2023-09-13 23:00:00"
18600 1.46234 2.00705 1.27829 "2023-09-13 23:10:00" "2023-09-13 23:00:00"
18600 1.46234 2.00705 1.43802 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
19200 1.44611 2.01731 1.21628 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 1.44611 2.01731 1.44076 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 1.44611 2.01731 1.46951 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19800 1.36828 2.00823 1.16403 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 1.36828 2.00823 1.43084 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 1.36828 2.00823 1.46173 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 1.36828 2.00823 1.40531 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
20400 1.21111 2.21832 1.35551 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 1.21111 2.21832 1.65144 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 1.21111 2.21832 1.68454 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 1.21111 2.21832 1.59515 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 1.21111 2.21832 1.19413 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 1.11277 2.45074 1.58405 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 1.11277 2.45074 1.89856 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 1.11277 2.45074 1.93333 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 1.11277 2.45074 1.82104 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 1.11277 2.45074 1.12470 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 1.11277 2.45074 1.14032 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 0.96543 2.51576 2.00213 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 0.96543 2.51576 2.03663 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 0.96543 2.51576 1.90828 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 0.96543 2.51576 1.00358 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 0.96543 2.51576 1.01658 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 0.96543 2.51576 0.98438 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
22200 1.13611 2.65276 2.19812 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 1.13611 2.65276 2.05947 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 1.13611 2.65276 1.01092 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 1.13611 2.65276 1.02002 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 1.13611 2.65276 1.00210 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 1.13611 2.65276 1.08764 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22800 1.49008 2.82150 2.25440 "2023-09-14 00:20:00" "2023-09-13 23:30:00"
22800 1.49008 2.82150 1.10127 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 1.49008 2.82150 1.10770 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 1.49008 2.82150 1.09580 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 1.49008 2.82150 1.28368 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 1.49008 2.82150 1.45020 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
23400 1.73615 3.23954 1.46307 "2023-09-14 00:30:00" "2023-09-13 23:40:00"
23400 1.73615 3.23954 1.46663 "2023-09-14 00:30:00" "2023-09-13 23:50:00"
23400 1.73615 3.23954 1.45920 "2023-09-14 00:30:00" "2023-09-14 00:00:00"
23400 1.73615 3.23954 1.72098 "2023-09-14 00:30:00" "2023-09-14 00:10:00"
23400 1.73615 3.23954 1.98179 "2023-09-14 00:30:00" "2023-09-14 00:20:00"
23400 1.73615 3.23954 1.84038 "2023-09-14 00:30:00" "2023-09-14 00:30:00"
24000 1.92570 3.52941 1.83506 "2023-09-14 00:40:00" "2023-09-13 23:50:00"
24000 1.92570 3.52941 1.83065 "2023-09-14 00:40:00" "2023-09-14 00:00:00"
24000 1.92570 3.52941 2.14418 "2023-09-14 00:40:00" "2023-09-14 00:10:00"
24000 1.92570 3.52941 2.47889 "2023-09-14 00:40:00" "2023-09-14 00:20:00"
24000 1.92570 3.52941 2.12167 "2023-09-14 00:40:00" "2023-09-14 00:30:00"
24000 1.92570 3.52941 1.96103 "2023-09-14 00:40:00" "2023-09-14 00:40:00"
24600 2.04918 3.89426 2.21221 "2023-09-14 00:50:00" "2023-09-14 00:00:00"
24600 2.04918 3.89426 2.56303 "2023-09-14 00:50:00" "2023-09-14 00:10:00"
24600 2.04918 3.89426 2.94856 "2023-09-14 00:50:00" "2023-09-14 00:20:00"
