20230918
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 6.72472 9.71676 6.70343 "2023-09-18 23:00:00" "2023-09-18 23:00:00"
18600 6.89475 10.31081 6.98597 "2023-09-18 23:10:00" "2023-09-18 23:00:00"
18600 6.89475 10.31081 6.89757 "2023-09-18 23:10:00" "2023-09-18 23:10:00"
19200 7.22451 10.78881 7.34727 "2023-09-18 23:20:00" "2023-09-18 23:00:00"
19200 7.22451 10.78881 7.16131 "2023-09-18 23:20:00" "2023-09-18 23:10:00"
19200 7.22451 10.78881 7.06764 "2023-09-18 23:20:00" "2023-09-18 23:20:00"
19800 7.71082 11.19210 7.71868 "2023-09-18 23:30:00" "2023-09-18 23:00:00"
19800 7.71082 11.19210 7.46858 "2023-09-18 23:30:00" "2023-09-18 23:10:00"
19800 7.71082 11.19210 7.28816 "2023-09-18 23:30:00" "2023-09-18 23:20:00"
19800 7.71082 11.19210 7.67661 "2023-09-18 23:30:00" "2023-09-18 23:30:00"
20400 8.21133 11.45008 8.07410 "2023-09-18 23:40:00" "2023-09-18 23:00:00"
20400 8.21133 11.45008 7.77650 "2023-09-18 23:40:00" "2023-09-18 23:10:00"
20400 8.21133 11.45008 7.53934 "2023-09-18 23:40:00" "2023-09-18 23:20:00"
20400 8.21133 11.45008 8.04332 "2023-09-18 23:40:00" "2023-09-18 23:30:00"
20400 8.21133 11.45008 8.11742 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 8.72943 11.51584 8.32081 "2023-09-18 23:50:00" "2023-09-18 23:00:00"
21000 8.72943 11.51584 7.98761 "2023-09-18 23:50:00" "2023-09-18 23:10:00"
21000 8.72943 11.51584 7.70850 "2023-09-18 23:50:00" "2023-09-18 23:20:00"
21000 8.72943 11.51584 8.32415 "2023-09-18 23:50:00" "2023-09-18 23:30:00"
21000 8.72943 11.51584 8.42166 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 8.72943 11.51584 8.65061 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 9.28218 11.53850 8.20882 "2023-09-19 00:00:00" "2023-09-18 23:10:00"
21600 9.28218 11.53850 7.90161 "2023-09-19 00:00:00" "2023-09-18 23:20:00"
21600 9.28218 11.53850 8.59250 "2023-09-19 00:00:00" "2023-09-18 23:30:00"
21600 9.28218 11.53850 8.72006 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 9.28218 11.53850 9.02943 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 9.28218 11.53850 9.20058 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 9.79638 11.43179 8.00885 "2023-09-19 00:10:00" "2023-09-18 23:20:00"
22200 9.79638 11.43179 8.73748 "2023-09-19 00:10:00" "2023-09-18 23:30:00"
22200 9.79638 11.43179 8.88696 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 9.79638 11.43179 9.27358 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 9.79638 11.43179 9.49570 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 9.79638 11.43179 9.73218 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 10.19546 11.34855 8.86930 "2023-09-19 00:20:00" "2023-09-18 23:30:00"
22800 10.19546 11.34855 9.03278 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 10.19546 11.34855 9.47280 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 10.19546 11.34855 9.75061 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 10.19546 11.34855 10.07443 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 10.19546 11.34855 10.24178 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 10.33284 11.28271 9.15303 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 10.33284 11.28271 9.62170 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
23400 10.33284 11.28271 9.93852 "2023-09-19 00:30:00" "2023-09-19 00:00:00"
23400 10.33284 11.28271 10.34586 "2023-09-19 00:30:00" "2023-09-19 00:10:00"
23400 10.33284 11.28271 10.55383 "2023-09-19 00:30:00" "2023-09-19 00:20:00"
23400 10.33284 11.28271 10.35996 "2023-09-19 00:30:00" "2023-09-19 00:30:00"
24000 10.53082 11.35310 9.79570 "2023-09-19 00:40:00" "2023-09-18 23:50:00"
24000 10.53082 11.35310 10.13290 "2023-09-19 00:40:00" "2023-09-19 00:00:00"
24000 10.53082 11.35310 10.59834 "2023-09-19 00:40:00" "2023-09-19 00:10:00"
24000 10.53082 11.35310 10.85663 "2023-09-19 00:40:00" "2023-09-19 00:20:00"
24000 10.53082 11.35310 10.55739 "2023-09-19 00:40:00" "2023-09-19 00:30:00"
24000 10.53082 11.35310 10.61651 "2023-09-19 00:40:00" "2023-09-19 00:40:00"
24600 10.65275 11.61570 10.49674 "2023-09-19 00:50:00" "2023-09-19 00:00:00"
24600 10.65275 11.61570 10.99676 "2023-09-19 00:50:00" "2023-09-19 00:10:00"
24600 10.65275 11.61570 11.28939 "2023-09-19 00:50:00" "2023-09-19 00:20:00"
24600 10.65275 11.61570 10.91423 "2023-09-19 00:50:00" "2023-09-19 00:30:00"
24600 10.65275 11.61570 10.99959 "2023-09-19 00:50:00" "2023-09-19 00:40:00"
24600 10.65275 11.61570 10.70143 "2023-09-19 00:50:00" "2023-09-19 00:50:00"
25200 10.73457 11.68704 11.12536 "2023-09-19 01:00:00" "2023-09-19 00:10:00"
25200 10.73457 11.68704 11.43792 "2023-09-19 01:00:00" "2023-09-19 00:20:00"
25200 10.73457 11.68704 11.00998 "2023-09-19 01:00:00" "2023-09-19 00:30:00"
25200 10.73457 11.68704 11.13099 "2023-09-19 01:00:00" "2023-09-19 00:40:00"
25200 10.73457 11.68704 10.67727 "2023-09-19 01:00:00" "2023-09-19 00:50:00"
25200 10.73457 11.68704 10.73383 "2023-09-19 01:00:00" "2023-09-19 01:00:00"
25800 10.74961 11.58858 11.34379 "2023-09-19 01:10:00" "2023-09-19 00:20:00"
25800 10.74961 11.58858 10.88546 "2023-09-19 01:10:00" "2023-09-19 00:30:00"
25800 10.74961 11.58858 11.03269 "2023-09-19 01:10:00" "2023-09-19 00:40:00"
25800 10.74961 11.58858 10.46597 "2023-09-19 01:10:00" "2023-09-19 00:50:00"
25800 10.74961 11.58858 10.62275 "2023-09-19 01:10:00" "2023-09-19 01:00:00"
25800 10.74961 11.58858 10.67514 "2023-09-19 01:10:00" "2023-09-19 01:10:00"
26400 10.59864 11.47830 10.75459 "2023-09-19 01:20:00" "2023-09-19 00:30:00"
26400 10.59864 11.47830 10.92568 "2023-09-19 01:20:00" "2023-09-19 00:40:00"
26400 10.59864 11.47830 10.28045 "2023-09-19 01:20:00" "2023-09-19 00:50:00"
26400 10.59864 11.47830 10.50949 "2023-09-19 01:20:00" "2023-09-19 01:00:00"
26400 10.59864 11.47830 10.59152 "2023-09-19 01:20:00" "2023-09-19 01:10:00"
26400 10.59864 11.47830 10.51933 "2023-09-19 01:20:00" "2023-09-19 01:20:00"
27000 10.45172 11.23616 10.65389 "2023-09-19 01:30:00" "2023-09-19 00:40:00"
27000 10.45172 11.23616 9.96538 "2023-09-19 01:30:00" "2023-09-19 00:50:00"
27000 10.45172 11.23616 10.25031 "2023-09-19 01:30:00" "2023-09-19 01:00:00"
27000 10.45172 11.23616 10.35306 "2023-09-19 01:30:00" "2023-09-19 01:10:00"
27000 10.45172 11.23616 10.15377 "2023-09-19 01:30:00" "2023-09-19 01:20:00"
27000 10.45172 11.23616 10.42709 "2023-09-19 01:30:00" "2023-09-19 01:30:00"
27600 10.27664 10.98979 9.70371 "2023-09-19 01:40:00" "2023-09-19 00:50:00"
27600 10.27664 10.98979 10.03419 "2023-09-19 01:40:00" "2023-09-19 01:00:00"
27600 10.27664 10.98979 10.15066 "2023-09-19 01:40:00" "2023-09-19 01:10:00"
27600 10.27664 10.98979 9.85357 "2023-09-19 01:40:00" "2023-09-19 01:20:00"
27600 10.27664 10.98979 10.31096 "2023-09-19 01:40:00" "2023-09-19 01:30:00"
27600 10.27664 10.98979 10.21551 "2023-09-19 01:40:00" "2023-09-19 01:40:00"
28200 10.25349 10.67311 9.75487 "2023-09-19 01:50:00" "2023-09-19 01:00:00"
28200 10.25349 10.67311 9.88207 "2023-09-19 01:50:00" "2023-09-19 01:10:00"
28200 10.25349 10.67311 9.50893 "2023-09-19 01:50:00" "2023-09-19 01:20:00"
28200 10.25349 10.67311 10.09227 "2023-09-19 01:50:00" "2023-09-19 01:30:00"
28200 10.25349 10.67311 9.92320 "2023-09-19 01:50:00" "2023-09-19 01:40:00"
28200 10.25349 10.67311 10.13496 "2023-09-19 01:50:00" "2023-09-19 01:50:00"
28800 10.21700 10.44135 9.64878 "2023-09-19 02:00:00" "2023-09-19 01:10:00"
28800 10.21700 10.44135 9.21323 "2023-09-19 02:00:00" "2023-09-19 01:20:00"
28800 10.21700 10.44135 9.88770 "2023-09-19 02:00:00" "2023-09-19 01:30:00"
28800 10.21700 10.44135 9.65449 "2023-09-19 02:00:00" "2023-09-19 01:40:00"
28800 10.21700 10.44135 9.99196 "2023-09-19 02:00:00" "2023-09-19 01:50:00"
28800 10.21700 10.44135 10.25629 "2023-09-19 02:00:00" "2023-09-19 02:00:00"
29400 9.98508 10.41789 9.19106 "2023-09-19 02:10:00" "2023-09-19 01:20:00"
29400 9.98508 10.41789 9.91636 "2023-09-19 02:10:00" "2023-09-19 01:30:00"
29400 9.98508 10.41789 9.63538 "2023-09-19 02:10:00" "2023-09-19 01:40:00"
29400 9.98508 10.41789 10.05926 "2023-09-19 02:10:00" "2023-09-19 01:50:00"
29400 9.98508 10.41789 10.37501 "2023-09-19 02:10:00" "2023-09-19 02:00:00"
29400 9.98508 10.41789 10.05785 "2023-09-19 02:10:00" "2023-09-19 02:10:00"
30000 9.75138 10.40049 9.94982 "2023-09-19 02:20:00" "2023-09-19 01:30:00"
30000 9.75138 10.40049 9.63093 "2023-09-19 02:20:00" "2023-09-19 01:40:00"
30000 9.75138 10.40049 10.11472 "2023-09-19 02:20:00" "2023-09-19 01:50:00"
