20230924
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 1.10405 8.45120 1.35100 "2023-09-24 23:00:00" "2023-09-24 23:00:00"
18600 1.09053 8.60443 1.35100 "2023-09-24 23:10:00" "2023-09-24 23:00:00"
18600 1.09053 8.60443 1.38000 "2023-09-24 23:10:00" "2023-09-24 23:10:00"
19200 1.21117 8.55313 1.35100 "2023-09-24 23:20:00" "2023-09-24 23:00:00"
19200 1.21117 8.55313 1.38000 "2023-09-24 23:20:00" "2023-09-24 23:10:00"
19200 1.21117 8.55313 0.91278 "2023-09-24 23:20:00" "2023-09-24 23:20:00"
19800 1.54792 8.43289 1.35100 "2023-09-24 23:30:00" "2023-09-24 23:00:00"
19800 1.54792 8.43289 1.38000 "2023-09-24 23:30:00" "2023-09-24 23:10:00"
19800 1.54792 8.43289 0.91278 "2023-09-24 23:30:00" "2023-09-24 23:20:00"
19800 1.54792 8.43289 0.67200 "2023-09-24 23:30:00" "2023-09-24 23:30:00"
20400 2.01776 8.41796 1.35100 "2023-09-24 23:40:00" "2023-09-24 23:00:00"
20400 2.01776 8.41796 1.38000 "2023-09-24 23:40:00" "2023-09-24 23:10:00"
20400 2.01776 8.41796 0.91278 "2023-09-24 23:40:00" "2023-09-24 23:20:00"
20400 2.01776 8.41796 0.67200 "2023-09-24 23:40:00" "2023-09-24 23:30:00"
20400 2.01776 8.41796 0.66200 "2023-09-24 23:40:00" "2023-09-24 23:40:00"
21000 2.57972 8.21046 1.35100 "2023-09-24 23:50:00" "2023-09-24 23:00:00"
21000 2.57972 8.21046 1.38000 "2023-09-24 23:50:00" "2023-09-24 23:10:00"
21000 2.57972 8.21046 0.91278 "2023-09-24 23:50:00" "2023-09-24 23:20:00"
21000 2.57972 8.21046 0.67200 "2023-09-24 23:50:00" "2023-09-24 23:30:00"
21000 2.57972 8.21046 0.66200 "2023-09-24 23:50:00" "2023-09-24 23:40:00"
21000 2.57972 8.21046 1.75500 "2023-09-24 23:50:00" "2023-09-24 23:50:00"
21600 3.24154 7.71955 1.38000 "2023-09-25 00:00:00" "2023-09-24 23:10:00"
21600 3.24154 7.71955 0.91278 "2023-09-25 00:00:00" "2023-09-24 23:20:00"
21600 3.24154 7.71955 0.67200 "2023-09-25 00:00:00" "2023-09-24 23:30:00"
21600 3.24154 7.71955 0.66200 "2023-09-25 00:00:00" "2023-09-24 23:40:00"
21600 3.24154 7.71955 1.75500 "2023-09-25 00:00:00" "2023-09-24 23:50:00"
21600 3.24154 7.71955 2.86800 "2023-09-25 00:00:00" "2023-09-25 00:00:00"
