20230911
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 8.47221 10.62520 8.42070 "2023-09-11 23:00:00" "2023-09-11 23:00:00"
18600 8.47464 10.63754 8.54085 "2023-09-11 23:10:00" "2023-09-11 23:00:00"
18600 8.47464 10.63754 8.42518 "2023-09-11 23:10:00" "2023-09-11 23:10:00"
19200 8.52421 10.68978 8.72320 "2023-09-11 23:20:00" "2023-09-11 23:00:00"
19200 8.52421 10.68978 8.47801 "2023-09-11 23:20:00" "2023-09-11 23:10:00"
19200 8.52421 10.68978 8.48769 "2023-09-11 23:20:00" "2023-09-11 23:20:00"
19800 8.59475 10.59901 8.81731 "2023-09-11 23:30:00" "2023-09-11 23:00:00"
19800 8.59475 10.59901 8.47959 "2023-09-11 23:30:00" "2023-09-11 23:10:00"
19800 8.59475 10.59901 8.41115 "2023-09-11 23:30:00" "2023-09-11 23:20:00"
19800 8.59475 10.59901 8.57965 "2023-09-11 23:30:00" "2023-09-11 23:30:00"
20400 8.60708 10.65608 9.00149 "2023-09-11 23:40:00" "2023-09-11 23:00:00"
20400 8.60708 10.65608 8.59483 "2023-09-11 23:40:00" "2023-09-11 23:10:00"
20400 8.60708 10.65608 8.47863 "2023-09-11 23:40:00" "2023-09-11 23:20:00"
20400 8.60708 10.65608 8.72784 "2023-09-11 23:40:00" "2023-09-11 23:30:00"
20400 8.60708 10.65608 8.71812 "2023-09-11 23:40:00" "2023-09-11 23:40:00"
21000 8.46902 10.77016 9.28108 "2023-09-11 23:50:00" "2023-09-11 23:00:00"
21000 8.46902 10.77016 8.82624 "2023-09-11 23:50:00" "2023-09-11 23:10:00"
21000 8.46902 10.77016 8.67102 "2023-09-11 23:50:00" "2023-09-11 23:20:00"
21000 8.46902 10.77016 8.98199 "2023-09-11 23:50:00" "2023-09-11 23:30:00"
21000 8.46902 10.77016 8.91158 "2023-09-11 23:50:00" "2023-09-11 23:40:00"
21000 8.46902 10.77016 8.40839 "2023-09-11 23:50:00" "2023-09-11 23:50:00"
21600 8.29887 10.63402 8.80009 "2023-09-12 00:00:00" "2023-09-11 23:10:00"
21600 8.29887 10.63402 8.61858 "2023-09-12 00:00:00" "2023-09-11 23:20:00"
21600 8.29887 10.63402 8.97085 "2023-09-12 00:00:00" "2023-09-11 23:30:00"
21600 8.29887 10.63402 8.86878 "2023-09-12 00:00:00" "2023-09-11 23:40:00"
21600 8.29887 10.63402 8.09174 "2023-09-12 00:00:00" "2023-09-11 23:50:00"
21600 8.29887 10.63402 8.36288 "2023-09-12 00:00:00" "2023-09-12 00:00:00"
22200 8.10544 10.37386 8.43840 "2023-09-12 00:10:00" "2023-09-11 23:20:00"
22200 8.10544 10.37386 8.81756 "2023-09-12 00:10:00" "2023-09-11 23:30:00"
22200 8.10544 10.37386 8.69114 "2023-09-12 00:10:00" "2023-09-11 23:40:00"
22200 8.10544 10.37386 7.70750 "2023-09-12 00:10:00" "2023-09-11 23:50:00"
22200 8.10544 10.37386 8.13071 "2023-09-12 00:10:00" "2023-09-12 00:00:00"
22200 8.10544 10.37386 8.14451 "2023-09-12 00:10:00" "2023-09-12 00:10:00"
22800 7.93589 10.04792 8.58339 "2023-09-12 00:20:00" "2023-09-11 23:30:00"
22800 7.93589 10.04792 8.44064 "2023-09-12 00:20:00" "2023-09-11 23:40:00"
22800 7.93589 10.04792 7.31283 "2023-09-12 00:20:00" "2023-09-11 23:50:00"
22800 7.93589 10.04792 7.84350 "2023-09-12 00:20:00" "2023-09-12 00:00:00"
22800 7.93589 10.04792 7.94423 "2023-09-12 00:20:00" "2023-09-12 00:10:00"
22800 7.93589 10.04792 7.91560 "2023-09-12 00:20:00" "2023-09-12 00:20:00"
23400 7.81410 9.83294 8.29706 "2023-09-12 00:30:00" "2023-09-11 23:40:00"
23400 7.81410 9.83294 7.07876 "2023-09-12 00:30:00" "2023-09-11 23:50:00"
23400 7.81410 9.83294 7.68285 "2023-09-12 00:30:00" "2023-09-12 00:00:00"
23400 7.81410 9.83294 7.83446 "2023-09-12 00:30:00" "2023-09-12 00:10:00"
23400 7.81410 9.83294 7.85042 "2023-09-12 00:30:00" "2023-09-12 00:20:00"
23400 7.81410 9.83294 7.81498 "2023-09-12 00:30:00" "2023-09-12 00:30:00"
24000 7.72620 9.43679 6.77013 "2023-09-12 00:40:00" "2023-09-11 23:50:00"
24000 7.72620 9.43679 7.42048 "2023-09-12 00:40:00" "2023-09-12 00:00:00"
24000 7.72620 9.43679 7.61261 "2023-09-12 00:40:00" "2023-09-12 00:10:00"
24000 7.72620 9.43679 7.64844 "2023-09-12 00:40:00" "2023-09-12 00:20:00"
24000 7.72620 9.43679 7.56571 "2023-09-12 00:40:00" "2023-09-12 00:30:00"
24000 7.72620 9.43679 7.60882 "2023-09-12 00:40:00" "2023-09-12 00:40:00"
24600 7.76051 8.88621 6.95687 "2023-09-12 00:50:00" "2023-09-12 00:00:00"
24600 7.76051 8.88621 7.17800 "2023-09-12 00:50:00" "2023-09-12 00:10:00"
24600 7.76051 8.88621 7.23140 "2023-09-12 00:50:00" "2023-09-12 00:20:00"
24600 7.76051 8.88621 7.11330 "2023-09-12 00:50:00" "2023-09-12 00:30:00"
24600 7.76051 8.88621 7.22522 "2023-09-12 00:50:00" "2023-09-12 00:40:00"
24600 7.76051 8.88621 7.74428 "2023-09-12 00:50:00" "2023-09-12 00:50:00"
25200 7.81174 8.66252 7.06648 "2023-09-12 01:00:00" "2023-09-12 00:10:00"
25200 7.81174 8.66252 7.13153 "2023-09-12 01:00:00" "2023-09-12 00:20:00"
