20230925
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 3.55015 9.47606 3.60314 "2023-09-25 23:00:00" "2023-09-25 23:00:00"
18600 3.14720 9.68886 3.41119 "2023-09-25 23:10:00" "2023-09-25 23:00:00"
18600 3.14720 9.68886 3.06221 "2023-09-25 23:10:00" "2023-09-25 23:10:00"
19200 2.78377 9.74068 3.23570 "2023-09-25 23:20:00" "2023-09-25 23:00:00"
19200 2.78377 9.74068 2.66683 "2023-09-25 23:20:00" "2023-09-25 23:10:00"
19200 2.78377 9.74068 2.90903 "2023-09-25 23:20:00" "2023-09-25 23:20:00"
19800 2.42581 9.72988 3.15161 "2023-09-25 23:30:00" "2023-09-25 23:00:00"
19800 2.42581 9.72988 2.42163 "2023-09-25 23:30:00" "2023-09-25 23:10:00"
19800 2.42581 9.72988 2.71045 "2023-09-25 23:30:00" "2023-09-25 23:20:00"
19800 2.42581 9.72988 2.37699 "2023-09-25 23:30:00" "2023-09-25 23:30:00"
20400 2.27225 9.63751 3.02202 "2023-09-25 23:40:00" "2023-09-25 23:00:00"
20400 2.27225 9.63751 2.14443 "2023-09-25 23:40:00" "2023-09-25 23:10:00"
20400 2.27225 9.63751 2.47939 "2023-09-25 23:40:00" "2023-09-25 23:20:00"
20400 2.27225 9.63751 2.03023 "2023-09-25 23:40:00" "2023-09-25 23:30:00"
20400 2.27225 9.63751 2.28706 "2023-09-25 23:40:00" "2023-09-25 23:40:00"
21000 2.21613 9.62441 3.13606 "2023-09-25 23:50:00" "2023-09-25 23:00:00"
21000 2.21613 9.62441 2.12290 "2023-09-25 23:50:00" "2023-09-25 23:10:00"
21000 2.21613 9.62441 2.50862 "2023-09-25 23:50:00" "2023-09-25 23:20:00"
21000 2.21613 9.62441 1.95195 "2023-09-25 23:50:00" "2023-09-25 23:30:00"
21000 2.21613 9.62441 2.28488 "2023-09-25 23:50:00" "2023-09-25 23:40:00"
21000 2.21613 9.62441 2.20359 "2023-09-25 23:50:00" "2023-09-25 23:50:00"
21600 2.34448 9.45420 2.09299 "2023-09-26 00:00:00" "2023-09-25 23:10:00"
21600 2.34448 9.45420 2.50457 "2023-09-26 00:00:00" "2023-09-25 23:20:00"
21600 2.34448 9.45420 1.84550 "2023-09-26 00:00:00" "2023-09-25 23:30:00"
21600 2.34448 9.45420 2.24488 "2023-09-26 00:00:00" "2023-09-25 23:40:00"
21600 2.34448 9.45420 2.14401 "2023-09-26 00:00:00" "2023-09-25 23:50:00"
21600 2.34448 9.45420 2.36911 "2023-09-26 00:00:00" "2023-09-26 00:00:00"
22200 2.20080 9.26294 2.50634 "2023-09-26 00:10:00" "2023-09-25 23:20:00"
22200 2.20080 9.26294 1.76756 "2023-09-26 00:10:00" "2023-09-25 23:30:00"
22200 2.20080 9.26294 2.23470 "2023-09-26 00:10:00" "2023-09-25 23:40:00"
22200 2.20080 9.26294 2.11305 "2023-09-26 00:10:00" "2023-09-25 23:50:00"
22200 2.20080 9.26294 2.49478 "2023-09-26 00:10:00" "2023-09-26 00:00:00"
22200 2.20080 9.26294 2.38523 "2023-09-26 00:10:00" "2023-09-26 00:10:00"
22800 1.93077 9.23025 1.92524 "2023-09-26 00:20:00" "2023-09-25 23:30:00"
22800 1.93077 9.23025 2.44081 "2023-09-26 00:20:00" "2023-09-25 23:40:00"
22800 1.93077 9.23025 2.29772 "2023-09-26 00:20:00" "2023-09-25 23:50:00"
22800 1.93077 9.23025 2.78943 "2023-09-26 00:20:00" "2023-09-26 00:00:00"
22800 1.93077 9.23025 2.62683 "2023-09-26 00:20:00" "2023-09-26 00:10:00"
22800 1.93077 9.23025 1.94571 "2023-09-26 00:20:00" "2023-09-26 00:20:00"
23400 1.81644 9.14331 2.57649 "2023-09-26 00:30:00" "2023-09-25 23:40:00"
23400 1.81644 9.14331 2.41503 "2023-09-26 00:30:00" "2023-09-25 23:50:00"
23400 1.81644 9.14331 3.00681 "2023-09-26 00:30:00" "2023-09-26 00:00:00"
23400 1.81644 9.14331 2.80594 "2023-09-26 00:30:00" "2023-09-26 00:10:00"
23400 1.81644 9.14331 1.80678 "2023-09-26 00:30:00" "2023-09-26 00:20:00"
23400 1.81644 9.14331 1.76832 "2023-09-26 00:30:00" "2023-09-26 00:30:00"
24000 1.96507 8.85741 2.38995 "2023-09-26 00:40:00" "2023-09-25 23:50:00"
24000 1.96507 8.85741 3.07517 "2023-09-26 00:40:00" "2023-09-26 00:00:00"
24000 1.96507 8.85741 2.83794 "2023-09-26 00:40:00" "2023-09-26 00:10:00"
24000 1.96507 8.85741 1.59518 "2023-09-26 00:40:00" "2023-09-26 00:20:00"
24000 1.96507 8.85741 1.52414 "2023-09-26 00:40:00" "2023-09-26 00:30:00"
24000 1.96507 8.85741 1.84678 "2023-09-26 00:40:00" "2023-09-26 00:40:00"
24600 2.10854 8.40756 2.84428 "2023-09-26 00:50:00" "2023-09-26 00:00:00"
24600 2.10854 8.40756 2.57705 "2023-09-26 00:50:00" "2023-09-26 00:10:00"
24600 2.10854 8.40756 1.10535 "2023-09-26 00:50:00" "2023-09-26 00:20:00"
24600 2.10854 8.40756 1.01096 "2023-09-26 00:50:00" "2023-09-26 00:30:00"
24600 2.10854 8.40756 1.58792 "2023-09-26 00:50:00" "2023-09-26 00:40:00"
24600 2.10854 8.40756 2.05466 "2023-09-26 00:50:00" "2023-09-26 00:50:00"
25200 2.25062 8.08140 2.40722 "2023-09-26 01:00:00" "2023-09-26 00:10:00"
25200 2.25062 8.08140 0.75192 "2023-09-26 01:00:00" "2023-09-26 00:20:00"
25200 2.25062 8.08140 0.63766 "2023-09-26 01:00:00" "2023-09-26 00:30:00"
25200 2.25062 8.08140 1.37801 "2023-09-26 01:00:00" "2023-09-26 00:40:00"
25200 2.25062 8.08140 2.04216 "2023-09-26 01:00:00" "2023-09-26 00:50:00"
25200 2.25062 8.08140 2.25023 "2023-09-26 01:00:00" "2023-09-26 01:00:00"
25800 2.55462 7.87116 0.63786 "2023-09-26 01:10:00" "2023-09-26 00:20:00"
25800 2.55462 7.87116 0.50576 "2023-09-26 01:10:00" "2023-09-26 00:30:00"
25800 2.55462 7.87116 1.39355 "2023-09-26 01:10:00" "2023-09-26 00:40:00"
25800 2.55462 7.87116 2.20745 "2023-09-26 01:10:00" "2023-09-26 00:50:00"
25800 2.55462 7.87116 2.51559 "2023-09-26 01:10:00" "2023-09-26 01:00:00"
25800 2.55462 7.87116 2.49791 "2023-09-26 01:10:00" "2023-09-26 01:10:00"
26400 2.80398 7.56116 0.29306 "2023-09-26 01:20:00" "2023-09-26 00:30:00"
26400 2.80398 7.56116 1.31292 "2023-09-26 01:20:00" "2023-09-26 00:40:00"
26400 2.80398 7.56116 2.27211 "2023-09-26 01:20:00" "2023-09-26 00:50:00"
26400 2.80398 7.56116 2.65690 "2023-09-26 01:20:00" "2023-09-26 01:00:00"
26400 2.80398 7.56116 2.61508 "2023-09-26 01:20:00" "2023-09-26 01:10:00"
26400 2.80398 7.56116 2.76586 "2023-09-26 01:20:00" "2023-09-26 01:20:00"
27000 3.00213 7.24314 1.13838 "2023-09-26 01:30:00" "2023-09-26 00:40:00"
27000 3.00213 7.24314 2.21634 "2023-09-26 01:30:00" "2023-09-26 00:50:00"
27000 3.00213 7.24314 2.67196 "2023-09-26 01:30:00" "2023-09-26 01:00:00"
27000 3.00213 7.24314 2.62127 "2023-09-26 01:30:00" "2023-09-26 01:10:00"
27000 3.00213 7.24314 2.82385 "2023-09-26 01:30:00" "2023-09-26 01:20:00"
27000 3.00213 7.24314 2.96611 "2023-09-26 01:30:00" "2023-09-26 01:30:00"
27600 2.97972 7.28111 2.35211 "2023-09-26 01:40:00" "2023-09-26 00:50:00"
27600 2.97972 7.28111 2.86657 "2023-09-26 01:40:00" "2023-09-26 01:00:00"
27600 2.97972 7.28111 2.80768 "2023-09-26 01:40:00" "2023-09-26 01:10:00"
27600 2.97972 7.28111 3.05664 "2023-09-26 01:40:00" "2023-09-26 01:20:00"
27600 2.97972 7.28111 3.30381 "2023-09-26 01:40:00" "2023-09-26 01:30:00"
27600 2.97972 7.28111 3.10242 "2023-09-26 01:40:00" "2023-09-26 01:40:00"
28200 2.94159 7.34141 3.06656 "2023-09-26 01:50:00" "2023-09-26 01:00:00"
28200 2.94159 7.34141 3.00169 "2023-09-26 01:50:00" "2023-09-26 01:10:00"
28200 2.94159 7.34141 3.29472 "2023-09-26 01:50:00" "2023-09-26 01:20:00"
28200 2.94159 7.34141 3.61472 "2023-09-26 01:50:00" "2023-09-26 01:30:00"
28200 2.94159 7.34141 3.20320 "2023-09-26 01:50:00" "2023-09-26 01:40:00"
28200 2.94159 7.34141 2.85405 "2023-09-26 01:50:00" "2023-09-26 01:50:00"
28800 3.16980 7.25756 3.00558 "2023-09-26 02:00:00" "2023-09-26 01:10:00"
28800 3.16980 7.25756 3.33238 "2023-09-26 02:00:00" "2023-09-26 01:20:00"
28800 3.16980 7.25756 3.71626 "2023-09-26 02:00:00" "2023-09-26 01:30:00"
28800 3.16980 7.25756 3.17906 "2023-09-26 02:00:00" "2023-09-26 01:40:00"
28800 3.16980 7.25756 2.71180 "2023-09-26 02:00:00" "2023-09-26 01:50:00"
28800 3.16980 7.25756 3.08973 "2023-09-26 02:00:00" "2023-09-26 02:00:00"
29400 3.57697 6.94755 3.08176 "2023-09-26 02:10:00" "2023-09-26 01:20:00"
29400 3.57697 6.94755 3.52071 "2023-09-26 02:10:00" "2023-09-26 01:30:00"
29400 3.57697 6.94755 2.87056 "2023-09-26 02:10:00" "2023-09-26 01:40:00"
29400 3.57697 6.94755 2.30164 "2023-09-26 02:10:00" "2023-09-26 01:50:00"
29400 3.57697 6.94755 2.91896 "2023-09-26 02:10:00" "2023-09-26 02:00:00"
29400 3.57697 6.94755 3.46278 "2023-09-26 02:10:00" "2023-09-26 02:10:00"
30000 4.16692 6.78288 3.35901 "2023-09-26 02:20:00" "2023-09-26 01:30:00"
30000 4.16692 6.78288 2.59524 "2023-09-26 02:20:00" "2023-09-26 01:40:00"
30000 4.16692 6.78288 1.92886 "2023-09-26 02:20:00" "2023-09-26 01:50:00"
30000 4.16692 6.78288 2.71272 "2023-09-26 02:20:00" "2023-09-26 02:00:00"
30000 4.16692 6.78288 3.60643 "2023-09-26 02:20:00" "2023-09-26 02:10:00"
30000 4.16692 6.78288 4.08529 "2023-09-26 02:20:00" "2023-09-26 02:20:00"
30600 4.73974 6.62572 2.38290 "2023-09-26 02:30:00" "2023-09-26 01:40:00"
30600 4.73974 6.62572 1.64643 "2023-09-26 02:30:00" "2023-09-26 01:50:00"
30600 4.73974 6.62572 2.57868 "2023-09-26 02:30:00" "2023-09-26 02:00:00"
30600 4.73974 6.62572 3.70687 "2023-09-26 02:30:00" "2023-09-26 02:10:00"
30600 4.73974 6.62572 4.47071 "2023-09-26 02:30:00" "2023-09-26 02:20:00"
30600 4.73974 6.62572 4.80923 "2023-09-26 02:30:00" "2023-09-26 02:30:00"
31200 5.14459 6.29011 1.31206 "2023-09-26 02:40:00" "2023-09-26 01:50:00"
31200 5.14459 6.29011 2.36925 "2023-09-26 02:40:00" "2023-09-26 02:00:00"
31200 5.14459 6.29011 3.70952 "2023-09-26 02:40:00" "2023-09-26 02:10:00"
31200 5.14459 6.29011 4.67731 "2023-09-26 02:40:00" "2023-09-26 02:20:00"
31200 5.14459 6.29011 5.19265 "2023-09-26 02:40:00" "2023-09-26 02:30:00"
31200 5.14459 6.29011 4.98089 "2023-09-26 02:40:00" "2023-09-26 02:40:00"
31800 5.52579 5.93396 2.02789 "2023-09-26 02:50:00" "2023-09-26 02:00:00"
31800 5.52579 5.93396 3.56286 "2023-09-26 02:50:00" "2023-09-26 02:10:00"
31800 5.52579 5.93396 4.71043 "2023-09-26 02:50:00" "2023-09-26 02:20:00"
31800 5.52579 5.93396 5.36570 "2023-09-26 02:50:00" "2023-09-26 02:30:00"
31800 5.52579 5.93396 5.07107 "2023-09-26 02:50:00" "2023-09-26 02:40:00"
31800 5.52579 5.93396 5.56567 "2023-09-26 02:50:00" "2023-09-26 02:50:00"
32400 5.66061 5.84727 3.54988 "2023-09-26 03:00:00" "2023-09-26 02:10:00"
32400 5.66061 5.84727 4.85379 "2023-09-26 03:00:00" "2023-09-26 02:20:00"
32400 5.66061 5.84727 5.63352 "2023-09-26 03:00:00" "2023-09-26 02:30:00"
32400 5.66061 5.84727 5.27613 "2023-09-26 03:00:00" "2023-09-26 02:40:00"
32400 5.66061 5.84727 5.97573 "2023-09-26 03:00:00" "2023-09-26 02:50:00"
32400 5.66061 5.84727 5.70775 "2023-09-26 03:00:00" "2023-09-26 03:00:00"
33000 5.47293 5.84056 4.96821 "2023-09-26 03:10:00" "2023-09-26 02:20:00"
33000 5.47293 5.84056 5.85534 "2023-09-26 03:10:00" "2023-09-26 02:30:00"
33000 5.47293 5.84056 5.43943 "2023-09-26 03:10:00" "2023-09-26 02:40:00"
33000 5.47293 5.84056 6.30590 "2023-09-26 03:10:00" "2023-09-26 02:50:00"
33000 5.47293 5.84056 5.83427 "2023-09-26 03:10:00" "2023-09-26 03:00:00"
33000 5.47293 5.84056 5.50640 "2023-09-26 03:10:00" "2023-09-26 03:10:00"
33600 5.21551 5.77731 5.88698 "2023-09-26 03:20:00" "2023-09-26 02:30:00"
33600 5.21551 5.77731 5.43238 "2023-09-26 03:20:00" "2023-09-26 02:40:00"
33600 5.21551 5.77731 6.45296 "2023-09-26 03:20:00" "2023-09-26 02:50:00"
33600 5.21551 5.77731 5.85054 "2023-09-26 03:20:00" "2023-09-26 03:00:00"
33600 5.21551 5.77731 5.27856 "2023-09-26 03:20:00" "2023-09-26 03:10:00"
33600 5.21551 5.77731 5.26625 "2023-09-26 03:20:00" "2023-09-26 03:20:00"
34200 4.99967 5.86607 5.48110 "2023-09-26 03:30:00" "2023-09-26 02:40:00"
34200 4.99967 5.86607 6.62191 "2023-09-26 03:30:00" "2023-09-26 02:50:00"
34200 4.99967 5.86607 5.90291 "2023-09-26 03:30:00" "2023-09-26 03:00:00"
34200 4.99967 5.86607 5.16547 "2023-09-26 03:30:00" "2023-09-26 03:10:00"
34200 4.99967 5.86607 5.18043 "2023-09-26 03:30:00" "2023-09-26 03:20:00"
34200 4.99967 5.86607 4.97141 "2023-09-26 03:30:00" "2023-09-26 03:30:00"
34800 4.90425 6.04017 6.73265 "2023-09-26 03:40:00" "2023-09-26 02:50:00"
34800 4.90425 6.04017 5.91345 "2023-09-26 03:40:00" "2023-09-26 03:00:00"
34800 4.90425 6.04017 5.03161 "2023-09-26 03:40:00" "2023-09-26 03:10:00"
34800 4.90425 6.04017 5.05495 "2023-09-26 03:40:00" "2023-09-26 03:20:00"
34800 4.90425 6.04017 4.70954 "2023-09-26 03:40:00" "2023-09-26 03:30:00"
34800 4.90425 6.04017 4.93250 "2023-09-26 03:40:00" "2023-09-26 03:40:00"
35400 4.68608 6.19899 5.91287 "2023-09-26 03:50:00" "2023-09-26 03:00:00"
35400 4.68608 6.19899 4.90361 "2023-09-26 03:50:00" "2023-09-26 03:10:00"
35400 4.68608 6.19899 4.93395 "2023-09-26 03:50:00" "2023-09-26 03:20:00"
35400 4.68608 6.19899 4.49126 "2023-09-26 03:50:00" "2023-09-26 03:30:00"
35400 4.68608 6.19899 4.85632 "2023-09-26 03:50:00" "2023-09-26 03:40:00"
35400 4.68608 6.19899 4.75174 "2023-09-26 03:50:00" "2023-09-26 03:50:00"
36000 4.49530 6.24019 4.78070 "2023-09-26 04:00:00" "2023-09-26 03:10:00"
36000 4.49530 6.24019 4.82185 "2023-09-26 04:00:00" "2023-09-26 03:20:00"
36000 4.49530 6.24019 4.29488 "2023-09-26 04:00:00" "2023-09-26 03:30:00"
36000 4.49530 6.24019 4.75467 "2023-09-26 04:00:00" "2023-09-26 03:40:00"
36000 4.49530 6.24019 4.58935 "2023-09-26 04:00:00" "2023-09-26 03:50:00"
36000 4.49530 6.24019 4.54392 "2023-09-26 04:00:00" "2023-09-26 04:00:00"
36600 4.43317 6.28506 4.75922 "2023-09-26 04:10:00" "2023-09-26 03:20:00"
