20230905
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 3.54089 3.56184 3.55100 "2023-09-05 23:00:00" "2023-09-05 23:00:00"
18600 3.56820 4.00877 3.55100 "2023-09-05 23:10:00" "2023-09-05 23:00:00"
18600 3.56820 4.00877 3.30900 "2023-09-05 23:10:00" "2023-09-05 23:10:00"
19200 3.63289 4.34136 3.55100 "2023-09-05 23:20:00" "2023-09-05 23:00:00"
19200 3.63289 4.34136 3.30900 "2023-09-05 23:20:00" "2023-09-05 23:10:00"
19200 3.63289 4.34136 3.54700 "2023-09-05 23:20:00" "2023-09-05 23:20:00"
19800 3.79957 4.47508 3.55100 "2023-09-05 23:30:00" "2023-09-05 23:00:00"
19800 3.79957 4.47508 3.30900 "2023-09-05 23:30:00" "2023-09-05 23:10:00"
19800 3.79957 4.47508 3.54700 "2023-09-05 23:30:00" "2023-09-05 23:20:00"
19800 3.79957 4.47508 3.73900 "2023-09-05 23:30:00" "2023-09-05 23:30:00"
20400 3.96302 4.41231 3.55100 "2023-09-05 23:40:00" "2023-09-05 23:00:00"
20400 3.96302 4.41231 3.30900 "2023-09-05 23:40:00" "2023-09-05 23:10:00"
20400 3.96302 4.41231 3.54700 "2023-09-05 23:40:00" "2023-09-05 23:20:00"
20400 3.96302 4.41231 3.73900 "2023-09-05 23:40:00" "2023-09-05 23:30:00"
20400 3.96302 4.41231 3.60200 "2023-09-05 23:40:00" "2023-09-05 23:40:00"
21000 3.97138 4.12665 3.55100 "2023-09-05 23:50:00" "2023-09-05 23:00:00"
21000 3.97138 4.12665 3.30900 "2023-09-05 23:50:00" "2023-09-05 23:10:00"
21000 3.97138 4.12665 3.54700 "2023-09-05 23:50:00" "2023-09-05 23:20:00"
21000 3.97138 4.12665 3.73900 "2023-09-05 23:50:00" "2023-09-05 23:30:00"
21000 3.97138 4.12665 3.60200 "2023-09-05 23:50:00" "2023-09-05 23:40:00"
21000 3.97138 4.12665 3.74300 "2023-09-05 23:50:00" "2023-09-05 23:50:00"
21600 4.00377 4.09046 3.30900 "2023-09-06 00:00:00" "2023-09-05 23:10:00"
21600 4.00377 4.09046 3.54700 "2023-09-06 00:00:00" "2023-09-05 23:20:00"
21600 4.00377 4.09046 3.73900 "2023-09-06 00:00:00" "2023-09-05 23:30:00"
21600 4.00377 4.09046 3.60200 "2023-09-06 00:00:00" "2023-09-05 23:40:00"
21600 4.00377 4.09046 3.74300 "2023-09-06 00:00:00" "2023-09-05 23:50:00"
21600 4.00377 4.09046 4.42400 "2023-09-06 00:00:00" "2023-09-06 00:00:00"
22200 4.16467 4.25475 3.54700 "2023-09-06 00:10:00" "2023-09-05 23:20:00"
22200 4.16467 4.25475 3.73900 "2023-09-06 00:10:00" "2023-09-05 23:30:00"
22200 4.16467 4.25475 3.60200 "2023-09-06 00:10:00" "2023-09-05 23:40:00"
22200 4.16467 4.25475 3.74300 "2023-09-06 00:10:00" "2023-09-05 23:50:00"
22200 4.16467 4.25475 4.42400 "2023-09-06 00:10:00" "2023-09-06 00:00:00"
22200 4.16467 4.25475 4.39900 "2023-09-06 00:10:00" "2023-09-06 00:10:00"
22800 4.28733 4.31256 3.73900 "2023-09-06 00:20:00" "2023-09-05 23:30:00"
22800 4.28733 4.31256 3.60200 "2023-09-06 00:20:00" "2023-09-05 23:40:00"
22800 4.28733 4.31256 3.74300 "2023-09-06 00:20:00" "2023-09-05 23:50:00"
22800 4.28733 4.31256 4.42400 "2023-09-06 00:20:00" "2023-09-06 00:00:00"
22800 4.28733 4.31256 4.39900 "2023-09-06 00:20:00" "2023-09-06 00:10:00"
22800 4.28733 4.31256 3.94900 "2023-09-06 00:20:00" "2023-09-06 00:20:00"
23400 4.17952 4.23431 3.60200 "2023-09-06 00:30:00" "2023-09-05 23:40:00"
23400 4.17952 4.23431 3.74300 "2023-09-06 00:30:00" "2023-09-05 23:50:00"
23400 4.17952 4.23431 4.42400 "2023-09-06 00:30:00" "2023-09-06 00:00:00"
23400 4.17952 4.23431 4.39900 "2023-09-06 00:30:00" "2023-09-06 00:10:00"
23400 4.17952 4.23431 3.94900 "2023-09-06 00:30:00" "2023-09-06 00:20:00"
23400 4.17952 4.23431 3.81800 "2023-09-06 00:30:00" "2023-09-06 00:30:00"
24000 3.98267 4.28196 3.74300 "2023-09-06 00:40:00" "2023-09-05 23:50:00"
24000 3.98267 4.28196 4.42400 "2023-09-06 00:40:00" "2023-09-06 00:00:00"
24000 3.98267 4.28196 4.39900 "2023-09-06 00:40:00" "2023-09-06 00:10:00"
24000 3.98267 4.28196 3.94900 "2023-09-06 00:40:00" "2023-09-06 00:20:00"
24000 3.98267 4.28196 3.81800 "2023-09-06 00:40:00" "2023-09-06 00:30:00"
