20230914
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 1.47159 4.64622 1.16700 "2023-09-14 23:00:00" "2023-09-14 23:00:00"
18600 1.60859 4.64193 1.16700 "2023-09-14 23:10:00" "2023-09-14 23:00:00"
18600 1.60859 4.64193 0.72900 "2023-09-14 23:10:00" "2023-09-14 23:10:00"
19200 1.77738 4.89362 1.16700 "2023-09-14 23:20:00" "2023-09-14 23:00:00"
19200 1.77738 4.89362 0.72900 "2023-09-14 23:20:00" "2023-09-14 23:10:00"
19200 1.77738 4.89362 1.20200 "2023-09-14 23:20:00" "2023-09-14 23:20:00"
19800 2.18031 5.49620 1.16700 "2023-09-14 23:30:00" "2023-09-14 23:00:00"
19800 2.18031 5.49620 0.72900 "2023-09-14 23:30:00" "2023-09-14 23:10:00"
19800 2.18031 5.49620 1.20200 "2023-09-14 23:30:00" "2023-09-14 23:20:00"
19800 2.18031 5.49620 2.10500 "2023-09-14 23:30:00" "2023-09-14 23:30:00"
20400 2.64831 6.01547 1.16700 "2023-09-14 23:40:00" "2023-09-14 23:00:00"
20400 2.64831 6.01547 0.72900 "2023-09-14 23:40:00" "2023-09-14 23:10:00"
20400 2.64831 6.01547 1.20200 "2023-09-14 23:40:00" "2023-09-14 23:20:00"
20400 2.64831 6.01547 2.10500 "2023-09-14 23:40:00" "2023-09-14 23:30:00"
20400 2.64831 6.01547 2.24700 "2023-09-14 23:40:00" "2023-09-14 23:40:00"
21000 3.12213 6.33189 1.16700 "2023-09-14 23:50:00" "2023-09-14 23:00:00"
21000 3.12213 6.33189 0.72900 "2023-09-14 23:50:00" "2023-09-14 23:10:00"
21000 3.12213 6.33189 1.20200 "2023-09-14 23:50:00" "2023-09-14 23:20:00"
21000 3.12213 6.33189 2.10500 "2023-09-14 23:50:00" "2023-09-14 23:30:00"
21000 3.12213 6.33189 2.24700 "2023-09-14 23:50:00" "2023-09-14 23:40:00"
21000 3.12213 6.33189 2.58200 "2023-09-14 23:50:00" "2023-09-14 23:50:00"
21600 3.52156 6.48054 0.72900 "2023-09-15 00:00:00" "2023-09-14 23:10:00"
21600 3.52156 6.48054 1.20200 "2023-09-15 00:00:00" "2023-09-14 23:20:00"
21600 3.52156 6.48054 2.10500 "2023-09-15 00:00:00" "2023-09-14 23:30:00"
21600 3.52156 6.48054 2.24700 "2023-09-15 00:00:00" "2023-09-14 23:40:00"
21600 3.52156 6.48054 2.58200 "2023-09-15 00:00:00" "2023-09-14 23:50:00"
21600 3.52156 6.48054 3.03700 "2023-09-15 00:00:00" "2023-09-15 00:00:00"
22200 3.94866 6.58287 1.20200 "2023-09-15 00:10:00" "2023-09-14 23:20:00"
22200 3.94866 6.58287 2.10500 "2023-09-15 00:10:00" "2023-09-14 23:30:00"
22200 3.94866 6.58287 2.24700 "2023-09-15 00:10:00" "2023-09-14 23:40:00"
22200 3.94866 6.58287 2.58200 "2023-09-15 00:10:00" "2023-09-14 23:50:00"
22200 3.94866 6.58287 3.03700 "2023-09-15 00:10:00" "2023-09-15 00:00:00"
22200 3.94866 6.58287 3.69600 "2023-09-15 00:10:00" "2023-09-15 00:10:00"
22800 4.23736 6.53048 2.10500 "2023-09-15 00:20:00" "2023-09-14 23:30:00"
22800 4.23736 6.53048 2.24700 "2023-09-15 00:20:00" "2023-09-14 23:40:00"
22800 4.23736 6.53048 2.58200 "2023-09-15 00:20:00" "2023-09-14 23:50:00"
22800 4.23736 6.53048 3.03700 "2023-09-15 00:20:00" "2023-09-15 00:00:00"
22800 4.23736 6.53048 3.69600 "2023-09-15 00:20:00" "2023-09-15 00:10:00"
22800 4.23736 6.53048 3.90400 "2023-09-15 00:20:00" "2023-09-15 00:20:00"
23400 4.37154 6.18452 2.24700 "2023-09-15 00:30:00" "2023-09-14 23:40:00"
23400 4.37154 6.18452 2.58200 "2023-09-15 00:30:00" "2023-09-14 23:50:00"
23400 4.37154 6.18452 3.03700 "2023-09-15 00:30:00" "2023-09-15 00:00:00"
23400 4.37154 6.18452 3.69600 "2023-09-15 00:30:00" "2023-09-15 00:10:00"
23400 4.37154 6.18452 3.90400 "2023-09-15 00:30:00" "2023-09-15 00:20:00"
23400 4.37154 6.18452 4.63800 "2023-09-15 00:30:00" "2023-09-15 00:30:00"
24000 4.38448 5.99868 2.58200 "2023-09-15 00:40:00" "2023-09-14 23:50:00"
24000 4.38448 5.99868 3.03700 "2023-09-15 00:40:00" "2023-09-15 00:00:00"
24000 4.38448 5.99868 3.69600 "2023-09-15 00:40:00" "2023-09-15 00:10:00"
24000 4.38448 5.99868 3.90400 "2023-09-15 00:40:00" "2023-09-15 00:20:00"
24000 4.38448 5.99868 4.63800 "2023-09-15 00:40:00" "2023-09-15 00:30:00"
24000 4.38448 5.99868 4.92100 "2023-09-15 00:40:00" "2023-09-15 00:40:00"
24600 4.21293 5.71233 3.03700 "2023-09-15 00:50:00" "2023-09-15 00:00:00"
24600 4.21293 5.71233 3.69600 "2023-09-15 00:50:00" "2023-09-15 00:10:00"
24600 4.21293 5.71233 3.90400 "2023-09-15 00:50:00" "2023-09-15 00:20:00"
24600 4.21293 5.71233 4.63800 "2023-09-15 00:50:00" "2023-09-15 00:30:00"
24600 4.21293 5.71233 4.92100 "2023-09-15 00:50:00" "2023-09-15 00:40:00"
24600 4.21293 5.71233 4.74700 "2023-09-15 00:50:00" "2023-09-15 00:50:00"
25200 3.95454 5.45001 3.69600 "2023-09-15 01:00:00" "2023-09-15 00:10:00"
25200 3.95454 5.45001 3.90400 "2023-09-15 01:00:00" "2023-09-15 00:20:00"
