20230922
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 6.95108 9.49545 7.49000 "2023-09-22 23:00:00" "2023-09-22 23:00:00"
18600 6.77827 9.64588 7.49000 "2023-09-22 23:10:00" "2023-09-22 23:00:00"
18600 6.77827 9.64588 7.19778 "2023-09-22 23:10:00" "2023-09-22 23:10:00"
19200 6.62210 9.69305 7.49000 "2023-09-22 23:20:00" "2023-09-22 23:00:00"
19200 6.62210 9.69305 7.19778 "2023-09-22 23:20:00" "2023-09-22 23:10:00"
19200 6.62210 9.69305 6.38200 "2023-09-22 23:20:00" "2023-09-22 23:20:00"
19800 6.44883 9.86555 7.49000 "2023-09-22 23:30:00" "2023-09-22 23:00:00"
19800 6.44883 9.86555 7.19778 "2023-09-22 23:30:00" "2023-09-22 23:10:00"
19800 6.44883 9.86555 6.38200 "2023-09-22 23:30:00" "2023-09-22 23:20:00"
19800 6.44883 9.86555 6.46600 "2023-09-22 23:30:00" "2023-09-22 23:30:00"
20400 6.34185 9.89787 7.49000 "2023-09-22 23:40:00" "2023-09-22 23:00:00"
20400 6.34185 9.89787 7.19778 "2023-09-22 23:40:00" "2023-09-22 23:10:00"
20400 6.34185 9.89787 6.38200 "2023-09-22 23:40:00" "2023-09-22 23:20:00"
20400 6.34185 9.89787 6.46600 "2023-09-22 23:40:00" "2023-09-22 23:30:00"
20400 6.34185 9.89787 6.38200 "2023-09-22 23:40:00" "2023-09-22 23:40:00"
21000 6.34608 9.86176 7.49000 "2023-09-22 23:50:00" "2023-09-22 23:00:00"
21000 6.34608 9.86176 7.19778 "2023-09-22 23:50:00" "2023-09-22 23:10:00"
21000 6.34608 9.86176 6.38200 "2023-09-22 23:50:00" "2023-09-22 23:20:00"
21000 6.34608 9.86176 6.46600 "2023-09-22 23:50:00" "2023-09-22 23:30:00"
21000 6.34608 9.86176 6.38200 "2023-09-22 23:50:00" "2023-09-22 23:40:00"
21000 6.34608 9.86176 6.23200 "2023-09-22 23:50:00" "2023-09-22 23:50:00"
21600 6.38600 9.65825 7.19778 "2023-09-23 00:00:00" "2023-09-22 23:10:00"
21600 6.38600 9.65825 6.38200 "2023-09-23 00:00:00" "2023-09-22 23:20:00"
21600 6.38600 9.65825 6.46600 "2023-09-23 00:00:00" "2023-09-22 23:30:00"
21600 6.38600 9.65825 6.38200 "2023-09-23 00:00:00" "2023-09-22 23:40:00"
21600 6.38600 9.65825 6.23200 "2023-09-23 00:00:00" "2023-09-22 23:50:00"
21600 6.38600 9.65825 6.47600 "2023-09-23 00:00:00" "2023-09-23 00:00:00"
22200 6.45007 9.73630 6.38200 "2023-09-23 00:10:00" "2023-09-22 23:20:00"
22200 6.45007 9.73630 6.46600 "2023-09-23 00:10:00" "2023-09-22 23:30:00"
22200 6.45007 9.73630 6.38200 "2023-09-23 00:10:00" "2023-09-22 23:40:00"
22200 6.45007 9.73630 6.23200 "2023-09-23 00:10:00" "2023-09-22 23:50:00"
22200 6.45007 9.73630 6.47600 "2023-09-23 00:10:00" "2023-09-23 00:00:00"
22200 6.45007 9.73630 6.25778 "2023-09-23 00:10:00" "2023-09-23 00:10:00"
22800 6.44759 9.71504 6.46600 "2023-09-23 00:20:00" "2023-09-22 23:30:00"
22800 6.44759 9.71504 6.38200 "2023-09-23 00:20:00" "2023-09-22 23:40:00"
22800 6.44759 9.71504 6.23200 "2023-09-23 00:20:00" "2023-09-22 23:50:00"
22800 6.44759 9.71504 6.47600 "2023-09-23 00:20:00" "2023-09-23 00:00:00"
22800 6.44759 9.71504 6.25778 "2023-09-23 00:20:00" "2023-09-23 00:10:00"
22800 6.44759 9.71504 6.17300 "2023-09-23 00:20:00" "2023-09-23 00:20:00"
23400 6.43774 9.45086 6.38200 "2023-09-23 00:30:00" "2023-09-22 23:40:00"
23400 6.43774 9.45086 6.23200 "2023-09-23 00:30:00" "2023-09-22 23:50:00"
23400 6.43774 9.45086 6.47600 "2023-09-23 00:30:00" "2023-09-23 00:00:00"
23400 6.43774 9.45086 6.25778 "2023-09-23 00:30:00" "2023-09-23 00:10:00"
23400 6.43774 9.45086 6.17300 "2023-09-23 00:30:00" "2023-09-23 00:20:00"
23400 6.43774 9.45086 6.62500 "2023-09-23 00:30:00" "2023-09-23 00:30:00"
24000 6.48608 9.51427 6.23200 "2023-09-23 00:40:00" "2023-09-22 23:50:00"
24000 6.48608 9.51427 6.47600 "2023-09-23 00:40:00" "2023-09-23 00:00:00"
24000 6.48608 9.51427 6.25778 "2023-09-23 00:40:00" "2023-09-23 00:10:00"
24000 6.48608 9.51427 6.17300 "2023-09-23 00:40:00" "2023-09-23 00:20:00"
24000 6.48608 9.51427 6.62500 "2023-09-23 00:40:00" "2023-09-23 00:30:00"
24000 6.48608 9.51427 6.80700 "2023-09-23 00:40:00" "2023-09-23 00:40:00"
24600 6.52687 9.35248 6.47600 "2023-09-23 00:50:00" "2023-09-23 00:00:00"
