20230921
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 4.01338 4.15225 4.05633 "2023-09-21 11:00:00" "2023-09-21 11:00:00"
18600 4.02258 4.16136 4.05633 "2023-09-21 11:10:00" "2023-09-21 11:00:00"
18600 4.02258 4.16136 3.95412 "2023-09-21 11:10:00" "2023-09-21 11:10:00"
19200 4.03730 4.15928 4.05633 "2023-09-21 11:20:00" "2023-09-21 11:00:00"
19200 4.03730 4.15928 3.95412 "2023-09-21 11:20:00" "2023-09-21 11:10:00"
19200 4.03730 4.15928 4.02075 "2023-09-21 11:20:00" "2023-09-21 11:20:00"
19800 4.06743 4.16520 4.05633 "2023-09-21 11:30:00" "2023-09-21 11:00:00"
19800 4.06743 4.16520 3.95412 "2023-09-21 11:30:00" "2023-09-21 11:10:00"
19800 4.06743 4.16520 4.02075 "2023-09-21 11:30:00" "2023-09-21 11:20:00"
19800 4.06743 4.16520 4.03200 "2023-09-21 11:30:00" "2023-09-21 11:30:00"
20400 4.11732 4.15841 4.05633 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 4.11732 4.15841 3.95412 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 4.11732 4.15841 4.02075 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 4.11732 4.15841 4.03200 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 4.11732 4.15841 4.03712 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
21000 4.15726 4.14676 4.05633 "2023-09-21 11:50:00" "2023-09-21 11:00:00"
21000 4.15726 4.14676 3.95412 "2023-09-21 11:50:00" "2023-09-21 11:10:00"
21000 4.15726 4.14676 4.02075 "2023-09-21 11:50:00" "2023-09-21 11:20:00"
21000 4.15726 4.14676 4.03200 "2023-09-21 11:50:00" "2023-09-21 11:30:00"
21000 4.15726 4.14676 4.03712 "2023-09-21 11:50:00" "2023-09-21 11:40:00"
21000 4.15726 4.14676 4.08600 "2023-09-21 11:50:00" "2023-09-21 11:50:00"
21600 4.18556 4.13857 3.95412 "2023-09-21 12:00:00" "2023-09-21 11:10:00"
21600 4.18556 4.13857 4.02075 "2023-09-21 12:00:00" "2023-09-21 11:20:00"
21600 4.18556 4.13857 4.03200 "2023-09-21 12:00:00" "2023-09-21 11:30:00"
21600 4.18556 4.13857 4.03712 "2023-09-21 12:00:00" "2023-09-21 11:40:00"
21600 4.18556 4.13857 4.08600 "2023-09-21 12:00:00" "2023-09-21 11:50:00"
21600 4.18556 4.13857 4.13800 "2023-09-21 12:00:00" "2023-09-21 12:00:00"
22200 4.22012 4.13000 4.02075 "2023-09-21 12:10:00" "2023-09-21 11:20:00"
22200 4.22012 4.13000 4.03200 "2023-09-21 12:10:00" "2023-09-21 11:30:00"
22200 4.22012 4.13000 4.03712 "2023-09-21 12:10:00" "2023-09-21 11:40:00"
22200 4.22012 4.13000 4.08600 "2023-09-21 12:10:00" "2023-09-21 11:50:00"
22200 4.22012 4.13000 4.13800 "2023-09-21 12:10:00" "2023-09-21 12:00:00"
22200 4.22012 4.13000 4.20930 "2023-09-21 12:10:00" "2023-09-21 12:10:00"
22800 4.22926 4.11954 4.03200 "2023-09-21 12:20:00" "2023-09-21 11:30:00"
22800 4.22926 4.11954 4.03712 "2023-09-21 12:20:00" "2023-09-21 11:40:00"
22800 4.22926 4.11954 4.08600 "2023-09-21 12:20:00" "2023-09-21 11:50:00"
22800 4.22926 4.11954 4.13800 "2023-09-21 12:20:00" "2023-09-21 12:00:00"
22800 4.22926 4.11954 4.20930 "2023-09-21 12:20:00" "2023-09-21 12:10:00"
22800 4.22926 4.11954 4.27240 "2023-09-21 12:20:00" "2023-09-21 12:20:00"
23400 4.20555 4.09731 4.03712 "2023-09-21 12:30:00" "2023-09-21 11:40:00"
23400 4.20555 4.09731 4.08600 "2023-09-21 12:30:00" "2023-09-21 11:50:00"
23400 4.20555 4.09731 4.13800 "2023-09-21 12:30:00" "2023-09-21 12:00:00"
23400 4.20555 4.09731 4.20930 "2023-09-21 12:30:00" "2023-09-21 12:10:00"
23400 4.20555 4.09731 4.27240 "2023-09-21 12:30:00" "2023-09-21 12:20:00"
23400 4.20555 4.09731 4.30933 "2023-09-21 12:30:00" "2023-09-21 12:30:00"
24000 4.17028 4.06579 4.08600 "2023-09-21 12:40:00" "2023-09-21 11:50:00"
24000 4.17028 4.06579 4.13800 "2023-09-21 12:40:00" "2023-09-21 12:00:00"
24000 4.17028 4.06579 4.20930 "2023-09-21 12:40:00" "2023-09-21 12:10:00"
24000 4.17028 4.06579 4.27240 "2023-09-21 12:40:00" "2023-09-21 12:20:00"
24000 4.17028 4.06579 4.30933 "2023-09-21 12:40:00" "2023-09-21 12:30:00"
24000 4.17028 4.06579 4.23760 "2023-09-21 12:40:00" "2023-09-21 12:40:00"
24600 4.14005 4.04291 4.13800 "2023-09-21 12:50:00" "2023-09-21 12:00:00"
24600 4.14005 4.04291 4.20930 "2023-09-21 12:50:00" "2023-09-21 12:10:00"
24600 4.14005 4.04291 4.27240 "2023-09-21 12:50:00" "2023-09-21 12:20:00"
24600 4.14005 4.04291 4.30933 "2023-09-21 12:50:00" "2023-09-21 12:30:00"
24600 4.14005 4.04291 4.23760 "2023-09-21 12:50:00" "2023-09-21 12:40:00"
24600 4.14005 4.04291 4.23075 "2023-09-21 12:50:00" "2023-09-21 12:50:00"
