20230919
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 1.74644 1.38681 1.69433 "2023-09-19 11:00:00" "2023-09-19 11:00:00"
18600 1.81219 1.47349 1.69433 "2023-09-19 11:10:00" "2023-09-19 11:00:00"
18600 1.81219 1.47349 1.73680 "2023-09-19 11:10:00" "2023-09-19 11:10:00"
19200 1.87976 1.55623 1.69433 "2023-09-19 11:20:00" "2023-09-19 11:00:00"
19200 1.87976 1.55623 1.73680 "2023-09-19 11:20:00" "2023-09-19 11:10:00"
19200 1.87976 1.55623 1.86112 "2023-09-19 11:20:00" "2023-09-19 11:20:00"
19800 1.93209 1.63224 1.69433 "2023-09-19 11:30:00" "2023-09-19 11:00:00"
19800 1.93209 1.63224 1.73680 "2023-09-19 11:30:00" "2023-09-19 11:10:00"
19800 1.93209 1.63224 1.86112 "2023-09-19 11:30:00" "2023-09-19 11:20:00"
19800 1.93209 1.63224 1.87767 "2023-09-19 11:30:00" "2023-09-19 11:30:00"
20400 1.99001 1.70144 1.69433 "2023-09-19 11:40:00" "2023-09-19 11:00:00"
20400 1.99001 1.70144 1.73680 "2023-09-19 11:40:00" "2023-09-19 11:10:00"
20400 1.99001 1.70144 1.86112 "2023-09-19 11:40:00" "2023-09-19 11:20:00"
20400 1.99001 1.70144 1.87767 "2023-09-19 11:40:00" "2023-09-19 11:30:00"
20400 1.99001 1.70144 1.94750 "2023-09-19 11:40:00" "2023-09-19 11:40:00"
21000 2.02822 1.76517 1.69433 "2023-09-19 11:50:00" "2023-09-19 11:00:00"
21000 2.02822 1.76517 1.73680 "2023-09-19 11:50:00" "2023-09-19 11:10:00"
21000 2.02822 1.76517 1.86112 "2023-09-19 11:50:00" "2023-09-19 11:20:00"
21000 2.02822 1.76517 1.87767 "2023-09-19 11:50:00" "2023-09-19 11:30:00"
21000 2.02822 1.76517 1.94750 "2023-09-19 11:50:00" "2023-09-19 11:40:00"
21000 2.02822 1.76517 2.02625 "2023-09-19 11:50:00" "2023-09-19 11:50:00"
21600 2.06505 1.82053 1.73680 "2023-09-19 12:00:00" "2023-09-19 11:10:00"
21600 2.06505 1.82053 1.86112 "2023-09-19 12:00:00" "2023-09-19 11:20:00"
21600 2.06505 1.82053 1.87767 "2023-09-19 12:00:00" "2023-09-19 11:30:00"
21600 2.06505 1.82053 1.94750 "2023-09-19 12:00:00" "2023-09-19 11:40:00"
21600 2.06505 1.82053 2.02625 "2023-09-19 12:00:00" "2023-09-19 11:50:00"
21600 2.06505 1.82053 2.06317 "2023-09-19 12:00:00" "2023-09-19 12:00:00"
22200 2.09303 1.87254 1.86112 "2023-09-19 12:10:00" "2023-09-19 11:20:00"
22200 2.09303 1.87254 1.87767 "2023-09-19 12:10:00" "2023-09-19 11:30:00"
22200 2.09303 1.87254 1.94750 "2023-09-19 12:10:00" "2023-09-19 11:40:00"
22200 2.09303 1.87254 2.02625 "2023-09-19 12:10:00" "2023-09-19 11:50:00"
22200 2.09303 1.87254 2.06317 "2023-09-19 12:10:00" "2023-09-19 12:00:00"
22200 2.09303 1.87254 2.04600 "2023-09-19 12:10:00" "2023-09-19 12:10:00"
22800 2.11684 1.92340 1.87767 "2023-09-19 12:20:00" "2023-09-19 11:30:00"
22800 2.11684 1.92340 1.94750 "2023-09-19 12:20:00" "2023-09-19 11:40:00"
22800 2.11684 1.92340 2.02625 "2023-09-19 12:20:00" "2023-09-19 11:50:00"
22800 2.11684 1.92340 2.06317 "2023-09-19 12:20:00" "2023-09-19 12:00:00"
22800 2.11684 1.92340 2.04600 "2023-09-19 12:20:00" "2023-09-19 12:10:00"
22800 2.11684 1.92340 2.10725 "2023-09-19 12:20:00" "2023-09-19 12:20:00"
23400 2.15541 1.97336 1.94750 "2023-09-19 12:30:00" "2023-09-19 11:40:00"
23400 2.15541 1.97336 2.02625 "2023-09-19 12:30:00" "2023-09-19 11:50:00"
23400 2.15541 1.97336 2.06317 "2023-09-19 12:30:00" "2023-09-19 12:00:00"
23400 2.15541 1.97336 2.04600 "2023-09-19 12:30:00" "2023-09-19 12:10:00"
23400 2.15541 1.97336 2.10725 "2023-09-19 12:30:00" "2023-09-19 12:20:00"
23400 2.15541 1.97336 2.12825 "2023-09-19 12:30:00" "2023-09-19 12:30:00"
24000 2.19693 2.02316 2.02625 "2023-09-19 12:40:00" "2023-09-19 11:50:00"
24000 2.19693 2.02316 2.06317 "2023-09-19 12:40:00" "2023-09-19 12:00:00"
24000 2.19693 2.02316 2.04600 "2023-09-19 12:40:00" "2023-09-19 12:10:00"
24000 2.19693 2.02316 2.10725 "2023-09-19 12:40:00" "2023-09-19 12:20:00"
24000 2.19693 2.02316 2.12825 "2023-09-19 12:40:00" "2023-09-19 12:30:00"
24000 2.19693 2.02316 2.14190 "2023-09-19 12:40:00" "2023-09-19 12:40:00"
24600 2.23463 2.07222 2.06317 "2023-09-19 12:50:00" "2023-09-19 12:00:00"
24600 2.23463 2.07222 2.04600 "2023-09-19 12:50:00" "2023-09-19 12:10:00"
24600 2.23463 2.07222 2.10725 "2023-09-19 12:50:00" "2023-09-19 12:20:00"
24600 2.23463 2.07222 2.12825 "2023-09-19 12:50:00" "2023-09-19 12:30:00"
24600 2.23463 2.07222 2.14190 "2023-09-19 12:50:00" "2023-09-19 12:40:00"
24600 2.23463 2.07222 2.19100 "2023-09-19 12:50:00" "2023-09-19 12:50:00"
25200 2.27178 2.12170 2.04600 "2023-09-19 13:00:00" "2023-09-19 12:10:00"
25200 2.27178 2.12170 2.10725 "2023-09-19 13:00:00" "2023-09-19 12:20:00"
25200 2.27178 2.12170 2.12825 "2023-09-19 13:00:00" "2023-09-19 12:30:00"
25200 2.27178 2.12170 2.14190 "2023-09-19 13:00:00" "2023-09-19 12:40:00"
25200 2.27178 2.12170 2.19100 "2023-09-19 13:00:00" "2023-09-19 12:50:00"
25200 2.27178 2.12170 2.23300 "2023-09-19 13:00:00" "2023-09-19 13:00:00"
25800 2.32683 2.16907 2.10725 "2023-09-19 13:10:00" "2023-09-19 12:20:00"
25800 2.32683 2.16907 2.12825 "2023-09-19 13:10:00" "2023-09-19 12:30:00"
25800 2.32683 2.16907 2.14190 "2023-09-19 13:10:00" "2023-09-19 12:40:00"
25800 2.32683 2.16907 2.19100 "2023-09-19 13:10:00" "2023-09-19 12:50:00"
25800 2.32683 2.16907 2.23300 "2023-09-19 13:10:00" "2023-09-19 13:00:00"
25800 2.32683 2.16907 2.27580 "2023-09-19 13:10:00" "2023-09-19 13:10:00"
26400 2.37494 2.21820 2.12825 "2023-09-19 13:20:00" "2023-09-19 12:30:00"
26400 2.37494 2.21820 2.14190 "2023-09-19 13:20:00" "2023-09-19 12:40:00"
26400 2.37494 2.21820 2.19100 "2023-09-19 13:20:00" "2023-09-19 12:50:00"
26400 2.37494 2.21820 2.23300 "2023-09-19 13:20:00" "2023-09-19 13:00:00"
26400 2.37494 2.21820 2.27580 "2023-09-19 13:20:00" "2023-09-19 13:10:00"
26400 2.37494 2.21820 2.32000 "2023-09-19 13:20:00" "2023-09-19 13:20:00"
27000 2.41865 2.26424 2.14190 "2023-09-19 13:30:00" "2023-09-19 12:40:00"
27000 2.41865 2.26424 2.19100 "2023-09-19 13:30:00" "2023-09-19 12:50:00"
27000 2.41865 2.26424 2.23300 "2023-09-19 13:30:00" "2023-09-19 13:00:00"
27000 2.41865 2.26424 2.27580 "2023-09-19 13:30:00" "2023-09-19 13:10:00"
27000 2.41865 2.26424 2.32000 "2023-09-19 13:30:00" "2023-09-19 13:20:00"
27000 2.41865 2.26424 2.36667 "2023-09-19 13:30:00" "2023-09-19 13:30:00"
27600 2.46969 2.31517 2.19100 "2023-09-19 13:40:00" "2023-09-19 12:50:00"
27600 2.46969 2.31517 2.23300 "2023-09-19 13:40:00" "2023-09-19 13:00:00"
27600 2.46969 2.31517 2.27580 "2023-09-19 13:40:00" "2023-09-19 13:10:00"
27600 2.46969 2.31517 2.32000 "2023-09-19 13:40:00" "2023-09-19 13:20:00"
27600 2.46969 2.31517 2.36667 "2023-09-19 13:40:00" "2023-09-19 13:30:00"
27600 2.46969 2.31517 2.41500 "2023-09-19 13:40:00" "2023-09-19 13:40:00"
