20230907
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.11414 1.89360 2.07083 "2023-09-07 11:00:00" "2023-09-07 11:00:00"
18600 2.10760 1.83779 2.07083 "2023-09-07 11:10:00" "2023-09-07 11:00:00"
18600 2.10760 1.83779 2.10175 "2023-09-07 11:10:00" "2023-09-07 11:10:00"
19200 2.09159 1.78092 2.07083 "2023-09-07 11:20:00" "2023-09-07 11:00:00"
19200 2.09159 1.78092 2.10175 "2023-09-07 11:20:00" "2023-09-07 11:10:00"
19200 2.09159 1.78092 2.19680 "2023-09-07 11:20:00" "2023-09-07 11:20:00"
19800 2.06500 1.72572 2.07083 "2023-09-07 11:30:00" "2023-09-07 11:00:00"
19800 2.06500 1.72572 2.10175 "2023-09-07 11:30:00" "2023-09-07 11:10:00"
19800 2.06500 1.72572 2.19680 "2023-09-07 11:30:00" "2023-09-07 11:20:00"
19800 2.06500 1.72572 2.17383 "2023-09-07 11:30:00" "2023-09-07 11:30:00"
20400 2.00970 1.67886 2.07083 "2023-09-07 11:40:00" "2023-09-07 11:00:00"
20400 2.00970 1.67886 2.10175 "2023-09-07 11:40:00" "2023-09-07 11:10:00"
20400 2.00970 1.67886 2.19680 "2023-09-07 11:40:00" "2023-09-07 11:20:00"
20400 2.00970 1.67886 2.17383 "2023-09-07 11:40:00" "2023-09-07 11:30:00"
20400 2.00970 1.67886 2.04040 "2023-09-07 11:40:00" "2023-09-07 11:40:00"
21000 1.92435 1.64064 2.07083 "2023-09-07 11:50:00" "2023-09-07 11:00:00"
21000 1.92435 1.64064 2.10175 "2023-09-07 11:50:00" "2023-09-07 11:10:00"
21000 1.92435 1.64064 2.19680 "2023-09-07 11:50:00" "2023-09-07 11:20:00"
21000 1.92435 1.64064 2.17383 "2023-09-07 11:50:00" "2023-09-07 11:30:00"
21000 1.92435 1.64064 2.04040 "2023-09-07 11:50:00" "2023-09-07 11:40:00"
21000 1.92435 1.64064 2.00100 "2023-09-07 11:50:00" "2023-09-07 11:50:00"
