20230914
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 9999.00000 3.83980 9999.00000 "2023-09-14 11:00:00" "2023-09-14 11:00:00"
18600 9999.00000 3.86488 9999.00000 "2023-09-14 11:10:00" "2023-09-14 11:00:00"
18600 9999.00000 3.86488 9999.00000 "2023-09-14 11:10:00" "2023-09-14 11:10:00"
19200 9999.00000 3.88289 9999.00000 "2023-09-14 11:20:00" "2023-09-14 11:00:00"
19200 9999.00000 3.88289 9999.00000 "2023-09-14 11:20:00" "2023-09-14 11:10:00"
19200 9999.00000 3.88289 9999.00000 "2023-09-14 11:20:00" "2023-09-14 11:20:00"
19800 9999.00000 3.89500 9999.00000 "2023-09-14 11:30:00" "2023-09-14 11:00:00"
19800 9999.00000 3.89500 9999.00000 "2023-09-14 11:30:00" "2023-09-14 11:10:00"
19800 9999.00000 3.89500 9999.00000 "2023-09-14 11:30:00" "2023-09-14 11:20:00"
19800 9999.00000 3.89500 9999.00000 "2023-09-14 11:30:00" "2023-09-14 11:30:00"
20400 9999.00000 3.89932 9999.00000 "2023-09-14 11:40:00" "2023-09-14 11:00:00"
20400 9999.00000 3.89932 9999.00000 "2023-09-14 11:40:00" "2023-09-14 11:10:00"
20400 9999.00000 3.89932 9999.00000 "2023-09-14 11:40:00" "2023-09-14 11:20:00"
20400 9999.00000 3.89932 9999.00000 "2023-09-14 11:40:00" "2023-09-14 11:30:00"
20400 9999.00000 3.89932 9999.00000 "2023-09-14 11:40:00" "2023-09-14 11:40:00"
21000 9999.00000 3.90010 9999.00000 "2023-09-14 11:50:00" "2023-09-14 11:00:00"
21000 9999.00000 3.90010 9999.00000 "2023-09-14 11:50:00" "2023-09-14 11:10:00"
21000 9999.00000 3.90010 9999.00000 "2023-09-14 11:50:00" "2023-09-14 11:20:00"
21000 9999.00000 3.90010 9999.00000 "2023-09-14 11:50:00" "2023-09-14 11:30:00"
21000 9999.00000 3.90010 9999.00000 "2023-09-14 11:50:00" "2023-09-14 11:40:00"
21000 9999.00000 3.90010 9999.00000 "2023-09-14 11:50:00" "2023-09-14 11:50:00"
21600 9999.00000 3.90538 9999.00000 "2023-09-14 12:00:00" "2023-09-14 11:10:00"
21600 9999.00000 3.90538 9999.00000 "2023-09-14 12:00:00" "2023-09-14 11:20:00"
21600 9999.00000 3.90538 9999.00000 "2023-09-14 12:00:00" "2023-09-14 11:30:00"
21600 9999.00000 3.90538 9999.00000 "2023-09-14 12:00:00" "2023-09-14 11:40:00"
21600 9999.00000 3.90538 9999.00000 "2023-09-14 12:00:00" "2023-09-14 11:50:00"
21600 9999.00000 3.90538 9999.00000 "2023-09-14 12:00:00" "2023-09-14 12:00:00"
22200 9999.00000 3.91188 9999.00000 "2023-09-14 12:10:00" "2023-09-14 11:20:00"
22200 9999.00000 3.91188 9999.00000 "2023-09-14 12:10:00" "2023-09-14 11:30:00"
22200 9999.00000 3.91188 9999.00000 "2023-09-14 12:10:00" "2023-09-14 11:40:00"
22200 9999.00000 3.91188 9999.00000 "2023-09-14 12:10:00" "2023-09-14 11:50:00"
22200 9999.00000 3.91188 9999.00000 "2023-09-14 12:10:00" "2023-09-14 12:00:00"
22200 9999.00000 3.91188 9999.00000 "2023-09-14 12:10:00" "2023-09-14 12:10:00"
22800 9999.00000 3.91576 9999.00000 "2023-09-14 12:20:00" "2023-09-14 11:30:00"
22800 9999.00000 3.91576 9999.00000 "2023-09-14 12:20:00" "2023-09-14 11:40:00"
22800 9999.00000 3.91576 9999.00000 "2023-09-14 12:20:00" "2023-09-14 11:50:00"
22800 9999.00000 3.91576 9999.00000 "2023-09-14 12:20:00" "2023-09-14 12:00:00"
22800 9999.00000 3.91576 9999.00000 "2023-09-14 12:20:00" "2023-09-14 12:10:00"
22800 9999.00000 3.91576 9999.00000 "2023-09-14 12:20:00" "2023-09-14 12:20:00"
23400 9999.00000 3.91822 9999.00000 "2023-09-14 12:30:00" "2023-09-14 11:40:00"
23400 9999.00000 3.91822 9999.00000 "2023-09-14 12:30:00" "2023-09-14 11:50:00"
23400 9999.00000 3.91822 9999.00000 "2023-09-14 12:30:00" "2023-09-14 12:00:00"
23400 9999.00000 3.91822 9999.00000 "2023-09-14 12:30:00" "2023-09-14 12:10:00"
23400 9999.00000 3.91822 9999.00000 "2023-09-14 12:30:00" "2023-09-14 12:20:00"
23400 9999.00000 3.91822 9999.00000 "2023-09-14 12:30:00" "2023-09-14 12:30:00"
