20230910
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 1.67985 1.52472 1.70000 "2023-09-10 11:00:00" "2023-09-10 11:00:00"
18600 1.67581 1.52338 1.70000 "2023-09-10 11:10:00" "2023-09-10 11:00:00"
18600 1.67581 1.52338 1.69100 "2023-09-10 11:10:00" "2023-09-10 11:10:00"
19200 1.67288 1.52269 1.70000 "2023-09-10 11:20:00" "2023-09-10 11:00:00"
19200 1.67288 1.52269 1.69100 "2023-09-10 11:20:00" "2023-09-10 11:10:00"
19200 1.67288 1.52269 1.66920 "2023-09-10 11:20:00" "2023-09-10 11:20:00"
19800 1.67043 1.52024 1.70000 "2023-09-10 11:30:00" "2023-09-10 11:00:00"
19800 1.67043 1.52024 1.69100 "2023-09-10 11:30:00" "2023-09-10 11:10:00"
19800 1.67043 1.52024 1.66920 "2023-09-10 11:30:00" "2023-09-10 11:20:00"
19800 1.67043 1.52024 1.63733 "2023-09-10 11:30:00" "2023-09-10 11:30:00"
20400 1.67401 1.52150 1.70000 "2023-09-10 11:40:00" "2023-09-10 11:00:00"
20400 1.67401 1.52150 1.69100 "2023-09-10 11:40:00" "2023-09-10 11:10:00"
20400 1.67401 1.52150 1.66920 "2023-09-10 11:40:00" "2023-09-10 11:20:00"
20400 1.67401 1.52150 1.63733 "2023-09-10 11:40:00" "2023-09-10 11:30:00"
20400 1.67401 1.52150 1.64925 "2023-09-10 11:40:00" "2023-09-10 11:40:00"
21000 1.68422 1.51976 1.70000 "2023-09-10 11:50:00" "2023-09-10 11:00:00"
21000 1.68422 1.51976 1.69100 "2023-09-10 11:50:00" "2023-09-10 11:10:00"
21000 1.68422 1.51976 1.66920 "2023-09-10 11:50:00" "2023-09-10 11:20:00"
21000 1.68422 1.51976 1.63733 "2023-09-10 11:50:00" "2023-09-10 11:30:00"
21000 1.68422 1.51976 1.64925 "2023-09-10 11:50:00" "2023-09-10 11:40:00"
21000 1.68422 1.51976 1.69280 "2023-09-10 11:50:00" "2023-09-10 11:50:00"
21600 1.69291 1.51510 1.69100 "2023-09-10 12:00:00" "2023-09-10 11:10:00"
21600 1.69291 1.51510 1.66920 "2023-09-10 12:00:00" "2023-09-10 11:20:00"
21600 1.69291 1.51510 1.63733 "2023-09-10 12:00:00" "2023-09-10 11:30:00"
21600 1.69291 1.51510 1.64925 "2023-09-10 12:00:00" "2023-09-10 11:40:00"
21600 1.69291 1.51510 1.69280 "2023-09-10 12:00:00" "2023-09-10 11:50:00"
21600 1.69291 1.51510 1.66933 "2023-09-10 12:00:00" "2023-09-10 12:00:00"
22200 1.69922 1.51052 1.66920 "2023-09-10 12:10:00" "2023-09-10 11:20:00"
22200 1.69922 1.51052 1.63733 "2023-09-10 12:10:00" "2023-09-10 11:30:00"
