20230923
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
25800 0.56275 0.93269 0.64200 "2023-09-24 01:10:00" "2023-09-24 01:10:00"
26400 0.56420 0.87893 0.64200 "2023-09-24 01:20:00" "2023-09-24 01:10:00"
26400 0.56420 0.87893 0.64650 "2023-09-24 01:20:00" "2023-09-24 01:20:00"
27000 0.57250 0.83358 0.64200 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 0.57250 0.83358 0.64650 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 0.57250 0.83358 0.50614 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27600 0.56881 0.80132 0.64200 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 0.56881 0.80132 0.64650 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 0.56881 0.80132 0.50614 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 0.56881 0.80132 0.51600 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
28200 0.59135 0.77737 0.64200 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 0.59135 0.77737 0.64650 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 0.59135 0.77737 0.50614 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 0.59135 0.77737 0.51600 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 0.59135 0.77737 0.54171 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28800 0.65016 0.75782 0.64200 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 0.65016 0.75782 0.64650 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 0.65016 0.75782 0.50614 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 0.65016 0.75782 0.51600 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 0.65016 0.75782 0.54171 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 0.65016 0.75782 0.62238 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
29400 0.68643 0.73531 0.64650 "2023-09-24 02:10:00" "2023-09-24 01:20:00"
29400 0.68643 0.73531 0.50614 "2023-09-24 02:10:00" "2023-09-24 01:30:00"
29400 0.68643 0.73531 0.51600 "2023-09-24 02:10:00" "2023-09-24 01:40:00"
29400 0.68643 0.73531 0.54171 "2023-09-24 02:10:00" "2023-09-24 01:50:00"
29400 0.68643 0.73531 0.62238 "2023-09-24 02:10:00" "2023-09-24 02:00:00"
29400 0.68643 0.73531 0.57329 "2023-09-24 02:10:00" "2023-09-24 02:10:00"
30000 0.69189 0.73452 0.50614 "2023-09-24 02:20:00" "2023-09-24 01:30:00"
30000 0.69189 0.73452 0.51600 "2023-09-24 02:20:00" "2023-09-24 01:40:00"
30000 0.69189 0.73452 0.54171 "2023-09-24 02:20:00" "2023-09-24 01:50:00"
30000 0.69189 0.73452 0.62238 "2023-09-24 02:20:00" "2023-09-24 02:00:00"
30000 0.69189 0.73452 0.57329 "2023-09-24 02:20:00" "2023-09-24 02:10:00"
30000 0.69189 0.73452 0.67571 "2023-09-24 02:20:00" "2023-09-24 02:20:00"
30600 0.70192 0.75524 0.51600 "2023-09-24 02:30:00" "2023-09-24 01:40:00"
30600 0.70192 0.75524 0.54171 "2023-09-24 02:30:00" "2023-09-24 01:50:00"
30600 0.70192 0.75524 0.62238 "2023-09-24 02:30:00" "2023-09-24 02:00:00"
30600 0.70192 0.75524 0.57329 "2023-09-24 02:30:00" "2023-09-24 02:10:00"
30600 0.70192 0.75524 0.67571 "2023-09-24 02:30:00" "2023-09-24 02:20:00"
30600 0.70192 0.75524 0.83329 "2023-09-24 02:30:00" "2023-09-24 02:30:00"
31200 0.72615 0.78588 0.54171 "2023-09-24 02:40:00" "2023-09-24 01:50:00"
31200 0.72615 0.78588 0.62238 "2023-09-24 02:40:00" "2023-09-24 02:00:00"
31200 0.72615 0.78588 0.57329 "2023-09-24 02:40:00" "2023-09-24 02:10:00"
31200 0.72615 0.78588 0.67571 "2023-09-24 02:40:00" "2023-09-24 02:20:00"
31200 0.72615 0.78588 0.83329 "2023-09-24 02:40:00" "2023-09-24 02:30:00"
31200 0.72615 0.78588 0.86271 "2023-09-24 02:40:00" "2023-09-24 02:40:00"
31800 0.71382 0.80050 0.62238 "2023-09-24 02:50:00" "2023-09-24 02:00:00"
31800 0.71382 0.80050 0.57329 "2023-09-24 02:50:00" "2023-09-24 02:10:00"
31800 0.71382 0.80050 0.67571 "2023-09-24 02:50:00" "2023-09-24 02:20:00"
31800 0.71382 0.80050 0.83329 "2023-09-24 02:50:00" "2023-09-24 02:30:00"
31800 0.71382 0.80050 0.86271 "2023-09-24 02:50:00" "2023-09-24 02:40:00"
31800 0.71382 0.80050 0.61414 "2023-09-24 02:50:00" "2023-09-24 02:50:00"
32400 0.68004 0.81964 0.57329 "2023-09-24 03:00:00" "2023-09-24 02:10:00"
32400 0.68004 0.81964 0.67571 "2023-09-24 03:00:00" "2023-09-24 02:20:00"
32400 0.68004 0.81964 0.83329 "2023-09-24 03:00:00" "2023-09-24 02:30:00"
32400 0.68004 0.81964 0.86271 "2023-09-24 03:00:00" "2023-09-24 02:40:00"
32400 0.68004 0.81964 0.61414 "2023-09-24 03:00:00" "2023-09-24 02:50:00"
32400 0.68004 0.81964 0.61025 "2023-09-24 03:00:00" "2023-09-24 03:00:00"
33000 0.65289 0.80858 0.67571 "2023-09-24 03:10:00" "2023-09-24 02:20:00"
33000 0.65289 0.80858 0.83329 "2023-09-24 03:10:00" "2023-09-24 02:30:00"
33000 0.65289 0.80858 0.86271 "2023-09-24 03:10:00" "2023-09-24 02:40:00"
33000 0.65289 0.80858 0.61414 "2023-09-24 03:10:00" "2023-09-24 02:50:00"
33000 0.65289 0.80858 0.61025 "2023-09-24 03:10:00" "2023-09-24 03:00:00"
33000 0.65289 0.80858 0.74357 "2023-09-24 03:10:00" "2023-09-24 03:10:00"
33600 0.64996 0.80629 0.83329 "2023-09-24 03:20:00" "2023-09-24 02:30:00"
33600 0.64996 0.80629 0.86271 "2023-09-24 03:20:00" "2023-09-24 02:40:00"
33600 0.64996 0.80629 0.61414 "2023-09-24 03:20:00" "2023-09-24 02:50:00"
33600 0.64996 0.80629 0.61025 "2023-09-24 03:20:00" "2023-09-24 03:00:00"
33600 0.64996 0.80629 0.74357 "2023-09-24 03:20:00" "2023-09-24 03:10:00"
33600 0.64996 0.80629 0.70112 "2023-09-24 03:20:00" "2023-09-24 03:20:00"
34200 0.64826 0.80435 0.86271 "2023-09-24 03:30:00" "2023-09-24 02:40:00"
34200 0.64826 0.80435 0.61414 "2023-09-24 03:30:00" "2023-09-24 02:50:00"
34200 0.64826 0.80435 0.61025 "2023-09-24 03:30:00" "2023-09-24 03:00:00"
34200 0.64826 0.80435 0.74357 "2023-09-24 03:30:00" "2023-09-24 03:10:00"
34200 0.64826 0.80435 0.70112 "2023-09-24 03:30:00" "2023-09-24 03:20:00"
34200 0.64826 0.80435 0.62600 "2023-09-24 03:30:00" "2023-09-24 03:30:00"
34800 0.63405 0.79626 0.61414 "2023-09-24 03:40:00" "2023-09-24 02:50:00"
34800 0.63405 0.79626 0.61025 "2023-09-24 03:40:00" "2023-09-24 03:00:00"
34800 0.63405 0.79626 0.74357 "2023-09-24 03:40:00" "2023-09-24 03:10:00"
34800 0.63405 0.79626 0.70112 "2023-09-24 03:40:00" "2023-09-24 03:20:00"
34800 0.63405 0.79626 0.62600 "2023-09-24 03:40:00" "2023-09-24 03:30:00"
34800 0.63405 0.79626 0.65167 "2023-09-24 03:40:00" "2023-09-24 03:40:00"
35400 0.64472 0.80137 0.61025 "2023-09-24 03:50:00" "2023-09-24 03:00:00"
35400 0.64472 0.80137 0.74357 "2023-09-24 03:50:00" "2023-09-24 03:10:00"
35400 0.64472 0.80137 0.70112 "2023-09-24 03:50:00" "2023-09-24 03:20:00"
35400 0.64472 0.80137 0.62600 "2023-09-24 03:50:00" "2023-09-24 03:30:00"
