20230917
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
27000 0.62051 0.72770 0.63382 "2023-09-18 01:30:00" "2023-09-18 01:30:00"
27600 0.66121 0.74050 0.64047 "2023-09-18 01:40:00" "2023-09-18 01:30:00"
27600 0.66121 0.74050 0.65856 "2023-09-18 01:40:00" "2023-09-18 01:40:00"
28200 0.69293 0.75842 0.65566 "2023-09-18 01:50:00" "2023-09-18 01:30:00"
28200 0.69293 0.75842 0.69182 "2023-09-18 01:50:00" "2023-09-18 01:40:00"
28200 0.69293 0.75842 0.70007 "2023-09-18 01:50:00" "2023-09-18 01:50:00"
28800 0.70730 0.79218 0.68443 "2023-09-18 02:00:00" "2023-09-18 01:30:00"
28800 0.70730 0.79218 0.73693 "2023-09-18 02:00:00" "2023-09-18 01:40:00"
28800 0.70730 0.79218 0.74745 "2023-09-18 02:00:00" "2023-09-18 01:50:00"
28800 0.70730 0.79218 0.70429 "2023-09-18 02:00:00" "2023-09-18 02:00:00"
29400 0.72118 0.83647 0.72890 "2023-09-18 02:10:00" "2023-09-18 01:30:00"
29400 0.72118 0.83647 0.79453 "2023-09-18 02:10:00" "2023-09-18 01:40:00"
29400 0.72118 0.83647 0.80821 "2023-09-18 02:10:00" "2023-09-18 01:50:00"
29400 0.72118 0.83647 0.72859 "2023-09-18 02:10:00" "2023-09-18 02:00:00"
29400 0.72118 0.83647 0.71927 "2023-09-18 02:10:00" "2023-09-18 02:10:00"
30000 0.71284 0.88175 0.78376 "2023-09-18 02:20:00" "2023-09-18 01:30:00"
30000 0.71284 0.88175 0.86097 "2023-09-18 02:20:00" "2023-09-18 01:40:00"
30000 0.71284 0.88175 0.87743 "2023-09-18 02:20:00" "2023-09-18 01:50:00"
30000 0.71284 0.88175 0.76922 "2023-09-18 02:20:00" "2023-09-18 02:00:00"
30000 0.71284 0.88175 0.74943 "2023-09-18 02:20:00" "2023-09-18 02:10:00"
30000 0.71284 0.88175 0.70384 "2023-09-18 02:20:00" "2023-09-18 02:20:00"
30600 0.71477 0.91639 0.90562 "2023-09-18 02:30:00" "2023-09-18 01:40:00"
30600 0.71477 0.91639 0.92461 "2023-09-18 02:30:00" "2023-09-18 01:50:00"
30600 0.71477 0.91639 0.79250 "2023-09-18 02:30:00" "2023-09-18 02:00:00"
30600 0.71477 0.91639 0.76512 "2023-09-18 02:30:00" "2023-09-18 02:10:00"
30600 0.71477 0.91639 0.68434 "2023-09-18 02:30:00" "2023-09-18 02:20:00"
30600 0.71477 0.91639 0.71218 "2023-09-18 02:30:00" "2023-09-18 02:30:00"
31200 0.67382 0.96283 0.97895 "2023-09-18 02:40:00" "2023-09-18 01:50:00"
31200 0.67382 0.96283 0.82581 "2023-09-18 02:40:00" "2023-09-18 02:00:00"
31200 0.67382 0.96283 0.79227 "2023-09-18 02:40:00" "2023-09-18 02:10:00"
31200 0.67382 0.96283 0.68232 "2023-09-18 02:40:00" "2023-09-18 02:20:00"
31200 0.67382 0.96283 0.73407 "2023-09-18 02:40:00" "2023-09-18 02:30:00"
31200 0.67382 0.96283 0.68959 "2023-09-18 02:40:00" "2023-09-18 02:40:00"
31800 0.62009 1.00652 0.86505 "2023-09-18 02:50:00" "2023-09-18 02:00:00"
31800 0.62009 1.00652 0.82584 "2023-09-18 02:50:00" "2023-09-18 02:10:00"
31800 0.62009 1.00652 0.69200 "2023-09-18 02:50:00" "2023-09-18 02:20:00"
31800 0.62009 1.00652 0.76375 "2023-09-18 02:50:00" "2023-09-18 02:30:00"
31800 0.62009 1.00652 0.67747 "2023-09-18 02:50:00" "2023-09-18 02:40:00"
31800 0.62009 1.00652 0.61227 "2023-09-18 02:50:00" "2023-09-18 02:50:00"
