20230911
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
21000 1.33242 0.91019 1.36285 "2023-09-11 23:50:00" "2023-09-11 23:50:00"
21600 1.31954 0.91924 1.37001 "2023-09-12 00:00:00" "2023-09-11 23:50:00"
21600 1.31954 0.91924 1.35653 "2023-09-12 00:00:00" "2023-09-12 00:00:00"
22200 1.31287 0.91671 1.36715 "2023-09-12 00:10:00" "2023-09-11 23:50:00"
22200 1.31287 0.91671 1.33795 "2023-09-12 00:10:00" "2023-09-12 00:00:00"
22200 1.31287 0.91671 1.32330 "2023-09-12 00:10:00" "2023-09-12 00:10:00"
22800 1.32162 0.91848 1.36833 "2023-09-12 00:20:00" "2023-09-11 23:50:00"
22800 1.32162 0.91848 1.32863 "2023-09-12 00:20:00" "2023-09-12 00:00:00"
22800 1.32162 0.91848 1.30768 "2023-09-12 00:20:00" "2023-09-12 00:10:00"
22800 1.32162 0.91848 1.26261 "2023-09-12 00:20:00" "2023-09-12 00:20:00"
23400 1.28101 0.94194 1.39008 "2023-09-12 00:30:00" "2023-09-11 23:50:00"
23400 1.28101 0.94194 1.34268 "2023-09-12 00:30:00" "2023-09-12 00:00:00"
23400 1.28101 0.94194 1.31654 "2023-09-12 00:30:00" "2023-09-12 00:10:00"
23400 1.28101 0.94194 1.25069 "2023-09-12 00:30:00" "2023-09-12 00:20:00"
23400 1.28101 0.94194 1.26103 "2023-09-12 00:30:00" "2023-09-12 00:30:00"
24000 1.32432 0.93547 1.38332 "2023-09-12 00:40:00" "2023-09-11 23:50:00"
24000 1.32432 0.93547 1.32538 "2023-09-12 00:40:00" "2023-09-12 00:00:00"
24000 1.32432 0.93547 1.29464 "2023-09-12 00:40:00" "2023-09-12 00:10:00"
24000 1.32432 0.93547 1.21270 "2023-09-12 00:40:00" "2023-09-12 00:20:00"
24000 1.32432 0.93547 1.22232 "2023-09-12 00:40:00" "2023-09-12 00:30:00"
24000 1.32432 0.93547 1.25154 "2023-09-12 00:40:00" "2023-09-12 00:40:00"
24600 1.33169 0.94287 1.31643 "2023-09-12 00:50:00" "2023-09-12 00:00:00"
24600 1.33169 0.94287 1.27965 "2023-09-12 00:50:00" "2023-09-12 00:10:00"
24600 1.33169 0.94287 1.18236 "2023-09-12 00:50:00" "2023-09-12 00:20:00"
24600 1.33169 0.94287 1.19252 "2023-09-12 00:50:00" "2023-09-12 00:30:00"
24600 1.33169 0.94287 1.25343 "2023-09-12 00:50:00" "2023-09-12 00:40:00"
24600 1.33169 0.94287 1.23956 "2023-09-12 00:50:00" "2023-09-12 00:50:00"
25200 1.37490 0.94052 1.27096 "2023-09-12 01:00:00" "2023-09-12 00:10:00"
25200 1.37490 0.94052 1.15914 "2023-09-12 01:00:00" "2023-09-12 00:20:00"
25200 1.37490 0.94052 1.17183 "2023-09-12 01:00:00" "2023-09-12 00:30:00"
25200 1.37490 0.94052 1.25235 "2023-09-12 01:00:00" "2023-09-12 00:40:00"
25200 1.37490 0.94052 1.21925 "2023-09-12 01:00:00" "2023-09-12 00:50:00"
25200 1.37490 0.94052 1.23689 "2023-09-12 01:00:00" "2023-09-12 01:00:00"
25800 1.38954 0.93447 1.13950 "2023-09-12 01:10:00" "2023-09-12 00:20:00"
25800 1.38954 0.93447 1.14869 "2023-09-12 01:10:00" "2023-09-12 00:30:00"
25800 1.38954 0.93447 1.24426 "2023-09-12 01:10:00" "2023-09-12 00:40:00"
25800 1.38954 0.93447 1.19878 "2023-09-12 01:10:00" "2023-09-12 00:50:00"
25800 1.38954 0.93447 1.22636 "2023-09-12 01:10:00" "2023-09-12 01:00:00"
25800 1.38954 0.93447 1.30022 "2023-09-12 01:10:00" "2023-09-12 01:10:00"
26400 1.34020 0.91362 1.12369 "2023-09-12 01:20:00" "2023-09-12 00:30:00"
26400 1.34020 0.91362 1.24029 "2023-09-12 01:20:00" "2023-09-12 00:40:00"
26400 1.34020 0.91362 1.18628 "2023-09-12 01:20:00" "2023-09-12 00:50:00"
26400 1.34020 0.91362 1.22027 "2023-09-12 01:20:00" "2023-09-12 01:00:00"
26400 1.34020 0.91362 1.33329 "2023-09-12 01:20:00" "2023-09-12 01:10:00"
26400 1.34020 0.91362 1.30057 "2023-09-12 01:20:00" "2023-09-12 01:20:00"
27000 1.31996 0.87164 1.20307 "2023-09-12 01:30:00" "2023-09-12 00:40:00"
27000 1.31996 0.87164 1.13477 "2023-09-12 01:30:00" "2023-09-12 00:50:00"
27000 1.31996 0.87164 1.17467 "2023-09-12 01:30:00" "2023-09-12 01:00:00"
27000 1.31996 0.87164 1.31622 "2023-09-12 01:30:00" "2023-09-12 01:10:00"
27000 1.31996 0.87164 1.25449 "2023-09-12 01:30:00" "2023-09-12 01:20:00"
27000 1.31996 0.87164 1.30887 "2023-09-12 01:30:00" "2023-09-12 01:30:00"
27600 1.30483 0.84309 1.09442 "2023-09-12 01:40:00" "2023-09-12 00:50:00"
27600 1.30483 0.84309 1.14199 "2023-09-12 01:40:00" "2023-09-12 01:00:00"
27600 1.30483 0.84309 1.31000 "2023-09-12 01:40:00" "2023-09-12 01:10:00"
27600 1.30483 0.84309 1.22899 "2023-09-12 01:40:00" "2023-09-12 01:20:00"
27600 1.30483 0.84309 1.31701 "2023-09-12 01:40:00" "2023-09-12 01:30:00"
27600 1.30483 0.84309 1.31348 "2023-09-12 01:40:00" "2023-09-12 01:40:00"
28200 1.27315 0.82420 1.11839 "2023-09-12 01:50:00" "2023-09-12 01:00:00"
28200 1.27315 0.82420 1.31291 "2023-09-12 01:50:00" "2023-09-12 01:10:00"
28200 1.27315 0.82420 1.21624 "2023-09-12 01:50:00" "2023-09-12 01:20:00"
28200 1.27315 0.82420 1.32692 "2023-09-12 01:50:00" "2023-09-12 01:30:00"
28200 1.27315 0.82420 1.31270 "2023-09-12 01:50:00" "2023-09-12 01:40:00"
28200 1.27315 0.82420 1.27128 "2023-09-12 01:50:00" "2023-09-12 01:50:00"
28800 1.26060 0.81582 1.30907 "2023-09-12 02:00:00" "2023-09-12 01:10:00"
28800 1.26060 0.81582 1.19403 "2023-09-12 02:00:00" "2023-09-12 01:20:00"
28800 1.26060 0.81582 1.32565 "2023-09-12 02:00:00" "2023-09-12 01:30:00"
28800 1.26060 0.81582 1.30515 "2023-09-12 02:00:00" "2023-09-12 01:40:00"
28800 1.26060 0.81582 1.24768 "2023-09-12 02:00:00" "2023-09-12 01:50:00"
28800 1.26060 0.81582 1.26329 "2023-09-12 02:00:00" "2023-09-12 02:00:00"
29400 1.22226 0.81140 1.17671 "2023-09-12 02:10:00" "2023-09-12 01:20:00"
29400 1.22226 0.81140 1.32863 "2023-09-12 02:10:00" "2023-09-12 01:30:00"
29400 1.22226 0.81140 1.30406 "2023-09-12 02:10:00" "2023-09-12 01:40:00"
29400 1.22226 0.81140 1.23392 "2023-09-12 02:10:00" "2023-09-12 01:50:00"
29400 1.22226 0.81140 1.26547 "2023-09-12 02:10:00" "2023-09-12 02:00:00"
29400 1.22226 0.81140 1.20897 "2023-09-12 02:10:00" "2023-09-12 02:10:00"
30000 1.22694 0.79968 1.31073 "2023-09-12 02:20:00" "2023-09-12 01:30:00"
30000 1.22694 0.79968 1.27932 "2023-09-12 02:20:00" "2023-09-12 01:40:00"
30000 1.22694 0.79968 1.19616 "2023-09-12 02:20:00" "2023-09-12 01:50:00"
30000 1.22694 0.79968 1.23797 "2023-09-12 02:20:00" "2023-09-12 02:00:00"
30000 1.22694 0.79968 1.14278 "2023-09-12 02:20:00" "2023-09-12 02:10:00"
30000 1.22694 0.79968 1.23124 "2023-09-12 02:20:00" "2023-09-12 02:20:00"
30600 1.19866 0.79739 1.26278 "2023-09-12 02:30:00" "2023-09-12 01:40:00"
30600 1.19866 0.79739 1.16888 "2023-09-12 02:30:00" "2023-09-12 01:50:00"
30600 1.19866 0.79739 1.21908 "2023-09-12 02:30:00" "2023-09-12 02:00:00"
30600 1.19866 0.79739 1.09639 "2023-09-12 02:30:00" "2023-09-12 02:10:00"
30600 1.19866 0.79739 1.24358 "2023-09-12 02:30:00" "2023-09-12 02:20:00"
30600 1.19866 0.79739 1.19205 "2023-09-12 02:30:00" "2023-09-12 02:30:00"
31200 1.13492 0.79413 1.14219 "2023-09-12 02:40:00" "2023-09-12 01:50:00"
31200 1.13492 0.79413 1.20115 "2023-09-12 02:40:00" "2023-09-12 02:00:00"
31200 1.13492 0.79413 1.05541 "2023-09-12 02:40:00" "2023-09-12 02:10:00"
31200 1.13492 0.79413 1.24247 "2023-09-12 02:40:00" "2023-09-12 02:20:00"
31200 1.13492 0.79413 1.14993 "2023-09-12 02:40:00" "2023-09-12 02:30:00"
31200 1.13492 0.79413 1.14846 "2023-09-12 02:40:00" "2023-09-12 02:40:00"
31800 1.08554 0.78092 1.17407 "2023-09-12 02:50:00" "2023-09-12 02:00:00"
31800 1.08554 0.78092 1.00074 "2023-09-12 02:50:00" "2023-09-12 02:10:00"
31800 1.08554 0.78092 1.22326 "2023-09-12 02:50:00" "2023-09-12 02:20:00"
31800 1.08554 0.78092 1.10164 "2023-09-12 02:50:00" "2023-09-12 02:30:00"
31800 1.08554 0.78092 1.09101 "2023-09-12 02:50:00" "2023-09-12 02:40:00"
31800 1.08554 0.78092 1.10122 "2023-09-12 02:50:00" "2023-09-12 02:50:00"
32400 1.02225 0.76242 0.95581 "2023-09-12 03:00:00" "2023-09-12 02:10:00"
32400 1.02225 0.76242 1.21517 "2023-09-12 03:00:00" "2023-09-12 02:20:00"
32400 1.02225 0.76242 1.06974 "2023-09-12 03:00:00" "2023-09-12 02:30:00"
32400 1.02225 0.76242 1.05274 "2023-09-12 03:00:00" "2023-09-12 02:40:00"
32400 1.02225 0.76242 1.08012 "2023-09-12 03:00:00" "2023-09-12 02:50:00"
32400 1.02225 0.76242 1.00637 "2023-09-12 03:00:00" "2023-09-12 03:00:00"
33000 0.96626 0.73422 1.18555 "2023-09-12 03:10:00" "2023-09-12 02:20:00"
33000 0.96626 0.73422 1.01430 "2023-09-12 03:10:00" "2023-09-12 02:30:00"
33000 0.96626 0.73422 0.99394 "2023-09-12 03:10:00" "2023-09-12 02:40:00"
33000 0.96626 0.73422 1.03074 "2023-09-12 03:10:00" "2023-09-12 02:50:00"
33000 0.96626 0.73422 0.91761 "2023-09-12 03:10:00" "2023-09-12 03:00:00"
33000 0.96626 0.73422 0.92725 "2023-09-12 03:10:00" "2023-09-12 03:10:00"
33600 0.90294 0.72814 0.97758 "2023-09-12 03:20:00" "2023-09-12 02:30:00"
33600 0.90294 0.72814 0.94902 "2023-09-12 03:20:00" "2023-09-12 02:40:00"
33600 0.90294 0.72814 0.99280 "2023-09-12 03:20:00" "2023-09-12 02:50:00"
33600 0.90294 0.72814 0.85037 "2023-09-12 03:20:00" "2023-09-12 03:00:00"
33600 0.90294 0.72814 0.88573 "2023-09-12 03:20:00" "2023-09-12 03:10:00"
33600 0.90294 0.72814 0.86937 "2023-09-12 03:20:00" "2023-09-12 03:20:00"
34200 0.85339 0.73088 0.93563 "2023-09-12 03:30:00" "2023-09-12 02:40:00"
34200 0.85339 0.73088 0.98992 "2023-09-12 03:30:00" "2023-09-12 02:50:00"
34200 0.85339 0.73088 0.82095 "2023-09-12 03:30:00" "2023-09-12 03:00:00"
34200 0.85339 0.73088 0.87003 "2023-09-12 03:30:00" "2023-09-12 03:10:00"
34200 0.85339 0.73088 0.84282 "2023-09-12 03:30:00" "2023-09-12 03:20:00"
34200 0.85339 0.73088 0.82989 "2023-09-12 03:30:00" "2023-09-12 03:30:00"
34800 0.82910 0.72445 0.98491 "2023-09-12 03:40:00" "2023-09-12 02:50:00"
34800 0.82910 0.72445 0.78706 "2023-09-12 03:40:00" "2023-09-12 03:00:00"
34800 0.82910 0.72445 0.84559 "2023-09-12 03:40:00" "2023-09-12 03:10:00"
34800 0.82910 0.72445 0.80978 "2023-09-12 03:40:00" "2023-09-12 03:20:00"
34800 0.82910 0.72445 0.79202 "2023-09-12 03:40:00" "2023-09-12 03:30:00"
34800 0.82910 0.72445 0.80802 "2023-09-12 03:40:00" "2023-09-12 03:40:00"
35400 0.81728 0.71066 0.75974 "2023-09-12 03:50:00" "2023-09-12 03:00:00"
35400 0.81728 0.71066 0.83389 "2023-09-12 03:50:00" "2023-09-12 03:10:00"
35400 0.81728 0.71066 0.79116 "2023-09-12 03:50:00" "2023-09-12 03:20:00"
35400 0.81728 0.71066 0.76907 "2023-09-12 03:50:00" "2023-09-12 03:30:00"
35400 0.81728 0.71066 0.80051 "2023-09-12 03:50:00" "2023-09-12 03:40:00"
35400 0.81728 0.71066 0.80113 "2023-09-12 03:50:00" "2023-09-12 03:50:00"
36000 0.81976 0.69540 0.81971 "2023-09-12 04:00:00" "2023-09-12 03:10:00"
36000 0.81976 0.69540 0.76872 "2023-09-12 04:00:00" "2023-09-12 03:20:00"
36000 0.81976 0.69540 0.74278 "2023-09-12 04:00:00" "2023-09-12 03:30:00"
36000 0.81976 0.69540 0.78356 "2023-09-12 04:00:00" "2023-09-12 03:40:00"
36000 0.81976 0.69540 0.78262 "2023-09-12 04:00:00" "2023-09-12 03:50:00"
36000 0.81976 0.69540 0.82149 "2023-09-12 04:00:00" "2023-09-12 04:00:00"
36600 0.82362 0.69879 0.76967 "2023-09-12 04:10:00" "2023-09-12 03:20:00"
36600 0.82362 0.69879 0.73835 "2023-09-12 04:10:00" "2023-09-12 03:30:00"
36600 0.82362 0.69879 0.78692 "2023-09-12 04:10:00" "2023-09-12 03:40:00"
36600 0.82362 0.69879 0.78478 "2023-09-12 04:10:00" "2023-09-12 03:50:00"
36600 0.82362 0.69879 0.84775 "2023-09-12 04:10:00" "2023-09-12 04:00:00"
36600 0.82362 0.69879 0.84389 "2023-09-12 04:10:00" "2023-09-12 04:10:00"
37200 0.82007 0.69834 0.74703 "2023-09-12 04:20:00" "2023-09-12 03:30:00"
37200 0.82007 0.69834 0.80477 "2023-09-12 04:20:00" "2023-09-12 03:40:00"
37200 0.82007 0.69834 0.80221 "2023-09-12 04:20:00" "2023-09-12 03:50:00"
37200 0.82007 0.69834 0.88200 "2023-09-12 04:20:00" "2023-09-12 04:00:00"
37200 0.82007 0.69834 0.87128 "2023-09-12 04:20:00" "2023-09-12 04:10:00"
37200 0.82007 0.69834 0.83992 "2023-09-12 04:20:00" "2023-09-12 04:20:00"
37800 0.83625 0.67218 0.79580 "2023-09-12 04:30:00" "2023-09-12 03:40:00"
37800 0.83625 0.67218 0.79136 "2023-09-12 04:30:00" "2023-09-12 03:50:00"
37800 0.83625 0.67218 0.88616 "2023-09-12 04:30:00" "2023-09-12 04:00:00"
37800 0.83625 0.67218 0.87187 "2023-09-12 04:30:00" "2023-09-12 04:10:00"
37800 0.83625 0.67218 0.82449 "2023-09-12 04:30:00" "2023-09-12 04:20:00"
37800 0.83625 0.67218 0.84774 "2023-09-12 04:30:00" "2023-09-12 04:30:00"
38400 0.84143 0.64791 0.77334 "2023-09-12 04:40:00" "2023-09-12 03:50:00"
38400 0.84143 0.64791 0.88395 "2023-09-12 04:40:00" "2023-09-12 04:00:00"
38400 0.84143 0.64791 0.86685 "2023-09-12 04:40:00" "2023-09-12 04:10:00"
38400 0.84143 0.64791 0.80824 "2023-09-12 04:40:00" "2023-09-12 04:20:00"
38400 0.84143 0.64791 0.84778 "2023-09-12 04:40:00" "2023-09-12 04:30:00"
