20230912
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 1.14269 0.65867 1.05061 "2023-09-12 23:10:00" "2023-09-12 23:10:00"
19200 1.22580 0.65521 1.09326 "2023-09-12 23:20:00" "2023-09-12 23:10:00"
19200 1.22580 0.65521 1.13129 "2023-09-12 23:20:00" "2023-09-12 23:20:00"
19800 1.25745 0.65633 1.12002 "2023-09-12 23:30:00" "2023-09-12 23:10:00"
19800 1.25745 0.65633 1.17217 "2023-09-12 23:30:00" "2023-09-12 23:20:00"
19800 1.25745 0.65633 1.21717 "2023-09-12 23:30:00" "2023-09-12 23:30:00"
20400 1.29316 0.65050 1.12800 "2023-09-12 23:40:00" "2023-09-12 23:10:00"
20400 1.29316 0.65050 1.19230 "2023-09-12 23:40:00" "2023-09-12 23:20:00"
20400 1.29316 0.65050 1.25365 "2023-09-12 23:40:00" "2023-09-12 23:30:00"
20400 1.29316 0.65050 1.26581 "2023-09-12 23:40:00" "2023-09-12 23:40:00"
21000 1.35247 0.63960 1.12601 "2023-09-12 23:50:00" "2023-09-12 23:10:00"
21000 1.35247 0.63960 1.20217 "2023-09-12 23:50:00" "2023-09-12 23:20:00"
21000 1.35247 0.63960 1.27761 "2023-09-12 23:50:00" "2023-09-12 23:30:00"
21000 1.35247 0.63960 1.29774 "2023-09-12 23:50:00" "2023-09-12 23:40:00"
21000 1.35247 0.63960 1.31430 "2023-09-12 23:50:00" "2023-09-12 23:50:00"
21600 1.36764 0.62686 1.10684 "2023-09-13 00:00:00" "2023-09-12 23:10:00"
21600 1.36764 0.62686 1.19668 "2023-09-13 00:00:00" "2023-09-12 23:20:00"
21600 1.36764 0.62686 1.28691 "2023-09-13 00:00:00" "2023-09-12 23:30:00"
21600 1.36764 0.62686 1.31389 "2023-09-13 00:00:00" "2023-09-12 23:40:00"
21600 1.36764 0.62686 1.34815 "2023-09-13 00:00:00" "2023-09-12 23:50:00"
21600 1.36764 0.62686 1.36161 "2023-09-13 00:00:00" "2023-09-13 00:00:00"
22200 1.38262 0.61586 1.16810 "2023-09-13 00:10:00" "2023-09-12 23:20:00"
22200 1.38262 0.61586 1.27073 "2023-09-13 00:10:00" "2023-09-12 23:30:00"
22200 1.38262 0.61586 1.30326 "2023-09-13 00:10:00" "2023-09-12 23:40:00"
22200 1.38262 0.61586 1.35066 "2023-09-13 00:10:00" "2023-09-12 23:50:00"
22200 1.38262 0.61586 1.36874 "2023-09-13 00:10:00" "2023-09-13 00:00:00"
22200 1.38262 0.61586 1.38155 "2023-09-13 00:10:00" "2023-09-13 00:10:00"
22800 1.36087 0.61134 1.24705 "2023-09-13 00:20:00" "2023-09-12 23:30:00"
22800 1.36087 0.61134 1.28553 "2023-09-13 00:20:00" "2023-09-12 23:40:00"
22800 1.36087 0.61134 1.34236 "2023-09-13 00:20:00" "2023-09-12 23:50:00"
22800 1.36087 0.61134 1.36485 "2023-09-13 00:20:00" "2023-09-13 00:00:00"
22800 1.36087 0.61134 1.38185 "2023-09-13 00:20:00" "2023-09-13 00:10:00"
22800 1.36087 0.61134 1.35025 "2023-09-13 00:20:00" "2023-09-13 00:20:00"
23400 1.38410 0.60534 1.26055 "2023-09-13 00:30:00" "2023-09-12 23:40:00"
23400 1.38410 0.60534 1.33099 "2023-09-13 00:30:00" "2023-09-12 23:50:00"
23400 1.38410 0.60534 1.35801 "2023-09-13 00:30:00" "2023-09-13 00:00:00"
23400 1.38410 0.60534 1.37813 "2023-09-13 00:30:00" "2023-09-13 00:10:00"
23400 1.38410 0.60534 1.31909 "2023-09-13 00:30:00" "2023-09-13 00:20:00"
23400 1.38410 0.60534 1.36902 "2023-09-13 00:30:00" "2023-09-13 00:30:00"
24000 1.44013 0.60506 1.30916 "2023-09-13 00:40:00" "2023-09-12 23:50:00"
24000 1.44013 0.60506 1.33991 "2023-09-13 00:40:00" "2023-09-13 00:00:00"
24000 1.44013 0.60506 1.36381 "2023-09-13 00:40:00" "2023-09-13 00:10:00"
24000 1.44013 0.60506 1.28491 "2023-09-13 00:40:00" "2023-09-13 00:20:00"
24000 1.44013 0.60506 1.36601 "2023-09-13 00:40:00" "2023-09-13 00:30:00"
24000 1.44013 0.60506 1.48799 "2023-09-13 00:40:00" "2023-09-13 00:40:00"
24600 1.60277 0.61229 1.31535 "2023-09-13 00:50:00" "2023-09-13 00:00:00"
24600 1.60277 0.61229 1.34264 "2023-09-13 00:50:00" "2023-09-13 00:10:00"
