20230929
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
22800 0.75851 0.76800 0.79979 "2023-09-30 00:20:00" "2023-09-30 00:20:00"
23400 0.75514 0.74138 0.78010 "2023-09-30 00:30:00" "2023-09-30 00:20:00"
23400 0.75514 0.74138 0.78301 "2023-09-30 00:30:00" "2023-09-30 00:30:00"
24000 0.73455 0.72015 0.75937 "2023-09-30 00:40:00" "2023-09-30 00:20:00"
24000 0.73455 0.72015 0.76666 "2023-09-30 00:40:00" "2023-09-30 00:30:00"
24000 0.73455 0.72015 0.74472 "2023-09-30 00:40:00" "2023-09-30 00:40:00"
24600 0.71456 0.71035 0.74558 "2023-09-30 00:50:00" "2023-09-30 00:20:00"
24600 0.71456 0.71035 0.75535 "2023-09-30 00:50:00" "2023-09-30 00:30:00"
24600 0.71456 0.71035 0.71807 "2023-09-30 00:50:00" "2023-09-30 00:40:00"
24600 0.71456 0.71035 0.73064 "2023-09-30 00:50:00" "2023-09-30 00:50:00"
25200 0.71144 0.72126 0.75874 "2023-09-30 01:00:00" "2023-09-30 00:20:00"
25200 0.71144 0.72126 0.77069 "2023-09-30 01:00:00" "2023-09-30 00:30:00"
25200 0.71144 0.72126 0.72065 "2023-09-30 01:00:00" "2023-09-30 00:40:00"
25200 0.71144 0.72126 0.74978 "2023-09-30 01:00:00" "2023-09-30 00:50:00"
25200 0.71144 0.72126 0.71375 "2023-09-30 01:00:00" "2023-09-30 01:00:00"
25800 0.73894 0.72373 0.76805 "2023-09-30 01:10:00" "2023-09-30 00:20:00"
25800 0.73894 0.72373 0.78217 "2023-09-30 01:10:00" "2023-09-30 00:30:00"
25800 0.73894 0.72373 0.72111 "2023-09-30 01:10:00" "2023-09-30 00:40:00"
25800 0.73894 0.72373 0.76246 "2023-09-30 01:10:00" "2023-09-30 00:50:00"
25800 0.73894 0.72373 0.70939 "2023-09-30 01:10:00" "2023-09-30 01:00:00"
25800 0.73894 0.72373 0.73940 "2023-09-30 01:10:00" "2023-09-30 01:10:00"
26400 0.75946 0.73046 0.79127 "2023-09-30 01:20:00" "2023-09-30 00:30:00"
26400 0.75946 0.73046 0.71897 "2023-09-30 01:20:00" "2023-09-30 00:40:00"
26400 0.75946 0.73046 0.77015 "2023-09-30 01:20:00" "2023-09-30 00:50:00"
26400 0.75946 0.73046 0.70364 "2023-09-30 01:20:00" "2023-09-30 01:00:00"
26400 0.75946 0.73046 0.76302 "2023-09-30 01:20:00" "2023-09-30 01:10:00"
26400 0.75946 0.73046 0.77667 "2023-09-30 01:20:00" "2023-09-30 01:20:00"
27000 0.75122 0.73270 0.71660 "2023-09-30 01:30:00" "2023-09-30 00:40:00"
27000 0.75122 0.73270 0.77776 "2023-09-30 01:30:00" "2023-09-30 00:50:00"
27000 0.75122 0.73270 0.69783 "2023-09-30 01:30:00" "2023-09-30 01:00:00"
27000 0.75122 0.73270 0.78038 "2023-09-30 01:30:00" "2023-09-30 01:10:00"
27000 0.75122 0.73270 0.79819 "2023-09-30 01:30:00" "2023-09-30 01:20:00"
27000 0.75122 0.73270 0.75526 "2023-09-30 01:30:00" "2023-09-30 01:30:00"
27600 0.74866 0.73331 0.78287 "2023-09-30 01:40:00" "2023-09-30 00:50:00"
27600 0.74866 0.73331 0.69026 "2023-09-30 01:40:00" "2023-09-30 01:00:00"
27600 0.74866 0.73331 0.79154 "2023-09-30 01:40:00" "2023-09-30 01:10:00"
27600 0.74866 0.73331 0.81417 "2023-09-30 01:40:00" "2023-09-30 01:20:00"
27600 0.74866 0.73331 0.74856 "2023-09-30 01:40:00" "2023-09-30 01:30:00"
27600 0.74866 0.73331 0.75128 "2023-09-30 01:40:00" "2023-09-30 01:40:00"
28200 0.75880 0.74578 0.69147 "2023-09-30 01:50:00" "2023-09-30 01:00:00"
28200 0.75880 0.74578 0.81261 "2023-09-30 01:50:00" "2023-09-30 01:10:00"
28200 0.75880 0.74578 0.83969 "2023-09-30 01:50:00" "2023-09-30 01:20:00"
28200 0.75880 0.74578 0.75597 "2023-09-30 01:50:00" "2023-09-30 01:30:00"
28200 0.75880 0.74578 0.76398 "2023-09-30 01:50:00" "2023-09-30 01:40:00"
28200 0.75880 0.74578 0.76684 "2023-09-30 01:50:00" "2023-09-30 01:50:00"
28800 0.76134 0.75528 0.83629 "2023-09-30 02:00:00" "2023-09-30 01:10:00"
28800 0.76134 0.75528 0.86814 "2023-09-30 02:00:00" "2023-09-30 01:20:00"
28800 0.76134 0.75528 0.76719 "2023-09-30 02:00:00" "2023-09-30 01:30:00"
28800 0.76134 0.75528 0.77873 "2023-09-30 02:00:00" "2023-09-30 01:40:00"
28800 0.76134 0.75528 0.78214 "2023-09-30 02:00:00" "2023-09-30 01:50:00"
28800 0.76134 0.75528 0.77056 "2023-09-30 02:00:00" "2023-09-30 02:00:00"
29400 0.73063 0.75252 0.88248 "2023-09-30 02:10:00" "2023-09-30 01:20:00"
29400 0.73063 0.75252 0.76469 "2023-09-30 02:10:00" "2023-09-30 01:30:00"
29400 0.73063 0.75252 0.77905 "2023-09-30 02:10:00" "2023-09-30 01:40:00"
29400 0.73063 0.75252 0.78397 "2023-09-30 02:10:00" "2023-09-30 01:50:00"
29400 0.73063 0.75252 0.77030 "2023-09-30 02:10:00" "2023-09-30 02:00:00"
29400 0.73063 0.75252 0.73130 "2023-09-30 02:10:00" "2023-09-30 02:10:00"
30000 0.71569 0.74155 0.74888 "2023-09-30 02:20:00" "2023-09-30 01:30:00"
30000 0.71569 0.74155 0.76599 "2023-09-30 02:20:00" "2023-09-30 01:40:00"
30000 0.71569 0.74155 0.77198 "2023-09-30 02:20:00" "2023-09-30 01:50:00"
30000 0.71569 0.74155 0.75670 "2023-09-30 02:20:00" "2023-09-30 02:00:00"
30000 0.71569 0.74155 0.69067 "2023-09-30 02:20:00" "2023-09-30 02:10:00"
30000 0.71569 0.74155 0.70455 "2023-09-30 02:20:00" "2023-09-30 02:20:00"
30600 0.72078 0.75093 0.77242 "2023-09-30 02:30:00" "2023-09-30 01:40:00"
30600 0.72078 0.75093 0.77975 "2023-09-30 02:30:00" "2023-09-30 01:50:00"
30600 0.72078 0.75093 0.76190 "2023-09-30 02:30:00" "2023-09-30 02:00:00"
30600 0.72078 0.75093 0.67361 "2023-09-30 02:30:00" "2023-09-30 02:10:00"
30600 0.72078 0.75093 0.70165 "2023-09-30 02:30:00" "2023-09-30 02:20:00"
30600 0.72078 0.75093 0.71944 "2023-09-30 02:30:00" "2023-09-30 02:30:00"
31200 0.73362 0.74362 0.77758 "2023-09-30 02:40:00" "2023-09-30 01:50:00"
31200 0.73362 0.74362 0.75769 "2023-09-30 02:40:00" "2023-09-30 02:00:00"
31200 0.73362 0.74362 0.65015 "2023-09-30 02:40:00" "2023-09-30 02:10:00"
31200 0.73362 0.74362 0.68826 "2023-09-30 02:40:00" "2023-09-30 02:20:00"
31200 0.73362 0.74362 0.70856 "2023-09-30 02:40:00" "2023-09-30 02:30:00"
31200 0.73362 0.74362 0.73588 "2023-09-30 02:40:00" "2023-09-30 02:40:00"
31800 0.72616 0.74008 0.75181 "2023-09-30 02:50:00" "2023-09-30 02:00:00"
31800 0.72616 0.74008 0.62458 "2023-09-30 02:50:00" "2023-09-30 02:10:00"
31800 0.72616 0.74008 0.67115 "2023-09-30 02:50:00" "2023-09-30 02:20:00"
31800 0.72616 0.74008 0.69390 "2023-09-30 02:50:00" "2023-09-30 02:30:00"
31800 0.72616 0.74008 0.74359 "2023-09-30 02:50:00" "2023-09-30 02:40:00"
31800 0.72616 0.74008 0.72367 "2023-09-30 02:50:00" "2023-09-30 02:50:00"
