20230916
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 0.61842 0.62421 0.61617 "2023-09-16 23:10:00" "2023-09-16 23:10:00"
19200 0.59991 0.61871 0.60217 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 0.59991 0.61871 0.60080 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19800 0.59379 0.60522 0.58420 "2023-09-16 23:30:00" "2023-09-16 23:10:00"
19800 0.59379 0.60522 0.58377 "2023-09-16 23:30:00" "2023-09-16 23:20:00"
19800 0.59379 0.60522 0.59428 "2023-09-16 23:30:00" "2023-09-16 23:30:00"
20400 0.59110 0.57311 0.54786 "2023-09-16 23:40:00" "2023-09-16 23:10:00"
20400 0.59110 0.57311 0.54756 "2023-09-16 23:40:00" "2023-09-16 23:20:00"
20400 0.59110 0.57311 0.56980 "2023-09-16 23:40:00" "2023-09-16 23:30:00"
20400 0.59110 0.57311 0.59109 "2023-09-16 23:40:00" "2023-09-16 23:40:00"
21000 0.60089 0.54775 0.51447 "2023-09-16 23:50:00" "2023-09-16 23:10:00"
21000 0.60089 0.54775 0.51420 "2023-09-16 23:50:00" "2023-09-16 23:20:00"
21000 0.60089 0.54775 0.54596 "2023-09-16 23:50:00" "2023-09-16 23:30:00"
21000 0.60089 0.54775 0.58767 "2023-09-16 23:50:00" "2023-09-16 23:40:00"
21000 0.60089 0.54775 0.60714 "2023-09-16 23:50:00" "2023-09-16 23:50:00"
21600 0.60699 0.54273 0.50470 "2023-09-17 00:00:00" "2023-09-16 23:10:00"
21600 0.60699 0.54273 0.50469 "2023-09-17 00:00:00" "2023-09-16 23:20:00"
21600 0.60699 0.54273 0.54447 "2023-09-17 00:00:00" "2023-09-16 23:30:00"
21600 0.60699 0.54273 0.60374 "2023-09-17 00:00:00" "2023-09-16 23:40:00"
21600 0.60699 0.54273 0.64721 "2023-09-17 00:00:00" "2023-09-16 23:50:00"
21600 0.60699 0.54273 0.60818 "2023-09-17 00:00:00" "2023-09-17 00:00:00"
22200 0.61449 0.52133 0.48439 "2023-09-17 00:10:00" "2023-09-16 23:20:00"
22200 0.61449 0.52133 0.53112 "2023-09-17 00:10:00" "2023-09-16 23:30:00"
22200 0.61449 0.52133 0.60504 "2023-09-17 00:10:00" "2023-09-16 23:40:00"
22200 0.61449 0.52133 0.67079 "2023-09-17 00:10:00" "2023-09-16 23:50:00"
22200 0.61449 0.52133 0.60154 "2023-09-17 00:10:00" "2023-09-17 00:00:00"
22200 0.61449 0.52133 0.60488 "2023-09-17 00:10:00" "2023-09-17 00:10:00"
22800 0.63270 0.51505 0.52355 "2023-09-17 00:20:00" "2023-09-16 23:30:00"
22800 0.63270 0.51505 0.61073 "2023-09-17 00:20:00" "2023-09-16 23:40:00"
22800 0.63270 0.51505 0.69470 "2023-09-17 00:20:00" "2023-09-16 23:50:00"
22800 0.63270 0.51505 0.60005 "2023-09-17 00:20:00" "2023-09-17 00:00:00"
22800 0.63270 0.51505 0.61328 "2023-09-17 00:20:00" "2023-09-17 00:10:00"
22800 0.63270 0.51505 0.64272 "2023-09-17 00:20:00" "2023-09-17 00:20:00"
