20230924
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
22800 0.64199 0.83417 0.61996 "2023-09-25 00:20:00" "2023-09-25 00:20:00"
23400 0.65100 0.84097 0.65394 "2023-09-25 00:30:00" "2023-09-25 00:20:00"
23400 0.65100 0.84097 0.64280 "2023-09-25 00:30:00" "2023-09-25 00:30:00"
24000 0.64315 0.83796 0.68675 "2023-09-25 00:40:00" "2023-09-25 00:20:00"
24000 0.64315 0.83796 0.66174 "2023-09-25 00:40:00" "2023-09-25 00:30:00"
24000 0.64315 0.83796 0.64628 "2023-09-25 00:40:00" "2023-09-25 00:40:00"
24600 0.64151 0.85281 0.71918 "2023-09-25 00:50:00" "2023-09-25 00:20:00"
24600 0.64151 0.85281 0.68515 "2023-09-25 00:50:00" "2023-09-25 00:30:00"
24600 0.64151 0.85281 0.65919 "2023-09-25 00:50:00" "2023-09-25 00:40:00"
24600 0.64151 0.85281 0.64253 "2023-09-25 00:50:00" "2023-09-25 00:50:00"
25200 0.61652 0.88113 0.77222 "2023-09-25 01:00:00" "2023-09-25 00:20:00"
25200 0.61652 0.88113 0.72949 "2023-09-25 01:00:00" "2023-09-25 00:30:00"
25200 0.61652 0.88113 0.69492 "2023-09-25 01:00:00" "2023-09-25 00:40:00"
25200 0.61652 0.88113 0.66178 "2023-09-25 01:00:00" "2023-09-25 00:50:00"
25200 0.61652 0.88113 0.61424 "2023-09-25 01:00:00" "2023-09-25 01:00:00"
25800 0.59420 0.88130 0.79593 "2023-09-25 01:10:00" "2023-09-25 00:20:00"
25800 0.59420 0.88130 0.74462 "2023-09-25 01:10:00" "2023-09-25 00:30:00"
25800 0.59420 0.88130 0.70178 "2023-09-25 01:10:00" "2023-09-25 00:40:00"
25800 0.59420 0.88130 0.65625 "2023-09-25 01:10:00" "2023-09-25 00:50:00"
25800 0.59420 0.88130 0.57755 "2023-09-25 01:10:00" "2023-09-25 01:00:00"
25800 0.59420 0.88130 0.59244 "2023-09-25 01:10:00" "2023-09-25 01:10:00"
26400 0.58450 0.87058 0.74585 "2023-09-25 01:20:00" "2023-09-25 00:30:00"
26400 0.58450 0.87058 0.69430 "2023-09-25 01:20:00" "2023-09-25 00:40:00"
26400 0.58450 0.87058 0.63715 "2023-09-25 01:20:00" "2023-09-25 00:50:00"
26400 0.58450 0.87058 0.53198 "2023-09-25 01:20:00" "2023-09-25 01:00:00"
26400 0.58450 0.87058 0.56093 "2023-09-25 01:20:00" "2023-09-25 01:10:00"
26400 0.58450 0.87058 0.56859 "2023-09-25 01:20:00" "2023-09-25 01:20:00"
27000 0.55919 0.83746 0.66518 "2023-09-25 01:30:00" "2023-09-25 00:40:00"
27000 0.55919 0.83746 0.59567 "2023-09-25 01:30:00" "2023-09-25 00:50:00"
27000 0.55919 0.83746 0.46529 "2023-09-25 01:30:00" "2023-09-25 01:00:00"
27000 0.55919 0.83746 0.50453 "2023-09-25 01:30:00" "2023-09-25 01:10:00"
27000 0.55919 0.83746 0.52641 "2023-09-25 01:30:00" "2023-09-25 01:20:00"
27000 0.55919 0.83746 0.55868 "2023-09-25 01:30:00" "2023-09-25 01:30:00"
27600 0.55085 0.81025 0.55460 "2023-09-25 01:40:00" "2023-09-25 00:50:00"
27600 0.55085 0.81025 0.39706 "2023-09-25 01:40:00" "2023-09-25 01:00:00"
27600 0.55085 0.81025 0.44600 "2023-09-25 01:40:00" "2023-09-25 01:10:00"
27600 0.55085 0.81025 0.47703 "2023-09-25 01:40:00" "2023-09-25 01:20:00"
27600 0.55085 0.81025 0.53074 "2023-09-25 01:40:00" "2023-09-25 01:30:00"
27600 0.55085 0.81025 0.55171 "2023-09-25 01:40:00" "2023-09-25 01:40:00"
28200 0.56087 0.78832 0.34406 "2023-09-25 01:50:00" "2023-09-25 01:00:00"
28200 0.56087 0.78832 0.40347 "2023-09-25 01:50:00" "2023-09-25 01:10:00"
28200 0.56087 0.78832 0.44299 "2023-09-25 01:50:00" "2023-09-25 01:20:00"
28200 0.56087 0.78832 0.51361 "2023-09-25 01:50:00" "2023-09-25 01:30:00"
28200 0.56087 0.78832 0.55224 "2023-09-25 01:50:00" "2023-09-25 01:40:00"
28200 0.56087 0.78832 0.56170 "2023-09-25 01:50:00" "2023-09-25 01:50:00"
28800 0.56462 0.77138 0.37025 "2023-09-25 02:00:00" "2023-09-25 01:10:00"
28800 0.56462 0.77138 0.41850 "2023-09-25 02:00:00" "2023-09-25 01:20:00"
28800 0.56462 0.77138 0.50531 "2023-09-25 02:00:00" "2023-09-25 01:30:00"
28800 0.56462 0.77138 0.55760 "2023-09-25 02:00:00" "2023-09-25 01:40:00"
28800 0.56462 0.77138 0.57099 "2023-09-25 02:00:00" "2023-09-25 01:50:00"
28800 0.56462 0.77138 0.56869 "2023-09-25 02:00:00" "2023-09-25 02:00:00"
29400 0.58112 0.76721 0.41030 "2023-09-25 02:10:00" "2023-09-25 01:20:00"
29400 0.58112 0.76721 0.51458 "2023-09-25 02:10:00" "2023-09-25 01:30:00"
29400 0.58112 0.76721 0.57978 "2023-09-25 02:10:00" "2023-09-25 01:40:00"
29400 0.58112 0.76721 0.59714 "2023-09-25 02:10:00" "2023-09-25 01:50:00"
29400 0.58112 0.76721 0.58884 "2023-09-25 02:10:00" "2023-09-25 02:00:00"
29400 0.58112 0.76721 0.57862 "2023-09-25 02:10:00" "2023-09-25 02:10:00"
30000 0.59392 0.76549 0.52375 "2023-09-25 02:20:00" "2023-09-25 01:30:00"
30000 0.59392 0.76549 0.60248 "2023-09-25 02:20:00" "2023-09-25 01:40:00"
30000 0.59392 0.76549 0.62363 "2023-09-25 02:20:00" "2023-09-25 01:50:00"
30000 0.59392 0.76549 0.61155 "2023-09-25 02:20:00" "2023-09-25 02:00:00"
30000 0.59392 0.76549 0.59517 "2023-09-25 02:20:00" "2023-09-25 02:10:00"
30000 0.59392 0.76549 0.60047 "2023-09-25 02:20:00" "2023-09-25 02:20:00"
30600 0.59555 0.76332 0.62739 "2023-09-25 02:30:00" "2023-09-25 01:40:00"
30600 0.59555 0.76332 0.65258 "2023-09-25 02:30:00" "2023-09-25 01:50:00"
30600 0.59555 0.76332 0.63705 "2023-09-25 02:30:00" "2023-09-25 02:00:00"
30600 0.59555 0.76332 0.61595 "2023-09-25 02:30:00" "2023-09-25 02:10:00"
30600 0.59555 0.76332 0.62473 "2023-09-25 02:30:00" "2023-09-25 02:20:00"
30600 0.59555 0.76332 0.59282 "2023-09-25 02:30:00" "2023-09-25 02:30:00"
31200 0.60390 0.75003 0.66472 "2023-09-25 02:40:00" "2023-09-25 01:50:00"
31200 0.60390 0.75003 0.64572 "2023-09-25 02:40:00" "2023-09-25 02:00:00"
31200 0.60390 0.75003 0.61998 "2023-09-25 02:40:00" "2023-09-25 02:10:00"
31200 0.60390 0.75003 0.63219 "2023-09-25 02:40:00" "2023-09-25 02:20:00"
31200 0.60390 0.75003 0.58202 "2023-09-25 02:40:00" "2023-09-25 02:30:00"
31200 0.60390 0.75003 0.60217 "2023-09-25 02:40:00" "2023-09-25 02:40:00"
31800 0.63226 0.74272 0.65574 "2023-09-25 02:50:00" "2023-09-25 02:00:00"
31800 0.63226 0.74272 0.62508 "2023-09-25 02:50:00" "2023-09-25 02:10:00"
31800 0.63226 0.74272 0.64049 "2023-09-25 02:50:00" "2023-09-25 02:20:00"
31800 0.63226 0.74272 0.57447 "2023-09-25 02:50:00" "2023-09-25 02:30:00"
31800 0.63226 0.74272 0.60812 "2023-09-25 02:50:00" "2023-09-25 02:40:00"
31800 0.63226 0.74272 0.63585 "2023-09-25 02:50:00" "2023-09-25 02:50:00"
32400 0.68106 0.73293 0.62839 "2023-09-25 03:00:00" "2023-09-25 02:10:00"
32400 0.68106 0.73293 0.64717 "2023-09-25 03:00:00" "2023-09-25 02:20:00"
32400 0.68106 0.73293 0.56605 "2023-09-25 03:00:00" "2023-09-25 02:30:00"
32400 0.68106 0.73293 0.61094 "2023-09-25 03:00:00" "2023-09-25 02:40:00"
32400 0.68106 0.73293 0.66567 "2023-09-25 03:00:00" "2023-09-25 02:50:00"
32400 0.68106 0.73293 0.67925 "2023-09-25 03:00:00" "2023-09-25 03:00:00"
33000 0.70899 0.73053 0.65702 "2023-09-25 03:10:00" "2023-09-25 02:20:00"
33000 0.70899 0.73053 0.55942 "2023-09-25 03:10:00" "2023-09-25 02:30:00"
33000 0.70899 0.73053 0.61503 "2023-09-25 03:10:00" "2023-09-25 02:40:00"
33000 0.70899 0.73053 0.69109 "2023-09-25 03:10:00" "2023-09-25 02:50:00"
33000 0.70899 0.73053 0.72710 "2023-09-25 03:10:00" "2023-09-25 03:00:00"
33000 0.70899 0.73053 0.70198 "2023-09-25 03:10:00" "2023-09-25 03:10:00"
33600 0.73469 0.73370 0.56477 "2023-09-25 03:20:00" "2023-09-25 02:30:00"
33600 0.73469 0.73370 0.63182 "2023-09-25 03:20:00" "2023-09-25 02:40:00"
33600 0.73469 0.73370 0.72787 "2023-09-25 03:20:00" "2023-09-25 02:50:00"
33600 0.73469 0.73370 0.78090 "2023-09-25 03:20:00" "2023-09-25 03:00:00"
33600 0.73469 0.73370 0.72887 "2023-09-25 03:20:00" "2023-09-25 03:10:00"
33600 0.73469 0.73370 0.71366 "2023-09-25 03:20:00" "2023-09-25 03:20:00"
34200 0.77584 0.72031 0.62957 "2023-09-25 03:30:00" "2023-09-25 02:40:00"
34200 0.77584 0.72031 0.74611 "2023-09-25 03:30:00" "2023-09-25 02:50:00"
34200 0.77584 0.72031 0.81467 "2023-09-25 03:30:00" "2023-09-25 03:00:00"
34200 0.77584 0.72031 0.74288 "2023-09-25 03:30:00" "2023-09-25 03:10:00"
34200 0.77584 0.72031 0.70990 "2023-09-25 03:30:00" "2023-09-25 03:20:00"
34200 0.77584 0.72031 0.76443 "2023-09-25 03:30:00" "2023-09-25 03:30:00"
34800 0.78186 0.72363 0.77714 "2023-09-25 03:40:00" "2023-09-25 02:50:00"
34800 0.78186 0.72363 0.86127 "2023-09-25 03:40:00" "2023-09-25 03:00:00"
34800 0.78186 0.72363 0.77102 "2023-09-25 03:40:00" "2023-09-25 03:10:00"
34800 0.78186 0.72363 0.72522 "2023-09-25 03:40:00" "2023-09-25 03:20:00"
34800 0.78186 0.72363 0.80743 "2023-09-25 03:40:00" "2023-09-25 03:30:00"
34800 0.78186 0.72363 0.78945 "2023-09-25 03:40:00" "2023-09-25 03:40:00"
