20230916
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
18600 0.61842 0.62421 0.63467 "2023-09-16 23:10:00" "2023-09-16 23:10:00"
19200 0.59991 0.61871 0.63467 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 0.59991 0.61871 9999.00000 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19800 0.59379 0.60522 0.63467 "2023-09-16 23:30:00" "2023-09-16 23:10:00"
19800 0.59379 0.60522 9999.00000 "2023-09-16 23:30:00" "2023-09-16 23:20:00"
19800 0.59379 0.60522 0.53750 "2023-09-16 23:30:00" "2023-09-16 23:30:00"
20400 0.59110 0.57311 0.63467 "2023-09-16 23:40:00" "2023-09-16 23:10:00"
20400 0.59110 0.57311 9999.00000 "2023-09-16 23:40:00" "2023-09-16 23:20:00"
20400 0.59110 0.57311 0.53750 "2023-09-16 23:40:00" "2023-09-16 23:30:00"
20400 0.59110 0.57311 0.64380 "2023-09-16 23:40:00" "2023-09-16 23:40:00"
21000 0.60089 0.54775 0.63467 "2023-09-16 23:50:00" "2023-09-16 23:10:00"
21000 0.60089 0.54775 9999.00000 "2023-09-16 23:50:00" "2023-09-16 23:20:00"
21000 0.60089 0.54775 0.53750 "2023-09-16 23:50:00" "2023-09-16 23:30:00"
21000 0.60089 0.54775 0.64380 "2023-09-16 23:50:00" "2023-09-16 23:40:00"
21000 0.60089 0.54775 0.58975 "2023-09-16 23:50:00" "2023-09-16 23:50:00"
21600 0.60699 0.54273 0.63467 "2023-09-17 00:00:00" "2023-09-16 23:10:00"
21600 0.60699 0.54273 9999.00000 "2023-09-17 00:00:00" "2023-09-16 23:20:00"
21600 0.60699 0.54273 0.53750 "2023-09-17 00:00:00" "2023-09-16 23:30:00"
21600 0.60699 0.54273 0.64380 "2023-09-17 00:00:00" "2023-09-16 23:40:00"
21600 0.60699 0.54273 0.58975 "2023-09-17 00:00:00" "2023-09-16 23:50:00"
21600 0.60699 0.54273 0.57171 "2023-09-17 00:00:00" "2023-09-17 00:00:00"
22200 0.61449 0.52133 9999.00000 "2023-09-17 00:10:00" "2023-09-16 23:20:00"
22200 0.61449 0.52133 0.53750 "2023-09-17 00:10:00" "2023-09-16 23:30:00"
22200 0.61449 0.52133 0.64380 "2023-09-17 00:10:00" "2023-09-16 23:40:00"
22200 0.61449 0.52133 0.58975 "2023-09-17 00:10:00" "2023-09-16 23:50:00"
