20230925
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
33000 1.32560 0.79729 1.28538 "2023-09-26 03:10:00" "2023-09-26 03:10:00"
33600 1.36820 0.80159 1.29523 "2023-09-26 03:20:00" "2023-09-26 03:10:00"
33600 1.36820 0.80159 1.34743 "2023-09-26 03:20:00" "2023-09-26 03:20:00"
34200 1.36155 0.78283 1.26367 "2023-09-26 03:30:00" "2023-09-26 03:10:00"
34200 1.36155 0.78283 1.33321 "2023-09-26 03:30:00" "2023-09-26 03:20:00"
34200 1.36155 0.78283 1.36522 "2023-09-26 03:30:00" "2023-09-26 03:30:00"
34800 1.30258 0.77826 1.25081 "2023-09-26 03:40:00" "2023-09-26 03:10:00"
34800 1.30258 0.77826 1.33799 "2023-09-26 03:40:00" "2023-09-26 03:20:00"
34800 1.30258 0.77826 1.38560 "2023-09-26 03:40:00" "2023-09-26 03:30:00"
34800 1.30258 0.77826 1.29087 "2023-09-26 03:40:00" "2023-09-26 03:40:00"
35400 1.26303 0.77218 1.21938 "2023-09-26 03:50:00" "2023-09-26 03:10:00"
35400 1.26303 0.77218 1.32509 "2023-09-26 03:50:00" "2023-09-26 03:20:00"
35400 1.26303 0.77218 1.38689 "2023-09-26 03:50:00" "2023-09-26 03:30:00"
35400 1.26303 0.77218 1.20735 "2023-09-26 03:50:00" "2023-09-26 03:40:00"
35400 1.26303 0.77218 1.28041 "2023-09-26 03:50:00" "2023-09-26 03:50:00"
36000 1.22741 0.76668 1.20894 "2023-09-26 04:00:00" "2023-09-26 03:10:00"
36000 1.22741 0.76668 1.33280 "2023-09-26 04:00:00" "2023-09-26 03:20:00"
36000 1.22741 0.76668 1.40807 "2023-09-26 04:00:00" "2023-09-26 03:30:00"
36000 1.22741 0.76668 1.15970 "2023-09-26 04:00:00" "2023-09-26 03:40:00"
36000 1.22741 0.76668 1.28722 "2023-09-26 04:00:00" "2023-09-26 03:50:00"
36000 1.22741 0.76668 1.22109 "2023-09-26 04:00:00" "2023-09-26 04:00:00"
36600 1.17446 0.74245 1.30417 "2023-09-26 04:10:00" "2023-09-26 03:20:00"
36600 1.17446 0.74245 1.39410 "2023-09-26 04:10:00" "2023-09-26 03:30:00"
36600 1.17446 0.74245 1.08240 "2023-09-26 04:10:00" "2023-09-26 03:40:00"
36600 1.17446 0.74245 1.25356 "2023-09-26 04:10:00" "2023-09-26 03:50:00"
36600 1.17446 0.74245 1.17058 "2023-09-26 04:10:00" "2023-09-26 04:00:00"
36600 1.17446 0.74245 1.21847 "2023-09-26 04:10:00" "2023-09-26 04:10:00"
37200 1.08845 0.74476 1.39658 "2023-09-26 04:20:00" "2023-09-26 03:30:00"
37200 1.08845 0.74476 1.01847 "2023-09-26 04:20:00" "2023-09-26 03:40:00"
37200 1.08845 0.74476 1.23092 "2023-09-26 04:20:00" "2023-09-26 03:50:00"
37200 1.08845 0.74476 1.12708 "2023-09-26 04:20:00" "2023-09-26 04:00:00"
37200 1.08845 0.74476 1.20987 "2023-09-26 04:20:00" "2023-09-26 04:10:00"
37200 1.08845 0.74476 1.11294 "2023-09-26 04:20:00" "2023-09-26 04:20:00"
37800 1.02627 0.74079 0.95907 "2023-09-26 04:30:00" "2023-09-26 03:40:00"
37800 1.02627 0.74079 1.21513 "2023-09-26 04:30:00" "2023-09-26 03:50:00"
37800 1.02627 0.74079 1.09113 "2023-09-26 04:30:00" "2023-09-26 04:00:00"
37800 1.02627 0.74079 1.20251 "2023-09-26 04:30:00" "2023-09-26 04:10:00"
37800 1.02627 0.74079 1.06338 "2023-09-26 04:30:00" "2023-09-26 04:20:00"
37800 1.02627 0.74079 1.03300 "2023-09-26 04:30:00" "2023-09-26 04:30:00"
38400 1.00238 0.72825 1.18854 "2023-09-26 04:40:00" "2023-09-26 03:50:00"
38400 1.00238 0.72825 1.04065 "2023-09-26 04:40:00" "2023-09-26 04:00:00"
38400 1.00238 0.72825 1.17843 "2023-09-26 04:40:00" "2023-09-26 04:10:00"
38400 1.00238 0.72825 0.99907 "2023-09-26 04:40:00" "2023-09-26 04:20:00"
38400 1.00238 0.72825 0.97977 "2023-09-26 04:40:00" "2023-09-26 04:30:00"
38400 1.00238 0.72825 1.00535 "2023-09-26 04:40:00" "2023-09-26 04:40:00"
39000 1.00509 0.73906 1.02171 "2023-09-26 04:50:00" "2023-09-26 04:00:00"
39000 1.00509 0.73906 1.18838 "2023-09-26 04:50:00" "2023-09-26 04:10:00"
39000 1.00509 0.73906 0.96943 "2023-09-26 04:50:00" "2023-09-26 04:20:00"
39000 1.00509 0.73906 0.95212 "2023-09-26 04:50:00" "2023-09-26 04:30:00"
39000 1.00509 0.73906 1.00847 "2023-09-26 04:50:00" "2023-09-26 04:40:00"
39000 1.00509 0.73906 1.01507 "2023-09-26 04:50:00" "2023-09-26 04:50:00"
39600 1.01327 0.72857 1.17843 "2023-09-26 05:00:00" "2023-09-26 04:10:00"
39600 1.01327 0.72857 0.91807 "2023-09-26 05:00:00" "2023-09-26 04:20:00"
39600 1.01327 0.72857 0.90122 "2023-09-26 05:00:00" "2023-09-26 04:30:00"
39600 1.01327 0.72857 0.98016 "2023-09-26 05:00:00" "2023-09-26 04:40:00"
39600 1.01327 0.72857 0.99870 "2023-09-26 05:00:00" "2023-09-26 04:50:00"
39600 1.01327 0.72857 1.00320 "2023-09-26 05:00:00" "2023-09-26 05:00:00"
40200 1.04899 0.72908 0.88129 "2023-09-26 05:10:00" "2023-09-26 04:20:00"
40200 1.04899 0.72908 0.86369 "2023-09-26 05:10:00" "2023-09-26 04:30:00"
40200 1.04899 0.72908 0.96322 "2023-09-26 05:10:00" "2023-09-26 04:40:00"
40200 1.04899 0.72908 0.99070 "2023-09-26 05:10:00" "2023-09-26 04:50:00"
40200 1.04899 0.72908 1.00122 "2023-09-26 05:10:00" "2023-09-26 05:00:00"
40200 1.04899 0.72908 1.02604 "2023-09-26 05:10:00" "2023-09-26 05:10:00"
40800 1.23624 0.72152 0.82690 "2023-09-26 05:20:00" "2023-09-26 04:30:00"
40800 1.23624 0.72152 0.94825 "2023-09-26 05:20:00" "2023-09-26 04:40:00"
40800 1.23624 0.72152 0.98351 "2023-09-26 05:20:00" "2023-09-26 04:50:00"
40800 1.23624 0.72152 0.99840 "2023-09-26 05:20:00" "2023-09-26 05:00:00"
40800 1.23624 0.72152 1.02833 "2023-09-26 05:20:00" "2023-09-26 05:10:00"
40800 1.23624 0.72152 1.26582 "2023-09-26 05:20:00" "2023-09-26 05:20:00"
41400 1.30935 0.70546 0.93038 "2023-09-26 05:30:00" "2023-09-26 04:40:00"
41400 1.30935 0.70546 0.97365 "2023-09-26 05:30:00" "2023-09-26 04:50:00"
41400 1.30935 0.70546 0.99187 "2023-09-26 05:30:00" "2023-09-26 05:00:00"
41400 1.30935 0.70546 1.02831 "2023-09-26 05:30:00" "2023-09-26 05:10:00"
41400 1.30935 0.70546 1.47683 "2023-09-26 05:30:00" "2023-09-26 05:20:00"
41400 1.30935 0.70546 1.28104 "2023-09-26 05:30:00" "2023-09-26 05:30:00"
42000 1.38026 0.70030 0.96036 "2023-09-26 05:40:00" "2023-09-26 04:50:00"
42000 1.38026 0.70030 0.98391 "2023-09-26 05:40:00" "2023-09-26 05:00:00"
42000 1.38026 0.70030 1.02716 "2023-09-26 05:40:00" "2023-09-26 05:10:00"
42000 1.38026 0.70030 1.64913 "2023-09-26 05:40:00" "2023-09-26 05:20:00"
42000 1.38026 0.70030 1.32410 "2023-09-26 05:40:00" "2023-09-26 05:30:00"
42000 1.38026 0.70030 1.34488 "2023-09-26 05:40:00" "2023-09-26 05:40:00"
