20230923
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
25800 0.56275 0.93269 0.59021 "2023-09-24 01:10:00" "2023-09-24 01:10:00"
26400 0.56420 0.87893 0.54021 "2023-09-24 01:20:00" "2023-09-24 01:10:00"
26400 0.56420 0.87893 0.57296 "2023-09-24 01:20:00" "2023-09-24 01:20:00"
27000 0.57250 0.83358 0.48924 "2023-09-24 01:30:00" "2023-09-24 01:10:00"
27000 0.57250 0.83358 0.54662 "2023-09-24 01:30:00" "2023-09-24 01:20:00"
27000 0.57250 0.83358 0.57791 "2023-09-24 01:30:00" "2023-09-24 01:30:00"
27600 0.56881 0.80132 0.44848 "2023-09-24 01:40:00" "2023-09-24 01:10:00"
27600 0.56881 0.80132 0.52469 "2023-09-24 01:40:00" "2023-09-24 01:20:00"
27600 0.56881 0.80132 0.57069 "2023-09-24 01:40:00" "2023-09-24 01:30:00"
27600 0.56881 0.80132 0.56294 "2023-09-24 01:40:00" "2023-09-24 01:40:00"
28200 0.59135 0.77737 0.41992 "2023-09-24 01:50:00" "2023-09-24 01:10:00"
28200 0.59135 0.77737 0.51453 "2023-09-24 01:50:00" "2023-09-24 01:20:00"
28200 0.59135 0.77737 0.57375 "2023-09-24 01:50:00" "2023-09-24 01:30:00"
28200 0.59135 0.77737 0.55869 "2023-09-24 01:50:00" "2023-09-24 01:40:00"
28200 0.59135 0.77737 0.58380 "2023-09-24 01:50:00" "2023-09-24 01:50:00"
28800 0.65016 0.75782 0.40280 "2023-09-24 02:00:00" "2023-09-24 01:10:00"
28800 0.65016 0.75782 0.51693 "2023-09-24 02:00:00" "2023-09-24 01:20:00"
28800 0.65016 0.75782 0.58949 "2023-09-24 02:00:00" "2023-09-24 01:30:00"
28800 0.65016 0.75782 0.56869 "2023-09-24 02:00:00" "2023-09-24 01:40:00"
28800 0.65016 0.75782 0.60675 "2023-09-24 02:00:00" "2023-09-24 01:50:00"
28800 0.65016 0.75782 0.64509 "2023-09-24 02:00:00" "2023-09-24 02:00:00"
29400 0.68643 0.73531 0.51450 "2023-09-24 02:10:00" "2023-09-24 01:20:00"
29400 0.68643 0.73531 0.60129 "2023-09-24 02:10:00" "2023-09-24 01:30:00"
29400 0.68643 0.73531 0.57499 "2023-09-24 02:10:00" "2023-09-24 01:40:00"
29400 0.68643 0.73531 0.62504 "2023-09-24 02:10:00" "2023-09-24 01:50:00"
29400 0.68643 0.73531 0.68337 "2023-09-24 02:10:00" "2023-09-24 02:00:00"
29400 0.68643 0.73531 0.69702 "2023-09-24 02:10:00" "2023-09-24 02:10:00"
30000 0.69189 0.73452 0.61876 "2023-09-24 02:20:00" "2023-09-24 01:30:00"
30000 0.69189 0.73452 0.58695 "2023-09-24 02:20:00" "2023-09-24 01:40:00"
30000 0.69189 0.73452 0.64883 "2023-09-24 02:20:00" "2023-09-24 01:50:00"
30000 0.69189 0.73452 0.72612 "2023-09-24 02:20:00" "2023-09-24 02:00:00"
30000 0.69189 0.73452 0.74036 "2023-09-24 02:20:00" "2023-09-24 02:10:00"
30000 0.69189 0.73452 0.71202 "2023-09-24 02:20:00" "2023-09-24 02:20:00"
30600 0.70192 0.75524 0.62504 "2023-09-24 02:30:00" "2023-09-24 01:40:00"
30600 0.70192 0.75524 0.69964 "2023-09-24 02:30:00" "2023-09-24 01:50:00"
30600 0.70192 0.75524 0.79549 "2023-09-24 02:30:00" "2023-09-24 02:00:00"
30600 0.70192 0.75524 0.81273 "2023-09-24 02:30:00" "2023-09-24 02:10:00"
30600 0.70192 0.75524 0.76438 "2023-09-24 02:30:00" "2023-09-24 02:20:00"
