20230928
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 0.88915 0.78959 0.90741 "2023-09-28 23:10:00" "2023-09-28 23:10:00"
19200 0.90123 0.76861 0.88545 "2023-09-28 23:20:00" "2023-09-28 23:10:00"
19200 0.90123 0.76861 0.90115 "2023-09-28 23:20:00" "2023-09-28 23:20:00"
19800 0.89416 0.76481 0.88042 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 0.89416 0.76481 0.90144 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 0.89416 0.76481 0.90034 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
20400 0.86728 0.74869 0.87099 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 0.86728 0.74869 0.89708 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 0.86728 0.74869 0.87893 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 0.86728 0.74869 0.87519 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 0.84981 0.72215 0.84142 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 0.84981 0.72215 0.87216 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 0.84981 0.72215 0.84047 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 0.84981 0.72215 0.83824 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 0.84981 0.72215 0.85690 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 0.82672 0.71594 0.83443 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 0.82672 0.71594 0.87027 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 0.82672 0.71594 0.82883 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 0.82672 0.71594 0.82644 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 0.82672 0.71594 0.86197 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 0.82672 0.71594 0.83582 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
22200 0.79402 0.71081 0.86463 "2023-09-29 00:10:00" "2023-09-28 23:20:00"
22200 0.79402 0.71081 0.81304 "2023-09-29 00:10:00" "2023-09-28 23:30:00"
22200 0.79402 0.71081 0.81056 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 0.79402 0.71081 0.85964 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 0.79402 0.71081 0.81179 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 0.79402 0.71081 0.79417 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22800 0.76823 0.70692 0.80214 "2023-09-29 00:20:00" "2023-09-28 23:30:00"
22800 0.76823 0.70692 0.79921 "2023-09-29 00:20:00" "2023-09-28 23:40:00"
22800 0.76823 0.70692 0.85938 "2023-09-29 00:20:00" "2023-09-28 23:50:00"
22800 0.76823 0.70692 0.79312 "2023-09-29 00:20:00" "2023-09-29 00:00:00"
22800 0.76823 0.70692 0.77101 "2023-09-29 00:20:00" "2023-09-29 00:10:00"
22800 0.76823 0.70692 0.77267 "2023-09-29 00:20:00" "2023-09-29 00:20:00"
23400 0.74989 0.69672 0.78135 "2023-09-29 00:30:00" "2023-09-28 23:40:00"
23400 0.74989 0.69672 0.85307 "2023-09-29 00:30:00" "2023-09-28 23:50:00"
23400 0.74989 0.69672 0.77150 "2023-09-29 00:30:00" "2023-09-29 00:00:00"
23400 0.74989 0.69672 0.74371 "2023-09-29 00:30:00" "2023-09-29 00:10:00"
23400 0.74989 0.69672 0.74879 "2023-09-29 00:30:00" "2023-09-29 00:20:00"
23400 0.74989 0.69672 0.75137 "2023-09-29 00:30:00" "2023-09-29 00:30:00"
24000 0.73802 0.69495 0.85364 "2023-09-29 00:40:00" "2023-09-28 23:50:00"
24000 0.73802 0.69495 0.75655 "2023-09-29 00:40:00" "2023-09-29 00:00:00"
24000 0.73802 0.69495 0.72346 "2023-09-29 00:40:00" "2023-09-29 00:10:00"
24000 0.73802 0.69495 0.73025 "2023-09-29 00:40:00" "2023-09-29 00:20:00"
24000 0.73802 0.69495 0.74411 "2023-09-29 00:40:00" "2023-09-29 00:30:00"
24000 0.73802 0.69495 0.73771 "2023-09-29 00:40:00" "2023-09-29 00:40:00"
24600 0.74051 0.69920 0.74949 "2023-09-29 00:50:00" "2023-09-29 00:00:00"
24600 0.74051 0.69920 0.71108 "2023-09-29 00:50:00" "2023-09-29 00:10:00"
24600 0.74051 0.69920 0.71944 "2023-09-29 00:50:00" "2023-09-29 00:20:00"
24600 0.74051 0.69920 0.74121 "2023-09-29 00:50:00" "2023-09-29 00:30:00"
24600 0.74051 0.69920 0.73172 "2023-09-29 00:50:00" "2023-09-29 00:40:00"
24600 0.74051 0.69920 0.73096 "2023-09-29 00:50:00" "2023-09-29 00:50:00"
25200 0.75438 0.69916 0.69519 "2023-09-29 01:00:00" "2023-09-29 00:10:00"
25200 0.75438 0.69916 0.70490 "2023-09-29 01:00:00" "2023-09-29 00:20:00"
25200 0.75438 0.69916 0.73274 "2023-09-29 01:00:00" "2023-09-29 00:30:00"
25200 0.75438 0.69916 0.71988 "2023-09-29 01:00:00" "2023-09-29 00:40:00"
25200 0.75438 0.69916 0.71925 "2023-09-29 01:00:00" "2023-09-29 00:50:00"
25200 0.75438 0.69916 0.74287 "2023-09-29 01:00:00" "2023-09-29 01:00:00"
25800 0.78877 0.69956 0.69477 "2023-09-29 01:10:00" "2023-09-29 00:20:00"
25800 0.78877 0.69956 0.72871 "2023-09-29 01:10:00" "2023-09-29 00:30:00"
25800 0.78877 0.69956 0.71305 "2023-09-29 01:10:00" "2023-09-29 00:40:00"
25800 0.78877 0.69956 0.71162 "2023-09-29 01:10:00" "2023-09-29 00:50:00"
25800 0.78877 0.69956 0.74182 "2023-09-29 01:10:00" "2023-09-29 01:00:00"
25800 0.78877 0.69956 0.78953 "2023-09-29 01:10:00" "2023-09-29 01:10:00"
26400 0.76704 0.70677 0.72895 "2023-09-29 01:20:00" "2023-09-29 00:30:00"
26400 0.76704 0.70677 0.71039 "2023-09-29 01:20:00" "2023-09-29 00:40:00"
26400 0.76704 0.70677 0.70871 "2023-09-29 01:20:00" "2023-09-29 00:50:00"
26400 0.76704 0.70677 0.74465 "2023-09-29 01:20:00" "2023-09-29 01:00:00"
26400 0.76704 0.70677 0.81732 "2023-09-29 01:20:00" "2023-09-29 01:10:00"
26400 0.76704 0.70677 0.78208 "2023-09-29 01:20:00" "2023-09-29 01:20:00"
27000 0.72930 0.70480 0.70474 "2023-09-29 01:30:00" "2023-09-29 00:40:00"
27000 0.72930 0.70480 0.70221 "2023-09-29 01:30:00" "2023-09-29 00:50:00"
27000 0.72930 0.70480 0.74449 "2023-09-29 01:30:00" "2023-09-29 01:00:00"
27000 0.72930 0.70480 0.83906 "2023-09-29 01:30:00" "2023-09-29 01:10:00"
27000 0.72930 0.70480 0.76865 "2023-09-29 01:30:00" "2023-09-29 01:20:00"
27000 0.72930 0.70480 0.72804 "2023-09-29 01:30:00" "2023-09-29 01:30:00"
27600 0.72582 0.71210 0.69934 "2023-09-29 01:40:00" "2023-09-29 00:50:00"
27600 0.72582 0.71210 0.74715 "2023-09-29 01:40:00" "2023-09-29 01:00:00"
27600 0.72582 0.71210 0.86128 "2023-09-29 01:40:00" "2023-09-29 01:10:00"
27600 0.72582 0.71210 0.76309 "2023-09-29 01:40:00" "2023-09-29 01:20:00"
27600 0.72582 0.71210 0.70115 "2023-09-29 01:40:00" "2023-09-29 01:30:00"
27600 0.72582 0.71210 0.73367 "2023-09-29 01:40:00" "2023-09-29 01:40:00"
28200 0.71024 0.72015 0.75351 "2023-09-29 01:50:00" "2023-09-29 01:00:00"
28200 0.71024 0.72015 0.88701 "2023-09-29 01:50:00" "2023-09-29 01:10:00"
28200 0.71024 0.72015 0.76572 "2023-09-29 01:50:00" "2023-09-29 01:20:00"
28200 0.71024 0.72015 0.68510 "2023-09-29 01:50:00" "2023-09-29 01:30:00"
28200 0.71024 0.72015 0.73888 "2023-09-29 01:50:00" "2023-09-29 01:40:00"
28200 0.71024 0.72015 0.72958 "2023-09-29 01:50:00" "2023-09-29 01:50:00"
28800 0.67111 0.72703 0.90995 "2023-09-29 02:00:00" "2023-09-29 01:10:00"
28800 0.67111 0.72703 0.76561 "2023-09-29 02:00:00" "2023-09-29 01:20:00"
28800 0.67111 0.72703 0.66804 "2023-09-29 02:00:00" "2023-09-29 01:30:00"
28800 0.67111 0.72703 0.74033 "2023-09-29 02:00:00" "2023-09-29 01:40:00"
28800 0.67111 0.72703 0.73264 "2023-09-29 02:00:00" "2023-09-29 01:50:00"
28800 0.67111 0.72703 0.66644 "2023-09-29 02:00:00" "2023-09-29 02:00:00"
29400 0.62646 0.75445 0.77584 "2023-09-29 02:10:00" "2023-09-29 01:20:00"
29400 0.62646 0.75445 0.66199 "2023-09-29 02:10:00" "2023-09-29 01:30:00"
29400 0.62646 0.75445 0.74985 "2023-09-29 02:10:00" "2023-09-29 01:40:00"
29400 0.62646 0.75445 0.74342 "2023-09-29 02:10:00" "2023-09-29 01:50:00"
29400 0.62646 0.75445 0.65156 "2023-09-29 02:10:00" "2023-09-29 02:00:00"
29400 0.62646 0.75445 0.63237 "2023-09-29 02:10:00" "2023-09-29 02:10:00"
30000 0.62314 0.77712 0.66868 "2023-09-29 02:20:00" "2023-09-29 01:30:00"
30000 0.62314 0.77712 0.77270 "2023-09-29 02:20:00" "2023-09-29 01:40:00"
30000 0.62314 0.77712 0.76618 "2023-09-29 02:20:00" "2023-09-29 01:50:00"
30000 0.62314 0.77712 0.65164 "2023-09-29 02:20:00" "2023-09-29 02:00:00"
30000 0.62314 0.77712 0.62684 "2023-09-29 02:20:00" "2023-09-29 02:10:00"
30000 0.62314 0.77712 0.61025 "2023-09-29 02:20:00" "2023-09-29 02:20:00"
30600 0.63506 0.80054 0.79214 "2023-09-29 02:30:00" "2023-09-29 01:40:00"
30600 0.63506 0.80054 0.78615 "2023-09-29 02:30:00" "2023-09-29 01:50:00"
30600 0.63506 0.80054 0.64924 "2023-09-29 02:30:00" "2023-09-29 02:00:00"
30600 0.63506 0.80054 0.61804 "2023-09-29 02:30:00" "2023-09-29 02:10:00"
30600 0.63506 0.80054 0.59871 "2023-09-29 02:30:00" "2023-09-29 02:20:00"
30600 0.63506 0.80054 0.63568 "2023-09-29 02:30:00" "2023-09-29 02:30:00"
31200 0.62188 0.81435 0.80155 "2023-09-29 02:40:00" "2023-09-29 01:50:00"
31200 0.62188 0.81435 0.64381 "2023-09-29 02:40:00" "2023-09-29 02:00:00"
31200 0.62188 0.81435 0.60688 "2023-09-29 02:40:00" "2023-09-29 02:10:00"
31200 0.62188 0.81435 0.58397 "2023-09-29 02:40:00" "2023-09-29 02:20:00"
31200 0.62188 0.81435 0.64518 "2023-09-29 02:40:00" "2023-09-29 02:30:00"
31200 0.62188 0.81435 0.61365 "2023-09-29 02:40:00" "2023-09-29 02:40:00"
31800 0.61454 0.82894 0.63570 "2023-09-29 02:50:00" "2023-09-29 02:00:00"
31800 0.61454 0.82894 0.59237 "2023-09-29 02:50:00" "2023-09-29 02:10:00"
31800 0.61454 0.82894 0.56550 "2023-09-29 02:50:00" "2023-09-29 02:20:00"
31800 0.61454 0.82894 0.64607 "2023-09-29 02:50:00" "2023-09-29 02:30:00"
31800 0.61454 0.82894 0.58978 "2023-09-29 02:50:00" "2023-09-29 02:40:00"
31800 0.61454 0.82894 0.61657 "2023-09-29 02:50:00" "2023-09-29 02:50:00"
32400 0.62564 0.86745 0.60090 "2023-09-29 03:00:00" "2023-09-29 02:10:00"
32400 0.62564 0.86745 0.57035 "2023-09-29 03:00:00" "2023-09-29 02:20:00"
32400 0.62564 0.86745 0.66855 "2023-09-29 03:00:00" "2023-09-29 02:30:00"
32400 0.62564 0.86745 0.59140 "2023-09-29 03:00:00" "2023-09-29 02:40:00"
