20230926
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
24000 1.48810 0.51965 1.53732 "2023-09-27 00:40:00" "2023-09-27 00:40:00"
24600 1.45928 0.51090 1.49025 "2023-09-27 00:50:00" "2023-09-27 00:40:00"
24600 1.45928 0.51090 1.48926 "2023-09-27 00:50:00" "2023-09-27 00:50:00"
25200 1.42799 0.51336 1.45434 "2023-09-27 01:00:00" "2023-09-27 00:40:00"
25200 1.42799 0.51336 1.45237 "2023-09-27 01:00:00" "2023-09-27 00:50:00"
25200 1.42799 0.51336 1.44281 "2023-09-27 01:00:00" "2023-09-27 01:00:00"
25800 1.36556 0.51842 1.42253 "2023-09-27 01:10:00" "2023-09-27 00:40:00"
25800 1.36556 0.51842 1.41841 "2023-09-27 01:10:00" "2023-09-27 00:50:00"
25800 1.36556 0.51842 1.40608 "2023-09-27 01:10:00" "2023-09-27 01:00:00"
25800 1.36556 0.51842 1.37392 "2023-09-27 01:10:00" "2023-09-27 01:10:00"
26400 1.29561 0.52898 1.39608 "2023-09-27 01:20:00" "2023-09-27 00:40:00"
26400 1.29561 0.52898 1.39059 "2023-09-27 01:20:00" "2023-09-27 00:50:00"
26400 1.29561 0.52898 1.37454 "2023-09-27 01:20:00" "2023-09-27 01:00:00"
26400 1.29561 0.52898 1.32915 "2023-09-27 01:20:00" "2023-09-27 01:10:00"
26400 1.29561 0.52898 1.30963 "2023-09-27 01:20:00" "2023-09-27 01:20:00"
27000 1.23641 0.53329 1.36615 "2023-09-27 01:30:00" "2023-09-27 00:40:00"
27000 1.23641 0.53329 1.35896 "2023-09-27 01:30:00" "2023-09-27 00:50:00"
27000 1.23641 0.53329 1.33916 "2023-09-27 01:30:00" "2023-09-27 01:00:00"
27000 1.23641 0.53329 1.28067 "2023-09-27 01:30:00" "2023-09-27 01:10:00"
27000 1.23641 0.53329 1.25364 "2023-09-27 01:30:00" "2023-09-27 01:20:00"
27000 1.23641 0.53329 1.22643 "2023-09-27 01:30:00" "2023-09-27 01:30:00"
27600 1.18778 0.53971 1.32684 "2023-09-27 01:40:00" "2023-09-27 00:50:00"
27600 1.18778 0.53971 1.30344 "2023-09-27 01:40:00" "2023-09-27 01:00:00"
27600 1.18778 0.53971 1.23187 "2023-09-27 01:40:00" "2023-09-27 01:10:00"
27600 1.18778 0.53971 1.19637 "2023-09-27 01:40:00" "2023-09-27 01:20:00"
27600 1.18778 0.53971 1.16269 "2023-09-27 01:40:00" "2023-09-27 01:30:00"
27600 1.18778 0.53971 1.16599 "2023-09-27 01:40:00" "2023-09-27 01:40:00"
28200 1.17372 0.54062 1.26496 "2023-09-27 01:50:00" "2023-09-27 01:00:00"
