20230905
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
18600 0.67113 0.59444 0.57350 "2023-09-05 23:10:00" "2023-09-05 23:10:00"
19200 0.70696 0.59849 0.57350 "2023-09-05 23:20:00" "2023-09-05 23:10:00"
19200 0.70696 0.59849 0.56057 "2023-09-05 23:20:00" "2023-09-05 23:20:00"
19800 0.72542 0.59880 0.57350 "2023-09-05 23:30:00" "2023-09-05 23:10:00"
19800 0.72542 0.59880 0.56057 "2023-09-05 23:30:00" "2023-09-05 23:20:00"
19800 0.72542 0.59880 0.73000 "2023-09-05 23:30:00" "2023-09-05 23:30:00"
20400 0.76064 0.60289 0.57350 "2023-09-05 23:40:00" "2023-09-05 23:10:00"
20400 0.76064 0.60289 0.56057 "2023-09-05 23:40:00" "2023-09-05 23:20:00"
20400 0.76064 0.60289 0.73000 "2023-09-05 23:40:00" "2023-09-05 23:30:00"
20400 0.76064 0.60289 0.78312 "2023-09-05 23:40:00" "2023-09-05 23:40:00"
21000 0.78888 0.60508 0.57350 "2023-09-05 23:50:00" "2023-09-05 23:10:00"
21000 0.78888 0.60508 0.56057 "2023-09-05 23:50:00" "2023-09-05 23:20:00"
21000 0.78888 0.60508 0.73000 "2023-09-05 23:50:00" "2023-09-05 23:30:00"
21000 0.78888 0.60508 0.78312 "2023-09-05 23:50:00" "2023-09-05 23:40:00"
21000 0.78888 0.60508 0.82414 "2023-09-05 23:50:00" "2023-09-05 23:50:00"
21600 0.77229 0.61406 0.57350 "2023-09-06 00:00:00" "2023-09-05 23:10:00"
21600 0.77229 0.61406 0.56057 "2023-09-06 00:00:00" "2023-09-05 23:20:00"
21600 0.77229 0.61406 0.73000 "2023-09-06 00:00:00" "2023-09-05 23:30:00"
21600 0.77229 0.61406 0.78312 "2023-09-06 00:00:00" "2023-09-05 23:40:00"
21600 0.77229 0.61406 0.82414 "2023-09-06 00:00:00" "2023-09-05 23:50:00"
21600 0.77229 0.61406 0.79387 "2023-09-06 00:00:00" "2023-09-06 00:00:00"
22200 0.76202 0.61682 0.56057 "2023-09-06 00:10:00" "2023-09-05 23:20:00"
22200 0.76202 0.61682 0.73000 "2023-09-06 00:10:00" "2023-09-05 23:30:00"
22200 0.76202 0.61682 0.78312 "2023-09-06 00:10:00" "2023-09-05 23:40:00"
22200 0.76202 0.61682 0.82414 "2023-09-06 00:10:00" "2023-09-05 23:50:00"
22200 0.76202 0.61682 0.79387 "2023-09-06 00:10:00" "2023-09-06 00:00:00"
22200 0.76202 0.61682 0.78614 "2023-09-06 00:10:00" "2023-09-06 00:10:00"
22800 0.75240 0.62498 0.73000 "2023-09-06 00:20:00" "2023-09-05 23:30:00"
22800 0.75240 0.62498 0.78312 "2023-09-06 00:20:00" "2023-09-05 23:40:00"
22800 0.75240 0.62498 0.82414 "2023-09-06 00:20:00" "2023-09-05 23:50:00"
22800 0.75240 0.62498 0.79387 "2023-09-06 00:20:00" "2023-09-06 00:00:00"
22800 0.75240 0.62498 0.78614 "2023-09-06 00:20:00" "2023-09-06 00:10:00"
22800 0.75240 0.62498 0.76938 "2023-09-06 00:20:00" "2023-09-06 00:20:00"
23400 0.78569 0.63526 0.78312 "2023-09-06 00:30:00" "2023-09-05 23:40:00"
23400 0.78569 0.63526 0.82414 "2023-09-06 00:30:00" "2023-09-05 23:50:00"
23400 0.78569 0.63526 0.79387 "2023-09-06 00:30:00" "2023-09-06 00:00:00"
23400 0.78569 0.63526 0.78614 "2023-09-06 00:30:00" "2023-09-06 00:10:00"
23400 0.78569 0.63526 0.76938 "2023-09-06 00:30:00" "2023-09-06 00:20:00"
23400 0.78569 0.63526 0.74471 "2023-09-06 00:30:00" "2023-09-06 00:30:00"
24000 0.91860 0.64473 0.82414 "2023-09-06 00:40:00" "2023-09-05 23:50:00"
24000 0.91860 0.64473 0.79387 "2023-09-06 00:40:00" "2023-09-06 00:00:00"
24000 0.91860 0.64473 0.78614 "2023-09-06 00:40:00" "2023-09-06 00:10:00"
24000 0.91860 0.64473 0.76938 "2023-09-06 00:40:00" "2023-09-06 00:20:00"
24000 0.91860 0.64473 0.74471 "2023-09-06 00:40:00" "2023-09-06 00:30:00"
24000 0.91860 0.64473 0.66250 "2023-09-06 00:40:00" "2023-09-06 00:40:00"
24600 1.01304 0.65946 0.79387 "2023-09-06 00:50:00" "2023-09-06 00:00:00"
24600 1.01304 0.65946 0.78614 "2023-09-06 00:50:00" "2023-09-06 00:10:00"
24600 1.01304 0.65946 0.76938 "2023-09-06 00:50:00" "2023-09-06 00:20:00"
24600 1.01304 0.65946 0.74471 "2023-09-06 00:50:00" "2023-09-06 00:30:00"
24600 1.01304 0.65946 0.66250 "2023-09-06 00:50:00" "2023-09-06 00:40:00"
24600 1.01304 0.65946 0.80686 "2023-09-06 00:50:00" "2023-09-06 00:50:00"
25200 1.08235 0.66545 0.78614 "2023-09-06 01:00:00" "2023-09-06 00:10:00"
25200 1.08235 0.66545 0.76938 "2023-09-06 01:00:00" "2023-09-06 00:20:00"
25200 1.08235 0.66545 0.74471 "2023-09-06 01:00:00" "2023-09-06 00:30:00"
25200 1.08235 0.66545 0.66250 "2023-09-06 01:00:00" "2023-09-06 00:40:00"
25200 1.08235 0.66545 0.80686 "2023-09-06 01:00:00" "2023-09-06 00:50:00"
25200 1.08235 0.66545 0.72543 "2023-09-06 01:00:00" "2023-09-06 01:00:00"
25800 1.13957 0.65897 0.76938 "2023-09-06 01:10:00" "2023-09-06 00:20:00"
25800 1.13957 0.65897 0.74471 "2023-09-06 01:10:00" "2023-09-06 00:30:00"
25800 1.13957 0.65897 0.66250 "2023-09-06 01:10:00" "2023-09-06 00:40:00"
25800 1.13957 0.65897 0.80686 "2023-09-06 01:10:00" "2023-09-06 00:50:00"
25800 1.13957 0.65897 0.72543 "2023-09-06 01:10:00" "2023-09-06 01:00:00"
25800 1.13957 0.65897 1.43450 "2023-09-06 01:10:00" "2023-09-06 01:10:00"
26400 1.11798 0.65042 0.74471 "2023-09-06 01:20:00" "2023-09-06 00:30:00"
26400 1.11798 0.65042 0.66250 "2023-09-06 01:20:00" "2023-09-06 00:40:00"
26400 1.11798 0.65042 0.80686 "2023-09-06 01:20:00" "2023-09-06 00:50:00"
26400 1.11798 0.65042 0.72543 "2023-09-06 01:20:00" "2023-09-06 01:00:00"
26400 1.11798 0.65042 1.43450 "2023-09-06 01:20:00" "2023-09-06 01:10:00"
26400 1.11798 0.65042 1.48329 "2023-09-06 01:20:00" "2023-09-06 01:20:00"
27000 1.06684 0.64863 0.66250 "2023-09-06 01:30:00" "2023-09-06 00:40:00"
27000 1.06684 0.64863 0.80686 "2023-09-06 01:30:00" "2023-09-06 00:50:00"
27000 1.06684 0.64863 0.72543 "2023-09-06 01:30:00" "2023-09-06 01:00:00"
27000 1.06684 0.64863 1.43450 "2023-09-06 01:30:00" "2023-09-06 01:10:00"
27000 1.06684 0.64863 1.48329 "2023-09-06 01:30:00" "2023-09-06 01:20:00"
27000 1.06684 0.64863 1.21088 "2023-09-06 01:30:00" "2023-09-06 01:30:00"
