20230910
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
25200 2.36309 1.59586 2.41712 "2023-09-11 01:00:00" "2023-09-11 01:00:00"
25800 2.33445 1.58371 2.06900 "2023-09-11 01:10:00" "2023-09-11 00:20:00"
25800 2.33445 1.58371 2.42620 "2023-09-11 01:10:00" "2023-09-11 00:30:00"
25800 2.33445 1.58371 2.29400 "2023-09-11 01:10:00" "2023-09-11 00:40:00"
25800 2.33445 1.58371 2.54083 "2023-09-11 01:10:00" "2023-09-11 00:50:00"
25800 2.33445 1.58371 2.41712 "2023-09-11 01:10:00" "2023-09-11 01:00:00"
25800 2.33445 1.58371 2.55167 "2023-09-11 01:10:00" "2023-09-11 01:10:00"
26400 2.35797 1.54655 2.42620 "2023-09-11 01:20:00" "2023-09-11 00:30:00"
26400 2.35797 1.54655 2.29400 "2023-09-11 01:20:00" "2023-09-11 00:40:00"
26400 2.35797 1.54655 2.54083 "2023-09-11 01:20:00" "2023-09-11 00:50:00"
26400 2.35797 1.54655 2.41712 "2023-09-11 01:20:00" "2023-09-11 01:00:00"
26400 2.35797 1.54655 2.55167 "2023-09-11 01:20:00" "2023-09-11 01:10:00"
26400 2.35797 1.54655 2.11957 "2023-09-11 01:20:00" "2023-09-11 01:20:00"
27000 2.23018 1.52453 2.29400 "2023-09-11 01:30:00" "2023-09-11 00:40:00"
27000 2.23018 1.52453 2.54083 "2023-09-11 01:30:00" "2023-09-11 00:50:00"
27000 2.23018 1.52453 2.41712 "2023-09-11 01:30:00" "2023-09-11 01:00:00"
27000 2.23018 1.52453 2.55167 "2023-09-11 01:30:00" "2023-09-11 01:10:00"
27000 2.23018 1.52453 2.11957 "2023-09-11 01:30:00" "2023-09-11 01:20:00"
27000 2.23018 1.52453 2.27650 "2023-09-11 01:30:00" "2023-09-11 01:30:00"
27600 2.18092 1.53098 2.54083 "2023-09-11 01:40:00" "2023-09-11 00:50:00"
27600 2.18092 1.53098 2.41712 "2023-09-11 01:40:00" "2023-09-11 01:00:00"
27600 2.18092 1.53098 2.55167 "2023-09-11 01:40:00" "2023-09-11 01:10:00"
27600 2.18092 1.53098 2.11957 "2023-09-11 01:40:00" "2023-09-11 01:20:00"
27600 2.18092 1.53098 2.27650 "2023-09-11 01:40:00" "2023-09-11 01:30:00"
27600 2.18092 1.53098 9999.00000 "2023-09-11 01:40:00" "2023-09-11 01:40:00"
28200 2.28673 1.56477 2.41712 "2023-09-11 01:50:00" "2023-09-11 01:00:00"
28200 2.28673 1.56477 2.55167 "2023-09-11 01:50:00" "2023-09-11 01:10:00"
28200 2.28673 1.56477 2.11957 "2023-09-11 01:50:00" "2023-09-11 01:20:00"
28200 2.28673 1.56477 2.27650 "2023-09-11 01:50:00" "2023-09-11 01:30:00"
28200 2.28673 1.56477 9999.00000 "2023-09-11 01:50:00" "2023-09-11 01:40:00"
28200 2.28673 1.56477 9999.00000 "2023-09-11 01:50:00" "2023-09-11 01:50:00"
28800 2.30100 1.59538 2.55167 "2023-09-11 02:00:00" "2023-09-11 01:10:00"
28800 2.30100 1.59538 2.11957 "2023-09-11 02:00:00" "2023-09-11 01:20:00"
28800 2.30100 1.59538 2.27650 "2023-09-11 02:00:00" "2023-09-11 01:30:00"
28800 2.30100 1.59538 9999.00000 "2023-09-11 02:00:00" "2023-09-11 01:40:00"
28800 2.30100 1.59538 9999.00000 "2023-09-11 02:00:00" "2023-09-11 01:50:00"
28800 2.30100 1.59538 9999.00000 "2023-09-11 02:00:00" "2023-09-11 02:00:00"
29400 9999.00000 1.58315 2.11957 "2023-09-11 02:10:00" "2023-09-11 01:20:00"
29400 9999.00000 1.58315 2.27650 "2023-09-11 02:10:00" "2023-09-11 01:30:00"
29400 9999.00000 1.58315 9999.00000 "2023-09-11 02:10:00" "2023-09-11 01:40:00"
29400 9999.00000 1.58315 9999.00000 "2023-09-11 02:10:00" "2023-09-11 01:50:00"
29400 9999.00000 1.58315 9999.00000 "2023-09-11 02:10:00" "2023-09-11 02:00:00"
29400 9999.00000 1.58315 9999.00000 "2023-09-11 02:10:00" "2023-09-11 02:10:00"
30000 9999.00000 1.56856 2.27650 "2023-09-11 02:20:00" "2023-09-11 01:30:00"
30000 9999.00000 1.56856 9999.00000 "2023-09-11 02:20:00" "2023-09-11 01:40:00"
30000 9999.00000 1.56856 9999.00000 "2023-09-11 02:20:00" "2023-09-11 01:50:00"
30000 9999.00000 1.56856 9999.00000 "2023-09-11 02:20:00" "2023-09-11 02:00:00"
30000 9999.00000 1.56856 9999.00000 "2023-09-11 02:20:00" "2023-09-11 02:10:00"
30000 9999.00000 1.56856 9999.00000 "2023-09-11 02:20:00" "2023-09-11 02:20:00"
30600 9999.00000 1.56661 9999.00000 "2023-09-11 02:30:00" "2023-09-11 01:40:00"
30600 9999.00000 1.56661 9999.00000 "2023-09-11 02:30:00" "2023-09-11 01:50:00"
30600 9999.00000 1.56661 9999.00000 "2023-09-11 02:30:00" "2023-09-11 02:00:00"
30600 9999.00000 1.56661 9999.00000 "2023-09-11 02:30:00" "2023-09-11 02:10:00"
30600 9999.00000 1.56661 9999.00000 "2023-09-11 02:30:00" "2023-09-11 02:20:00"
30600 9999.00000 1.56661 9999.00000 "2023-09-11 02:30:00" "2023-09-11 02:30:00"
31200 9999.00000 1.59378 9999.00000 "2023-09-11 02:40:00" "2023-09-11 01:50:00"
31200 9999.00000 1.59378 9999.00000 "2023-09-11 02:40:00" "2023-09-11 02:00:00"
31200 9999.00000 1.59378 9999.00000 "2023-09-11 02:40:00" "2023-09-11 02:10:00"
31200 9999.00000 1.59378 9999.00000 "2023-09-11 02:40:00" "2023-09-11 02:20:00"
31200 9999.00000 1.59378 9999.00000 "2023-09-11 02:40:00" "2023-09-11 02:30:00"
31200 9999.00000 1.59378 9999.00000 "2023-09-11 02:40:00" "2023-09-11 02:40:00"
31800 9999.00000 1.59587 9999.00000 "2023-09-11 02:50:00" "2023-09-11 02:00:00"
31800 9999.00000 1.59587 9999.00000 "2023-09-11 02:50:00" "2023-09-11 02:10:00"
31800 9999.00000 1.59587 9999.00000 "2023-09-11 02:50:00" "2023-09-11 02:20:00"
31800 9999.00000 1.59587 9999.00000 "2023-09-11 02:50:00" "2023-09-11 02:30:00"
31800 9999.00000 1.59587 9999.00000 "2023-09-11 02:50:00" "2023-09-11 02:40:00"
31800 9999.00000 1.59587 9999.00000 "2023-09-11 02:50:00" "2023-09-11 02:50:00"
32400 9999.00000 1.54738 9999.00000 "2023-09-11 03:00:00" "2023-09-11 02:10:00"
32400 9999.00000 1.54738 9999.00000 "2023-09-11 03:00:00" "2023-09-11 02:20:00"
32400 9999.00000 1.54738 9999.00000 "2023-09-11 03:00:00" "2023-09-11 02:30:00"
32400 9999.00000 1.54738 9999.00000 "2023-09-11 03:00:00" "2023-09-11 02:40:00"
32400 9999.00000 1.54738 9999.00000 "2023-09-11 03:00:00" "2023-09-11 02:50:00"
32400 9999.00000 1.54738 9999.00000 "2023-09-11 03:00:00" "2023-09-11 03:00:00"
33000 9999.00000 1.51110 9999.00000 "2023-09-11 03:10:00" "2023-09-11 02:20:00"
33000 9999.00000 1.51110 9999.00000 "2023-09-11 03:10:00" "2023-09-11 02:30:00"
33000 9999.00000 1.51110 9999.00000 "2023-09-11 03:10:00" "2023-09-11 02:40:00"
33000 9999.00000 1.51110 9999.00000 "2023-09-11 03:10:00" "2023-09-11 02:50:00"
33000 9999.00000 1.51110 9999.00000 "2023-09-11 03:10:00" "2023-09-11 03:00:00"
33000 9999.00000 1.51110 9999.00000 "2023-09-11 03:10:00" "2023-09-11 03:10:00"
33600 9999.00000 1.49068 9999.00000 "2023-09-11 03:20:00" "2023-09-11 02:30:00"
33600 9999.00000 1.49068 9999.00000 "2023-09-11 03:20:00" "2023-09-11 02:40:00"
33600 9999.00000 1.49068 9999.00000 "2023-09-11 03:20:00" "2023-09-11 02:50:00"
33600 9999.00000 1.49068 9999.00000 "2023-09-11 03:20:00" "2023-09-11 03:00:00"
33600 9999.00000 1.49068 9999.00000 "2023-09-11 03:20:00" "2023-09-11 03:10:00"
33600 9999.00000 1.49068 9999.00000 "2023-09-11 03:20:00" "2023-09-11 03:20:00"
34200 9999.00000 1.50235 9999.00000 "2023-09-11 03:30:00" "2023-09-11 02:40:00"
34200 9999.00000 1.50235 9999.00000 "2023-09-11 03:30:00" "2023-09-11 02:50:00"
34200 9999.00000 1.50235 9999.00000 "2023-09-11 03:30:00" "2023-09-11 03:00:00"
34200 9999.00000 1.50235 9999.00000 "2023-09-11 03:30:00" "2023-09-11 03:10:00"
34200 9999.00000 1.50235 9999.00000 "2023-09-11 03:30:00" "2023-09-11 03:20:00"
34200 9999.00000 1.50235 9999.00000 "2023-09-11 03:30:00" "2023-09-11 03:30:00"
34800 9999.00000 1.48566 9999.00000 "2023-09-11 03:40:00" "2023-09-11 02:50:00"
34800 9999.00000 1.48566 9999.00000 "2023-09-11 03:40:00" "2023-09-11 03:00:00"
34800 9999.00000 1.48566 9999.00000 "2023-09-11 03:40:00" "2023-09-11 03:10:00"
34800 9999.00000 1.48566 9999.00000 "2023-09-11 03:40:00" "2023-09-11 03:20:00"
34800 9999.00000 1.48566 9999.00000 "2023-09-11 03:40:00" "2023-09-11 03:30:00"
34800 9999.00000 1.48566 9999.00000 "2023-09-11 03:40:00" "2023-09-11 03:40:00"
35400 9999.00000 1.42948 9999.00000 "2023-09-11 03:50:00" "2023-09-11 03:00:00"
35400 9999.00000 1.42948 9999.00000 "2023-09-11 03:50:00" "2023-09-11 03:10:00"
35400 9999.00000 1.42948 9999.00000 "2023-09-11 03:50:00" "2023-09-11 03:20:00"
35400 9999.00000 1.42948 9999.00000 "2023-09-11 03:50:00" "2023-09-11 03:30:00"
35400 9999.00000 1.42948 9999.00000 "2023-09-11 03:50:00" "2023-09-11 03:40:00"
35400 9999.00000 1.42948 9999.00000 "2023-09-11 03:50:00" "2023-09-11 03:50:00"
36000 9999.00000 1.43242 9999.00000 "2023-09-11 04:00:00" "2023-09-11 03:10:00"
36000 9999.00000 1.43242 9999.00000 "2023-09-11 04:00:00" "2023-09-11 03:20:00"
36000 9999.00000 1.43242 9999.00000 "2023-09-11 04:00:00" "2023-09-11 03:30:00"
36000 9999.00000 1.43242 9999.00000 "2023-09-11 04:00:00" "2023-09-11 03:40:00"
36000 9999.00000 1.43242 9999.00000 "2023-09-11 04:00:00" "2023-09-11 03:50:00"
36000 9999.00000 1.43242 9999.00000 "2023-09-11 04:00:00" "2023-09-11 04:00:00"
36600 9999.00000 1.43309 9999.00000 "2023-09-11 04:10:00" "2023-09-11 03:20:00"
36600 9999.00000 1.43309 9999.00000 "2023-09-11 04:10:00" "2023-09-11 03:30:00"
36600 9999.00000 1.43309 9999.00000 "2023-09-11 04:10:00" "2023-09-11 03:40:00"
36600 9999.00000 1.43309 9999.00000 "2023-09-11 04:10:00" "2023-09-11 03:50:00"
36600 9999.00000 1.43309 9999.00000 "2023-09-11 04:10:00" "2023-09-11 04:00:00"
36600 9999.00000 1.43309 9999.00000 "2023-09-11 04:10:00" "2023-09-11 04:10:00"
37200 9999.00000 1.44718 9999.00000 "2023-09-11 04:20:00" "2023-09-11 03:30:00"
37200 9999.00000 1.44718 9999.00000 "2023-09-11 04:20:00" "2023-09-11 03:40:00"
37200 9999.00000 1.44718 9999.00000 "2023-09-11 04:20:00" "2023-09-11 03:50:00"
37200 9999.00000 1.44718 9999.00000 "2023-09-11 04:20:00" "2023-09-11 04:00:00"
37200 9999.00000 1.44718 9999.00000 "2023-09-11 04:20:00" "2023-09-11 04:10:00"
37200 9999.00000 1.44718 9999.00000 "2023-09-11 04:20:00" "2023-09-11 04:20:00"
37800 9999.00000 1.43458 9999.00000 "2023-09-11 04:30:00" "2023-09-11 03:40:00"
37800 9999.00000 1.43458 9999.00000 "2023-09-11 04:30:00" "2023-09-11 03:50:00"
37800 9999.00000 1.43458 9999.00000 "2023-09-11 04:30:00" "2023-09-11 04:00:00"
37800 9999.00000 1.43458 9999.00000 "2023-09-11 04:30:00" "2023-09-11 04:10:00"
37800 9999.00000 1.43458 9999.00000 "2023-09-11 04:30:00" "2023-09-11 04:20:00"
37800 9999.00000 1.43458 9999.00000 "2023-09-11 04:30:00" "2023-09-11 04:30:00"
38400 9999.00000 1.40689 9999.00000 "2023-09-11 04:40:00" "2023-09-11 03:50:00"
38400 9999.00000 1.40689 9999.00000 "2023-09-11 04:40:00" "2023-09-11 04:00:00"
38400 9999.00000 1.40689 9999.00000 "2023-09-11 04:40:00" "2023-09-11 04:10:00"
38400 9999.00000 1.40689 9999.00000 "2023-09-11 04:40:00" "2023-09-11 04:20:00"
38400 9999.00000 1.40689 9999.00000 "2023-09-11 04:40:00" "2023-09-11 04:30:00"
38400 9999.00000 1.40689 9999.00000 "2023-09-11 04:40:00" "2023-09-11 04:40:00"
39000 9999.00000 1.39670 9999.00000 "2023-09-11 04:50:00" "2023-09-11 04:00:00"
39000 9999.00000 1.39670 9999.00000 "2023-09-11 04:50:00" "2023-09-11 04:10:00"
39000 9999.00000 1.39670 9999.00000 "2023-09-11 04:50:00" "2023-09-11 04:20:00"
39000 9999.00000 1.39670 9999.00000 "2023-09-11 04:50:00" "2023-09-11 04:30:00"
39000 9999.00000 1.39670 9999.00000 "2023-09-11 04:50:00" "2023-09-11 04:40:00"
39000 9999.00000 1.39670 9999.00000 "2023-09-11 04:50:00" "2023-09-11 04:50:00"
39600 9999.00000 1.38327 9999.00000 "2023-09-11 05:00:00" "2023-09-11 04:10:00"
39600 9999.00000 1.38327 9999.00000 "2023-09-11 05:00:00" "2023-09-11 04:20:00"
39600 9999.00000 1.38327 9999.00000 "2023-09-11 05:00:00" "2023-09-11 04:30:00"
39600 9999.00000 1.38327 9999.00000 "2023-09-11 05:00:00" "2023-09-11 04:40:00"
39600 9999.00000 1.38327 9999.00000 "2023-09-11 05:00:00" "2023-09-11 04:50:00"
39600 9999.00000 1.38327 9999.00000 "2023-09-11 05:00:00" "2023-09-11 05:00:00"
40200 9999.00000 1.35767 9999.00000 "2023-09-11 05:10:00" "2023-09-11 04:20:00"
40200 9999.00000 1.35767 9999.00000 "2023-09-11 05:10:00" "2023-09-11 04:30:00"
40200 9999.00000 1.35767 9999.00000 "2023-09-11 05:10:00" "2023-09-11 04:40:00"
40200 9999.00000 1.35767 9999.00000 "2023-09-11 05:10:00" "2023-09-11 04:50:00"
40200 9999.00000 1.35767 9999.00000 "2023-09-11 05:10:00" "2023-09-11 05:00:00"
40200 9999.00000 1.35767 9999.00000 "2023-09-11 05:10:00" "2023-09-11 05:10:00"
40800 9999.00000 1.31819 9999.00000 "2023-09-11 05:20:00" "2023-09-11 04:30:00"
40800 9999.00000 1.31819 9999.00000 "2023-09-11 05:20:00" "2023-09-11 04:40:00"
40800 9999.00000 1.31819 9999.00000 "2023-09-11 05:20:00" "2023-09-11 04:50:00"
40800 9999.00000 1.31819 9999.00000 "2023-09-11 05:20:00" "2023-09-11 05:00:00"
40800 9999.00000 1.31819 9999.00000 "2023-09-11 05:20:00" "2023-09-11 05:10:00"
40800 9999.00000 1.31819 9999.00000 "2023-09-11 05:20:00" "2023-09-11 05:20:00"
41400 9999.00000 1.30953 9999.00000 "2023-09-11 05:30:00" "2023-09-11 04:40:00"
41400 9999.00000 1.30953 9999.00000 "2023-09-11 05:30:00" "2023-09-11 04:50:00"
41400 9999.00000 1.30953 9999.00000 "2023-09-11 05:30:00" "2023-09-11 05:00:00"
41400 9999.00000 1.30953 9999.00000 "2023-09-11 05:30:00" "2023-09-11 05:10:00"
41400 9999.00000 1.30953 9999.00000 "2023-09-11 05:30:00" "2023-09-11 05:20:00"
41400 9999.00000 1.30953 9999.00000 "2023-09-11 05:30:00" "2023-09-11 05:30:00"
42000 9999.00000 1.32697 9999.00000 "2023-09-11 05:40:00" "2023-09-11 04:50:00"
42000 9999.00000 1.32697 9999.00000 "2023-09-11 05:40:00" "2023-09-11 05:00:00"
42000 9999.00000 1.32697 9999.00000 "2023-09-11 05:40:00" "2023-09-11 05:10:00"
42000 9999.00000 1.32697 9999.00000 "2023-09-11 05:40:00" "2023-09-11 05:20:00"
42000 9999.00000 1.32697 9999.00000 "2023-09-11 05:40:00" "2023-09-11 05:30:00"
42000 9999.00000 1.32697 9999.00000 "2023-09-11 05:40:00" "2023-09-11 05:40:00"
42600 9999.00000 1.35043 9999.00000 "2023-09-11 05:50:00" "2023-09-11 05:00:00"
42600 9999.00000 1.35043 9999.00000 "2023-09-11 05:50:00" "2023-09-11 05:10:00"
42600 9999.00000 1.35043 9999.00000 "2023-09-11 05:50:00" "2023-09-11 05:20:00"
42600 9999.00000 1.35043 9999.00000 "2023-09-11 05:50:00" "2023-09-11 05:30:00"
42600 9999.00000 1.35043 9999.00000 "2023-09-11 05:50:00" "2023-09-11 05:40:00"
42600 9999.00000 1.35043 9999.00000 "2023-09-11 05:50:00" "2023-09-11 05:50:00"
43200 1.56525 1.37528 9999.00000 "2023-09-11 06:00:00" "2023-09-11 05:10:00"
43200 1.56525 1.37528 9999.00000 "2023-09-11 06:00:00" "2023-09-11 05:20:00"
43200 1.56525 1.37528 9999.00000 "2023-09-11 06:00:00" "2023-09-11 05:30:00"
43200 1.56525 1.37528 9999.00000 "2023-09-11 06:00:00" "2023-09-11 05:40:00"
43200 1.56525 1.37528 9999.00000 "2023-09-11 06:00:00" "2023-09-11 05:50:00"
43200 1.56525 1.37528 9999.00000 "2023-09-11 06:00:00" "2023-09-11 06:00:00"
43800 1.45928 1.39082 9999.00000 "2023-09-11 06:10:00" "2023-09-11 05:20:00"
43800 1.45928 1.39082 9999.00000 "2023-09-11 06:10:00" "2023-09-11 05:30:00"
43800 1.45928 1.39082 9999.00000 "2023-09-11 06:10:00" "2023-09-11 05:40:00"
43800 1.45928 1.39082 9999.00000 "2023-09-11 06:10:00" "2023-09-11 05:50:00"
43800 1.45928 1.39082 9999.00000 "2023-09-11 06:10:00" "2023-09-11 06:00:00"
43800 1.45928 1.39082 9999.00000 "2023-09-11 06:10:00" "2023-09-11 06:10:00"
44400 1.51588 1.43210 9999.00000 "2023-09-11 06:20:00" "2023-09-11 05:30:00"
44400 1.51588 1.43210 9999.00000 "2023-09-11 06:20:00" "2023-09-11 05:40:00"
44400 1.51588 1.43210 9999.00000 "2023-09-11 06:20:00" "2023-09-11 05:50:00"
44400 1.51588 1.43210 9999.00000 "2023-09-11 06:20:00" "2023-09-11 06:00:00"
44400 1.51588 1.43210 9999.00000 "2023-09-11 06:20:00" "2023-09-11 06:10:00"
44400 1.51588 1.43210 9999.00000 "2023-09-11 06:20:00" "2023-09-11 06:20:00"
45000 1.47185 1.47090 9999.00000 "2023-09-11 06:30:00" "2023-09-11 05:40:00"
45000 1.47185 1.47090 9999.00000 "2023-09-11 06:30:00" "2023-09-11 05:50:00"
45000 1.47185 1.47090 9999.00000 "2023-09-11 06:30:00" "2023-09-11 06:00:00"
45000 1.47185 1.47090 9999.00000 "2023-09-11 06:30:00" "2023-09-11 06:10:00"
45000 1.47185 1.47090 9999.00000 "2023-09-11 06:30:00" "2023-09-11 06:20:00"
45000 1.47185 1.47090 9999.00000 "2023-09-11 06:30:00" "2023-09-11 06:30:00"
45600 1.43247 1.46354 9999.00000 "2023-09-11 06:40:00" "2023-09-11 05:50:00"
45600 1.43247 1.46354 9999.00000 "2023-09-11 06:40:00" "2023-09-11 06:00:00"
45600 1.43247 1.46354 9999.00000 "2023-09-11 06:40:00" "2023-09-11 06:10:00"
45600 1.43247 1.46354 9999.00000 "2023-09-11 06:40:00" "2023-09-11 06:20:00"
45600 1.43247 1.46354 9999.00000 "2023-09-11 06:40:00" "2023-09-11 06:30:00"
45600 1.43247 1.46354 1.50025 "2023-09-11 06:40:00" "2023-09-11 06:40:00"
46200 1.40464 1.45916 9999.00000 "2023-09-11 06:50:00" "2023-09-11 06:00:00"
46200 1.40464 1.45916 9999.00000 "2023-09-11 06:50:00" "2023-09-11 06:10:00"
46200 1.40464 1.45916 9999.00000 "2023-09-11 06:50:00" "2023-09-11 06:20:00"
46200 1.40464 1.45916 9999.00000 "2023-09-11 06:50:00" "2023-09-11 06:30:00"
46200 1.40464 1.45916 1.50025 "2023-09-11 06:50:00" "2023-09-11 06:40:00"
46200 1.40464 1.45916 1.56412 "2023-09-11 06:50:00" "2023-09-11 06:50:00"
46800 1.39185 1.45950 9999.00000 "2023-09-11 07:00:00" "2023-09-11 06:10:00"
46800 1.39185 1.45950 9999.00000 "2023-09-11 07:00:00" "2023-09-11 06:20:00"
46800 1.39185 1.45950 9999.00000 "2023-09-11 07:00:00" "2023-09-11 06:30:00"
46800 1.39185 1.45950 1.50025 "2023-09-11 07:00:00" "2023-09-11 06:40:00"
46800 1.39185 1.45950 1.56412 "2023-09-11 07:00:00" "2023-09-11 06:50:00"
46800 1.39185 1.45950 1.40014 "2023-09-11 07:00:00" "2023-09-11 07:00:00"
47400 1.39894 1.44923 9999.00000 "2023-09-11 07:10:00" "2023-09-11 06:20:00"
47400 1.39894 1.44923 9999.00000 "2023-09-11 07:10:00" "2023-09-11 06:30:00"
47400 1.39894 1.44923 1.50025 "2023-09-11 07:10:00" "2023-09-11 06:40:00"
47400 1.39894 1.44923 1.56412 "2023-09-11 07:10:00" "2023-09-11 06:50:00"
47400 1.39894 1.44923 1.40014 "2023-09-11 07:10:00" "2023-09-11 07:00:00"
47400 1.39894 1.44923 1.33800 "2023-09-11 07:10:00" "2023-09-11 07:10:00"
48000 1.35588 1.45451 9999.00000 "2023-09-11 07:20:00" "2023-09-11 06:30:00"
48000 1.35588 1.45451 1.50025 "2023-09-11 07:20:00" "2023-09-11 06:40:00"
48000 1.35588 1.45451 1.56412 "2023-09-11 07:20:00" "2023-09-11 06:50:00"
48000 1.35588 1.45451 1.40014 "2023-09-11 07:20:00" "2023-09-11 07:00:00"
48000 1.35588 1.45451 1.33800 "2023-09-11 07:20:00" "2023-09-11 07:10:00"
48000 1.35588 1.45451 1.28729 "2023-09-11 07:20:00" "2023-09-11 07:20:00"
48600 1.32983 1.41813 1.50025 "2023-09-11 07:30:00" "2023-09-11 06:40:00"
48600 1.32983 1.41813 1.56412 "2023-09-11 07:30:00" "2023-09-11 06:50:00"
48600 1.32983 1.41813 1.40014 "2023-09-11 07:30:00" "2023-09-11 07:00:00"
48600 1.32983 1.41813 1.33800 "2023-09-11 07:30:00" "2023-09-11 07:10:00"
48600 1.32983 1.41813 1.28729 "2023-09-11 07:30:00" "2023-09-11 07:20:00"
48600 1.32983 1.41813 1.31113 "2023-09-11 07:30:00" "2023-09-11 07:30:00"
49200 1.29362 1.39734 1.56412 "2023-09-11 07:40:00" "2023-09-11 06:50:00"
49200 1.29362 1.39734 1.40014 "2023-09-11 07:40:00" "2023-09-11 07:00:00"
49200 1.29362 1.39734 1.33800 "2023-09-11 07:40:00" "2023-09-11 07:10:00"
49200 1.29362 1.39734 1.28729 "2023-09-11 07:40:00" "2023-09-11 07:20:00"
49200 1.29362 1.39734 1.31113 "2023-09-11 07:40:00" "2023-09-11 07:30:00"
49200 1.29362 1.39734 1.48850 "2023-09-11 07:40:00" "2023-09-11 07:40:00"
49800 1.28266 1.39669 1.40014 "2023-09-11 07:50:00" "2023-09-11 07:00:00"
49800 1.28266 1.39669 1.33800 "2023-09-11 07:50:00" "2023-09-11 07:10:00"
49800 1.28266 1.39669 1.28729 "2023-09-11 07:50:00" "2023-09-11 07:20:00"
49800 1.28266 1.39669 1.31113 "2023-09-11 07:50:00" "2023-09-11 07:30:00"
49800 1.28266 1.39669 1.48850 "2023-09-11 07:50:00" "2023-09-11 07:40:00"
49800 1.28266 1.39669 1.45675 "2023-09-11 07:50:00" "2023-09-11 07:50:00"
50400 1.28291 1.36123 1.33800 "2023-09-11 08:00:00" "2023-09-11 07:10:00"
50400 1.28291 1.36123 1.28729 "2023-09-11 08:00:00" "2023-09-11 07:20:00"
50400 1.28291 1.36123 1.31113 "2023-09-11 08:00:00" "2023-09-11 07:30:00"
50400 1.28291 1.36123 1.48850 "2023-09-11 08:00:00" "2023-09-11 07:40:00"
50400 1.28291 1.36123 1.45675 "2023-09-11 08:00:00" "2023-09-11 07:50:00"
50400 1.28291 1.36123 1.27329 "2023-09-11 08:00:00" "2023-09-11 08:00:00"
51000 1.24547 1.36680 1.28729 "2023-09-11 08:10:00" "2023-09-11 07:20:00"
51000 1.24547 1.36680 1.31113 "2023-09-11 08:10:00" "2023-09-11 07:30:00"
51000 1.24547 1.36680 1.48850 "2023-09-11 08:10:00" "2023-09-11 07:40:00"
51000 1.24547 1.36680 1.45675 "2023-09-11 08:10:00" "2023-09-11 07:50:00"
51000 1.24547 1.36680 1.27329 "2023-09-11 08:10:00" "2023-09-11 08:00:00"
51000 1.24547 1.36680 1.16750 "2023-09-11 08:10:00" "2023-09-11 08:10:00"
51600 1.20446 1.38378 1.31113 "2023-09-11 08:20:00" "2023-09-11 07:30:00"
51600 1.20446 1.38378 1.48850 "2023-09-11 08:20:00" "2023-09-11 07:40:00"
51600 1.20446 1.38378 1.45675 "2023-09-11 08:20:00" "2023-09-11 07:50:00"
51600 1.20446 1.38378 1.27329 "2023-09-11 08:20:00" "2023-09-11 08:00:00"
51600 1.20446 1.38378 1.16750 "2023-09-11 08:20:00" "2023-09-11 08:10:00"
51600 1.20446 1.38378 1.09257 "2023-09-11 08:20:00" "2023-09-11 08:20:00"
52200 1.18963 1.39469 1.48850 "2023-09-11 08:30:00" "2023-09-11 07:40:00"
52200 1.18963 1.39469 1.45675 "2023-09-11 08:30:00" "2023-09-11 07:50:00"
52200 1.18963 1.39469 1.27329 "2023-09-11 08:30:00" "2023-09-11 08:00:00"
