20230913
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 1.85701 0.75079 1.66086 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
19200 1.84352 0.74859 1.75937 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 1.84352 0.74859 1.77518 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19800 1.79897 0.75048 1.85760 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 1.79897 0.75048 1.86519 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 1.79897 0.75048 1.85964 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
20400 1.72238 0.73969 1.90971 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 1.72238 0.73969 1.91544 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 1.72238 0.73969 1.89402 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 1.72238 0.73969 1.85877 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 1.57091 0.72867 1.90471 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 1.57091 0.72867 1.91063 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 1.57091 0.72867 1.88099 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 1.57091 0.72867 1.80750 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 1.57091 0.72867 1.71544 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 1.45277 0.71821 1.87831 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 1.45277 0.71821 1.88448 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 1.45277 0.71821 1.84908 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 1.45277 0.71821 1.74767 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 1.45277 0.71821 1.61242 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
