20230918
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "PERSISTENCE("")" Date_of_forecast Date_of_computing
18600 0.83633 0.89907 0.85350 "2023-09-18 23:10:00" "2023-09-18 23:10:00"
19200 0.84162 0.88590 0.85350 "2023-09-18 23:20:00" "2023-09-18 23:10:00"
19200 0.84162 0.88590 0.72680 "2023-09-18 23:20:00" "2023-09-18 23:20:00"
19800 0.84854 0.87717 0.85350 "2023-09-18 23:30:00" "2023-09-18 23:10:00"
19800 0.84854 0.87717 0.72680 "2023-09-18 23:30:00" "2023-09-18 23:20:00"
19800 0.84854 0.87717 0.81575 "2023-09-18 23:30:00" "2023-09-18 23:30:00"
20400 0.88561 0.83210 0.85350 "2023-09-18 23:40:00" "2023-09-18 23:10:00"
20400 0.88561 0.83210 0.72680 "2023-09-18 23:40:00" "2023-09-18 23:20:00"
20400 0.88561 0.83210 0.81575 "2023-09-18 23:40:00" "2023-09-18 23:30:00"
20400 0.88561 0.83210 0.90800 "2023-09-18 23:40:00" "2023-09-18 23:40:00"
21000 0.95012 0.82671 0.85350 "2023-09-18 23:50:00" "2023-09-18 23:10:00"
21000 0.95012 0.82671 0.72680 "2023-09-18 23:50:00" "2023-09-18 23:20:00"
21000 0.95012 0.82671 0.81575 "2023-09-18 23:50:00" "2023-09-18 23:30:00"
21000 0.95012 0.82671 0.90800 "2023-09-18 23:50:00" "2023-09-18 23:40:00"
21000 0.95012 0.82671 0.89714 "2023-09-18 23:50:00" "2023-09-18 23:50:00"
21600 1.00556 0.82674 0.85350 "2023-09-19 00:00:00" "2023-09-18 23:10:00"
21600 1.00556 0.82674 0.72680 "2023-09-19 00:00:00" "2023-09-18 23:20:00"
21600 1.00556 0.82674 0.81575 "2023-09-19 00:00:00" "2023-09-18 23:30:00"
21600 1.00556 0.82674 0.90800 "2023-09-19 00:00:00" "2023-09-18 23:40:00"
21600 1.00556 0.82674 0.89714 "2023-09-19 00:00:00" "2023-09-18 23:50:00"
21600 1.00556 0.82674 0.82437 "2023-09-19 00:00:00" "2023-09-19 00:00:00"
22200 1.03778 0.82449 0.72680 "2023-09-19 00:10:00" "2023-09-18 23:20:00"
22200 1.03778 0.82449 0.81575 "2023-09-19 00:10:00" "2023-09-18 23:30:00"
22200 1.03778 0.82449 0.90800 "2023-09-19 00:10:00" "2023-09-18 23:40:00"
22200 1.03778 0.82449 0.89714 "2023-09-19 00:10:00" "2023-09-18 23:50:00"
22200 1.03778 0.82449 0.82437 "2023-09-19 00:10:00" "2023-09-19 00:00:00"
22200 1.03778 0.82449 0.92457 "2023-09-19 00:10:00" "2023-09-19 00:10:00"
22800 1.06953 0.82157 0.81575 "2023-09-19 00:20:00" "2023-09-18 23:30:00"
22800 1.06953 0.82157 0.90800 "2023-09-19 00:20:00" "2023-09-18 23:40:00"
22800 1.06953 0.82157 0.89714 "2023-09-19 00:20:00" "2023-09-18 23:50:00"
22800 1.06953 0.82157 0.82437 "2023-09-19 00:20:00" "2023-09-19 00:00:00"
22800 1.06953 0.82157 0.92457 "2023-09-19 00:20:00" "2023-09-19 00:10:00"
22800 1.06953 0.82157 1.13238 "2023-09-19 00:20:00" "2023-09-19 00:20:00"
23400 1.08775 0.82824 0.90800 "2023-09-19 00:30:00" "2023-09-18 23:40:00"
23400 1.08775 0.82824 0.89714 "2023-09-19 00:30:00" "2023-09-18 23:50:00"
