20230921
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 1.75716 0.58326 1.57462 "2023-09-21 23:10:00" "2023-09-21 23:10:00"
19200 1.86242 0.60344 1.63615 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 1.86242 0.60344 1.73589 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19800 1.90956 0.62410 1.68933 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 1.90956 0.62410 1.83846 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 1.90956 0.62410 1.82008 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
20400 2.00108 0.63897 1.72799 "2023-09-21 23:40:00" "2023-09-21 23:10:00"
20400 2.00108 0.63897 1.92442 "2023-09-21 23:40:00" "2023-09-21 23:20:00"
20400 2.00108 0.63897 1.87560 "2023-09-21 23:40:00" "2023-09-21 23:30:00"
20400 2.00108 0.63897 1.95507 "2023-09-21 23:40:00" "2023-09-21 23:40:00"
21000 2.04747 0.63835 1.75117 "2023-09-21 23:50:00" "2023-09-21 23:10:00"
21000 2.04747 0.63835 1.99126 "2023-09-21 23:50:00" "2023-09-21 23:20:00"
21000 2.04747 0.63835 1.92328 "2023-09-21 23:50:00" "2023-09-21 23:30:00"
21000 2.04747 0.63835 2.01851 "2023-09-21 23:50:00" "2023-09-21 23:40:00"
21000 2.04747 0.63835 2.01559 "2023-09-21 23:50:00" "2023-09-21 23:50:00"
21600 2.02175 0.64175 1.75284 "2023-09-22 00:00:00" "2023-09-21 23:10:00"
21600 2.02175 0.64175 2.03703 "2023-09-22 00:00:00" "2023-09-21 23:20:00"
21600 2.02175 0.64175 1.95153 "2023-09-22 00:00:00" "2023-09-21 23:30:00"
21600 2.02175 0.64175 2.06876 "2023-09-22 00:00:00" "2023-09-21 23:40:00"
21600 2.02175 0.64175 2.05519 "2023-09-22 00:00:00" "2023-09-21 23:50:00"
21600 2.02175 0.64175 2.05133 "2023-09-22 00:00:00" "2023-09-22 00:00:00"
22200 1.90084 0.64616 2.06422 "2023-09-22 00:10:00" "2023-09-21 23:20:00"
22200 1.90084 0.64616 1.96158 "2023-09-22 00:10:00" "2023-09-21 23:30:00"
22200 1.90084 0.64616 2.10031 "2023-09-22 00:10:00" "2023-09-21 23:40:00"
22200 1.90084 0.64616 2.08072 "2023-09-22 00:10:00" "2023-09-21 23:50:00"
22200 1.90084 0.64616 2.06859 "2023-09-22 00:10:00" "2023-09-22 00:00:00"
22200 1.90084 0.64616 1.92144 "2023-09-22 00:10:00" "2023-09-22 00:10:00"
22800 1.78628 0.64906 1.95450 "2023-09-22 00:20:00" "2023-09-21 23:30:00"
22800 1.78628 0.64906 2.11371 "2023-09-22 00:20:00" "2023-09-21 23:40:00"
22800 1.78628 0.64906 2.08849 "2023-09-22 00:20:00" "2023-09-21 23:50:00"
22800 1.78628 0.64906 2.07259 "2023-09-22 00:20:00" "2023-09-22 00:00:00"
22800 1.78628 0.64906 1.83737 "2023-09-22 00:20:00" "2023-09-22 00:10:00"
22800 1.78628 0.64906 1.77075 "2023-09-22 00:20:00" "2023-09-22 00:20:00"
23400 1.69924 0.64856 2.10805 "2023-09-22 00:30:00" "2023-09-21 23:40:00"
23400 1.69924 0.64856 2.07691 "2023-09-22 00:30:00" "2023-09-21 23:50:00"
23400 1.69924 0.64856 2.05704 "2023-09-22 00:30:00" "2023-09-22 00:00:00"
23400 1.69924 0.64856 1.74350 "2023-09-22 00:30:00" "2023-09-22 00:10:00"
23400 1.69924 0.64856 1.64300 "2023-09-22 00:30:00" "2023-09-22 00:20:00"
23400 1.69924 0.64856 1.69102 "2023-09-22 00:30:00" "2023-09-22 00:30:00"
24000 1.60277 0.64757 2.05029 "2023-09-22 00:40:00" "2023-09-21 23:50:00"
24000 1.60277 0.64757 2.02800 "2023-09-22 00:40:00" "2023-09-22 00:00:00"
24000 1.60277 0.64757 1.64194 "2023-09-22 00:40:00" "2023-09-22 00:10:00"
24000 1.60277 0.64757 1.50698 "2023-09-22 00:40:00" "2023-09-22 00:20:00"
24000 1.60277 0.64757 1.59448 "2023-09-22 00:40:00" "2023-09-22 00:30:00"
24000 1.60277 0.64757 1.62084 "2023-09-22 00:40:00" "2023-09-22 00:40:00"
24600 1.55368 0.66420 2.00655 "2023-09-22 00:50:00" "2023-09-22 00:00:00"
24600 1.55368 0.66420 1.54845 "2023-09-22 00:50:00" "2023-09-22 00:10:00"
24600 1.55368 0.66420 1.38148 "2023-09-22 00:50:00" "2023-09-22 00:20:00"
24600 1.55368 0.66420 1.49800 "2023-09-22 00:50:00" "2023-09-22 00:30:00"
24600 1.55368 0.66420 1.56624 "2023-09-22 00:50:00" "2023-09-22 00:40:00"
24600 1.55368 0.66420 1.52739 "2023-09-22 00:50:00" "2023-09-22 00:50:00"
25200 1.51181 0.68294 1.47257 "2023-09-22 01:00:00" "2023-09-22 00:10:00"
25200 1.51181 0.68294 1.27330 "2023-09-22 01:00:00" "2023-09-22 00:20:00"
25200 1.51181 0.68294 1.41702 "2023-09-22 01:00:00" "2023-09-22 00:30:00"
25200 1.51181 0.68294 1.51252 "2023-09-22 01:00:00" "2023-09-22 00:40:00"
25200 1.51181 0.68294 1.45710 "2023-09-22 01:00:00" "2023-09-22 00:50:00"
25200 1.51181 0.68294 1.48227 "2023-09-22 01:00:00" "2023-09-22 01:00:00"
25800 1.53675 0.69462 1.18079 "2023-09-22 01:10:00" "2023-09-22 00:20:00"
25800 1.53675 0.69462 1.34995 "2023-09-22 01:10:00" "2023-09-22 00:30:00"
25800 1.53675 0.69462 1.47038 "2023-09-22 01:10:00" "2023-09-22 00:40:00"
25800 1.53675 0.69462 1.39819 "2023-09-22 01:10:00" "2023-09-22 00:50:00"
25800 1.53675 0.69462 1.41116 "2023-09-22 01:10:00" "2023-09-22 01:00:00"
25800 1.53675 0.69462 1.52952 "2023-09-22 01:10:00" "2023-09-22 01:10:00"
26400 1.50234 0.70640 1.28735 "2023-09-22 01:20:00" "2023-09-22 00:30:00"
26400 1.50234 0.70640 1.43177 "2023-09-22 01:20:00" "2023-09-22 00:40:00"
26400 1.50234 0.70640 1.34396 "2023-09-22 01:20:00" "2023-09-22 00:50:00"
26400 1.50234 0.70640 1.35062 "2023-09-22 01:20:00" "2023-09-22 01:00:00"
26400 1.50234 0.70640 1.53411 "2023-09-22 01:20:00" "2023-09-22 01:10:00"
26400 1.50234 0.70640 1.52176 "2023-09-22 01:20:00" "2023-09-22 01:20:00"
27000 1.44002 0.72576 1.40620 "2023-09-22 01:30:00" "2023-09-22 00:40:00"
27000 1.44002 0.72576 1.30461 "2023-09-22 01:30:00" "2023-09-22 00:50:00"
27000 1.44002 0.72576 1.30618 "2023-09-22 01:30:00" "2023-09-22 01:00:00"
27000 1.44002 0.72576 1.54641 "2023-09-22 01:30:00" "2023-09-22 01:10:00"
27000 1.44002 0.72576 1.51022 "2023-09-22 01:30:00" "2023-09-22 01:20:00"
27000 1.44002 0.72576 1.46263 "2023-09-22 01:30:00" "2023-09-22 01:30:00"
27600 1.37404 0.74047 1.26882 "2023-09-22 01:40:00" "2023-09-22 00:50:00"
27600 1.37404 0.74047 1.26526 "2023-09-22 01:40:00" "2023-09-22 01:00:00"
27600 1.37404 0.74047 1.55804 "2023-09-22 01:40:00" "2023-09-22 01:10:00"
27600 1.37404 0.74047 1.50532 "2023-09-22 01:40:00" "2023-09-22 01:20:00"
27600 1.37404 0.74047 1.43816 "2023-09-22 01:40:00" "2023-09-22 01:30:00"
27600 1.37404 0.74047 1.38005 "2023-09-22 01:40:00" "2023-09-22 01:40:00"
28200 1.29450 0.74433 1.21658 "2023-09-22 01:50:00" "2023-09-22 01:00:00"
28200 1.29450 0.74433 1.56015 "2023-09-22 01:50:00" "2023-09-22 01:10:00"
28200 1.29450 0.74433 1.49232 "2023-09-22 01:50:00" "2023-09-22 01:20:00"
28200 1.29450 0.74433 1.40592 "2023-09-22 01:50:00" "2023-09-22 01:30:00"
28200 1.29450 0.74433 1.32026 "2023-09-22 01:50:00" "2023-09-22 01:40:00"
28200 1.29450 0.74433 1.27849 "2023-09-22 01:50:00" "2023-09-22 01:50:00"
28800 1.23253 0.75480 1.56352 "2023-09-22 02:00:00" "2023-09-22 01:10:00"
28800 1.23253 0.75480 1.48118 "2023-09-22 02:00:00" "2023-09-22 01:20:00"
