20230901
Seconds "MEASURES_see("")" MNH_Seeing(arcsec) "AR_SEEING (arcsec)" Date_of_forecast Date_of_computing
18600 1.42122 0.87692 1.45717 "2023-09-01 23:10:00" "2023-09-01 23:10:00"
19200 1.45735 0.86580 1.43825 "2023-09-01 23:20:00" "2023-09-01 23:10:00"
19200 1.45735 0.86580 1.46178 "2023-09-01 23:20:00" "2023-09-01 23:20:00"
19800 1.38477 0.83335 1.37732 "2023-09-01 23:30:00" "2023-09-01 23:10:00"
19800 1.38477 0.83335 1.41864 "2023-09-01 23:30:00" "2023-09-01 23:20:00"
19800 1.38477 0.83335 1.38716 "2023-09-01 23:30:00" "2023-09-01 23:30:00"
20400 1.32699 0.83871 1.36428 "2023-09-01 23:40:00" "2023-09-01 23:10:00"
20400 1.32699 0.83871 1.41835 "2023-09-01 23:40:00" "2023-09-01 23:20:00"
20400 1.32699 0.83871 1.36218 "2023-09-01 23:40:00" "2023-09-01 23:30:00"
20400 1.32699 0.83871 1.33053 "2023-09-01 23:40:00" "2023-09-01 23:40:00"
21000 1.29406 0.84106 1.34109 "2023-09-01 23:50:00" "2023-09-01 23:10:00"
21000 1.29406 0.84106 1.40677 "2023-09-01 23:50:00" "2023-09-01 23:20:00"
21000 1.29406 0.84106 1.33025 "2023-09-01 23:50:00" "2023-09-01 23:30:00"
21000 1.29406 0.84106 1.28792 "2023-09-01 23:50:00" "2023-09-01 23:40:00"
21000 1.29406 0.84106 1.30503 "2023-09-01 23:50:00" "2023-09-01 23:50:00"
21600 1.22143 0.85121 1.32916 "2023-09-02 00:00:00" "2023-09-01 23:10:00"
21600 1.22143 0.85121 1.40462 "2023-09-02 00:00:00" "2023-09-01 23:20:00"
21600 1.22143 0.85121 1.30932 "2023-09-02 00:00:00" "2023-09-01 23:30:00"
21600 1.22143 0.85121 1.25605 "2023-09-02 00:00:00" "2023-09-01 23:40:00"
21600 1.22143 0.85121 1.29080 "2023-09-02 00:00:00" "2023-09-01 23:50:00"
21600 1.22143 0.85121 1.23237 "2023-09-02 00:00:00" "2023-09-02 00:00:00"
22200 1.11364 0.86630 1.39944 "2023-09-02 00:10:00" "2023-09-01 23:20:00"
22200 1.11364 0.86630 1.28780 "2023-09-02 00:10:00" "2023-09-01 23:30:00"
22200 1.11364 0.86630 1.22390 "2023-09-02 00:10:00" "2023-09-01 23:40:00"
22200 1.11364 0.86630 1.27081 "2023-09-02 00:10:00" "2023-09-01 23:50:00"
22200 1.11364 0.86630 1.17914 "2023-09-02 00:10:00" "2023-09-02 00:00:00"
22200 1.11364 0.86630 1.14368 "2023-09-02 00:10:00" "2023-09-02 00:10:00"
22800 0.98728 0.87494 1.26685 "2023-09-02 00:20:00" "2023-09-01 23:30:00"
22800 0.98728 0.87494 1.19435 "2023-09-02 00:20:00" "2023-09-01 23:40:00"
22800 0.98728 0.87494 1.25271 "2023-09-02 00:20:00" "2023-09-01 23:50:00"
22800 0.98728 0.87494 1.13273 "2023-09-02 00:20:00" "2023-09-02 00:00:00"
22800 0.98728 0.87494 1.08650 "2023-09-02 00:20:00" "2023-09-02 00:10:00"
22800 0.98728 0.87494 0.97652 "2023-09-02 00:20:00" "2023-09-02 00:20:00"
23400 0.93855 0.85388 1.14605 "2023-09-02 00:30:00" "2023-09-01 23:40:00"
23400 0.93855 0.85388 1.21435 "2023-09-02 00:30:00" "2023-09-01 23:50:00"
23400 0.93855 0.85388 1.06813 "2023-09-02 00:30:00" "2023-09-02 00:00:00"
23400 0.93855 0.85388 1.00986 "2023-09-02 00:30:00" "2023-09-02 00:10:00"
23400 0.93855 0.85388 0.84306 "2023-09-02 00:30:00" "2023-09-02 00:20:00"
23400 0.93855 0.85388 0.90661 "2023-09-02 00:30:00" "2023-09-02 00:30:00"
24000 0.90240 0.83315 1.15431 "2023-09-02 00:40:00" "2023-09-01 23:50:00"
24000 0.90240 0.83315 0.98594 "2023-09-02 00:40:00" "2023-09-02 00:00:00"
24000 0.90240 0.83315 0.91582 "2023-09-02 00:40:00" "2023-09-02 00:10:00"
24000 0.90240 0.83315 0.69862 "2023-09-02 00:40:00" "2023-09-02 00:20:00"
24000 0.90240 0.83315 0.82626 "2023-09-02 00:40:00" "2023-09-02 00:30:00"
24000 0.90240 0.83315 0.89266 "2023-09-02 00:40:00" "2023-09-02 00:40:00"
24600 0.84905 0.84811 0.95697 "2023-09-02 00:50:00" "2023-09-02 00:00:00"
24600 0.84905 0.84811 0.87737 "2023-09-02 00:50:00" "2023-09-02 00:10:00"
24600 0.84905 0.84811 0.61363 "2023-09-02 00:50:00" "2023-09-02 00:20:00"
24600 0.84905 0.84811 0.78530 "2023-09-02 00:50:00" "2023-09-02 00:30:00"
24600 0.84905 0.84811 0.90174 "2023-09-02 00:50:00" "2023-09-02 00:40:00"
24600 0.84905 0.84811 0.84799 "2023-09-02 00:50:00" "2023-09-02 00:50:00"
25200 0.84135 0.84464 0.83140 "2023-09-02 01:00:00" "2023-09-02 00:10:00"
25200 0.84135 0.84464 0.52848 "2023-09-02 01:00:00" "2023-09-02 00:20:00"
25200 0.84135 0.84464 0.74031 "2023-09-02 01:00:00" "2023-09-02 00:30:00"
25200 0.84135 0.84464 0.89353 "2023-09-02 01:00:00" "2023-09-02 00:40:00"
25200 0.84135 0.84464 0.80669 "2023-09-02 01:00:00" "2023-09-02 00:50:00"
25200 0.84135 0.84464 0.82775 "2023-09-02 01:00:00" "2023-09-02 01:00:00"
25800 0.85344 0.84454 0.46013 "2023-09-02 01:10:00" "2023-09-02 00:20:00"
25800 0.85344 0.84454 0.70724 "2023-09-02 01:10:00" "2023-09-02 00:30:00"
25800 0.85344 0.84454 0.89341 "2023-09-02 01:10:00" "2023-09-02 00:40:00"
25800 0.85344 0.84454 0.78066 "2023-09-02 01:10:00" "2023-09-02 00:50:00"
25800 0.85344 0.84454 0.83123 "2023-09-02 01:10:00" "2023-09-02 01:00:00"
25800 0.85344 0.84454 0.83500 "2023-09-02 01:10:00" "2023-09-02 01:10:00"
26400 0.87387 0.82690 0.66465 "2023-09-02 01:20:00" "2023-09-02 00:30:00"
26400 0.87387 0.82690 0.87900 "2023-09-02 01:20:00" "2023-09-02 00:40:00"
26400 0.87387 0.82690 0.74213 "2023-09-02 01:20:00" "2023-09-02 00:50:00"
26400 0.87387 0.82690 0.81182 "2023-09-02 01:20:00" "2023-09-02 01:00:00"
26400 0.87387 0.82690 0.81219 "2023-09-02 01:20:00" "2023-09-02 01:10:00"
26400 0.87387 0.82690 0.86714 "2023-09-02 01:20:00" "2023-09-02 01:20:00"
