20230929
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 1.69968 1.77458 1.69600 "2023-09-29 23:00:00" "2023-09-29 23:00:00"
18600 1.71782 1.77411 1.69600 "2023-09-29 23:10:00" "2023-09-29 23:00:00"
18600 1.71782 1.77411 1.73600 "2023-09-29 23:10:00" "2023-09-29 23:10:00"
19200 1.78075 1.77134 1.69600 "2023-09-29 23:20:00" "2023-09-29 23:00:00"
19200 1.78075 1.77134 1.73600 "2023-09-29 23:20:00" "2023-09-29 23:10:00"
19200 1.78075 1.77134 1.73000 "2023-09-29 23:20:00" "2023-09-29 23:20:00"
19800 1.81310 1.76342 1.69600 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 1.81310 1.76342 1.73600 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 1.81310 1.76342 1.73000 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 1.81310 1.76342 9999.00000 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
20400 1.85006 1.74798 1.69600 "2023-09-29 23:40:00" "2023-09-29 23:00:00"
20400 1.85006 1.74798 1.73600 "2023-09-29 23:40:00" "2023-09-29 23:10:00"
20400 1.85006 1.74798 1.73000 "2023-09-29 23:40:00" "2023-09-29 23:20:00"
20400 1.85006 1.74798 9999.00000 "2023-09-29 23:40:00" "2023-09-29 23:30:00"
20400 1.85006 1.74798 1.78200 "2023-09-29 23:40:00" "2023-09-29 23:40:00"
21000 1.85314 1.72799 1.69600 "2023-09-29 23:50:00" "2023-09-29 23:00:00"
21000 1.85314 1.72799 1.73600 "2023-09-29 23:50:00" "2023-09-29 23:10:00"
21000 1.85314 1.72799 1.73000 "2023-09-29 23:50:00" "2023-09-29 23:20:00"
21000 1.85314 1.72799 9999.00000 "2023-09-29 23:50:00" "2023-09-29 23:30:00"
21000 1.85314 1.72799 1.78200 "2023-09-29 23:50:00" "2023-09-29 23:40:00"
21000 1.85314 1.72799 9999.00000 "2023-09-29 23:50:00" "2023-09-29 23:50:00"
21600 1.87250 1.70219 1.73600 "2023-09-30 00:00:00" "2023-09-29 23:10:00"
