20230908
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.40126 2.42573 2.45500 "2023-09-08 23:00:00" "2023-09-08 23:00:00"
18600 2.41988 2.39784 2.45500 "2023-09-08 23:10:00" "2023-09-08 23:00:00"
18600 2.41988 2.39784 2.44300 "2023-09-08 23:10:00" "2023-09-08 23:10:00"
19200 2.42888 2.37087 2.45500 "2023-09-08 23:20:00" "2023-09-08 23:00:00"
19200 2.42888 2.37087 2.44300 "2023-09-08 23:20:00" "2023-09-08 23:10:00"
19200 2.42888 2.37087 2.39950 "2023-09-08 23:20:00" "2023-09-08 23:20:00"
19800 2.43292 2.35685 2.45500 "2023-09-08 23:30:00" "2023-09-08 23:00:00"
19800 2.43292 2.35685 2.44300 "2023-09-08 23:30:00" "2023-09-08 23:10:00"
19800 2.43292 2.35685 2.39950 "2023-09-08 23:30:00" "2023-09-08 23:20:00"
19800 2.43292 2.35685 2.41100 "2023-09-08 23:30:00" "2023-09-08 23:30:00"
20400 2.44445 2.35076 2.45500 "2023-09-08 23:40:00" "2023-09-08 23:00:00"
20400 2.44445 2.35076 2.44300 "2023-09-08 23:40:00" "2023-09-08 23:10:00"
20400 2.44445 2.35076 2.39950 "2023-09-08 23:40:00" "2023-09-08 23:20:00"
20400 2.44445 2.35076 2.41100 "2023-09-08 23:40:00" "2023-09-08 23:30:00"
20400 2.44445 2.35076 2.39500 "2023-09-08 23:40:00" "2023-09-08 23:40:00"
21000 2.47150 2.33893 2.45500 "2023-09-08 23:50:00" "2023-09-08 23:00:00"
21000 2.47150 2.33893 2.44300 "2023-09-08 23:50:00" "2023-09-08 23:10:00"
21000 2.47150 2.33893 2.39950 "2023-09-08 23:50:00" "2023-09-08 23:20:00"
21000 2.47150 2.33893 2.41100 "2023-09-08 23:50:00" "2023-09-08 23:30:00"
21000 2.47150 2.33893 2.39500 "2023-09-08 23:50:00" "2023-09-08 23:40:00"
21000 2.47150 2.33893 2.46550 "2023-09-08 23:50:00" "2023-09-08 23:50:00"
21600 2.50533 2.33562 2.44300 "2023-09-09 00:00:00" "2023-09-08 23:10:00"
21600 2.50533 2.33562 2.39950 "2023-09-09 00:00:00" "2023-09-08 23:20:00"
21600 2.50533 2.33562 2.41100 "2023-09-09 00:00:00" "2023-09-08 23:30:00"
21600 2.50533 2.33562 2.39500 "2023-09-09 00:00:00" "2023-09-08 23:40:00"
21600 2.50533 2.33562 2.46550 "2023-09-09 00:00:00" "2023-09-08 23:50:00"
21600 2.50533 2.33562 9999.00000 "2023-09-09 00:00:00" "2023-09-09 00:00:00"
22200 2.51823 2.33691 2.39950 "2023-09-09 00:10:00" "2023-09-08 23:20:00"
22200 2.51823 2.33691 2.41100 "2023-09-09 00:10:00" "2023-09-08 23:30:00"
22200 2.51823 2.33691 2.39500 "2023-09-09 00:10:00" "2023-09-08 23:40:00"
22200 2.51823 2.33691 2.46550 "2023-09-09 00:10:00" "2023-09-08 23:50:00"
22200 2.51823 2.33691 9999.00000 "2023-09-09 00:10:00" "2023-09-09 00:00:00"
22200 2.51823 2.33691 2.47450 "2023-09-09 00:10:00" "2023-09-09 00:10:00"
22800 2.54775 2.34462 2.41100 "2023-09-09 00:20:00" "2023-09-08 23:30:00"
22800 2.54775 2.34462 2.39500 "2023-09-09 00:20:00" "2023-09-08 23:40:00"
22800 2.54775 2.34462 2.46550 "2023-09-09 00:20:00" "2023-09-08 23:50:00"
22800 2.54775 2.34462 9999.00000 "2023-09-09 00:20:00" "2023-09-09 00:00:00"
22800 2.54775 2.34462 2.47450 "2023-09-09 00:20:00" "2023-09-09 00:10:00"
22800 2.54775 2.34462 2.54300 "2023-09-09 00:20:00" "2023-09-09 00:20:00"
23400 2.56502 2.33986 2.39500 "2023-09-09 00:30:00" "2023-09-08 23:40:00"
23400 2.56502 2.33986 2.46550 "2023-09-09 00:30:00" "2023-09-08 23:50:00"
23400 2.56502 2.33986 9999.00000 "2023-09-09 00:30:00" "2023-09-09 00:00:00"
23400 2.56502 2.33986 2.47450 "2023-09-09 00:30:00" "2023-09-09 00:10:00"
23400 2.56502 2.33986 2.54300 "2023-09-09 00:30:00" "2023-09-09 00:20:00"
23400 2.56502 2.33986 9999.00000 "2023-09-09 00:30:00" "2023-09-09 00:30:00"
24000 2.57940 2.32327 2.46550 "2023-09-09 00:40:00" "2023-09-08 23:50:00"
24000 2.57940 2.32327 9999.00000 "2023-09-09 00:40:00" "2023-09-09 00:00:00"
24000 2.57940 2.32327 2.47450 "2023-09-09 00:40:00" "2023-09-09 00:10:00"
24000 2.57940 2.32327 2.54300 "2023-09-09 00:40:00" "2023-09-09 00:20:00"
24000 2.57940 2.32327 9999.00000 "2023-09-09 00:40:00" "2023-09-09 00:30:00"
24000 2.57940 2.32327 2.56250 "2023-09-09 00:40:00" "2023-09-09 00:40:00"
24600 2.60162 2.30588 9999.00000 "2023-09-09 00:50:00" "2023-09-09 00:00:00"
24600 2.60162 2.30588 2.47450 "2023-09-09 00:50:00" "2023-09-09 00:10:00"
24600 2.60162 2.30588 2.54300 "2023-09-09 00:50:00" "2023-09-09 00:20:00"
24600 2.60162 2.30588 9999.00000 "2023-09-09 00:50:00" "2023-09-09 00:30:00"
24600 2.60162 2.30588 2.56250 "2023-09-09 00:50:00" "2023-09-09 00:40:00"
24600 2.60162 2.30588 2.61100 "2023-09-09 00:50:00" "2023-09-09 00:50:00"
25200 2.61228 2.28410 2.47450 "2023-09-09 01:00:00" "2023-09-09 00:10:00"
25200 2.61228 2.28410 2.54300 "2023-09-09 01:00:00" "2023-09-09 00:20:00"
25200 2.61228 2.28410 9999.00000 "2023-09-09 01:00:00" "2023-09-09 00:30:00"
25200 2.61228 2.28410 2.56250 "2023-09-09 01:00:00" "2023-09-09 00:40:00"
25200 2.61228 2.28410 2.61100 "2023-09-09 01:00:00" "2023-09-09 00:50:00"
25200 2.61228 2.28410 9999.00000 "2023-09-09 01:00:00" "2023-09-09 01:00:00"
25800 2.61561 2.25290 2.54300 "2023-09-09 01:10:00" "2023-09-09 00:20:00"
25800 2.61561 2.25290 9999.00000 "2023-09-09 01:10:00" "2023-09-09 00:30:00"
25800 2.61561 2.25290 2.56250 "2023-09-09 01:10:00" "2023-09-09 00:40:00"
25800 2.61561 2.25290 2.61100 "2023-09-09 01:10:00" "2023-09-09 00:50:00"
25800 2.61561 2.25290 9999.00000 "2023-09-09 01:10:00" "2023-09-09 01:00:00"
25800 2.61561 2.25290 2.59100 "2023-09-09 01:10:00" "2023-09-09 01:10:00"
26400 2.59559 2.22172 9999.00000 "2023-09-09 01:20:00" "2023-09-09 00:30:00"
26400 2.59559 2.22172 2.56250 "2023-09-09 01:20:00" "2023-09-09 00:40:00"
26400 2.59559 2.22172 2.61100 "2023-09-09 01:20:00" "2023-09-09 00:50:00"
26400 2.59559 2.22172 9999.00000 "2023-09-09 01:20:00" "2023-09-09 01:00:00"
26400 2.59559 2.22172 2.59100 "2023-09-09 01:20:00" "2023-09-09 01:10:00"
26400 2.59559 2.22172 2.64200 "2023-09-09 01:20:00" "2023-09-09 01:20:00"
27000 2.58588 2.19740 2.56250 "2023-09-09 01:30:00" "2023-09-09 00:40:00"
27000 2.58588 2.19740 2.61100 "2023-09-09 01:30:00" "2023-09-09 00:50:00"
27000 2.58588 2.19740 9999.00000 "2023-09-09 01:30:00" "2023-09-09 01:00:00"
27000 2.58588 2.19740 2.59100 "2023-09-09 01:30:00" "2023-09-09 01:10:00"
27000 2.58588 2.19740 2.64200 "2023-09-09 01:30:00" "2023-09-09 01:20:00"
27000 2.58588 2.19740 9999.00000 "2023-09-09 01:30:00" "2023-09-09 01:30:00"
27600 2.57078 2.17836 2.61100 "2023-09-09 01:40:00" "2023-09-09 00:50:00"
27600 2.57078 2.17836 9999.00000 "2023-09-09 01:40:00" "2023-09-09 01:00:00"
27600 2.57078 2.17836 2.59100 "2023-09-09 01:40:00" "2023-09-09 01:10:00"
27600 2.57078 2.17836 2.64200 "2023-09-09 01:40:00" "2023-09-09 01:20:00"
27600 2.57078 2.17836 9999.00000 "2023-09-09 01:40:00" "2023-09-09 01:30:00"
27600 2.57078 2.17836 2.62300 "2023-09-09 01:40:00" "2023-09-09 01:40:00"
28200 2.53404 2.16741 9999.00000 "2023-09-09 01:50:00" "2023-09-09 01:00:00"
28200 2.53404 2.16741 2.59100 "2023-09-09 01:50:00" "2023-09-09 01:10:00"
28200 2.53404 2.16741 2.64200 "2023-09-09 01:50:00" "2023-09-09 01:20:00"
28200 2.53404 2.16741 9999.00000 "2023-09-09 01:50:00" "2023-09-09 01:30:00"
28200 2.53404 2.16741 2.62300 "2023-09-09 01:50:00" "2023-09-09 01:40:00"
28200 2.53404 2.16741 2.52600 "2023-09-09 01:50:00" "2023-09-09 01:50:00"
28800 2.51674 2.15745 2.59100 "2023-09-09 02:00:00" "2023-09-09 01:10:00"
28800 2.51674 2.15745 2.64200 "2023-09-09 02:00:00" "2023-09-09 01:20:00"
28800 2.51674 2.15745 9999.00000 "2023-09-09 02:00:00" "2023-09-09 01:30:00"
28800 2.51674 2.15745 2.62300 "2023-09-09 02:00:00" "2023-09-09 01:40:00"
28800 2.51674 2.15745 2.52600 "2023-09-09 02:00:00" "2023-09-09 01:50:00"
28800 2.51674 2.15745 2.51800 "2023-09-09 02:00:00" "2023-09-09 02:00:00"
29400 2.49388 2.15964 2.64200 "2023-09-09 02:10:00" "2023-09-09 01:20:00"
29400 2.49388 2.15964 9999.00000 "2023-09-09 02:10:00" "2023-09-09 01:30:00"
29400 2.49388 2.15964 2.62300 "2023-09-09 02:10:00" "2023-09-09 01:40:00"
