20230914
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.80750 3.06969 2.89850 "2023-09-14 23:00:00" "2023-09-14 23:00:00"
18600 2.80750 3.01670 2.89850 "2023-09-14 23:10:00" "2023-09-14 23:00:00"
18600 2.80750 3.01670 9999.00000 "2023-09-14 23:10:00" "2023-09-14 23:10:00"
19200 2.77293 2.96257 2.89850 "2023-09-14 23:20:00" "2023-09-14 23:00:00"
19200 2.77293 2.96257 9999.00000 "2023-09-14 23:20:00" "2023-09-14 23:10:00"
19200 2.77293 2.96257 2.71650 "2023-09-14 23:20:00" "2023-09-14 23:20:00"
19800 2.71650 2.91098 2.89850 "2023-09-14 23:30:00" "2023-09-14 23:00:00"
19800 2.71650 2.91098 9999.00000 "2023-09-14 23:30:00" "2023-09-14 23:10:00"
19800 2.71650 2.91098 2.71650 "2023-09-14 23:30:00" "2023-09-14 23:20:00"
19800 2.71650 2.91098 9999.00000 "2023-09-14 23:30:00" "2023-09-14 23:30:00"
20400 2.65669 2.86229 2.89850 "2023-09-14 23:40:00" "2023-09-14 23:00:00"
20400 2.65669 2.86229 9999.00000 "2023-09-14 23:40:00" "2023-09-14 23:10:00"
20400 2.65669 2.86229 2.71650 "2023-09-14 23:40:00" "2023-09-14 23:20:00"
20400 2.65669 2.86229 9999.00000 "2023-09-14 23:40:00" "2023-09-14 23:30:00"
20400 2.65669 2.86229 9999.00000 "2023-09-14 23:40:00" "2023-09-14 23:40:00"
21000 9999.00000 2.81459 2.89850 "2023-09-14 23:50:00" "2023-09-14 23:00:00"
21000 9999.00000 2.81459 9999.00000 "2023-09-14 23:50:00" "2023-09-14 23:10:00"
21000 9999.00000 2.81459 2.71650 "2023-09-14 23:50:00" "2023-09-14 23:20:00"
21000 9999.00000 2.81459 9999.00000 "2023-09-14 23:50:00" "2023-09-14 23:30:00"
21000 9999.00000 2.81459 9999.00000 "2023-09-14 23:50:00" "2023-09-14 23:40:00"
21000 9999.00000 2.81459 9999.00000 "2023-09-14 23:50:00" "2023-09-14 23:50:00"
21600 9999.00000 2.76996 9999.00000 "2023-09-15 00:00:00" "2023-09-14 23:10:00"
21600 9999.00000 2.76996 2.71650 "2023-09-15 00:00:00" "2023-09-14 23:20:00"
