20230906
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.69715 2.67678 9999.00000 "2023-09-06 23:00:00" "2023-09-06 23:00:00"
18600 2.67592 2.64973 9999.00000 "2023-09-06 23:10:00" "2023-09-06 23:00:00"
18600 2.67592 2.64973 9999.00000 "2023-09-06 23:10:00" "2023-09-06 23:10:00"
19200 2.66500 2.63139 9999.00000 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 2.66500 2.63139 9999.00000 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 2.66500 2.63139 2.77050 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19800 2.64953 2.62372 9999.00000 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 2.64953 2.62372 9999.00000 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 2.64953 2.62372 2.77050 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 2.64953 2.62372 9999.00000 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
20400 2.61810 2.62322 9999.00000 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
20400 2.61810 2.62322 9999.00000 "2023-09-06 23:40:00" "2023-09-06 23:10:00"
20400 2.61810 2.62322 2.77050 "2023-09-06 23:40:00" "2023-09-06 23:20:00"
20400 2.61810 2.62322 9999.00000 "2023-09-06 23:40:00" "2023-09-06 23:30:00"
20400 2.61810 2.62322 2.59150 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
21000 2.59863 2.62764 9999.00000 "2023-09-06 23:50:00" "2023-09-06 23:00:00"
21000 2.59863 2.62764 9999.00000 "2023-09-06 23:50:00" "2023-09-06 23:10:00"
21000 2.59863 2.62764 2.77050 "2023-09-06 23:50:00" "2023-09-06 23:20:00"
21000 2.59863 2.62764 9999.00000 "2023-09-06 23:50:00" "2023-09-06 23:30:00"
21000 2.59863 2.62764 2.59150 "2023-09-06 23:50:00" "2023-09-06 23:40:00"
21000 2.59863 2.62764 2.63300 "2023-09-06 23:50:00" "2023-09-06 23:50:00"
21600 2.61726 2.63401 9999.00000 "2023-09-07 00:00:00" "2023-09-06 23:10:00"
21600 2.61726 2.63401 2.77050 "2023-09-07 00:00:00" "2023-09-06 23:20:00"
21600 2.61726 2.63401 9999.00000 "2023-09-07 00:00:00" "2023-09-06 23:30:00"
21600 2.61726 2.63401 2.59150 "2023-09-07 00:00:00" "2023-09-06 23:40:00"
21600 2.61726 2.63401 2.63300 "2023-09-07 00:00:00" "2023-09-06 23:50:00"
21600 2.61726 2.63401 9999.00000 "2023-09-07 00:00:00" "2023-09-07 00:00:00"
22200 2.63743 2.63567 2.77050 "2023-09-07 00:10:00" "2023-09-06 23:20:00"
22200 2.63743 2.63567 9999.00000 "2023-09-07 00:10:00" "2023-09-06 23:30:00"
22200 2.63743 2.63567 2.59150 "2023-09-07 00:10:00" "2023-09-06 23:40:00"
22200 2.63743 2.63567 2.63300 "2023-09-07 00:10:00" "2023-09-06 23:50:00"
22200 2.63743 2.63567 9999.00000 "2023-09-07 00:10:00" "2023-09-07 00:00:00"
22200 2.63743 2.63567 2.57500 "2023-09-07 00:10:00" "2023-09-07 00:10:00"
22800 2.71300 2.63644 9999.00000 "2023-09-07 00:20:00" "2023-09-06 23:30:00"
22800 2.71300 2.63644 2.59150 "2023-09-07 00:20:00" "2023-09-06 23:40:00"
22800 2.71300 2.63644 2.63300 "2023-09-07 00:20:00" "2023-09-06 23:50:00"
22800 2.71300 2.63644 9999.00000 "2023-09-07 00:20:00" "2023-09-07 00:00:00"
22800 2.71300 2.63644 2.57500 "2023-09-07 00:20:00" "2023-09-07 00:10:00"
22800 2.71300 2.63644 2.59500 "2023-09-07 00:20:00" "2023-09-07 00:20:00"
23400 2.80958 2.63376 2.59150 "2023-09-07 00:30:00" "2023-09-06 23:40:00"
23400 2.80958 2.63376 2.63300 "2023-09-07 00:30:00" "2023-09-06 23:50:00"
23400 2.80958 2.63376 9999.00000 "2023-09-07 00:30:00" "2023-09-07 00:00:00"
23400 2.80958 2.63376 2.57500 "2023-09-07 00:30:00" "2023-09-07 00:10:00"
23400 2.80958 2.63376 2.59500 "2023-09-07 00:30:00" "2023-09-07 00:20:00"
23400 2.80958 2.63376 9999.00000 "2023-09-07 00:30:00" "2023-09-07 00:30:00"
24000 2.88651 2.62888 2.63300 "2023-09-07 00:40:00" "2023-09-06 23:50:00"
24000 2.88651 2.62888 9999.00000 "2023-09-07 00:40:00" "2023-09-07 00:00:00"
24000 2.88651 2.62888 2.57500 "2023-09-07 00:40:00" "2023-09-07 00:10:00"
24000 2.88651 2.62888 2.59500 "2023-09-07 00:40:00" "2023-09-07 00:20:00"
24000 2.88651 2.62888 9999.00000 "2023-09-07 00:40:00" "2023-09-07 00:30:00"
24000 2.88651 2.62888 2.71800 "2023-09-07 00:40:00" "2023-09-07 00:40:00"
24600 3.00144 2.62974 9999.00000 "2023-09-07 00:50:00" "2023-09-07 00:00:00"
24600 3.00144 2.62974 2.57500 "2023-09-07 00:50:00" "2023-09-07 00:10:00"
24600 3.00144 2.62974 2.59500 "2023-09-07 00:50:00" "2023-09-07 00:20:00"
24600 3.00144 2.62974 9999.00000 "2023-09-07 00:50:00" "2023-09-07 00:30:00"
24600 3.00144 2.62974 2.71800 "2023-09-07 00:50:00" "2023-09-07 00:40:00"
24600 3.00144 2.62974 2.96400 "2023-09-07 00:50:00" "2023-09-07 00:50:00"
25200 3.06648 2.63290 2.57500 "2023-09-07 01:00:00" "2023-09-07 00:10:00"
25200 3.06648 2.63290 2.59500 "2023-09-07 01:00:00" "2023-09-07 00:20:00"
25200 3.06648 2.63290 9999.00000 "2023-09-07 01:00:00" "2023-09-07 00:30:00"
25200 3.06648 2.63290 2.71800 "2023-09-07 01:00:00" "2023-09-07 00:40:00"
25200 3.06648 2.63290 2.96400 "2023-09-07 01:00:00" "2023-09-07 00:50:00"
25200 3.06648 2.63290 9999.00000 "2023-09-07 01:00:00" "2023-09-07 01:00:00"
25800 3.14348 2.64153 2.59500 "2023-09-07 01:10:00" "2023-09-07 00:20:00"
25800 3.14348 2.64153 9999.00000 "2023-09-07 01:10:00" "2023-09-07 00:30:00"
25800 3.14348 2.64153 2.71800 "2023-09-07 01:10:00" "2023-09-07 00:40:00"
25800 3.14348 2.64153 2.96400 "2023-09-07 01:10:00" "2023-09-07 00:50:00"
25800 3.14348 2.64153 9999.00000 "2023-09-07 01:10:00" "2023-09-07 01:00:00"
25800 3.14348 2.64153 3.22450 "2023-09-07 01:10:00" "2023-09-07 01:10:00"
26400 3.24397 2.65790 9999.00000 "2023-09-07 01:20:00" "2023-09-07 00:30:00"
26400 3.24397 2.65790 2.71800 "2023-09-07 01:20:00" "2023-09-07 00:40:00"
26400 3.24397 2.65790 2.96400 "2023-09-07 01:20:00" "2023-09-07 00:50:00"
26400 3.24397 2.65790 9999.00000 "2023-09-07 01:20:00" "2023-09-07 01:00:00"
26400 3.24397 2.65790 3.22450 "2023-09-07 01:20:00" "2023-09-07 01:10:00"
26400 3.24397 2.65790 3.06700 "2023-09-07 01:20:00" "2023-09-07 01:20:00"
27000 3.30780 2.67511 2.71800 "2023-09-07 01:30:00" "2023-09-07 00:40:00"
27000 3.30780 2.67511 2.96400 "2023-09-07 01:30:00" "2023-09-07 00:50:00"
27000 3.30780 2.67511 9999.00000 "2023-09-07 01:30:00" "2023-09-07 01:00:00"
27000 3.30780 2.67511 3.22450 "2023-09-07 01:30:00" "2023-09-07 01:10:00"
27000 3.30780 2.67511 3.06700 "2023-09-07 01:30:00" "2023-09-07 01:20:00"
27000 3.30780 2.67511 3.14800 "2023-09-07 01:30:00" "2023-09-07 01:30:00"
27600 3.37437 2.69618 2.96400 "2023-09-07 01:40:00" "2023-09-07 00:50:00"
27600 3.37437 2.69618 9999.00000 "2023-09-07 01:40:00" "2023-09-07 01:00:00"
27600 3.37437 2.69618 3.22450 "2023-09-07 01:40:00" "2023-09-07 01:10:00"
27600 3.37437 2.69618 3.06700 "2023-09-07 01:40:00" "2023-09-07 01:20:00"
27600 3.37437 2.69618 3.14800 "2023-09-07 01:40:00" "2023-09-07 01:30:00"
27600 3.37437 2.69618 3.26450 "2023-09-07 01:40:00" "2023-09-07 01:40:00"
28200 3.50112 2.71469 9999.00000 "2023-09-07 01:50:00" "2023-09-07 01:00:00"
28200 3.50112 2.71469 3.22450 "2023-09-07 01:50:00" "2023-09-07 01:10:00"
28200 3.50112 2.71469 3.06700 "2023-09-07 01:50:00" "2023-09-07 01:20:00"
28200 3.50112 2.71469 3.14800 "2023-09-07 01:50:00" "2023-09-07 01:30:00"
28200 3.50112 2.71469 3.26450 "2023-09-07 01:50:00" "2023-09-07 01:40:00"
28200 3.50112 2.71469 9999.00000 "2023-09-07 01:50:00" "2023-09-07 01:50:00"
28800 3.55491 2.73309 3.22450 "2023-09-07 02:00:00" "2023-09-07 01:10:00"
28800 3.55491 2.73309 3.06700 "2023-09-07 02:00:00" "2023-09-07 01:20:00"
28800 3.55491 2.73309 3.14800 "2023-09-07 02:00:00" "2023-09-07 01:30:00"
28800 3.55491 2.73309 3.26450 "2023-09-07 02:00:00" "2023-09-07 01:40:00"
28800 3.55491 2.73309 9999.00000 "2023-09-07 02:00:00" "2023-09-07 01:50:00"
28800 3.55491 2.73309 3.47950 "2023-09-07 02:00:00" "2023-09-07 02:00:00"
29400 3.63025 2.75836 3.06700 "2023-09-07 02:10:00" "2023-09-07 01:20:00"
29400 3.63025 2.75836 3.14800 "2023-09-07 02:10:00" "2023-09-07 01:30:00"
29400 3.63025 2.75836 3.26450 "2023-09-07 02:10:00" "2023-09-07 01:40:00"
29400 3.63025 2.75836 9999.00000 "2023-09-07 02:10:00" "2023-09-07 01:50:00"
29400 3.63025 2.75836 3.47950 "2023-09-07 02:10:00" "2023-09-07 02:00:00"
29400 3.63025 2.75836 3.64600 "2023-09-07 02:10:00" "2023-09-07 02:10:00"
30000 3.67603 2.78131 3.14800 "2023-09-07 02:20:00" "2023-09-07 01:30:00"
30000 3.67603 2.78131 3.26450 "2023-09-07 02:20:00" "2023-09-07 01:40:00"
30000 3.67603 2.78131 9999.00000 "2023-09-07 02:20:00" "2023-09-07 01:50:00"
30000 3.67603 2.78131 3.47950 "2023-09-07 02:20:00" "2023-09-07 02:00:00"
30000 3.67603 2.78131 3.64600 "2023-09-07 02:20:00" "2023-09-07 02:10:00"
30000 3.67603 2.78131 3.70500 "2023-09-07 02:20:00" "2023-09-07 02:20:00"
30600 3.71274 2.80448 3.26450 "2023-09-07 02:30:00" "2023-09-07 01:40:00"
30600 3.71274 2.80448 9999.00000 "2023-09-07 02:30:00" "2023-09-07 01:50:00"
30600 3.71274 2.80448 3.47950 "2023-09-07 02:30:00" "2023-09-07 02:00:00"
30600 3.71274 2.80448 3.64600 "2023-09-07 02:30:00" "2023-09-07 02:10:00"
30600 3.71274 2.80448 3.70500 "2023-09-07 02:30:00" "2023-09-07 02:20:00"
30600 3.71274 2.80448 3.65800 "2023-09-07 02:30:00" "2023-09-07 02:30:00"
31200 3.76525 2.82350 9999.00000 "2023-09-07 02:40:00" "2023-09-07 01:50:00"
31200 3.76525 2.82350 3.47950 "2023-09-07 02:40:00" "2023-09-07 02:00:00"
31200 3.76525 2.82350 3.64600 "2023-09-07 02:40:00" "2023-09-07 02:10:00"
31200 3.76525 2.82350 3.70500 "2023-09-07 02:40:00" "2023-09-07 02:20:00"
31200 3.76525 2.82350 3.65800 "2023-09-07 02:40:00" "2023-09-07 02:30:00"
31200 3.76525 2.82350 3.71400 "2023-09-07 02:40:00" "2023-09-07 02:40:00"
31800 3.80360 2.83658 3.47950 "2023-09-07 02:50:00" "2023-09-07 02:00:00"
31800 3.80360 2.83658 3.64600 "2023-09-07 02:50:00" "2023-09-07 02:10:00"
31800 3.80360 2.83658 3.70500 "2023-09-07 02:50:00" "2023-09-07 02:20:00"
31800 3.80360 2.83658 3.65800 "2023-09-07 02:50:00" "2023-09-07 02:30:00"
31800 3.80360 2.83658 3.71400 "2023-09-07 02:50:00" "2023-09-07 02:40:00"
31800 3.80360 2.83658 9999.00000 "2023-09-07 02:50:00" "2023-09-07 02:50:00"
32400 3.81984 2.84326 3.64600 "2023-09-07 03:00:00" "2023-09-07 02:10:00"
32400 3.81984 2.84326 3.70500 "2023-09-07 03:00:00" "2023-09-07 02:20:00"
32400 3.81984 2.84326 3.65800 "2023-09-07 03:00:00" "2023-09-07 02:30:00"
32400 3.81984 2.84326 3.71400 "2023-09-07 03:00:00" "2023-09-07 02:40:00"
32400 3.81984 2.84326 9999.00000 "2023-09-07 03:00:00" "2023-09-07 02:50:00"
32400 3.81984 2.84326 3.74250 "2023-09-07 03:00:00" "2023-09-07 03:00:00"
33000 3.80075 2.83601 3.70500 "2023-09-07 03:10:00" "2023-09-07 02:20:00"
33000 3.80075 2.83601 3.65800 "2023-09-07 03:10:00" "2023-09-07 02:30:00"
33000 3.80075 2.83601 3.71400 "2023-09-07 03:10:00" "2023-09-07 02:40:00"
33000 3.80075 2.83601 9999.00000 "2023-09-07 03:10:00" "2023-09-07 02:50:00"
33000 3.80075 2.83601 3.74250 "2023-09-07 03:10:00" "2023-09-07 03:00:00"
33000 3.80075 2.83601 3.92300 "2023-09-07 03:10:00" "2023-09-07 03:10:00"
33600 3.75208 2.81754 3.65800 "2023-09-07 03:20:00" "2023-09-07 02:30:00"
33600 3.75208 2.81754 3.71400 "2023-09-07 03:20:00" "2023-09-07 02:40:00"
33600 3.75208 2.81754 9999.00000 "2023-09-07 03:20:00" "2023-09-07 02:50:00"
33600 3.75208 2.81754 3.74250 "2023-09-07 03:20:00" "2023-09-07 03:00:00"
33600 3.75208 2.81754 3.92300 "2023-09-07 03:20:00" "2023-09-07 03:10:00"
33600 3.75208 2.81754 9999.00000 "2023-09-07 03:20:00" "2023-09-07 03:20:00"
34200 3.69510 2.79004 3.71400 "2023-09-07 03:30:00" "2023-09-07 02:40:00"
34200 3.69510 2.79004 9999.00000 "2023-09-07 03:30:00" "2023-09-07 02:50:00"
34200 3.69510 2.79004 3.74250 "2023-09-07 03:30:00" "2023-09-07 03:00:00"
34200 3.69510 2.79004 3.92300 "2023-09-07 03:30:00" "2023-09-07 03:10:00"
34200 3.69510 2.79004 9999.00000 "2023-09-07 03:30:00" "2023-09-07 03:20:00"
34200 3.69510 2.79004 3.89450 "2023-09-07 03:30:00" "2023-09-07 03:30:00"
34800 3.50085 2.75883 9999.00000 "2023-09-07 03:40:00" "2023-09-07 02:50:00"
34800 3.50085 2.75883 3.74250 "2023-09-07 03:40:00" "2023-09-07 03:00:00"
34800 3.50085 2.75883 3.92300 "2023-09-07 03:40:00" "2023-09-07 03:10:00"
34800 3.50085 2.75883 9999.00000 "2023-09-07 03:40:00" "2023-09-07 03:20:00"
34800 3.50085 2.75883 3.89450 "2023-09-07 03:40:00" "2023-09-07 03:30:00"
34800 3.50085 2.75883 3.64300 "2023-09-07 03:40:00" "2023-09-07 03:40:00"
35400 3.36841 2.72921 3.74250 "2023-09-07 03:50:00" "2023-09-07 03:00:00"
35400 3.36841 2.72921 3.92300 "2023-09-07 03:50:00" "2023-09-07 03:10:00"
35400 3.36841 2.72921 9999.00000 "2023-09-07 03:50:00" "2023-09-07 03:20:00"
35400 3.36841 2.72921 3.89450 "2023-09-07 03:50:00" "2023-09-07 03:30:00"
35400 3.36841 2.72921 3.64300 "2023-09-07 03:50:00" "2023-09-07 03:40:00"
35400 3.36841 2.72921 9999.00000 "2023-09-07 03:50:00" "2023-09-07 03:50:00"
36000 3.15963 2.70246 3.92300 "2023-09-07 04:00:00" "2023-09-07 03:10:00"
36000 3.15963 2.70246 9999.00000 "2023-09-07 04:00:00" "2023-09-07 03:20:00"
36000 3.15963 2.70246 3.89450 "2023-09-07 04:00:00" "2023-09-07 03:30:00"
36000 3.15963 2.70246 3.64300 "2023-09-07 04:00:00" "2023-09-07 03:40:00"
36000 3.15963 2.70246 9999.00000 "2023-09-07 04:00:00" "2023-09-07 03:50:00"
36000 3.15963 2.70246 3.39850 "2023-09-07 04:00:00" "2023-09-07 04:00:00"
36600 2.90295 2.67623 9999.00000 "2023-09-07 04:10:00" "2023-09-07 03:20:00"
36600 2.90295 2.67623 3.89450 "2023-09-07 04:10:00" "2023-09-07 03:30:00"
36600 2.90295 2.67623 3.64300 "2023-09-07 04:10:00" "2023-09-07 03:40:00"
36600 2.90295 2.67623 9999.00000 "2023-09-07 04:10:00" "2023-09-07 03:50:00"
36600 2.90295 2.67623 3.39850 "2023-09-07 04:10:00" "2023-09-07 04:00:00"
36600 2.90295 2.67623 3.14400 "2023-09-07 04:10:00" "2023-09-07 04:10:00"
37200 2.72825 2.65470 3.89450 "2023-09-07 04:20:00" "2023-09-07 03:30:00"
37200 2.72825 2.65470 3.64300 "2023-09-07 04:20:00" "2023-09-07 03:40:00"
37200 2.72825 2.65470 9999.00000 "2023-09-07 04:20:00" "2023-09-07 03:50:00"
37200 2.72825 2.65470 3.39850 "2023-09-07 04:20:00" "2023-09-07 04:00:00"
37200 2.72825 2.65470 3.14400 "2023-09-07 04:20:00" "2023-09-07 04:10:00"
37200 2.72825 2.65470 2.92600 "2023-09-07 04:20:00" "2023-09-07 04:20:00"
37800 2.58750 2.63887 3.64300 "2023-09-07 04:30:00" "2023-09-07 03:40:00"
37800 2.58750 2.63887 9999.00000 "2023-09-07 04:30:00" "2023-09-07 03:50:00"
37800 2.58750 2.63887 3.39850 "2023-09-07 04:30:00" "2023-09-07 04:00:00"
37800 2.58750 2.63887 3.14400 "2023-09-07 04:30:00" "2023-09-07 04:10:00"
37800 2.58750 2.63887 2.92600 "2023-09-07 04:30:00" "2023-09-07 04:20:00"
37800 2.58750 2.63887 2.62050 "2023-09-07 04:30:00" "2023-09-07 04:30:00"
38400 2.41950 2.62942 9999.00000 "2023-09-07 04:40:00" "2023-09-07 03:50:00"
38400 2.41950 2.62942 3.39850 "2023-09-07 04:40:00" "2023-09-07 04:00:00"
38400 2.41950 2.62942 3.14400 "2023-09-07 04:40:00" "2023-09-07 04:10:00"
38400 2.41950 2.62942 2.92600 "2023-09-07 04:40:00" "2023-09-07 04:20:00"
38400 2.41950 2.62942 2.62050 "2023-09-07 04:40:00" "2023-09-07 04:30:00"
38400 2.41950 2.62942 9999.00000 "2023-09-07 04:40:00" "2023-09-07 04:40:00"
39000 2.38572 2.62269 3.39850 "2023-09-07 04:50:00" "2023-09-07 04:00:00"
39000 2.38572 2.62269 3.14400 "2023-09-07 04:50:00" "2023-09-07 04:10:00"
39000 2.38572 2.62269 2.92600 "2023-09-07 04:50:00" "2023-09-07 04:20:00"
39000 2.38572 2.62269 2.62050 "2023-09-07 04:50:00" "2023-09-07 04:30:00"
39000 2.38572 2.62269 9999.00000 "2023-09-07 04:50:00" "2023-09-07 04:40:00"
