20230928
Seconds MEASURES_pwv(mm) MNH_PWV(mm) "AR_PWV (mm)" Date_of_forecast Date_of_computing
18000 0.99495 1.29179 0.99375 "2023-09-28 23:00:00" "2023-09-28 23:00:00"
18600 1.00296 1.28158 0.99073 "2023-09-28 23:10:00" "2023-09-28 23:00:00"
18600 1.00296 1.28158 1.01028 "2023-09-28 23:10:00" "2023-09-28 23:10:00"
19200 1.01679 1.27369 0.99019 "2023-09-28 23:20:00" "2023-09-28 23:00:00"
19200 1.01679 1.27369 1.02922 "2023-09-28 23:20:00" "2023-09-28 23:10:00"
19200 1.01679 1.27369 1.01648 "2023-09-28 23:20:00" "2023-09-28 23:20:00"
19800 1.03220 1.24689 0.96927 "2023-09-28 23:30:00" "2023-09-28 23:00:00"
19800 1.03220 1.24689 1.02727 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 1.03220 1.24689 1.01421 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 1.03220 1.24689 1.03177 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
20400 1.04993 1.21916 0.94318 "2023-09-28 23:40:00" "2023-09-28 23:00:00"
20400 1.04993 1.21916 1.01923 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 1.04993 1.21916 1.00492 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 1.04993 1.21916 1.03599 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 1.04993 1.21916 1.04225 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 1.05600 1.20005 0.92468 "2023-09-28 23:50:00" "2023-09-28 23:00:00"
21000 1.05600 1.20005 1.01665 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 1.05600 1.20005 1.00266 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 1.05600 1.20005 1.04729 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 1.05600 1.20005 1.05641 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 1.05600 1.20005 1.05008 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 1.06380 1.18102 1.01112 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 1.06380 1.18102 0.99723 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
