20230913
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 3.21040 3.35182 3.23100 "2023-09-13 23:00:00" "2023-09-13 23:00:00"
18600 3.23100 3.35295 3.23100 "2023-09-13 23:10:00" "2023-09-13 23:00:00"
18600 3.23100 3.35295 9999.00000 "2023-09-13 23:10:00" "2023-09-13 23:10:00"
19200 3.23100 3.35175 3.23100 "2023-09-13 23:20:00" "2023-09-13 23:00:00"
19200 3.23100 3.35175 9999.00000 "2023-09-13 23:20:00" "2023-09-13 23:10:00"
19200 3.23100 3.35175 9999.00000 "2023-09-13 23:20:00" "2023-09-13 23:20:00"
19800 9999.00000 3.35498 3.23100 "2023-09-13 23:30:00" "2023-09-13 23:00:00"
19800 9999.00000 3.35498 9999.00000 "2023-09-13 23:30:00" "2023-09-13 23:10:00"
19800 9999.00000 3.35498 9999.00000 "2023-09-13 23:30:00" "2023-09-13 23:20:00"
19800 9999.00000 3.35498 9999.00000 "2023-09-13 23:30:00" "2023-09-13 23:30:00"
20400 3.15600 3.35423 3.23100 "2023-09-13 23:40:00" "2023-09-13 23:00:00"
20400 3.15600 3.35423 9999.00000 "2023-09-13 23:40:00" "2023-09-13 23:10:00"
20400 3.15600 3.35423 9999.00000 "2023-09-13 23:40:00" "2023-09-13 23:20:00"
20400 3.15600 3.35423 9999.00000 "2023-09-13 23:40:00" "2023-09-13 23:30:00"
20400 3.15600 3.35423 9999.00000 "2023-09-13 23:40:00" "2023-09-13 23:40:00"
21000 3.14313 3.35498 3.23100 "2023-09-13 23:50:00" "2023-09-13 23:00:00"
21000 3.14313 3.35498 9999.00000 "2023-09-13 23:50:00" "2023-09-13 23:10:00"
21000 3.14313 3.35498 9999.00000 "2023-09-13 23:50:00" "2023-09-13 23:20:00"
21000 3.14313 3.35498 9999.00000 "2023-09-13 23:50:00" "2023-09-13 23:30:00"
21000 3.14313 3.35498 9999.00000 "2023-09-13 23:50:00" "2023-09-13 23:40:00"
21000 3.14313 3.35498 9999.00000 "2023-09-13 23:50:00" "2023-09-13 23:50:00"
21600 3.11227 3.34192 9999.00000 "2023-09-14 00:00:00" "2023-09-13 23:10:00"
21600 3.11227 3.34192 9999.00000 "2023-09-14 00:00:00" "2023-09-13 23:20:00"
21600 3.11227 3.34192 9999.00000 "2023-09-14 00:00:00" "2023-09-13 23:30:00"
21600 3.11227 3.34192 9999.00000 "2023-09-14 00:00:00" "2023-09-13 23:40:00"
21600 3.11227 3.34192 9999.00000 "2023-09-14 00:00:00" "2023-09-13 23:50:00"
21600 3.11227 3.34192 9999.00000 "2023-09-14 00:00:00" "2023-09-14 00:00:00"
22200 3.11225 3.32712 9999.00000 "2023-09-14 00:10:00" "2023-09-13 23:20:00"
22200 3.11225 3.32712 9999.00000 "2023-09-14 00:10:00" "2023-09-13 23:30:00"
22200 3.11225 3.32712 9999.00000 "2023-09-14 00:10:00" "2023-09-13 23:40:00"
22200 3.11225 3.32712 9999.00000 "2023-09-14 00:10:00" "2023-09-13 23:50:00"
22200 3.11225 3.32712 9999.00000 "2023-09-14 00:10:00" "2023-09-14 00:00:00"
22200 3.11225 3.32712 3.15600 "2023-09-14 00:10:00" "2023-09-14 00:10:00"
22800 3.12074 3.31253 9999.00000 "2023-09-14 00:20:00" "2023-09-13 23:30:00"
22800 3.12074 3.31253 9999.00000 "2023-09-14 00:20:00" "2023-09-13 23:40:00"
22800 3.12074 3.31253 9999.00000 "2023-09-14 00:20:00" "2023-09-13 23:50:00"
22800 3.12074 3.31253 9999.00000 "2023-09-14 00:20:00" "2023-09-14 00:00:00"
22800 3.12074 3.31253 3.15600 "2023-09-14 00:20:00" "2023-09-14 00:10:00"
22800 3.12074 3.31253 9999.00000 "2023-09-14 00:20:00" "2023-09-14 00:20:00"
23400 3.13204 3.29774 9999.00000 "2023-09-14 00:30:00" "2023-09-13 23:40:00"
23400 3.13204 3.29774 9999.00000 "2023-09-14 00:30:00" "2023-09-13 23:50:00"
23400 3.13204 3.29774 9999.00000 "2023-09-14 00:30:00" "2023-09-14 00:00:00"
23400 3.13204 3.29774 3.15600 "2023-09-14 00:30:00" "2023-09-14 00:10:00"
23400 3.13204 3.29774 9999.00000 "2023-09-14 00:30:00" "2023-09-14 00:20:00"
23400 3.13204 3.29774 3.09050 "2023-09-14 00:30:00" "2023-09-14 00:30:00"
24000 3.14223 3.27719 9999.00000 "2023-09-14 00:40:00" "2023-09-13 23:50:00"
24000 3.14223 3.27719 9999.00000 "2023-09-14 00:40:00" "2023-09-14 00:00:00"
24000 3.14223 3.27719 3.15600 "2023-09-14 00:40:00" "2023-09-14 00:10:00"
24000 3.14223 3.27719 9999.00000 "2023-09-14 00:40:00" "2023-09-14 00:20:00"
24000 3.14223 3.27719 3.09050 "2023-09-14 00:40:00" "2023-09-14 00:30:00"
24000 3.14223 3.27719 3.11200 "2023-09-14 00:40:00" "2023-09-14 00:40:00"
24600 3.16356 3.24844 9999.00000 "2023-09-14 00:50:00" "2023-09-14 00:00:00"
24600 3.16356 3.24844 3.15600 "2023-09-14 00:50:00" "2023-09-14 00:10:00"
24600 3.16356 3.24844 9999.00000 "2023-09-14 00:50:00" "2023-09-14 00:20:00"
24600 3.16356 3.24844 3.09050 "2023-09-14 00:50:00" "2023-09-14 00:30:00"
24600 3.16356 3.24844 3.11200 "2023-09-14 00:50:00" "2023-09-14 00:40:00"
24600 3.16356 3.24844 9999.00000 "2023-09-14 00:50:00" "2023-09-14 00:50:00"
25200 3.24853 3.21713 3.15600 "2023-09-14 01:00:00" "2023-09-14 00:10:00"
25200 3.24853 3.21713 9999.00000 "2023-09-14 01:00:00" "2023-09-14 00:20:00"
25200 3.24853 3.21713 3.09050 "2023-09-14 01:00:00" "2023-09-14 00:30:00"
25200 3.24853 3.21713 3.11200 "2023-09-14 01:00:00" "2023-09-14 00:40:00"
25200 3.24853 3.21713 9999.00000 "2023-09-14 01:00:00" "2023-09-14 00:50:00"
25200 3.24853 3.21713 3.18300 "2023-09-14 01:00:00" "2023-09-14 01:00:00"
25800 3.28025 3.18536 9999.00000 "2023-09-14 01:10:00" "2023-09-14 00:20:00"
25800 3.28025 3.18536 3.09050 "2023-09-14 01:10:00" "2023-09-14 00:30:00"
25800 3.28025 3.18536 3.11200 "2023-09-14 01:10:00" "2023-09-14 00:40:00"
25800 3.28025 3.18536 9999.00000 "2023-09-14 01:10:00" "2023-09-14 00:50:00"
25800 3.28025 3.18536 3.18300 "2023-09-14 01:10:00" "2023-09-14 01:00:00"
25800 3.28025 3.18536 3.21100 "2023-09-14 01:10:00" "2023-09-14 01:10:00"
26400 3.30843 3.15843 3.09050 "2023-09-14 01:20:00" "2023-09-14 00:30:00"
26400 3.30843 3.15843 3.11200 "2023-09-14 01:20:00" "2023-09-14 00:40:00"
26400 3.30843 3.15843 9999.00000 "2023-09-14 01:20:00" "2023-09-14 00:50:00"
26400 3.30843 3.15843 3.18300 "2023-09-14 01:20:00" "2023-09-14 01:00:00"
26400 3.30843 3.15843 3.21100 "2023-09-14 01:20:00" "2023-09-14 01:10:00"
26400 3.30843 3.15843 3.27300 "2023-09-14 01:20:00" "2023-09-14 01:20:00"
27000 3.33976 3.12826 3.11200 "2023-09-14 01:30:00" "2023-09-14 00:40:00"
27000 3.33976 3.12826 9999.00000 "2023-09-14 01:30:00" "2023-09-14 00:50:00"
27000 3.33976 3.12826 3.18300 "2023-09-14 01:30:00" "2023-09-14 01:00:00"
27000 3.33976 3.12826 3.21100 "2023-09-14 01:30:00" "2023-09-14 01:10:00"
27000 3.33976 3.12826 3.27300 "2023-09-14 01:30:00" "2023-09-14 01:20:00"
27000 3.33976 3.12826 3.36200 "2023-09-14 01:30:00" "2023-09-14 01:30:00"
27600 3.37325 3.09994 9999.00000 "2023-09-14 01:40:00" "2023-09-14 00:50:00"
27600 3.37325 3.09994 3.18300 "2023-09-14 01:40:00" "2023-09-14 01:00:00"
27600 3.37325 3.09994 3.21100 "2023-09-14 01:40:00" "2023-09-14 01:10:00"
27600 3.37325 3.09994 3.27300 "2023-09-14 01:40:00" "2023-09-14 01:20:00"
27600 3.37325 3.09994 3.36200 "2023-09-14 01:40:00" "2023-09-14 01:30:00"
27600 3.37325 3.09994 9999.00000 "2023-09-14 01:40:00" "2023-09-14 01:40:00"
28200 3.39822 3.06741 3.18300 "2023-09-14 01:50:00" "2023-09-14 01:00:00"
28200 3.39822 3.06741 3.21100 "2023-09-14 01:50:00" "2023-09-14 01:10:00"
28200 3.39822 3.06741 3.27300 "2023-09-14 01:50:00" "2023-09-14 01:20:00"
28200 3.39822 3.06741 3.36200 "2023-09-14 01:50:00" "2023-09-14 01:30:00"
28200 3.39822 3.06741 9999.00000 "2023-09-14 01:50:00" "2023-09-14 01:40:00"
28200 3.39822 3.06741 3.40100 "2023-09-14 01:50:00" "2023-09-14 01:50:00"
28800 3.40704 3.04052 3.21100 "2023-09-14 02:00:00" "2023-09-14 01:10:00"
28800 3.40704 3.04052 3.27300 "2023-09-14 02:00:00" "2023-09-14 01:20:00"
28800 3.40704 3.04052 3.36200 "2023-09-14 02:00:00" "2023-09-14 01:30:00"
28800 3.40704 3.04052 9999.00000 "2023-09-14 02:00:00" "2023-09-14 01:40:00"
28800 3.40704 3.04052 3.40100 "2023-09-14 02:00:00" "2023-09-14 01:50:00"
28800 3.40704 3.04052 3.39000 "2023-09-14 02:00:00" "2023-09-14 02:00:00"
29400 3.40844 3.01417 3.27300 "2023-09-14 02:10:00" "2023-09-14 01:20:00"
29400 3.40844 3.01417 3.36200 "2023-09-14 02:10:00" "2023-09-14 01:30:00"
29400 3.40844 3.01417 9999.00000 "2023-09-14 02:10:00" "2023-09-14 01:40:00"
29400 3.40844 3.01417 3.40100 "2023-09-14 02:10:00" "2023-09-14 01:50:00"
29400 3.40844 3.01417 3.39000 "2023-09-14 02:10:00" "2023-09-14 02:00:00"
29400 3.40844 3.01417 3.41700 "2023-09-14 02:10:00" "2023-09-14 02:10:00"
30000 3.41566 2.98571 3.36200 "2023-09-14 02:20:00" "2023-09-14 01:30:00"
30000 3.41566 2.98571 9999.00000 "2023-09-14 02:20:00" "2023-09-14 01:40:00"
30000 3.41566 2.98571 3.40100 "2023-09-14 02:20:00" "2023-09-14 01:50:00"
30000 3.41566 2.98571 3.39000 "2023-09-14 02:20:00" "2023-09-14 02:00:00"
