20230904
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 3.23458 2.60333 3.23650 "2023-09-04 23:00:00" "2023-09-04 23:00:00"
18600 3.24118 2.57544 3.23650 "2023-09-04 23:10:00" "2023-09-04 23:00:00"
18600 3.24118 2.57544 3.19233 "2023-09-04 23:10:00" "2023-09-04 23:10:00"
19200 3.21084 2.56886 3.23650 "2023-09-04 23:20:00" "2023-09-04 23:00:00"
19200 3.21084 2.56886 3.19233 "2023-09-04 23:20:00" "2023-09-04 23:10:00"
19200 3.21084 2.56886 9999.00000 "2023-09-04 23:20:00" "2023-09-04 23:20:00"
19800 3.18476 2.56714 3.23650 "2023-09-04 23:30:00" "2023-09-04 23:00:00"
19800 3.18476 2.56714 3.19233 "2023-09-04 23:30:00" "2023-09-04 23:10:00"
19800 3.18476 2.56714 9999.00000 "2023-09-04 23:30:00" "2023-09-04 23:20:00"
19800 3.18476 2.56714 3.24900 "2023-09-04 23:30:00" "2023-09-04 23:30:00"
20400 3.16336 2.56694 3.23650 "2023-09-04 23:40:00" "2023-09-04 23:00:00"
20400 3.16336 2.56694 3.19233 "2023-09-04 23:40:00" "2023-09-04 23:10:00"
20400 3.16336 2.56694 9999.00000 "2023-09-04 23:40:00" "2023-09-04 23:20:00"
20400 3.16336 2.56694 3.24900 "2023-09-04 23:40:00" "2023-09-04 23:30:00"
20400 3.16336 2.56694 9999.00000 "2023-09-04 23:40:00" "2023-09-04 23:40:00"
21000 3.11589 2.57409 3.23650 "2023-09-04 23:50:00" "2023-09-04 23:00:00"
21000 3.11589 2.57409 3.19233 "2023-09-04 23:50:00" "2023-09-04 23:10:00"
21000 3.11589 2.57409 9999.00000 "2023-09-04 23:50:00" "2023-09-04 23:20:00"
21000 3.11589 2.57409 3.24900 "2023-09-04 23:50:00" "2023-09-04 23:30:00"
21000 3.11589 2.57409 9999.00000 "2023-09-04 23:50:00" "2023-09-04 23:40:00"
21000 3.11589 2.57409 3.17550 "2023-09-04 23:50:00" "2023-09-04 23:50:00"
21600 3.08388 2.57168 3.19233 "2023-09-05 00:00:00" "2023-09-04 23:10:00"
21600 3.08388 2.57168 9999.00000 "2023-09-05 00:00:00" "2023-09-04 23:20:00"
