20230926
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 1.59010 1.79786 9999.00000 "2023-09-26 23:00:00" "2023-09-26 23:00:00"
18600 1.57448 1.78580 9999.00000 "2023-09-26 23:10:00" "2023-09-26 23:00:00"
18600 1.57448 1.78580 9999.00000 "2023-09-26 23:10:00" "2023-09-26 23:10:00"
19200 1.56637 1.76991 9999.00000 "2023-09-26 23:20:00" "2023-09-26 23:00:00"
19200 1.56637 1.76991 9999.00000 "2023-09-26 23:20:00" "2023-09-26 23:10:00"
19200 1.56637 1.76991 1.56000 "2023-09-26 23:20:00" "2023-09-26 23:20:00"
19800 1.56580 1.74964 9999.00000 "2023-09-26 23:30:00" "2023-09-26 23:00:00"
19800 1.56580 1.74964 9999.00000 "2023-09-26 23:30:00" "2023-09-26 23:10:00"
19800 1.56580 1.74964 1.56000 "2023-09-26 23:30:00" "2023-09-26 23:20:00"
19800 1.56580 1.74964 1.63500 "2023-09-26 23:30:00" "2023-09-26 23:30:00"
20400 1.57503 1.72565 9999.00000 "2023-09-26 23:40:00" "2023-09-26 23:00:00"
20400 1.57503 1.72565 9999.00000 "2023-09-26 23:40:00" "2023-09-26 23:10:00"
20400 1.57503 1.72565 1.56000 "2023-09-26 23:40:00" "2023-09-26 23:20:00"
20400 1.57503 1.72565 1.63500 "2023-09-26 23:40:00" "2023-09-26 23:30:00"
20400 1.57503 1.72565 1.54550 "2023-09-26 23:40:00" "2023-09-26 23:40:00"
21000 1.57843 1.69737 9999.00000 "2023-09-26 23:50:00" "2023-09-26 23:00:00"
21000 1.57843 1.69737 9999.00000 "2023-09-26 23:50:00" "2023-09-26 23:10:00"
21000 1.57843 1.69737 1.56000 "2023-09-26 23:50:00" "2023-09-26 23:20:00"
21000 1.57843 1.69737 1.63500 "2023-09-26 23:50:00" "2023-09-26 23:30:00"
21000 1.57843 1.69737 1.54550 "2023-09-26 23:50:00" "2023-09-26 23:40:00"
21000 1.57843 1.69737 9999.00000 "2023-09-26 23:50:00" "2023-09-26 23:50:00"
21600 1.58102 1.66974 9999.00000 "2023-09-27 00:00:00" "2023-09-26 23:10:00"
21600 1.58102 1.66974 1.56000 "2023-09-27 00:00:00" "2023-09-26 23:20:00"
21600 1.58102 1.66974 1.63500 "2023-09-27 00:00:00" "2023-09-26 23:30:00"
21600 1.58102 1.66974 1.54550 "2023-09-27 00:00:00" "2023-09-26 23:40:00"
21600 1.58102 1.66974 9999.00000 "2023-09-27 00:00:00" "2023-09-26 23:50:00"
21600 1.58102 1.66974 1.54300 "2023-09-27 00:00:00" "2023-09-27 00:00:00"
22200 1.59550 1.64137 1.56000 "2023-09-27 00:10:00" "2023-09-26 23:20:00"
22200 1.59550 1.64137 1.63500 "2023-09-27 00:10:00" "2023-09-26 23:30:00"
22200 1.59550 1.64137 1.54550 "2023-09-27 00:10:00" "2023-09-26 23:40:00"
