20230905
Seconds MEASURES_pwv(mm) MNH_PWV(mm) PERSISTENCE(mm) Date_of_forecast Date_of_computing
18000 2.85192 2.83843 2.81825 "2023-09-05 23:00:00" "2023-09-05 23:00:00"
18600 2.84601 2.85709 2.81825 "2023-09-05 23:10:00" "2023-09-05 23:00:00"
18600 2.84601 2.85709 2.84100 "2023-09-05 23:10:00" "2023-09-05 23:10:00"
19200 2.86698 2.87407 2.81825 "2023-09-05 23:20:00" "2023-09-05 23:00:00"
19200 2.86698 2.87407 2.84100 "2023-09-05 23:20:00" "2023-09-05 23:10:00"
19200 2.86698 2.87407 2.85500 "2023-09-05 23:20:00" "2023-09-05 23:20:00"
19800 2.88331 2.88954 2.81825 "2023-09-05 23:30:00" "2023-09-05 23:00:00"
19800 2.88331 2.88954 2.84100 "2023-09-05 23:30:00" "2023-09-05 23:10:00"
19800 2.88331 2.88954 2.85500 "2023-09-05 23:30:00" "2023-09-05 23:20:00"
19800 2.88331 2.88954 2.89300 "2023-09-05 23:30:00" "2023-09-05 23:30:00"
20400 2.87972 2.89903 2.81825 "2023-09-05 23:40:00" "2023-09-05 23:00:00"
20400 2.87972 2.89903 2.84100 "2023-09-05 23:40:00" "2023-09-05 23:10:00"
20400 2.87972 2.89903 2.85500 "2023-09-05 23:40:00" "2023-09-05 23:20:00"
20400 2.87972 2.89903 2.89300 "2023-09-05 23:40:00" "2023-09-05 23:30:00"
20400 2.87972 2.89903 2.86850 "2023-09-05 23:40:00" "2023-09-05 23:40:00"
21000 2.88734 2.90404 2.81825 "2023-09-05 23:50:00" "2023-09-05 23:00:00"
21000 2.88734 2.90404 2.84100 "2023-09-05 23:50:00" "2023-09-05 23:10:00"
21000 2.88734 2.90404 2.85500 "2023-09-05 23:50:00" "2023-09-05 23:20:00"
21000 2.88734 2.90404 2.89300 "2023-09-05 23:50:00" "2023-09-05 23:30:00"
21000 2.88734 2.90404 2.86850 "2023-09-05 23:50:00" "2023-09-05 23:40:00"
