20230915
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 7.13825 9.38459 6.59600 "2023-09-15 23:00:00" "2023-09-15 23:00:00"
18600 7.00966 9.36901 6.59600 "2023-09-15 23:10:00" "2023-09-15 23:00:00"
18600 7.00966 9.36901 5.87300 "2023-09-15 23:10:00" "2023-09-15 23:10:00"
18600 7.00966 9.36901 6.59600 "2023-09-15 23:10:00" "2023-09-15 23:00:00"
18600 7.00966 9.36901 5.87300 "2023-09-15 23:10:00" "2023-09-15 23:10:00"
19200 7.16366 9.54019 6.59600 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 7.16366 9.54019 5.87300 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 7.16366 9.54019 7.35700 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19200 7.16366 9.54019 6.59600 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 7.16366 9.54019 5.87300 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 7.16366 9.54019 7.35700 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19200 7.16366 9.54019 6.59600 "2023-09-15 23:20:00" "2023-09-15 23:00:00"
19200 7.16366 9.54019 5.87300 "2023-09-15 23:20:00" "2023-09-15 23:10:00"
19200 7.16366 9.54019 7.35700 "2023-09-15 23:20:00" "2023-09-15 23:20:00"
19800 7.53679 9.51936 6.59600 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 7.53679 9.51936 5.87300 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 7.53679 9.51936 7.35700 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 7.53679 9.51936 8.85100 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
19800 7.53679 9.51936 6.59600 "2023-09-15 23:30:00" "2023-09-15 23:00:00"
19800 7.53679 9.51936 5.87300 "2023-09-15 23:30:00" "2023-09-15 23:10:00"
19800 7.53679 9.51936 7.35700 "2023-09-15 23:30:00" "2023-09-15 23:20:00"
19800 7.53679 9.51936 8.85100 "2023-09-15 23:30:00" "2023-09-15 23:30:00"
