20230916
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 6.02456 6.78614 5.85300 "2023-09-16 23:00:00" "2023-09-16 23:00:00"
18600 5.78041 6.59577 5.85300 "2023-09-16 23:10:00" "2023-09-16 23:00:00"
18600 5.78041 6.59577 5.83200 "2023-09-16 23:10:00" "2023-09-16 23:10:00"
18600 5.78041 6.59577 5.85300 "2023-09-16 23:10:00" "2023-09-16 23:00:00"
18600 5.78041 6.59577 5.83200 "2023-09-16 23:10:00" "2023-09-16 23:10:00"
19200 5.55066 6.57826 5.85300 "2023-09-16 23:20:00" "2023-09-16 23:00:00"
19200 5.55066 6.57826 5.83200 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 5.55066 6.57826 5.20400 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19200 5.55066 6.57826 5.85300 "2023-09-16 23:20:00" "2023-09-16 23:00:00"
19200 5.55066 6.57826 5.83200 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 5.55066 6.57826 5.20400 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19200 5.55066 6.57826 5.85300 "2023-09-16 23:20:00" "2023-09-16 23:00:00"
19200 5.55066 6.57826 5.83200 "2023-09-16 23:20:00" "2023-09-16 23:10:00"
19200 5.55066 6.57826 5.20400 "2023-09-16 23:20:00" "2023-09-16 23:20:00"
19800 5.46097 6.71561 5.85300 "2023-09-16 23:30:00" "2023-09-16 23:00:00"
19800 5.46097 6.71561 5.83200 "2023-09-16 23:30:00" "2023-09-16 23:10:00"
19800 5.46097 6.71561 5.20400 "2023-09-16 23:30:00" "2023-09-16 23:20:00"
19800 5.46097 6.71561 5.01900 "2023-09-16 23:30:00" "2023-09-16 23:30:00"
19800 5.46097 6.71561 5.85300 "2023-09-16 23:30:00" "2023-09-16 23:00:00"
19800 5.46097 6.71561 5.83200 "2023-09-16 23:30:00" "2023-09-16 23:10:00"
19800 5.46097 6.71561 5.20400 "2023-09-16 23:30:00" "2023-09-16 23:20:00"
